episode,step,ep_length,cart_pos,pole_angle,cart_vel,pole_vel,cart_pos_dis,pole_angle_dis,cart_vel_dis,pole_vel_dis,action_idx,action_val,reward,epsilon,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19,q_20
5268,1353,107,-0.40278083086013794,0.4176805317401886,-0.44916772842407227,1.623331069946289,0,3,0,13,6,-2.0,100.42729914188385,0.5083072550853868,1.650818049420827,1.9357379948059572,1.2256054471138536,1.3582731739488718,1.7490498619781278,1.531609036875151,1.7539981628450239,1.714279785491826,0.9143253153217566,1.3666362041195887,0.8264966102655869,1.2699767680238965,0.7968582960240551,1.367019184057832,1.1636357826041577,1.3567479401266138,1.0185015154691777,0.7545730596122131,0.26600059142246335,0.4471831253786166,0.6951624864916557
5269,1353,51,0.18780630826950073,0.41507861018180847,-0.2503279745578766,1.1270610094070435,0,3,0,9,1,-4.5,44.690797328948975,0.5083072550853868,3.330882946816808,4.2471852048052074,2.8211474233360976,3.52970108267228,3.0437050035993916,3.032763198858885,2.385605742161994,3.0659378766784045,3.583145383966569,2.950417556981386,3.477286136878016,3.2790790440297624,2.4690453761431637,2.680172772186073,2.549189027772128,2.7281551234707075,2.149726713265563,1.8814474145938247,2.1713845370679015,2.208392324182432,2.175571312372573
5270,1353,32,0.0344315767288208,0.40621426701545715,-0.15023943781852722,1.197975993156433,0,3,0,10,16,3.0,26.061332404613495,0.5083072550853868,3.2181028175668356,3.4287007367670435,3.5796035428619977,3.7424051257687525,2.787809384715029,3.2279209726119236,3.7985369176221973,3.4873907750470448,3.5662274114266967,3.3951144341467785,2.7454179809454518,2.127094124382154,2.5309059250826134,2.35375440935534,2.5221047243521824,2.4283012596997655,2.342343346813233,2.7176463026172746,2.026922945141158,1.9153452128221367,2.4257539029395985
5271,1353,71,-0.2257385402917862,0.4155925512313843,-0.33742597699165344,1.536733627319336,0,3,0,12,5,-2.5,64.58854496479034,0.5083072550853868,2.576440562794604,2.691684117674808,2.983177144602349,2.5289124999514137,1.8361162147833618,2.2101930879661715,1.7204181475207616,1.7866002695253091,1.7817709676002484,2.0534462611096362,1.5310463546144648,1.2186675231505397,1.290247709303021,2.030465581527463,1.719561737486429,0.9857726242074081,1.3197755078941205,1.5530560331196144,1.783416967053638,0.9497242668833337,1.2879959979156468
5272,1354,38,0.2247249335050583,-0.40888842940330505,0.25591933727264404,-1.2021563053131104,0,-3,0,-10,17,3.5,32.2507581114769,0.5080531014578441,1.7921593475523068,1.3745873724651863,2.3658897631969875,2.7724343632210884,1.7012159231531396,2.771128655039652,2.7686836931634318,3.3757250981869324,3.2506184783082768,3.0088697638070805,3.6237477879049598,3.197968074217,4.13178879459752,2.92891121825694,4.270322913402812,3.0219006118360094,4.265284040895311,4.438901886861876,4.3221389623400785,3.5586476350830205,3.941102502072666
5273,1354,150,0.4458926320075989,-0.40433308482170105,0.5365133285522461,-1.3997176885604858,0,-3,1,-11,8,-1.0,144.06842696666718,0.5080531014578441,-0.13338332031925407,0.1834743613334425,0.1834486348366583,-0.1088291883468628,0.19005774695634234,-0.10902472734451295,-0.1088573694229126,0.07524963624328318,-0.18105695396661758,-0.10900577306747437,-0.10921330451965333,0.08908170060813428,0.04714646185182313,-0.06346223194016029,0.10664359596276506,-0.025716484600791636,0.03899357390743074,0.451873508073904,0.07901152588126235,0.05659261654240791,0.6836304566822032
5274,1354,117,-0.22337260842323303,0.4163738787174225,-0.19590318202972412,1.9600082635879517,0,3,0,16,19,4.5,110.88060224056244,0.5080531014578441,0.6947170218889475,0.8946913530059313,0.5238052650307627,0.6412067137958773,2.2519406228545717,0.6366490382540745,0.6083435566211864,-0.08645780218364323,0.15053466146581745,0.22036477732615703,0.2989328546413583,0.2512719268213281,0.14625786642635297,0.2268201459866943,0.1413541128323944,-0.3125290367990991,0.2880114257013298,0.2811521444564862,0.015414232169120655,-0.36028483037412395,0.040861167791606465
5275,1354,127,-0.15633445978164673,0.402070015668869,0.06132199242711067,2.1566662788391113,0,3,0,17,12,1.0,121.0291445851326,0.5080531014578441,0.07131758395280488,1.2220855062240088,0.12148910302450701,0.21558029579331958,-0.02808482316418376,0.029893628496426808,0.026720865141099642,0.22963222102274494,0.07923153988414401,0.03981200367997593,-0.08416612193431307,-0.10786590775886759,-0.214623562456364,-0.2294867488577263,-0.10961824655532837,-0.1775789152330719,0.04211165093665015,-0.021586990289107454,0.12527884901171754,-0.12966793544255723,-0.07104606919844314
5276,1354,37,0.11012002825737,-0.40895330905914307,-0.06185084208846092,-1.373340129852295,0,-3,0,-11,16,3.0,30.96632444858551,0.5080531014578441,1.2903165546446749,1.1247883640181733,2.1520189824750307,1.4163216908875886,1.8759193185421452,1.2148100175941676,1.443142591010413,2.3750150310987177,2.4342198762640717,3.467335799709504,3.2539446107709047,2.994764537115551,2.691488064722973,2.548273234889691,2.485393155167575,2.7169150861963662,3.219142574409175,2.115815703428782,3.373029523573898,2.115702280893387,3.2748697122345796
5277,1355,143,-0.06872717291116714,0.41401487588882446,-0.5383647680282593,1.1722115278244019,0,3,-1,9,11,0.5,137.14542216062546,0.5077990749071152,0.9664737281780582,1.1777220001957676,-0.002965211664339662,0.6230829160070203,0.6279873622659123,0.7460052388649441,1.2033215518361684,-0.155384392360567,0.04888579205718909,0.3839323089956187,0.25545912118595726,1.2057309957785665,0.7000994441394411,-0.19193260998829684,0.27556380803973257,0.9341498276087901,1.1072673495060783,0.045514530408855336,0.27276757875616675,0.5772776949540411,-0.1939894220601308
5278,1355,84,0.3041819930076599,-0.41871681809425354,1.1405696868896484,-0.7542681694030762,0,-3,1,-6,6,-2.0,76.06126457452774,0.5077990749071152,1.1060185624291012,1.2521962882677382,2.1218245269208706,2.5793465053472313,1.0809131890416739,4.019256963211552,2.1858373856654425,2.0905269099838675,1.153483704970687,1.4968338039927362,2.69277303601673,2.147936304551817,2.273969570724543,2.5563180897768705,1.5900732457233593,1.5884804309002651,2.3765553377926647,1.8266559253146955,2.3262475637543356,3.2094127107075097,1.8827679043198888
5279,1355,64,-0.006567159667611122,-0.41844016313552856,0.2997376322746277,-1.3508247137069702,0,-3,0,-11,9,-0.5,57.457395911216736,0.5077990749071152,1.2903165546446749,1.1247883640181733,2.1520189824750307,1.4163216908875886,1.8759193185421452,1.3116955659066134,1.443142591010413,2.3750150310987177,2.4342198762640717,3.148561542313065,3.2539446107709047,2.994764537115551,2.691488064722973,2.548273234889691,2.485393155167575,2.7169150861963662,3.219142574409175,2.115815703428782,3.373029523573898,2.115702280893387,3.2748697122345796
5280,1355,67,0.07265311479568481,-0.4130411446094513,0.44641971588134766,-1.5073622465133667,0,-3,0,-12,16,3.0,60.48781108856201,0.5077990749071152,1.2378900540916467,1.1548895047506829,1.3702904403817133,1.8453699406495294,1.6904760877125966,1.2106518421518626,1.639004729559897,1.7257620524894413,2.0584570796901334,2.173582287104142,2.8117423022831844,2.3854158987282696,2.7379642158594075,2.749329018828748,3.047076571673848,1.694541600943734,2.23738260303864,2.5902021890111624,2.438840106544275,2.647005437801745,3.917733927229051
5281,1356,110,-0.2109249383211136,0.4087991714477539,-0.5205885171890259,1.320761799812317,0,3,-1,11,16,3.0,103.73230874538422,0.5075451753696616,0.2448863782982283,-0.1387018131416898,0.10816636712596023,-0.21852377653121952,0.06551073396099383,-0.05056542923994149,0.10565452121807387,0.04236509203910828,-0.0706906682252884,0.0,-0.21809127330780032,-0.09780527513079508,0.0,0.0,0.6639610354228253,0.0,-0.20708697199821474,-0.10877468585968018,0.07424997620448164,-0.20727946996688845,0.0
5282,1356,78,-0.343728631734848,0.4057233929634094,-0.29288941621780396,1.6946618556976318,0,3,0,14,10,0.0,71.74425858259201,0.5075451753696616,2.1969235721872264,2.589169196031507,1.150665799201346,1.2782796219403012,1.1034297067578676,1.0179370329384518,1.4319485088069532,0.9652464788811081,1.5562592360440797,0.885756725804336,0.8011296223715473,0.8556918981392504,1.0872311188089014,-0.21634729290861798,0.5513850228992923,0.5808938309244358,-0.1321968199715069,-0.4163470247223713,0.44943319440196605,-0.06307447029234894,0.3417082812804479
5283,1356,77,0.18755771219730377,-0.4124056100845337,0.39615198969841003,-1.5840870141983032,0,-3,0,-13,1,-4.5,71.37464255094528,0.5075451753696616,0.4567375552616632,1.0520576971605586,0.30492266762415887,0.458810035033068,1.2022782788231732,1.506953443781234,1.0231114721316745,1.0539811670292727,1.2985131078805285,1.1795329039899962,1.1294030362871221,0.6419324684362184,2.049725266923639,1.6319114052711368,2.2214409448846038,2.2516083442451116,0.9923776024993827,1.723283397637869,3.536564412577517,1.1610792584304646,2.5837052063263126
5284,1357,70,-0.17230510711669922,0.4095636010169983,-0.593776524066925,1.3365501165390015,0,3,-1,11,19,4.5,63.96234714984894,0.5072914027819768,0.2448863782982283,-0.1387018131416898,0.10816636712596023,-0.21852377653121952,0.06551073396099383,-0.05056542923994149,0.10565452121807387,0.04236509203910828,-0.0706906682252884,0.0,-0.21809127330780032,-0.09780527513079508,0.0,0.0,0.6639610354228253,0.0,-0.20708697199821474,-0.10877468585968018,0.07424997620448164,-0.29564126706123356,0.0
5285,1357,113,0.01869916543364525,0.4070155620574951,-0.5459842085838318,1.2578696012496948,0,3,-1,10,12,1.0,106.35002732276917,0.5072914027819768,0.3109081397621482,0.368429427127487,0.39467288779786747,0.04025400964016931,0.16544920854601627,0.13972397858543217,-0.054710046132781534,0.016448443301957535,-0.37526074568033224,0.24037622249791626,0.0427403059991483,-0.06487847960169865,-0.05146164395104354,0.266713579363839,1.0257709340263623,0.27121284136163454,0.21748931778264263,-0.1694266574342606,0.20797009798335483,0.12842236321736736,0.17357747173798277
5286,1357,70,-0.15297290682792664,0.4127182066440582,-0.2708393931388855,1.3880943059921265,0,3,0,11,4,-3.0,63.388384222984314,0.5072914027819768,2.691172917134166,2.650817334755777,2.540928781690416,2.405162826987877,2.958239331858656,2.28769460250307,2.741074168129503,2.8533007465969042,1.7788780947819394,2.5890334522008365,2.3233838128802766,1.9923214453280451,2.3672387991524673,2.5008914276274297,2.1810382493373037,2.0071471017267752,2.1900385835440104,2.048752406393482,2.032130601877035,2.3150026859377286,0.928020796168537
5287,1358,45,-0.03459938243031502,-0.40869975090026855,0.6434261202812195,-0.9125524163246155,0,-3,1,-7,3,-3.5,38.817147731781006,0.5070377570805858,1.4573134301451227,3.0090134356397886,1.0634134695857205,1.770461501518843,1.5663732079691297,1.9123020996668934,3.7852631251245996,1.0901472111014048,2.0432137071070633,1.5963306838585711,1.802492432072903,2.0591781103458833,1.4727923563656327,1.5351990499541697,1.0013109469251642,1.701467405996251,1.4256038312437544,2.0996302634352655,2.255116408295944,2.7075645069088976,2.4139177012572577
5288,1358,56,0.12959478795528412,-0.41253823041915894,0.05603170394897461,-1.7782557010650635,0,-3,0,-14,0,-5.0,49.91809380054474,0.5070377570805858,0.4465211873959073,0.43293427233535803,0.19683165051360413,0.34764354909610706,0.462091040457433,0.8859875949559215,0.6871785429544683,0.7683285899207174,0.9388129036190471,0.6924629123011883,0.1491053031660568,1.1529626394497983,0.7884182876336028,0.8696400241410989,0.860832350816928,2.583772523752928,1.7056037656348781,2.2150341506086897,1.4257913360754606,1.122630740986828,1.8254545313107529
5289,1358,127,-0.12317194044589996,0.41733822226524353,-0.3186608552932739,1.6399457454681396,0,3,0,13,6,-2.0,120.65144503116608,0.5070377570805858,1.650818049420827,2.065378396249686,1.2256054471138536,1.3582731739488718,1.7490498619781278,1.531609036875151,1.5686165647841885,1.714279785491826,0.9143253153217566,1.4462141584168096,0.9490286319425791,1.2699767680238965,0.9482235198018208,1.367019184057832,1.1636357826041577,1.3567479401266138,1.0185015154691777,0.7545730596122131,0.26600059142246335,0.4471831253786166,0.6951624864916557
5290,1358,86,-0.3320310711860657,0.40937235951423645,-0.37471064925193787,1.7113994359970093,0,3,0,14,1,-4.5,79.41279405355453,0.5070377570805858,2.1969235721872264,2.3497150030340994,1.150665799201346,1.2782796219403012,1.1034297067578676,1.0179370329384518,1.4319485088069532,0.9652464788811081,1.5562592360440797,0.885756725804336,0.8905678307449328,0.8556918981392504,1.0872311188089014,-0.21634729290861798,0.5513850228992923,0.5808938309244358,-0.1321968199715069,-0.4163470247223713,0.44943319440196605,-0.06307447029234894,0.3417082812804479
5291,1358,145,0.08019733428955078,0.41580355167388916,-0.2921328544616699,1.4364382028579712,0,3,0,11,12,1.0,139.27041870355606,0.5070377570805858,2.691172917134166,2.650817334755777,2.540928781690416,2.405162826987877,2.958239331858656,2.28769460250307,2.741074168129503,2.8533007465969042,1.7788780947819394,2.5890334522008365,2.3233838128802766,1.9923214453280451,2.1357139577537536,2.5008914276274297,2.1810382493373037,2.0071471017267752,2.1900385835440104,2.048752406393482,2.0346640767847113,2.3150026859377286,0.928020796168537
5292,1358,63,-0.19279661774635315,0.4129531681537628,-0.6134073734283447,1.319256067276001,0,3,-1,11,14,2.0,56.940526366233826,0.5070377570805858,0.2448863782982283,-0.1387018131416898,0.10816636712596023,-0.21852377653121952,0.06551073396099383,-0.05056542923994149,0.10565452121807387,0.04236509203910828,-0.0706906682252884,0.0,-0.21809127330780032,-0.09780527513079508,0.0,0.0,0.5724656908636542,0.0,-0.20708697199821474,-0.10877468585968018,0.07424997620448164,-0.29564126706123356,0.0
5293,1359,44,-0.1763155460357666,-0.40521109104156494,-0.2987091541290283,-1.6685512065887451,0,-3,0,-13,18,4.0,38.99872827529907,0.5067842382020455,0.4567375552616632,1.0520576971605586,0.30492266762415887,0.458810035033068,1.2022782788231732,1.506953443781234,1.0231114721316745,1.0539811670292727,1.4314154023752188,1.1795329039899962,1.1294030362871221,0.6419324684362184,2.049725266923639,1.6319114052711368,2.2214409448846038,2.2516083442451116,0.9923776024993827,1.723283397637869,3.2965809862251843,1.1610792584304646,2.5837052063263126
5294,1359,37,0.01700729876756668,0.4116530120372772,0.0318567268550396,1.4180126190185547,0,3,0,11,4,-3.0,30.954118311405182,0.5067842382020455,2.691172917134166,2.650817334755777,2.540928781690416,2.405162826987877,2.767192882239355,2.28769460250307,2.741074168129503,2.8533007465969042,1.7788780947819394,2.5890334522008365,2.3233838128802766,1.9923214453280451,2.1357139577537536,2.5008914276274297,2.1810382493373037,2.0071471017267752,2.1900385835440104,2.048752406393482,2.0346640767847113,2.3150026859377286,0.928020796168537
5295,1359,43,0.1255272477865219,-0.4167722761631012,0.2828287184238434,-0.9911452531814575,0,-3,0,-8,16,3.0,37.20140415430069,0.5067842382020455,2.2578725636815276,2.5692309637671658,2.618260845263635,3.3332595517847152,2.582726905400454,3.1599769648056415,2.5403795720784696,3.428280177387421,3.2277425647609164,3.92062797982456,3.7934377976208316,4.158182826406602,4.42009281951325,4.324361801872439,3.990500420397413,4.113895661117796,5.394846418838694,3.79740522879644,4.434340415725817,4.782633680502437,3.244530924617231
5296,1359,118,-0.16675736010074615,0.405297189950943,-0.4557986855506897,1.2624157667160034,0,3,0,10,16,3.0,111.38141947984695,0.5067842382020455,3.2181028175668356,3.4287007367670435,3.5796035428619977,3.869199424926597,2.787809384715029,3.2279209726119236,3.7409684985941194,3.599244270552843,3.6204019983958258,3.368617333210954,2.746115404984418,2.127094124382154,2.5256430430765002,2.400104734396815,2.568871137770545,2.4283012596997655,2.1225609202009745,2.719311832618172,2.026922945141158,1.9808047564719335,2.4257539029395985
5297,1360,53,0.20852822065353394,-0.4118209481239319,0.4463294446468353,-1.119852900505066,0,-3,0,-9,0,-5.0,46.192095935344696,0.5065308460829445,2.5180661939891587,2.361289695281497,3.0995889553997507,3.157098874027821,3.567455895137524,1.8546139357171327,3.310786387383347,3.855794901804276,3.0247580206695637,3.5651330245941972,4.165308493110572,3.818239265605364,3.904259887850744,4.38717539977417,3.6602678431160687,4.2476132769382815,4.542540796446245,5.083775743378325,4.523432808071293,4.849877468913256,4.606481459924156
5298,1360,68,0.016288157552480698,0.4179181158542633,-0.22734373807907104,1.4842156171798706,0,3,0,12,2,-4.0,61.51898318529129,0.5065308460829445,2.576440562794604,2.820239905554774,2.7611217997023774,2.5289124999514137,1.8361162147833618,2.2186455582674687,1.7204181475207616,1.7866002695253091,1.7817709676002484,2.1361114839632016,1.5310463546144648,1.2186675231505397,1.290247709303021,2.170151282134116,1.719561737486429,0.9857726242074081,1.3197755078941205,1.5530560331196144,1.783416967053638,0.9497242668833337,1.2934037354305832
5299,1360,220,0.3450814187526703,0.41641390323638916,-0.2589218020439148,1.199731707572937,0,3,0,10,18,4.0,213.87191516160965,0.5065308460829445,3.2181028175668356,3.4287007367670435,3.5796035428619977,3.9560996001856408,2.787809384715029,3.2279209726119236,3.7409684985941194,3.599244270552843,3.6204019983958258,3.368617333210954,2.746115404984418,2.127094124382154,2.5256430430765002,2.400104734396815,2.568871137770545,2.4283012596997655,2.1225609202009745,2.719311832618172,1.8454747191586376,1.9808047564719335,2.4257539029395985
5300,1360,141,0.32045501470565796,0.4094010591506958,-0.20552277565002441,1.3440487384796143,0,3,0,11,7,-1.5,134.59090673923492,0.5065308460829445,2.691172917134166,2.650817334755777,2.540928781690416,2.581461875829634,2.731292169871044,2.28769460250307,2.741074168129503,2.624390215160793,1.7788780947819394,2.5890334522008365,2.3233838128802766,1.9923214453280451,2.1357139577537536,2.550048427902403,2.1810382493373037,2.0071471017267752,2.1900385835440104,2.048752406393482,2.0346640767847113,2.3150026859377286,0.928020796168537
5301,1360,195,-0.01986760087311268,0.4177120625972748,-0.04465949162840843,1.752601981163025,0,3,0,14,16,3.0,189.070465862751,0.5065308460829445,2.1969235721872264,2.37878236300489,1.150665799201346,1.2782796219403012,1.1034297067578676,1.0179370329384518,1.4319485088069532,1.0602956912006674,1.5562592360440797,0.885756725804336,0.8905678307449328,0.8556918981392504,1.0872311188089014,-0.21634729290861798,0.5513850228992923,0.5808938309244358,-0.25455784874917325,-0.4163470247223713,0.44943319440196605,-0.06307447029234894,0.3417082812804479
5302,1361,38,-0.04073372483253479,0.4107837677001953,0.11833261698484421,1.553754448890686,0,3,0,12,1,-4.5,31.5184525847435,0.506277580659903,2.576440562794604,2.5517246218195613,2.7611217997023774,2.5289124999514137,1.8361162147833618,2.2186455582674687,1.7204181475207616,1.7866002695253091,1.7817709676002484,2.1361114839632016,1.5310463546144648,1.2186675231505397,1.290247709303021,2.170151282134116,1.719561737486429,0.9857726242074081,1.3197755078941205,1.5530560331196144,1.783416967053638,0.9497242668833337,1.2934037354305832
5303,1361,79,0.11348506063222885,0.4163454473018646,-0.6356879472732544,1.092422366142273,0,3,-1,9,13,1.5,72.58156037330627,0.506277580659903,0.9664737281780582,1.1777220001957676,-0.002965211664339662,0.6230829160070203,0.6279873622659123,0.7460052388649441,1.2033215518361684,-0.155384392360567,0.04888579205718909,0.3839323089956187,0.3354477048961054,1.2602513752895161,0.7000994441394411,-0.30268328939054445,0.27556380803973257,0.9341498276087901,1.1072673495060783,0.045514530408855336,0.27276757875616675,0.5772776949540411,-0.1939894220601308
5304,1362,138,-0.36628812551498413,0.415404349565506,-0.45132148265838623,1.424896001815796,0,3,0,11,6,-2.0,132.45195871591568,0.5060244418695731,2.691172917134166,2.650817334755777,2.540928781690416,2.581461875829634,2.731292169871044,2.28769460250307,2.563281883597623,2.624390215160793,1.837734357775759,2.5890334522008365,2.3233838128802766,1.9923214453280451,2.1357139577537536,2.550048427902403,2.1810382493373037,2.0071471017267752,2.1900385835440104,2.048752406393482,2.0346640767847113,2.3150026859377286,0.928020796168537
5305,1362,74,0.13637512922286987,-0.4074329733848572,0.16124823689460754,-1.6576231718063354,0,-3,0,-13,7,-1.5,67.61590158939362,0.5060244418695731,0.4567375552616632,1.0520576971605586,0.30492266762415887,0.458810035033068,1.2022782788231732,1.506953443781234,1.0231114721316745,0.8585943686743308,1.4314154023752188,1.1795329039899962,1.1294030362871221,0.6419324684362184,2.049725266923639,1.6319114052711368,2.2214409448846038,2.2516083442451116,0.9923776024993827,1.723283397637869,3.2965809862251843,1.1610792584304646,2.5837052063263126
5306,1362,67,-0.37454286217689514,0.40827322006225586,-0.5025041103363037,1.3152223825454712,0,3,-1,11,14,2.0,60.88906240463257,0.5060244418695731,0.2448863782982283,-0.1387018131416898,0.10816636712596023,-0.21852377653121952,0.06551073396099383,-0.05056542923994149,0.10565452121807387,0.04236509203910828,-0.0706906682252884,0.0,-0.21809127330780032,-0.09780527513079508,0.0,0.0,0.4398177799062016,0.0,-0.20708697199821474,-0.10877468585968018,0.07424997620448164,-0.29564126706123356,0.0
5307,1363,37,-0.10624632239341736,0.41756299138069153,-0.4685782790184021,0.8765904903411865,0,3,0,7,15,2.5,30.71981519460678,0.5057714296486383,2.5698478556028483,2.922157741145639,3.124803865356391,3.2574635947550066,3.7235150673227975,3.429602623868031,3.4813649266504303,3.4173479889613416,3.4962138665492164,2.823147198474426,3.8147069535875087,3.2879653168102907,3.0081531289115544,2.849516126168335,3.5327978403753426,3.776410747064497,3.109594296920414,2.2314687368520154,2.716611669640747,2.5189418888452435,2.5954708377746867
5308,1363,122,-0.05347215011715889,0.4171377122402191,-0.3036828637123108,1.4408726692199707,0,3,0,12,18,4.0,115.51273715496063,0.5057714296486383,2.576440562794604,2.5482181536074107,2.7611217997023774,2.5289124999514137,1.8361162147833618,2.2186455582674687,1.7204181475207616,1.7866002695253091,1.7817709676002484,2.1361114839632016,1.5310463546144648,1.2186675231505397,1.290247709303021,2.170151282134116,1.719561737486429,0.9857726242074081,1.3197755078941205,1.5530560331196144,1.5834986869093588,0.9497242668833337,1.2934037354305832
5309,1363,79,-0.42274364829063416,0.40993618965148926,-0.41063711047172546,1.5318434238433838,0,3,0,12,2,-4.0,72.76527273654938,0.5057714296486383,2.576440562794604,2.5482181536074107,2.507154172311952,2.5289124999514137,1.8361162147833618,2.2186455582674687,1.7204181475207616,1.7866002695253091,1.7817709676002484,2.1361114839632016,1.5310463546144648,1.2186675231505397,1.290247709303021,2.170151282134116,1.719561737486429,0.9857726242074081,1.3197755078941205,1.5530560331196144,1.5834986869093588,0.9497242668833337,1.2934037354305832
5310,1365,68,0.36614081263542175,-0.417523592710495,0.6983948945999146,-1.029439926147461,0,-3,1,-8,20,5.0,61.396501660346985,0.5052657846618471,0.9931462634076451,0.650462888268331,0.9558704216346365,1.178899008653175,1.3813171259192734,3.8235778893183,1.2701783126890527,0.457161568916435,1.1202785531833936,1.4655066519729625,0.6352001953161399,-0.006922125895667361,1.1041133002911696,0.7008395384544068,0.939621019612671,1.6626825646896939,0.5535828469849335,1.1522024642727138,1.2087882174985785,2.0216068130991824,0.9998240659465393
5311,1365,34,-0.05652549862861633,0.40955308079719543,-0.08789419382810593,1.0782060623168945,0,3,0,9,14,2.0,28.040561854839325,0.5052657846618471,3.330882946816808,4.604510906632446,2.969548889516946,3.52970108267228,3.0437050035993916,3.221427735829569,2.385605742161994,3.0659378766784045,3.583145383966569,2.950417556981386,3.477286136878016,3.2790790440297624,2.4690453761431637,2.636280720589582,2.365505522776685,2.731231094569595,2.149726713265563,1.8814474145938247,2.1713845370679015,2.208392324182432,2.175571312372573
5312,1365,20,0.14546474814414978,0.4096677303314209,-0.3097696900367737,0.6701081991195679,0,3,0,5,20,5.0,15.058440864086151,0.5052657846618471,1.159803393201697,1.175811751380158,1.0910425941196742,0.9464078641287902,1.4758374266056042,1.1975132570071254,2.0187995644429795,1.6144513827830282,2.0111534334390013,1.8669844667675775,2.1844226596285425,4.8583095819115485,2.394416243518163,1.7148898297951076,1.9443598004449305,2.064182588965056,1.6047170918411937,2.2882530162617787,1.4225132608472073,1.3378681561672319,2.0887976559218426
5313,1365,120,0.3579570949077606,-0.40946879982948303,0.5338159203529358,-1.333860158920288,0,-3,1,-11,10,0.0,114.09404402971268,0.5052657846618471,-0.13338332031925407,0.1834743613334425,0.1834486348366583,-0.1088291883468628,0.19005774695634234,-0.10902472734451295,-0.1088573694229126,0.07524963624328318,-0.18105695396661758,-0.10900577306747437,-0.21819037199020386,0.08908170060813428,0.04714646185182313,-0.06346223194016029,0.10664359596276506,-0.025716484600791636,0.03899357390743074,0.451873508073904,0.07901152588126235,0.05659261654240791,0.6836304566822032
5314,1366,105,0.10005546361207962,0.4115122854709625,-0.523883581161499,1.048579454421997,0,3,-1,8,3,-3.5,98.7461849451065,0.5050131517695162,1.7539998326863617,1.0976432778434506,1.6067316123665667,1.0927937114896542,0.9997289815471413,1.229151671654654,1.0271977938001648,0.8498263939962153,0.4725897213868104,0.5875787550151963,0.9997453534131616,0.7181919197401924,1.7103144609493983,0.8626815509319414,1.4293120509386212,0.6854304982741702,2.6880962257557126,0.9322781066193626,1.087879230140569,1.7126208467976523,1.685725021858317
5315,1367,50,0.29461124539375305,0.418275386095047,-0.48225197196006775,0.6900508403778076,0,3,0,6,6,-2.0,43.90351748466492,0.5047606451936315,2.0123239449674504,1.534250407983353,2.6430889626049416,2.1170360095958416,2.237948669479871,3.086204531359344,4.7093027514708625,3.0547660176772338,3.4143476472004357,3.040976187212716,3.788703460275882,2.033877993082113,3.4341951914955073,3.4506952690656147,2.7257709014230347,2.774427133757004,2.341434378746762,2.782412354799273,3.6203814033436816,1.6218766122968464,2.526161535171246
5316,1367,34,0.0520104356110096,0.41133764386177063,-0.2435472458600998,1.1881656646728516,0,3,0,10,7,-1.5,28.227789402008057,0.5047606451936315,3.2181028175668356,3.4287007367670435,3.5796035428619977,4.208785375876399,2.787809384715029,3.2279209726119236,3.7409684985941194,3.313190445349999,3.6204019983958258,3.3449826773063798,2.746115404984418,2.127094124382154,2.5256430430765002,2.400104734396815,2.568871137770545,2.4283012596997655,2.1225609202009745,2.719311832618172,1.8454747191586376,1.9808047564719335,2.4257539029395985
5317,1367,43,0.04070989787578583,-0.4034475088119507,0.27052175998687744,-1.2862911224365234,0,-3,0,-10,0,-5.0,36.978495836257935,0.5047606451936315,1.5978010365336404,1.3745873724651863,2.3658897631969875,2.834451787167021,1.7012159231531396,2.771128655039652,2.7686836931634318,3.3757250981869324,3.3018408059605533,3.0088697638070805,3.6237477879049598,3.3048060029077715,4.13178879459752,2.92891121825694,4.270322913402812,3.0219006118360094,4.265284040895311,4.545120043659973,4.3221389623400785,3.5586476350830205,3.941102502072666
5318,1367,30,-0.001240427140146494,-0.4159308075904846,0.3047378659248352,-0.5917073488235474,0,-3,0,-5,9,-0.5,24.270584166049957,0.5047606451936315,2.3763042056220836,2.3944092535654984,3.2447523244297924,2.2037181638707395,1.5948264415337166,2.9116115119084434,3.587978557212053,3.5596151609190656,2.994974335722091,7.844430683408243,4.080788026348989,3.633412554806628,2.69692187052902,2.933804570870855,2.0507151605005984,2.8520445866187347,2.1175867262931405,2.0289812126716162,1.4473574928963364,1.665531792609492,1.4419261102417886
5319,1368,95,-0.0194487776607275,0.4164625406265259,-0.6267769932746887,0.8394787907600403,0,3,-1,7,12,1.0,88.5822012424469,0.5045082648710347,0.3747756546125163,0.9135524662344154,1.2347725577298652,1.3542378714465095,1.6431774965409198,1.0383151035023777,0.7094824986589535,1.427419140887975,0.786894962698298,0.5225891662540391,0.5913197283088671,1.0476458137006628,2.6509870596741942,1.0415683164068277,0.40367176189016296,1.9677397079574974,1.2078051965381194,1.613248437677346,1.479221546065316,0.7262312401161191,0.7106842006123918
5320,1369,72,-0.039431821554899216,0.41885173320770264,-0.3389202356338501,1.5316613912582397,0,3,0,12,5,-2.5,65.67309987545013,0.5042560107385993,2.884973648436831,2.719572462207487,2.507154172311952,2.5884254898316597,1.8361162147833618,1.9636720279516666,1.7204181475207616,1.7866002695253091,1.7817709676002484,2.1361114839632016,1.5310463546144648,1.2186675231505397,1.290247709303021,2.170151282134116,1.719561737486429,0.9857726242074081,1.3197755078941205,1.5530560331196144,1.5834986869093588,0.9497242668833337,1.2934037354305832
