episode,step,cart_pos,pole_angle,cart_vel,pole_vel,cart_pos_dis,pole_angle_dis,cart_vel_dis,pole_vel_dis,action_idx,action_val,reward,epsilon,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19,q_20,q_21,q_22,q_23,q_24
0,0,0.13649877905845642,-0.12030722945928574,0.0,-0.0,0,-1,0,0,14,0.833333333333333,0.9856058955192566,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04928029477596283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.13680434226989746,-0.11997530609369278,0.05587340518832207,0.06744200736284256,0,-1,0,1,21,3.75,0.9862853288650513,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04931426644325257,0.0,0.0,0.0
0,2,0.13888171315193176,-0.11710958182811737,0.32500192523002625,0.46176403760910034,0,-1,0,4,14,0.833333333333333,0.9873743653297424,0.998001,0.05447559567689896,0.0,0.0,0.0,0.0,0.0,0.0,0.04927434325218201,0.0,0.0,0.10368965226113797,0.0,0.0,0.0,0.05425192643404007,0.04977632761001587,0.0,0.0,0.0,0.04836769700050354,0.0,0.0,0.049787101149559025,0.0,0.0
0,3,0.14230164885520935,-0.11236374825239182,0.3569616675376892,0.49317845702171326,0,-1,0,4,15,1.25,0.9885414242744446,0.997002999,0.05447559567689896,0.0,0.0,0.0,0.0,0.0,0.04894924759864808,0.04927434325218201,0.0,0.0,0.10368965226113797,0.0,0.0,0.10151347771763802,0.05425192643404007,0.0992033988237381,0.0,0.048884549736976625,0.0,0.04836769700050354,0.04920908212661743,0.0,0.049787101149559025,0.0,0.0
0,4,0.14620649814605713,-0.10704469680786133,0.4178991913795471,0.5697922110557556,0,-1,0,5,5,-2.9166666666666665,0.9892453551292419,0.996005996001,0.0,0.0,0.0,0.0,0.04854342341423035,0.0494622677564621,0.0,0.0,0.0,0.0,0.0,0.0,0.13320736581087111,0.0,0.04981818199157715,0.0,0.049761694669723515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5,0.14892782270908356,-0.10370475053787231,0.16353894770145416,0.1633533090353012,0,-1,0,1,7,-2.0833333333333335,0.9892427921295166,0.995009990004999,0.10800575571603419,0.0,0.0,0.0,0.04934656322002411,0.04932806491851807,0.0,0.10298543467253449,0.11367872837236168,0.0,0.0,0.12033685848901272,0.10303395130634307,0.09367554485797883,0.09820607304573059,0.04902638196945191,0.04828412532806397,0.0,0.09772669076919557,0.0,0.10483492954981624,0.04931426644325257,0.09726786613464355,0.0,0.18607589066028596
0,6,0.1495675891637802,-0.10371708869934082,-0.009612370282411575,-0.11810746788978577,0,-1,0,-1,17,2.083333333333333,0.9892433285713196,0.994014980014994,0.18629213452339174,0.0,0.0496231347322464,0.0,0.1519312145620194,0.0,0.0,0.1403057384490967,0.048946854472160344,0.049612960219383245,0.18624227917492392,0.0,0.0,0.053814607110619556,0.05388508054018021,0.04848897457122803,0.21420272695064785,0.05431159099340439,0.04978820085525513,0.04932979047298432,0.0,0.058557270077168946,0.09265610069036484,0.049320524930953985,0.1518255804728711
0,7,0.1503191590309143,-0.10371450334787369,0.14126475155353546,0.0978071540594101,0,-1,0,1,1,-4.583333333333333,0.9887644052505493,0.993020965034979,0.10800575571603419,0.05967115365560919,0.0,0.0,0.04934656322002411,0.04932806491851807,0.0541898919671774,0.10298543467253449,0.11367872837236168,0.0,0.0,0.16863299181411268,0.10303395130634307,0.09367554485797883,0.2452382317015529,0.04902638196945191,0.04828412532806397,0.0,0.23232062455007232,0.0,0.10483492954981624,0.04931426644325257,0.14175915509462358,0.0,0.22645386803150178
0,8,0.14968372881412506,-0.10599799454212189,-0.2168882191181183,-0.46766501665115356,0,-1,0,-4,18,2.5,0.9880996346473694,0.9920279440699441,0.10192346658408642,0.09272529691457748,0.09726023375988008,0.04873687326908112,0.09756512045860291,0.0,0.04942928850650788,0.04912506937980652,0.05446958389878273,0.19615661290509107,0.1578473309941249,0.0,0.0,0.09986232184242776,0.09325881004333497,0.0,0.04976532459259034,0.049521037936210634,0.054296644651889804,0.0,0.16985983117738965,0.097901019898057,0.11972213677654268,0.1628078232784033,0.04822165966033936
0,9,0.14862670004367828,-0.10908882319927216,-0.01958099938929081,-0.18099862337112427,0,-1,0,-1,15,1.25,0.9878422617912292,0.9910359161258742,0.18629213452339174,0.053827123445272455,0.0496231347322464,0.09941556148600152,0.1519312145620194,0.0,0.048340439796447754,0.1403057384490967,0.048946854472160344,0.049612960219383245,0.18624227917492392,0.0,0.0,0.10264404989212753,0.05388508054018021,0.11459645099828245,0.21420272695064785,0.10256409391522409,0.15302400360387833,0.10288718005418779,0.0,0.058557270077168946,0.14702682876018286,0.049320524930953985,0.1957566401977221
0,10,0.14892643690109253,-0.11026227474212646,0.0694853812456131,-0.06087930127978325,0,-1,0,0,22,4.166666666666666,0.9882504343986511,0.9900448802097482,0.43570874737355714,0.22708468547463417,0.30733924100470117,0.18147957333922388,0.24740740469820938,0.0,0.09372981160879136,0.19458814670562746,0.26652905175387864,0.1689916698396206,0.173235602375865,0.14126131266355516,0.16427600816676619,0.1546490053417683,0.14687603958845138,0.24930152465939526,0.2234506613701582,0.10282855781316758,0.3330911253646016,0.22613156333565712,0.25941283827126027,0.22544118931889534,0.3080669150054455,0.04937932491302491,0.22750056490302087
0,11,0.15131652355194092,-0.10839542746543884,0.36947494745254517,0.3826674222946167,0,-1,0,3,24,5.0,0.9896491169929504,0.9890548353295385,0.10323147312104702,0.05937300075042591,0.0,0.19906063563165072,0.06567061908433439,0.098496323671937,0.0,0.10992377675960065,0.0,0.04981605410575867,0.0,0.0584701639676094,0.05381357329785824,0.0,0.0,0.0497113049030304,0.21804675346314908,0.10473735078585447,0.09908403754234316,0.09273842334747315,0.18483886003494263,0.049451386928558355,0.0,0.09954003989696503,0.22626868793368338
0,12,0.1569349467754364,-0.10173937678337097,0.7096091508865356,0.8883588910102844,0,-1,1,7,17,2.083333333333333,0.9915116429328918,0.988065780494209,0.0,0.055113309087371824,0.05387963804006577,0.0,0.04838649928569794,0.0498172402381897,0.14821299479305744,0.0,0.0,0.049296417832374574,0.0,0.04925927519798279,0.0945481711626053,0.0,0.18288140031695366,0.0,0.04877845346927643,0.04957558214664459,0.049062255024909976,0.0,0.0,0.09451907128095627,0.049293440580368046,0.0,0.0
0,13,0.1645766943693161,-0.09213243424892426,0.8073054552078247,1.0232378244400024,0,-1,1,8,15,1.25,0.993314266204834,0.9870777147137147,0.04885548055171967,0.0,0.0,0.0,0.0,0.054325688326480985,0.049290242791175845,0.0,0.0,0.0,0.0,0.0,0.0,0.048919716477394105,0.04919553101062775,0.09361970275640488,0.0,0.0,0.0,0.0,0.09860176146030428,0.0,0.049512153863906866,0.04957571029663086,0.0
0,14,0.1728040874004364,-0.08176641166210175,0.8360201120376587,1.0536937713623047,0,-1,1,8,18,2.5,0.9950610995292664,0.986090636999001,0.04885548055171967,0.05386918143332005,0.0,0.0,0.0,0.054325688326480985,0.049290242791175845,0.04942755699157715,0.0,0.0,0.0,0.0,0.0,0.048919716477394105,0.04919553101062775,0.09361970275640488,0.049473732709884644,0.0,0.04975305497646332,0.0,0.09860176146030428,0.0,0.049512153863906866,0.04957571029663086,0.0
0,15,0.1818428486585617,-0.0702773779630661,0.9567169547080994,1.2272887229919434,0,-1,1,10,23,4.583333333333334,0.9968929290771484,0.9851045463620021,0.0,0.04946686923503876,0.0,0.0,0.054591654804348945,0.0,0.0,0.05457452303171158,0.0,0.0,0.0,0.1336583029329777,0.0,0.049262511730194095,0.04966529607772827,0.09893126487731935,0.0,0.0,0.0,0.0,0.0,0.04987200498580933,0.048664513230323794,0.09432625591754915,0.05439372529983521
0,16,0.19293081760406494,-0.055741388350725174,1.225267767906189,1.6305214166641235,0,0,1,13,10,-0.833333333333333,0.9983288645744324,0.98411944181564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04983706772327423,0.0,0.0,0.04991644322872162,0.049936643242836004,0.0,0.0,0.049986562132835394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04999994039535523,0.0
0,17,0.20428697764873505,-0.040879782289266586,1.068540334701538,1.3809001445770264,0,0,1,11,8,-1.6666666666666665,0.9991625547409058,0.9831353223738244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04983576536178589,0.1048015809416771,0.049816423654556276,0.0,0.04993687570095062,0.0,0.0,0.0,0.0,0.0,0.049920749664306645,0.0,0.0,0.0,0.049999904632568364,0.049782669544219976,0.04986422955989838,0.0
0,18,0.21379049122333527,-0.028938813135027885,0.8614630103111267,1.0556542873382568,0,0,1,8,20,3.333333333333334,0.9997177124023438,0.9821521870514506,0.0,0.0,0.09947379724085331,0.09987156117260457,0.06036817346082819,0.16734582133674475,0.10492038344740867,0.0,0.0,0.25452384976387027,0.0,0.05982680745508671,0.09496956527233125,0.04999880194664002,0.0,0.0998021423816681,0.135317001670599,0.10492275592088698,0.04993019104003907,0.09494039088487626,0.10541531298156977,0.0,0.14485067516565323,0.05483277630507946,0.04999833703041077
0,19,0.22345039248466492,-0.016801495105028152,1.0457274913787842,1.3358368873596191,0,0,1,11,4,-3.333333333333333,0.9999595880508423,0.9811700348643991,0.0,0.0,0.0,0.0,0.05988757439043522,0.0,0.0,0.04983576536178589,0.1048015809416771,0.049816423654556276,0.0,0.04993687570095062,0.0,0.0,0.0,0.0,0.0,0.049920749664306645,0.0,0.0,0.0,0.049999904632568364,0.049782669544219976,0.04986422955989838,0.0
0,20,0.23203112185001373,-0.006357080768793821,0.7161750793457031,0.8250093460083008,0,0,1,7,13,0.41666666666666696,0.9999971389770508,0.9801888648295347,0.10532304008026,0.049996405839920044,0.0,0.04998479783535004,0.10475742369890213,0.1105674352188743,0.05493758094906807,0.05542095563221673,0.10538571140576104,0.09489694744348526,0.05490009093880654,0.04999975860118866,0.14472641170024872,0.1945897073596716,0.14392165160000325,0.10948733023107053,0.28031048516273505,0.05490032795667649,0.0993584546172619,0.049955484271049504,0.0498220443725586,0.09492667764425278,0.0,0.0,0.0
0,21,0.23906269669532776,0.001685570809058845,0.6934270858764648,0.7891349792480469,0,0,1,6,8,-1.6666666666666665,0.9999356269836426,0.9792086759647052,0.0,0.15611276174639255,0.049997720122337344,0.055446776342581466,0.15005530883092755,0.1545910628126955,0.054839168488979344,0.04985508322715759,0.14932695213824512,0.1497445411026478,0.05487593913376332,0.0,0.0,0.049898681044578556,0.09935404085963964,0.10916168970092298,0.15338702463924886,0.0,0.0,0.09493441879749298,0.05494159821271897,0.04989414215087891,0.04999348819255829,0.0,0.049994859099388125
0,22,0.24498945474624634,0.008024455048143864,0.5163232088088989,0.5162265300750732,0,0,1,4,22,4.166666666666666,0.999756395816803,0.9782294672887405,0.0,0.0,0.0,0.0,0.0,0.05922902302086354,0.05478839049339295,0.0,0.0,0.0,0.0,0.0,0.0,0.04999471008777619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054932028687000284,0.0,0.0
0,23,0.25171566009521484,0.015608527697622776,0.7909237146377563,0.9413856267929077,0,0,1,8,7,-2.0833333333333335,0.9994637966156006,0.9772512378214517,0.0,0.0,0.09947379724085331,0.09987156117260457,0.06036817346082819,0.16734582133674475,0.10492038344740867,0.10483690391480924,0.049821847677230836,0.25452384976387027,0.06433856976254941,0.05982680745508671,0.09496956527233125,0.09487433016300202,0.10489345256090166,0.0998021423816681,0.24734801632604006,0.10492275592088698,0.14467890799045563,0.09494039088487626,0.10541531298156977,0.05494571159482003,0.14485067516565323,0.05483277630507946,0.09477289676666259
0,24,0.2584032714366913,0.023155583068728447,0.5759463906288147,0.6122157573699951,0,0,1,5,8,-1.6666666666666665,0.9992249011993408,0.9762739865836303,0.06499977879234431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04996124505996705,0.05486619079411031,0.0,0.11022528410914362,0.0,0.0,0.0,0.0,0.0,0.0,0.06433896315320492,0.0,0.0,0.0,0.0,0.0,0.0
0,25,0.2632141411304474,0.027840860188007355,0.4088146388530731,0.3579825758934021,0,0,0,3,1,-4.583333333333333,0.9992058873176575,0.9752977125970467,0.26899806034807305,0.40745443845487805,0.25448998975899695,0.0,0.3053846767675479,0.13279932274530257,0.17556349075313213,0.26548784445915474,0.19969580370273116,0.264395455776434,0.2457877010363385,0.0,0.1448963013291359,0.2887422077051198,0.1693337781216662,0.41203532094936957,0.27699730817738,0.2622583388635481,0.10491105532050132,0.19464991730451586,0.09488083511590958,0.26658477440178396,0.04986046254634857,0.194863024800694,0.25348602652861835
0,26,0.26518145203590393,0.028180472552776337,0.035528410226106644,-0.21364440023899078,0,0,0,-2,11,-0.41666666666666696,0.9993346333503723,0.9743224148844496,0.18535548064112664,0.27158621863722804,0.18536519318819047,0.27078167038238055,0.2448349746677071,0.44104677813217685,0.19472315085056427,0.417775459692045,0.21933763150851598,0.1947166563540697,0.04980396032333374,0.1794766407651534,0.16479484514983034,0.38554192994361725,0.0,0.10421383935540916,0.12422232576855301,0.24802119070422052,0.22541895054940217,0.30843382918286166,0.29906659677438224,0.24542863085370803,0.14481128513813019,0.2322475542248375,0.11759396791663874
0,27,0.26535481214523315,0.025795234367251396,0.0030397451482713223,-0.25955548882484436,0,0,0,-2,8,-1.6666666666666665,0.9995096325874329,0.9733480924695651,0.23528912260830404,0.27158621863722804,0.18536519318819047,0.27078167038238055,0.2448349746677071,0.44104677813217685,0.19472315085056427,0.417775459692045,0.2643218824712502,0.1947166563540697,0.11039816543402436,0.1794766407651534,0.16479484514983034,0.38554192994361725,0.06456258798693322,0.10421383935540916,0.12422232576855301,0.28808986226646366,0.22541895054940217,0.30843382918286166,0.32917999070833204,0.24542863085370803,0.2053977439063832,0.2322475542248375,0.11759396791663874
0,28,0.2646823227405548,0.022144174203276634,-0.12099522352218628,-0.4470975995063782,0,0,0,-4,7,-2.0833333333333335,0.9997304677963257,0.9723747443770956,0.139597769536376,0.15000910592872202,0.1396788625869155,0.149908433970809,0.13514096635580064,0.14469629377126694,0.2710693214952946,0.2480636926370761,0.3536896207594902,0.25573672525397173,0.15865955645578506,0.1354674870669842,0.20430302401540582,0.24388571389242408,0.20526808365982596,0.1737052216124534,0.10976726275384427,0.12339093975922466,0.2023776802244479,0.18663261771693762,0.055472331307418146,0.3694276515097016,0.2171900310823841,0.17425824279545038,0.06014968090453654
