episode,step,cart_pos,pole_angle,cart_vel,pole_vel,cart_pos_dis,pole_angle_dis,cart_vel_dis,pole_vel_dis,action_idx,action_val,reward,epsilon,q_0,q_1,q_2,q_3,q_4
0,0,0.13649877905845642,-0.12030722945928574,0.0,-0.0,0,-1,0,0,4,5.0,0.9862480759620667,1.0,0.0,0.0,0.0,0.0,0.09862480759620668
0,1,0.13857078552246094,-0.11726848781108856,0.3664134740829468,0.5433162450790405,0,-1,0,4,1,-2.5,0.9870264530181885,0.999,0.0,0.09870264530181885,0.0,0.0,0.0
0,2,0.14097359776496887,-0.1139012798666954,0.14674746990203857,0.1889667958021164,0,-1,0,2,0,-5.0,0.986646294593811,0.998001,0.6292548427290818,0.4809217668626803,0.30632233951633525,0.3400829786236692,0.2666062643527985
0,3,0.14021244645118713,-0.11555804312229156,-0.24298229813575745,-0.4258378744125366,0,-1,0,-3,0,-5.0,0.9848439693450928,0.997002999,0.4477935562175554,0.4078473859969197,0.5084802772394144,0.31542638818897095,0.78316178808911
0,4,0.13571995496749878,-0.12310981005430222,-0.6035071611404419,-0.9960522651672363,0,-1,-1,-8,1,-2.5,0.9819068312644958,0.996005996001,0.0,0.09819068312644959,0.0,0.0,0.0
0,5,0.12883591651916504,-0.1345108300447464,-0.7506916522979736,-1.2402660846710205,0,-1,-1,-10,4,5.0,0.9794302582740784,0.995009990004999,0.0,0.0,0.0,0.0,0.2501247407618481
0,6,0.12371274083852768,-0.14342157542705536,-0.3296094834804535,-0.6170361638069153,0,-1,0,-5,3,2.5,0.9780920743942261,0.994014980014994,0.460087342560645,0.8692503309547138,1.660045431609942,1.0571671502014337,1.652437230943405
0,7,0.12155669927597046,-0.1480133980512619,-0.12674181163311005,-0.32897883653640747,0,-1,0,-3,4,5.0,0.978020429611206,0.993020965034979,0.6001211464331921,1.3889967086227215,1.0017597283936974,0.8372550556142488,1.3332648587151161
0,8,0.1223958358168602,-0.14825521409511566,0.24618147313594818,0.21788223087787628,0,-1,0,2,0,-5.0,0.9775857925415039,0.9920279440699441,1.3766443538510575,0.8267557920177436,1.0120037442162992,0.8756512204950412,0.6213030755609632
0,9,0.12258464843034744,-0.14971376955509186,-0.15078547596931458,-0.41042429208755493,0,-1,0,-3,4,5.0,0.9772717356681824,0.9910359161258742,0.6837959968313163,1.4260409798417957,1.2644176363509225,1.0178598831533208,1.444213971914903
0,10,0.12319239974021912,-0.15075910091400146,0.22373758256435394,0.1384415328502655,0,-1,0,1,3,2.5,0.9780458807945251,0.9900448802097482,0.6159352666009743,0.6877230001355107,0.7516820273956477,0.6312341219889406,0.5687084808891437
0,11,0.12633146345615387,-0.1481691598892212,0.38494086265563965,0.3617407977581024,0,-1,0,3,4,5.0,0.9798838496208191,0.9890548353295385,0.49324391819582636,0.4801187032968992,0.621047565497389,1.1217622807535288,0.8199472023209023
0,12,0.13207228481769562,-0.14183147251605988,0.7201135754585266,0.8512287735939026,0,-1,1,7,3,2.5,0.9824676513671875,0.988065780494209,0.6429073379968145,0.1934676499320882,0.3789648560602331,0.77387501941768,0.11915127070614528
0,13,0.13997302949428558,-0.13240985572338104,0.8455560207366943,1.0217580795288086,0,-1,1,8,1,-2.5,0.9844790697097778,0.9870777147137147,1.1770720716462537,0.6911830931025272,0.7253732668718496,0.0,0.5281880743090319
0,14,0.14696361124515533,-0.12458305060863495,0.5902047157287598,0.6112191677093506,0,-1,1,5,3,2.5,0.986206591129303,0.986090636999001,0.849391766521635,1.2277796764094444,0.5728653166969491,0.5938311366385846,0.5079214044354509
0,15,0.15362708270549774,-0.11744522303342819,0.7262688279151917,0.8009741306304932,0,-1,1,6,1,-2.5,0.9875155091285706,0.9851045463620021,0.88870287018355,1.0324275860989496,0.9272925466442117,0.4917692466652992,0.30687001144347437
0,16,0.15947677195072174,-0.11173399537801743,0.4798855185508728,0.4056820869445801,0,-1,0,3,0,-5.0,0.9875815510749817,0.98411944181564,0.7440208954866416,0.6539371107679928,0.9838936984598535,1.5825537289207832,1.162938261584812
0,17,0.16190609335899353,-0.11143804341554642,0.06532669067382812,-0.24701102077960968,0,-1,0,-2,4,5.0,0.9877033233642578,0.9831353223738244,0.9834308925930769,2.033769838413128,1.3561096565118904,1.5293243148904947,1.7196742764093038
0,18,0.16460928320884705,-0.11089032888412476,0.4276687800884247,0.29187503457069397,0,-1,0,2,3,2.5,0.988590657711029,0.9821521870514506,2.2142970388807823,1.338481737115245,1.0746614265645353,1.5471192243716607,1.2535791459818315
0,19,0.16972190141677856,-0.1068146824836731,0.5766124725341797,0.5036879181861877,0,-1,1,4,3,2.5,0.9898577332496643,0.9811700348643991,0.8450768449157102,0.7253020900455982,0.5122698523623181,0.5598857177198666,0.21597911399388858
