episode,step,ep_length,cart_pos,pole_angle,cart_vel,pole_vel,cart_pos_dis,pole_angle_dis,cart_vel_dis,pole_vel_dis,action_idx,action_val,reward,epsilon,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19,q_20
42,26,27,0.06534761935472488,-0.3952297568321228,-0.9123623967170715,-2.1898117065429688,0,-3,-1,-18,0,-5.0,22.387290716171265,0.9797036738060285,-0.21763825416564941,0.0,0.0,0.08322951793670655,-0.2184860944747925,0.0,0.0943197140204391,-0.13865921556949617,0.0,0.09558654730916023,0.0,0.0,0.08742066025733948,0.0,-0.2184471368789673,0.09816376085514428,0.10502180751108033,0.0,0.0,-0.12207514190393604,0.0
43,26,27,-0.25072020292282104,-0.4129158854484558,-0.667282223701477,-1.9977641105651855,0,-3,-1,-16,8,-1.0,21.81437337398529,0.9792138219691255,0.0,-0.14339898169040677,0.0,0.09391094353795053,0.0,0.09717141693234443,0.0,0.0,-0.1344511970233917,0.0,0.0,0.0,0.0,0.0,0.18548887301175987,0.0,0.09501991912996235,0.0,0.0873544454574585,0.18463496356413622,0.0
44,26,27,-0.07108981162309647,0.40742337703704834,0.1207684576511383,1.3129647970199585,0,3,0,11,9,-0.5,21.447039902210236,0.978724215058141,0.0,0.0,0.0,0.18257699034346436,0.0,0.0,-0.2179351568222046,0.0,0.08293527364730835,-0.21770944595336916,0.0,0.09539641765809137,0.1027872749436528,0.10501338367475364,0.08260604143142701,0.0,0.0,0.0,0.0,0.0,0.0
45,26,27,-0.17901326715946198,-0.4130580723285675,0.0754927322268486,-0.9624894261360168,0,-3,0,-8,5,-2.5,21.696546971797943,0.978234852950612,0.10767988735086481,0.09913255204685839,-0.21805734634399415,0.0,0.0,-0.2180408000946045,0.0,0.0,0.20194691334748022,0.0,0.0,0.0,0.0,0.0,0.1974587662908211,0.349221358267202,0.10705236429107415,0.10761575931442009,0.18129253656251304,0.0,0.0
46,26,27,0.0952746570110321,-0.41564610600471497,-0.9853118658065796,-2.4348294734954834,0,-3,-1,-19,10,0.0,21.87155568599701,0.9777457355241367,0.0,0.0,0.0,0.0,0.0,0.09296946765144362,0.0,0.0,0.0,0.0,-0.21936180591583254,0.0,0.0,0.09369265326160538,0.0,0.0,0.08655580878257751,0.0,0.0,0.0,0.0
47,26,27,-0.1184542179107666,0.40676337480545044,0.7576782703399658,2.126974582672119,0,3,1,17,18,4.0,21.91142177581787,0.9772568626563747,0.10737431727534837,0.0,0.0,0.0,0.0,0.0,0.0,0.10609532632063966,0.0,0.09408441598798777,0.09343117888357187,0.0,0.10199095226837292,0.0,0.0,-0.2191131353378296,0.0,0.0,-0.21852540969848633,0.08528811931610109,0.0
48,26,27,0.011585110798478127,-0.4171754717826843,-0.7824441194534302,-2.116675615310669,0,-3,-1,-17,6,-2.0,22.066272377967834,0.9767682342250465,0.0,0.08568377494812013,0.0,0.09199940480333108,0.0,0.0,-0.2193251371383667,0.0,0.0,0.09714432247776139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10442073871193383,0.09871434733183211,0.18705334657079736,0.0
49,27,28,-0.021140340715646744,-0.41321098804473877,-0.31765493750572205,-1.4250149726867676,0,-3,0,-11,18,4.0,23.096690118312836,0.976279850107934,0.0,0.11302509539410943,0.0,0.189499194729977,0.10251865912971947,0.0,0.0,0.17901756691662982,0.09648474675094548,0.0,0.0,0.09736534658797891,0.0,0.0,0.1047474270043862,0.0,0.10416728903632284,0.11422906867677218,-0.21812148094177247,0.0991585702085927,0.09602289501671342
50,27,28,0.30202919244766235,0.4078463017940521,0.4018723964691162,1.5706214904785156,0,3,0,13,10,0.0,23.033741056919098,0.9757917101828801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21878757476806643,-0.21797230243682864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,27,28,-0.03266626223921776,-0.41576439142227173,-0.013853127136826515,-1.119300127029419,0,-3,0,-9,20,5.0,22.774067878723145,0.9753038143277888,0.0,0.2040128299742056,0.09669424340402547,0.0,0.098038216647262,0.09708782736190469,-0.013988883479678652,0.0,0.0,0.0,0.0,0.0,0.10190858890395285,0.0,0.2024725363101736,0.20899593897662572,0.185732473205328,0.36564674120297325,0.0,0.09803324970602989,-0.2180473804473877
52,27,28,-0.12279635667800903,-0.41282540559768677,0.03237795829772949,-0.86568683385849,0,-3,0,-7,15,2.5,23.28999572992325,0.974816162420625,0.0,0.2698796540211035,0.0,0.09768983829512001,0.0,0.18446524704213607,0.0,0.0,0.10329305106057572,0.0,0.28405319709425714,-0.21770377159118653,0.0,0.11579835411647857,0.0,-0.05079001170115191,0.0,0.10274750226867424,0.0,0.0,0.08824999928474427
53,27,28,0.10594845563173294,0.408446341753006,0.6173180937767029,1.8669172525405884,0,3,1,15,18,4.0,23.16109848022461,0.9743287543394147,0.0,0.09523454902768136,0.0,0.09332889277451656,0.10570460389838184,0.0,-0.21838066577911378,0.0,0.0976591410458088,0.10575295519281135,0.1909661003484374,0.0,0.0,0.0,0.0,0.09579951579954171,0.09533176560412826,0.09803802525146009,-0.0528664390912168,0.0,0.0955007701098919
54,27,28,0.060280121862888336,0.41322314739227295,1.1870640516281128,2.600630283355713,0,3,1,21,3,-3.5,23.38454520702362,0.973841589962245,0.0,0.0,0.0,-0.21911413669586183,0.0,0.0,0.0,0.0,0.09199118902087212,-0.21841211318969728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,27,28,0.07129676640033722,-0.4053220748901367,-0.2749781012535095,-1.5326108932495117,0,-3,0,-12,8,-1.0,22.53208613395691,0.973354669167264,0.10253303658505511,-0.21876380443572999,0.0,0.0,0.0,0.10876398914143914,0.20524990145563615,0.0,-0.045426961533182264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,27,28,0.2831231653690338,0.4073496162891388,0.5377933382987976,1.717947006225586,0,3,1,14,19,4.5,23.363961696624756,0.9728679918326804,0.0,0.0,0.09854184553709627,0.10504872958413358,0.1051613194821831,0.08649256229400636,0.0,0.0,0.0884429395198822,0.0,0.09643905780911446,0.09473492521095049,0.0,0.1017290715141211,0.0,0.0,0.0,0.0,0.09921107108976389,-0.21826112270355225,0.08619530200958253
57,27,28,-0.19174806773662567,-0.41661056876182556,-0.548318088054657,-1.7320265769958496,0,-3,-1,-14,19,4.5,23.125900447368622,0.972381557836764,0.0,0.0,0.26693742159352973,0.1031019571718676,0.0,0.0962833654206276,-0.21896488666534425,0.10286565717004639,0.10258457954667909,0.0,0.0,0.0,0.18666253442094524,0.0,-0.21783576011657715,0.10453995454041674,0.09350088458930912,0.008897842537202341,0.0,-0.11922709627227727,0.0
