episode,step,ep_length,cart_pos,pole_angle,cart_vel,pole_vel,cart_pos_dis,pole_angle_dis,cart_vel_dis,pole_vel_dis,action_idx,action_val,reward,epsilon,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19,q_20
1117,271,89,0.27887487411499023,-0.41733646392822266,0.43798190355300903,-1.2330410480499268,0,-3,0,-10,7,-1.5,82.9721827507019,0.5722727609135977,0.3926717656426267,0.44399185783269385,0.3053516527521006,0.018820888795912538,0.7824434793790214,0.4247582567828163,0.4712561204594019,0.6288175036976221,0.7840657211737865,1.0195941943639042,0.580690401911941,0.9436535528976274,0.6156651173980299,0.9068021686671841,0.8071757866806466,0.8083889128585904,0.49020930578925354,0.8881948948222869,0.8287194669834187,0.9103893508576715,0.591339768114113
1118,272,58,-0.03954863175749779,-0.4110887348651886,-0.2533952295780182,-1.9286788702011108,0,-3,0,-15,17,3.5,52.46924710273743,0.571986624533141,-0.12292490037373853,-0.08221547746783495,0.08677551746368409,0.08344522714614869,0.09339700302267075,-0.13513793865958318,-0.06648197177530446,0.28527797325761606,-0.34338729073330804,0.18833133431847102,-0.39763050714455167,-0.2969973040839195,0.32628504083346677,0.21752114197994973,0.16604665188812726,0.06116999038607063,-0.11367687559598331,0.7565369515715379,0.26904240896235776,-0.0031745149380192766,0.3842818380538943
1119,272,88,-0.2926400601863861,0.4076833724975586,-0.255097895860672,1.4884178638458252,0,3,0,12,12,1.0,81.9464722275734,0.5717006312208744,0.881075452348777,0.7603187337276563,0.6913433447018771,0.21977525813961563,0.9074442607205564,0.5177746509211005,-0.08436792123275882,0.7158584864182119,0.8222268533702284,0.7454866736834006,0.2587031208760444,0.32805761446482395,1.0533524244086543,0.33222815063855327,0.561453037380463,0.09830938829464647,0.45248246543399345,-0.050495417152051664,0.3453616674162907,0.6976541132045664,0.08631872386694003
1120,272,73,-0.4305444359779358,0.4107946455478668,-0.6810349225997925,1.2476917505264282,0,3,-1,10,0,-5.0,66.54674100875854,0.571414780905264,-0.08680759369087218,0.10049989096652952,0.0,-0.21769225597381592,0.0,0.10905591122207044,0.0,0.2588240292072592,0.0,-0.21813528537750246,0.0,0.0,0.0,0.0,0.12931887124957508,0.0,0.10452569251213047,0.11554865348255339,0.0,0.0,-0.2179269075393677
1121,272,46,-0.2408003807067871,-0.40744322538375854,-0.20610348880290985,-1.5881319046020508,0,-3,0,-13,12,1.0,40.611292243003845,0.5711290735148113,0.14910240101535344,0.2562595964313905,0.22570713534645745,-0.08591276116600438,0.4110578580568072,1.0938434490998314,0.19591088303414927,0.3483711691611585,0.34923652723661475,-0.14617052572484768,0.7540342008953791,0.03753975335699096,0.25710649982160266,0.44550130152954476,0.35503285220130876,0.40497018147073083,0.507593725550328,0.28094830156446904,0.06196443262971735,0.6452843219397201,0.012441404634256914
1122,272,28,-0.0145498625934124,0.41132301092147827,0.2927073538303375,1.4550344944000244,0,3,0,12,18,4.0,22.3257537484169,0.570843508978054,0.881075452348777,0.7603187337276563,0.6913433447018771,0.21977525813961563,0.9074442607205564,0.5177746509211005,-0.08436792123275882,0.7158584864182119,0.8222268533702284,0.7454866736834006,0.2587031208760444,0.32805761446482395,1.0533524244086543,0.33222815063855327,0.561453037380463,0.09830938829464647,0.45248246543399345,-0.050495417152051664,0.09246054667991066,0.6976541132045664,0.08631872386694003
1123,272,49,-0.05304671451449394,0.4092027544975281,-0.4253090023994446,1.1653426885604858,0,3,0,9,17,3.5,43.04227674007416,0.570558087223565,0.7598095331727398,1.1443602023386614,0.6108337596980382,0.060310810401038806,1.1779099529776182,0.7751008544326611,0.9074101313569578,0.8457126598777123,1.9223105109421947,1.4689293826144274,1.1499596306315159,0.41254757649407237,1.068505343527022,1.277615120749513,0.41884786713092614,0.7132478460380741,0.9157884657668149,0.8457235793713935,0.4696096913570934,0.7671154695955837,0.8577331609788252
1124,273,126,-0.04649152606725693,-0.40362349152565,0.3195876181125641,-1.5533909797668457,0,-3,0,-12,6,-2.0,119.98443108797073,0.5702728081799533,0.3252892906889727,0.5274176137722673,0.0944023002852333,0.2259491980525241,0.3398464510850855,0.44623248278576905,-0.4725678135532141,0.5555066794456012,0.3227093931486892,0.642739077036975,0.40417083975702917,0.5973800068270727,0.9932771417571435,0.33485329204855896,0.7486281572307696,1.0573368103901746,0.7792872551203874,0.6759332690819398,1.4791874679175938,0.8170203534275278,0.8203904228667448
1125,274,44,0.03297403082251549,0.4153057932853699,-0.2338055819272995,1.1231880187988281,0,3,0,9,18,4.0,38.40726137161255,0.5699876717758634,0.7598095331727398,1.1443602023386614,0.6735806176483103,0.060310810401038806,1.2315474230707852,0.7751008544326611,0.9074101313569578,0.8457126598777123,1.9243732112467373,1.4689293826144274,1.1499596306315159,0.41254757649407237,1.068505343527022,1.277615120749513,0.48188387245533437,0.7132478460380741,0.9157884657668149,0.8457235793713935,0.3418555031261132,0.7671154695955837,0.8577331609788252
1126,274,100,-0.10312100499868393,0.41029098629951477,0.46938708424568176,2.424161911010742,0,3,0,19,15,2.5,95.00150763988495,0.5697026779399755,0.0,-0.11892968541323289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08557500839233399,0.08320307135581971,0.0,0.0,0.0,-0.13565021507083894,0.0,0.0,0.0,0.0,0.002220571353000078
1127,275,109,-0.45700016617774963,0.41054990887641907,-0.9703207015991211,0.8565894961357117,0,3,-1,7,18,4.0,103.04062753915787,0.5694178266010056,0.16764348806738855,0.10532535097388498,0.0985859103044653,-0.09445717628702159,0.0,0.2323352561905934,0.0,0.21817773070486368,0.0,0.10981094767668141,0.0,0.25761581761193747,0.0,0.10441730983347297,0.22640901772737243,0.19911477369064767,0.14408142851561836,0.0,0.6429385213926715,0.13117729756230415,-0.027074517834973832
1128,275,32,0.11059024930000305,0.40641817450523376,0.19545933604240417,1.4557324647903442,0,3,0,12,3,-3.5,26.72477227449417,0.5691331176877051,0.881075452348777,0.7603187337276563,0.6913433447018771,-0.019802923230071046,0.9074442607205564,0.5177746509211005,-0.08436792123275882,0.7158584864182119,0.8222268533702284,0.7454866736834006,0.2587031208760444,0.32805761446482395,1.159961231441171,0.33222815063855327,0.561453037380463,0.09830938829464647,0.45248246543399345,-0.050495417152051664,0.09246054667991066,0.6976541132045664,0.08631872386694003
1129,276,70,0.03408842533826828,-0.4148079752922058,-1.1704295873641968,-3.205174446105957,0,-3,-1,-26,4,-3.0,65.2815529704094,0.5688485511288613,0.0,0.0,0.0,0.0,-0.22010393142700196,0.0,-0.21877658367156982,0.0,0.0,0.0,0.08279342651367189,0.0,0.09251926822066309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1130,276,47,0.09816157072782516,-0.41148459911346436,0.12324541807174683,-1.302871823310852,0,-3,0,-10,4,-3.0,40.85789203643799,0.5685641268532969,0.3926717656426267,0.44399185783269385,0.3053516527521006,0.1459635821470873,0.48597763390541365,0.4247582567828163,0.4712561204594019,0.67753275795453,0.7840657211737865,1.1765416134211306,0.580690401911941,1.0246143138391004,0.6156651173980299,0.9068021686671841,0.8071757866806466,0.8083889128585904,0.49020930578925354,0.8881948948222869,0.8287194669834187,0.9103893508576715,0.591339768114113
1131,276,91,-0.12600818276405334,-0.4088706374168396,-0.09664119780063629,-1.8012089729309082,0,-3,0,-14,20,5.0,85.36792147159576,0.5682798447898704,-0.09081796095920835,-0.19901104373775208,0.3271131249981629,0.46831716126190126,0.06061897752203091,0.2712320408745963,-0.22417597617368584,-0.5920269875526429,0.24016185728204784,0.1581994990957589,0.24014551922009494,-0.34689474135153836,-0.2258157802781591,0.346866175240697,0.10020954260413634,0.21690462824640055,-0.06239357227534717,0.08723335282815758,0.2797069172222357,0.33788916008707826,0.5211602279816937
1132,277,98,-0.39971014857292175,0.4121723771095276,-0.17759065330028534,1.727451205253601,0,3,0,14,0,-5.0,92.25732845067978,0.5679957048674754,0.7872634477182723,0.21860307097921905,0.35741442998024797,0.21344474493881305,0.3031780556643046,0.07573826787144478,0.5902147869319301,-0.2431704699149676,0.26455982362419617,-0.04044178186948666,-0.0143661780149546,-0.13295588442336476,0.4536577811472988,0.25675784466434115,0.28763384028948225,-0.06955005370599034,0.017819077625641458,-0.08468177481575001,0.0,0.023727106436093492,0.135576052178854
1133,277,60,0.19848541915416718,-0.4117632210254669,0.6113548874855042,-0.8138179183006287,0,-3,1,-7,8,-1.0,53.466222047805786,0.5677117070150417,0.12968828538671487,-0.08875365606870955,-0.07060222447166126,0.11713029259106791,-0.11192185277195343,0.0,0.10559356182992459,-0.12291174654711697,-0.25063371230491177,0.4213272855161598,0.06639354221820831,0.0,0.08797723650932313,0.0,0.6689610198467947,0.0,-0.21757357120513918,0.0,0.0,0.23566023011223466,0.08255280256271363
1134,277,48,0.027898535132408142,0.41582122445106506,-0.2582539916038513,1.225334882736206,0,3,0,10,1,-4.5,42.4059032201767,0.5674278511615342,0.8941479384208502,0.026828015397238447,0.3963107882470521,0.4703214431233665,0.6122406238351186,1.094217130430412,1.1067756557028365,1.707087909911763,1.0540768917007726,1.0194360636072273,0.3624834323977025,0.8239943289457085,0.790301731350983,0.9400049890339296,0.9320095983848943,0.7709510915654448,0.4621611050572631,0.39741955323688943,0.7528567884102957,0.7819135036463764,0.14809202526063367
1135,278,34,0.1625719517469406,0.40342187881469727,0.6729297637939453,2.237016439437866,0,3,1,18,4,-3.0,28.58588719367981,0.5671441372359535,0.1700317624807836,0.09319123204946518,-0.0772714910091285,0.17281129865693967,0.029308643112886,0.05197214362257484,0.09866113751788587,0.1583229338717473,0.1121358317937356,0.021779412257176903,0.11622378787299634,0.04356995383771059,-0.07064913249494409,0.18485439872152248,0.011604746596146631,0.2373980476050717,-0.5555056498734952,-0.16131732099878943,-0.13139555383484003,0.0767840180516243,-0.08405851505035158
1136,278,38,-0.021471841260790825,-0.40959957242012024,-0.5647566318511963,-1.8929985761642456,0,-3,-1,-15,20,5.0,32.15979117155075,0.5668605651673355,0.3036155226684079,0.05756218480499811,0.24841113183115002,0.11612911262327745,0.23063144016383885,0.12457323833711387,0.24203170947490044,0.16689718491578104,0.2878234460139322,0.3305141704569459,0.5403784319125688,0.39792339710126595,0.4287341358796014,0.4376269519603536,-0.05085943380218552,0.4872512013043628,0.1547614932132805,0.2970672044544607,0.4748750130782621,0.7634066883858044,0.5830875896087477
1137,278,52,0.06960884481668472,-0.41670987010002136,0.004967118613421917,-1.2281204462051392,0,-3,0,-10,9,-0.5,46.16670972108841,0.5665771348847519,0.3926717656426267,0.44399185783269385,0.3053516527521006,0.1459635821470873,0.48597763390541365,0.4247582567828163,0.4712561204594019,0.67753275795453,0.7840657211737865,0.840405887557228,0.580690401911941,1.0246143138391004,0.6156651173980299,0.9068021686671841,0.8071757866806466,0.8083889128585904,0.49020930578925354,1.0622217699671037,1.009541090353841,0.9103893508576715,0.591339768114113
1138,278,24,0.11205193400382996,0.4127815067768097,0.11066463589668274,1.278080940246582,0,3,0,10,7,-1.5,18.86215388774872,0.5662938463173096,0.8941479384208502,0.026828015397238447,0.3963107882470521,0.4703214431233665,0.6122406238351186,1.077569268227701,1.1067756557028365,1.318291398049615,1.0540768917007726,1.0194360636072273,0.3624834323977025,0.8239943289457085,0.790301731350983,0.9400049890339296,0.9320095983848943,0.7709510915654448,0.4621611050572631,0.39741955323688943,0.7528567884102957,0.7819135036463764,0.14809202526063367
1139,278,33,-0.09656961262226105,-0.41340211033821106,0.03333664312958717,-0.9729364514350891,0,-3,0,-8,13,1.5,26.905182719230652,0.5660106993941509,0.6286642759005102,0.3964489424306964,0.8000499961281395,0.957788640584029,1.0534166959088271,0.7565881836887435,1.2576003849311561,1.0400226417505618,0.7486895460494385,0.9885607249620556,1.2018366551255966,1.4685537301894402,1.2060262115772267,1.42725219810403,0.8417893153860716,1.1257289830532176,1.2541198880741407,0.8946251882412843,0.8922907643743059,0.9899867697789939,0.5843732765893976
1140,278,28,-0.058537259697914124,-0.41865602135658264,-0.6139515042304993,-1.9935896396636963,0,-3,-1,-16,11,0.5,22.985043942928314,0.5657276940444539,0.16293637708687386,0.15440226114046096,-0.014843042645193871,0.15987029683027154,0.11908323439729257,0.2826776568437365,0.1979334932746537,0.10988402173416095,0.2376763316532468,0.13829542283191093,0.03226208517206405,0.2573663144409852,0.09249009912898526,-0.04482969740424142,0.25629693935852826,0.16468491502634924,0.2154221327885801,0.2621244174921013,0.14309081316897823,0.23766817896642206,0.2099806502634292
1141,278,134,0.06149938330054283,-0.4160512089729309,0.6037752628326416,-0.9962564706802368,0,-3,1,-8,19,4.5,128.23118388652802,0.5654448301974317,0.0,0.0,0.06738613496328824,0.15980072012319427,0.16435996988802704,0.38533428688730437,-0.2184612035751343,-0.2179783344268799,0.0,-0.29441902290191974,0.0,0.08496514558792115,0.0,-0.2178288221359253,0.0,0.0,0.0,-0.2179166078567505,-0.10802448749542239,-0.13126381974756718,0.26613909077428904
1142,279,27,-0.22795596718788147,-0.40548133850097656,-0.422995388507843,-1.9400604963302612,0,-3,0,-16,9,-0.5,21.89485138654709,0.5651621077823331,-0.09280041405420825,-0.2193450927734375,-0.0994415012431458,-0.41607917308807374,0.0,-0.14322362224260993,-0.2193323612213135,-0.07254579067230227,0.0,0.1317461695637484,0.158849213719368,0.12279726148544609,0.0,0.08513388633728028,0.10795667635776283,-0.1737254630038719,0.0,-0.139231271147728,0.0,0.2811636149278609,0.0
1143,280,150,-1.3404338359832764,-0.40636780858039856,-0.9104799032211304,-1.5149750709533691,-1,-3,-1,-12,14,2.0,143.08094185590744,0.564879526728442,0.0943722930431366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21768267154693605,0.0,0.0,0.0,0.0952252413570881,0.0,0.0
1144,280,54,0.04269479960203171,0.4103192985057831,-0.7881818413734436,0.6249990463256836,0,3,-1,5,15,2.5,47.39634948968887,0.5645970869650778,0.3356650849675613,0.0,0.2674771603868259,0.08279756307601929,0.08066163451270453,0.08766202926635742,0.3710975849535329,0.09888048214856127,0.16831933677196503,0.0,0.3338807426942246,0.0945778436478138,0.10807164130630283,0.12593115641299799,0.0,0.9937988616065861,0.08216097586531043,0.0,0.20986205322230989,0.13203273875102736,0.0
1145,281,36,-0.1313013732433319,-0.41357481479644775,-0.2654491066932678,-1.6680994033813477,0,-3,0,-13,5,-2.5,30.731797575950623,0.5643147884215953,0.14910240101535344,0.2562595964313905,0.22570713534645745,-0.08591276116600438,0.5042642293763393,0.801876376216959,0.19591088303414927,0.3483711691611585,0.34923652723661475,0.06360233223273853,0.8715741471997385,0.03753975335699096,0.25710649982160266,0.44550130152954476,0.35503285220130876,0.40497018147073083,0.507593725550328,0.28094830156446904,0.06196443262971735,0.6452843219397201,0.012441404634256914
1146,281,37,0.05242932587862015,0.41383323073387146,-0.3325229287147522,1.0669018030166626,0,3,0,9,8,-1.0,30.92771989107132,0.5640326310273845,0.7598095331727398,1.1443602023386614,0.6735806176483103,0.060310810401038806,1.3728217065022803,0.7751008544326611,1.0636366254566303,0.8457126598777123,1.6606516295544678,1.58247440511436,1.1499596306315159,0.5340546138828917,1.1503114894461408,1.277615120749513,0.48188387245533437,0.7132478460380741,1.108870286356605,0.9653433766178041,0.3418555031261132,0.9420710088046755,0.8577331609788252
1147,281,74,0.04946187883615494,0.417595237493515,-0.42609789967536926,1.3306753635406494,0,3,0,11,2,-4.0,67.73116594552994,0.5637506147118709,0.32719834941829085,0.7561516470887953,0.8888425465097882,0.7548041678460263,0.617257933601873,0.8058793343851489,0.4964066257686625,0.7613243408239356,0.6260977655862533,0.9220896485675298,0.3517081998752515,0.5478464556328277,0.3297722824140983,0.7104567310228651,0.618719698917043,0.10982578715972813,0.4935810483368183,0.26893545813764436,0.43137325630028894,0.9038621788074351,0.18996305197691854
1148,282,73,-0.12638957798480988,0.3993569314479828,0.6552658081054688,2.6488890647888184,0,3,1,21,14,2.0,67.67925196886063,0.563468739404515,-0.022634734704490525,-0.21914572715759278,-0.12090580101689023,-0.14113707542419435,0.06881509525239468,-0.14316328418936614,-0.11962693913698197,0.08610941767692566,-0.1445886790752411,0.08381216526031494,0.08397297263145448,0.09436152243649365,-0.09390495225343348,-0.021367314385643016,-0.0724783465862274,-0.046480299354992344,-0.15462121766579154,0.03539287093740931,-0.1444404995441437,0.0,-0.21831653118133545
1149,282,103,-0.37535861134529114,-0.41100993752479553,0.21195727586746216,-1.1435285806655884,0,-3,0,-9,5,-2.5,97.09806787967682,0.5631870050348128,0.7508211225145281,0.5851995894764841,-0.34746088297723954,1.066219423700675,0.8305374630381277,0.7287736515512746,0.48731092903429085,0.9806354377811877,0.6544092142621603,0.9776061646440959,1.0188241453978817,0.08971830623050153,1.79213100793403,0.7661220023432597,1.0085202165574407,1.0217080847706386,0.8230883965459104,1.0082352935427048,0.8754091211392786,0.6415161639420682,1.0926249237192764
1150,282,52,0.018038466572761536,-0.41353169083595276,0.03037559613585472,-1.359689712524414,0,-3,0,-11,18,4.0,45.9437649846077,0.5629054115322955,0.21623353026372455,0.6750829314655471,0.4289583951694387,0.4177784364879246,0.8242120606786029,0.4929613562910297,0.6321066079016986,0.4298690958227248,0.6059126282542224,0.24492949550215612,0.8383496732066069,0.1609571213049194,0.37481109532780754,0.7078535220563497,0.8052027131894676,0.6328029501476397,0.8104282515967207,0.5682168515181633,1.4945007929685894,0.9706756966478174,0.9411701426566694
1151,282,115,-0.10507220029830933,-0.4115368127822876,-0.7215365171432495,-2.249904155731201,0,-3,-1,-18,9,-0.5,109.53922259807587,0.5626239588265294,-0.14377507302900555,-0.2178370171943128,-0.06355400300920011,-0.09248615121116913,0.16375882341837134,0.10151029769199967,0.16646849393844607,0.08808130621910096,-0.21789724826812745,-0.04972685146850345,0.31518157393356444,-0.0934666976196766,-0.10268823730050022,0.29103053689002994,0.24957081642563522,0.028299072665559408,0.4660943952406817,-0.0514253944018766,0.1265803521932527,-0.035499285722523116,-0.3310236136484146
1152,283,15,0.17587456107139587,0.41640621423721313,0.8154350519180298,1.7564976215362549,0,3,1,14,7,-1.5,10.447385907173157,0.5623426468471161,0.485338102004123,0.12147271269063481,0.1987521363286972,0.33334623261654717,-0.2178194284439087,0.2840545422442178,0.30216703098769276,0.7912967434382201,0.14428664716745246,0.005159935861766357,0.25295113508993766,0.07056714137375356,0.2730487463184941,0.4012664207407616,0.0784462189848984,0.25837157800634236,0.28745429575639403,0.4132979866242746,0.338307203363594,0.2318120802640915,0.3207035562497845
1153,283,105,0.0011205737246200442,-0.4168684780597687,-0.1841546595096588,-1.9113627672195435,0,-3,0,-15,17,3.5,99.59518486261368,0.5620614755236926,-0.12292490037373853,-0.08221547746783495,0.08677551746368409,0.08344522714614869,0.09339700302267075,-0.13513793865958318,-0.06648197177530446,0.28527797325761606,-0.34338729073330804,0.18833133431847102,-0.39763050714455167,-0.2969973040839195,0.32628504083346677,0.21752114197994973,0.16604665188812726,0.06116999038607063,-0.11367687559598331,0.6004225047573368,0.26904240896235776,-0.0031745149380192766,0.3842818380538943
1154,283,41,-0.30599650740623474,-0.40575098991394043,-0.6506866812705994,-1.9868652820587158,0,-3,-1,-16,5,-2.5,35.68009394407272,0.5617804447859307,0.16293637708687386,0.15440226114046096,-0.014843042645193871,0.15987029683027154,0.11908323439729257,0.03615711310607919,0.1979334932746537,0.10988402173416095,0.2376763316532468,0.13829542283191093,0.03226208517206405,0.2573663144409852,0.09249009912898526,-0.04482969740424142,0.25629693935852826,0.16468491502634924,0.2154221327885801,0.2621244174921013,0.198533792396034,0.23766817896642206,0.2099806502634292
1155,283,45,0.14628925919532776,0.4142581820487976,-0.4563659131526947,1.189414143562317,0,3,0,10,7,-1.5,38.72012358903885,0.5614995545635377,0.8941479384208502,0.026828015397238447,0.3963107882470521,0.4703214431233665,0.6122406238351186,1.077569268227701,1.1067756557028365,1.3136819650887819,1.0540768917007726,1.0194360636072273,0.3624834323977025,0.9000869445342998,0.790301731350983,0.9400049890339296,0.9320095983848943,0.8548662674785413,0.4621611050572631,0.39741955323688943,0.7528567884102957,0.7819135036463764,0.14809202526063367
1156,283,34,-0.26555851101875305,-0.41265881061553955,0.13401390612125397,-0.8940117359161377,0,-3,0,-7,7,-1.5,28.441031515598297,0.561218804786256,0.8887244409104973,0.7221809632542389,1.2484617803543197,1.0640387348791553,1.216721623341439,0.6193817651561543,0.9865120746338765,0.2204108075490845,0.8369413252287995,0.6264357974537695,2.0666567097975777,0.9137285723153542,0.9491495594230163,1.1548982759342108,0.6027443241408934,0.8645415922033658,0.7740263823425128,0.6804348676820137,0.8732864038338696,1.079038276247809,0.5681960906963981
1157,283,43,-0.06312709301710129,-0.41411563754081726,0.269095778465271,-1.0621322393417358,0,-3,0,-8,13,1.5,37.286756813526154,0.5609381953838629,0.6286642759005102,0.3964489424306964,1.0394602462706424,1.0568408038538424,1.2426352333491504,0.7565881836887435,1.2576003849311561,1.157562679748096,0.7486895460494385,0.9885607249620556,1.348518721866844,1.5293715473318703,1.2109482081421388,1.4674963550466655,0.8953542963640329,1.1257289830532176,1.3097346957603677,0.8946251882412843,0.9584825625259727,0.9899867697789939,0.5843732765893976
1158,283,40,-0.12289070338010788,0.41387152671813965,-0.31604987382888794,1.002194881439209,0,3,0,8,8,-1.0,33.8417147397995,0.560657726286171,0.5704955919593196,0.452852689241654,0.5566717155422649,0.8738137376335122,0.19858971151246155,0.627455659574269,0.729962775361186,0.5939041615189123,0.7775131182568633,0.7201910674068759,0.26918010385844054,2.129623701578393,0.6226558402182446,1.0701205788714026,0.5393937431184836,0.9161485570305308,0.31195669060724307,0.593257449791926,0.41985248544296433,0.6536460963969233,0.7735867868048854
1159,283,73,0.06095278263092041,0.39439186453819275,0.9549592137336731,2.7954158782958984,0,3,1,22,7,-1.5,68.0558632016182,0.560377397423028,0.0,0.0,0.0,-0.21877524852752686,0.1993264140526408,0.08401032686233521,0.0,-0.2177654266357422,0.12523513706983827,-0.21878037452697754,-0.21931064128875732,0.0,-0.15923032623767852,0.4696532375345016,-0.2586125907242298,0.08807806372642518,0.08263298273086549,-0.00967146170139313,0.0,0.0,-0.11490393400192261
1160,283,85,0.23394571244716644,-0.4032280147075653,-0.02257966622710228,-1.844965934753418,0,-3,0,-15,17,3.5,79.18427783250809,0.5600972087243165,-0.12292490037373853,-0.08221547746783495,0.08677551746368409,0.08344522714614869,0.09339700302267075,-0.13513793865958318,-0.06648197177530446,0.28527797325761606,-0.34338729073330804,0.18833133431847102,-0.39763050714455167,-0.2969973040839195,0.32628504083346677,0.21752114197994973,0.16604665188812726,0.06116999038607063,-0.11367687559598331,0.3227146535049308,0.26904240896235776,-0.0031745149380192766,0.3842818380538943
1161,283,43,-0.06843806058168411,-0.41271090507507324,0.23288126289844513,-1.1723989248275757,0,-3,0,-9,9,-0.5,37.504626393318176,0.5598171601199543,0.7508211225145281,0.5851995894764841,-0.34746088297723954,1.1401641065291859,0.8305374630381277,0.7287736515512746,0.48731092903429085,0.9806354377811877,0.6544092142621603,0.6617430930405261,1.0188241453978817,0.08971830623050153,1.8693311071363818,0.7661220023432597,1.0982307923215833,1.0217080847706386,0.8230883965459104,1.0082352935427048,0.8754091211392786,0.6415161639420682,1.0926249237192764
1162,283,36,0.06104570999741554,-0.41571319103240967,-0.045249342918395996,-1.3781870603561401,0,-3,0,-11,13,1.5,30.40986853837967,0.5595372515398943,0.21623353026372455,0.6750829314655471,0.4289583951694387,0.4177784364879246,0.8242120606786029,0.4929613562910297,0.6321066079016986,0.4298690958227248,0.6059126282542224,0.24492949550215612,0.8383496732066069,0.1609571213049194,0.37481109532780754,0.4186411316579656,0.9502768872119468,0.6328029501476397,0.8104282515967207,0.5682168515181633,1.4945007929685894,0.9706756966478174,0.9411701426566694
1163,283,33,-0.14060337841510773,0.41685497760772705,-0.3619619905948639,1.0626729726791382,0,3,0,9,12,1.0,27.288618743419647,0.5592574829141244,0.8370362797676644,1.1443602023386614,0.6735806176483103,0.23303939270892501,1.3728217065022803,0.8691878256545083,1.0636366254566303,0.8457126598777123,2.2315901034536365,1.6685582336286335,1.1499596306315159,0.5340546138828917,0.8168873246400155,1.277615120749513,0.48188387245533437,0.7132478460380741,1.108870286356605,0.9653433766178041,0.3418555031261132,0.9420710088046755,0.8577331609788252
1164,283,64,-0.0757502093911171,-0.408637136220932,-0.01450778916478157,-1.6188287734985352,0,-3,0,-13,12,1.0,58.90901756286621,0.5589778541726673,0.14910240101535344,0.2562595964313905,0.22570713534645745,-0.08591276116600438,0.5042642293763393,1.0303285650053067,0.19591088303414927,0.3483711691611585,0.34923652723661475,0.06360233223273853,0.8715741471997385,0.03753975335699096,0.013344440118067874,0.44550130152954476,0.35503285220130876,0.40497018147073083,0.507593725550328,0.28094830156446904,0.06196443262971735,0.6452843219397201,0.012441404634256914
1165,284,83,-0.03421963006258011,0.41335558891296387,-0.16447962820529938,1.4880253076553345,0,3,0,12,0,-5.0,77.34890949726105,0.558698365245581,0.704915144475547,0.7749792554358204,0.6913433447018771,-0.019802923230071046,0.9074442607205564,0.5177746509211005,-0.08436792123275882,0.7158584864182119,0.8222268533702284,0.7454866736834006,0.2587031208760444,0.32805761446482395,1.1505857958247676,0.33222815063855327,0.561453037380463,0.09830938829464647,0.45248246543399345,-0.050495417152051664,0.09246054667991066,0.6976541132045664,0.08631872386694003
1166,284,36,-0.09014171361923218,0.40838322043418884,0.5785472393035889,2.096721887588501,0,3,1,17,5,-2.5,30.111506402492523,0.5584190160629583,0.23272978906428138,0.3728647409050815,-0.19864948933267337,-0.058442753000657016,0.03952272253595385,0.3276880659504454,0.06328794507980347,0.052523410450905555,0.43176381091336363,0.3935019984822624,-0.3799466780426236,0.2911574214333915,-0.1583058603972711,-0.3362054650592804,0.22996768172282622,0.35161225212572406,0.14519167435348035,0.19479500076566036,-0.18519788710338966,0.18901016490689077,0.11291611411084687
1167,284,20,-0.16164281964302063,-0.408056378364563,-0.7111469507217407,-1.5675595998764038,0,-3,-1,-13,5,-2.5,15.274119257926941,0.5581398065549269,0.1682826636021845,0.0832010254386493,0.44538500472580944,0.25676487318144553,0.39231330762578975,0.09525949340076717,0.2642144795872795,0.03237853395730274,0.2559402041417749,0.4827356702958874,0.5433434798178878,0.4558836762051521,0.30904110745505786,0.16546113055409628,0.08495923280715943,0.09440543996691704,1.2221899271927195,-0.05893703421185206,0.12371235532223304,0.548423890304305,0.2722879722683145
1168,284,40,0.1370006650686264,0.41080284118652344,-0.2286735475063324,1.041117548942566,0,3,0,8,11,0.5,34.488638281822205,0.5578607366516495,0.5704955919593196,0.452852689241654,0.5566717155422649,0.8738137376335122,0.19858971151246155,0.627455659574269,0.729962775361186,0.5939041615189123,0.7775131182568633,0.7201910674068759,0.26918010385844054,1.7851568344372726,0.6226558402182446,1.0701205788714026,0.5393937431184836,0.9161485570305308,0.31195669060724307,0.593257449791926,0.41985248544296433,0.6536460963969233,0.7735867868048854
1169,284,42,0.09916503727436066,-0.4106047451496124,0.36903634667396545,-1.0424702167510986,0,-3,0,-8,17,3.5,36.20612323284149,0.5575818062833237,0.6286642759005102,0.3964489424306964,1.1206032668318322,1.0568408038538424,1.2426352333491504,0.8974227999459696,1.2576003849311561,1.157562679748096,0.7486895460494385,0.9885607249620556,1.348518721866844,1.4266735918650737,1.2615616541937924,1.4948615827620846,0.8953542963640329,1.1257289830532176,1.3097346957603677,0.5875291359393726,0.9584825625259727,0.9899867697789939,0.5843732765893976
