episode,step,ep_length,cart_pos,pole_angle,cart_vel,pole_vel,cart_pos_dis,pole_angle_dis,cart_vel_dis,pole_vel_dis,action_idx,action_val,reward,epsilon,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10
27,23,24,-0.21328461170196533,-0.4118459224700928,-0.7265442609786987,-2.0048205852508545,0,-3,-1,-16,4,-1.0,18.941126108169556,0.9885630291773887,0.0,0.07338539709806442,0.07466716518163681,0.0,-0.21871745586395264,0.17059609512090684,0.0,0.17256385535240173,0.1669075691699982,0.229034756064415,0.08301149606704712
28,23,24,0.23983760178089142,0.4151085913181305,0.08080946654081345,1.1254730224609375,0,3,0,9,9,4.0,18.7368084192276,0.9885630291773887,0.0,0.0,0.09266128104329109,0.16996466338634492,0.2308639055490494,0.2217289076560736,0.07913471306800068,0.08915458321571351,0.08833010196685792,-0.21841800212860107,0.0
29,23,24,-0.08060850203037262,0.41145092248916626,0.12674707174301147,1.1528499126434326,0,3,0,9,3,-2.0,18.93867564201355,0.9885630291773887,0.0,0.0,0.09266128104329109,-0.0648764083981514,0.2308639055490494,0.2217289076560736,0.07913471306800068,0.08915458321571351,0.08833010196685792,-0.21841800212860107,0.0
30,23,24,-0.1766844093799591,-0.4040010869503021,-0.5151296854019165,-1.6576249599456787,0,-3,-1,-13,8,3.0,19.116594552993774,0.9885630291773887,0.08896101713180543,0.087405925989151,0.16072856810700895,0.0,0.0,0.0,0.25259360224127775,0.08636493086814881,-0.005300986188650159,0.0,0.0
31,24,25,-0.10068157315254211,-0.40745800733566284,-0.1132078617811203,-1.2223687171936035,0,-3,0,-10,1,-4.0,19.62946617603302,0.9880687476628001,0.17956340326368808,-0.02985065503402337,0.0,0.0,-0.21764063835144043,0.16803597033023834,0.0948425859451294,0.0880943238735199,0.0,0.0,0.0
32,24,25,0.047384005039930344,0.40923306345939636,0.5775434374809265,1.7663946151733398,0,3,1,14,0,-5.0,20.069115936756134,0.9880687476628001,-0.2568891269445419,0.0,0.0,0.08804392218589784,0.0,0.08285095691680909,0.08733314275741577,0.23874220669388774,-0.2187654256820679,0.08584154844284059,0.0
33,24,25,0.12023010104894638,0.4094139337539673,0.08144626021385193,1.1645065546035767,0,3,0,9,7,2.0,19.743756473064423,0.9880687476628001,0.08476608395576478,0.0,0.09266128104329109,-0.0648764083981514,0.2308639055490494,0.2217289076560736,0.07913471306800068,-0.13763256490230563,0.08833010196685792,-0.21841800212860107,0.0
34,24,25,0.06492118537425995,0.4149076044559479,0.7013508677482605,1.960396409034729,0,3,1,16,4,-1.0,20.051687002182007,0.9880687476628001,0.10619490036389828,0.0,0.09371532900929452,0.0,-0.21885037422180176,0.05880436959981919,0.07866350899327997,0.0,0.0,-0.10968036651611328,0.0
35,24,25,-0.3258729875087738,-0.41196975111961365,-1.4500540494918823,-2.966958999633789,0,-3,-1,-24,0,-5.0,20.32641214132309,0.9880687476628001,-0.21972455978393557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,25,26,0.1355189085006714,0.4125072956085205,0.20173445343971252,1.3306916952133179,0,3,0,11,2,-3.0,20.736968338489532,0.9875747132889687,0.0,0.0,-0.21803405284881594,0.08645867109298706,0.08736492395401002,0.09325392833352089,0.0,0.0,0.1579701503045559,0.17324033508300782,0.0
37,25,26,-0.2555949091911316,-0.4014029800891876,-0.5300304889678955,-1.7966114282608032,0,-3,-1,-14,6,1.0,20.813932061195374,0.9875747132889687,0.08432676792144776,0.08568835258483887,0.2460464114738703,0.0,0.1389146898031235,0.11046800443083048,-0.13133356140077113,0.0,0.3495891958922148,0.0,0.0863481104373932
38,25,26,-0.07296492159366608,0.4095117449760437,0.7385849952697754,2.0967912673950195,0,3,1,17,0,-5.0,20.837487757205963,0.9875747132889687,-0.13952782154083254,0.0842570722103119,0.08713727593421937,0.0,0.0,0.08826145529747009,0.0,-0.21906542778015137,0.09208370118737222,0.0866051197052002,-0.2182161569595337
39,25,26,0.1789461076259613,0.3978348970413208,0.9946693181991577,2.2970921993255615,0,3,1,18,3,-2.0,21.314381778240204,0.9875747132889687,0.0906669201374054,0.0,0.0,-0.11975219723064888,0.0,0.09116901082992554,0.08409647345542909,0.08325847406348874,0.0,0.08801528215408326,0.0
40,25,26,0.12508273124694824,0.40780699253082275,0.6141049861907959,1.7715502977371216,0,3,1,14,4,-1.0,21.297437250614166,0.9875747132889687,-0.2568891269445419,0.0,0.0,0.16478794276714326,-0.2180816411972046,0.15793519973754883,0.08733314275741577,0.23874220669388774,-0.2187654256820679,0.08584154844284059,0.0
41,25,26,0.08035274595022202,0.39468106627464294,1.4581907987594604,3.026618480682373,0,3,1,24,6,1.0,21.315501034259796,0.9875747132889687,0.0,0.0,0.0,0.0,0.0,0.0,-0.21807887554168703,0.0,0.0,0.0,0.0
42,26,27,-0.04394219443202019,-0.4091213643550873,-0.6539404392242432,-1.9076420068740845,0,-3,-1,-15,7,2.0,22.214814066886902,0.9870809259323243,0.08603437542915345,0.08781583905220032,-0.415297601222992,0.08789029121398927,0.046734879505634305,0.15823948442935945,0.08717236518859864,0.07154543104393957,0.0,0.08785991072654725,0.0
43,26,27,-0.05942397937178612,0.4171918034553528,0.8610458970069885,2.175507068634033,0,3,1,17,9,4.0,22.22946572303772,0.9870809259323243,-0.13952782154083254,0.0842570722103119,0.08713727593421937,0.0,0.0,0.08826145529747009,0.0,-0.21906542778015137,0.09208370118737222,-0.14152660846710202,-0.2182161569595337
44,26,27,-0.09134050458669662,-0.4102782905101776,-1.2701895236968994,-2.524730920791626,0,-3,-1,-20,6,1.0,22.654911160469055,0.9870809259323243,0.0,0.0,0.0,-0.21846292018890381,0.0,0.0,-0.21890740394592287,0.07043341320455075,0.0968252809405327,0.0,0.0
45,26,27,-0.12703627347946167,-0.4143105149269104,-0.13836821913719177,-1.2085678577423096,0,-3,0,-10,7,2.0,22.105179846286774,0.9870809259323243,0.2501976252809167,-0.02985065503402337,0.27363797931261646,0.0841992199420929,-0.21764063835144043,0.16803597033023834,0.0948425859451294,-0.1388493925333023,0.16516868054866793,0.0,0.0
46,26,27,-0.026249894872307777,-0.41762813925743103,-1.0810937881469727,-2.3852357864379883,0,-3,-1,-19,10,5.0,22.5164697766304,0.9870809259323243,0.04962540199756621,0.0864497721195221,0.0,0.08316717147827149,0.10220544429600238,0.08422659635543824,0.09431906069517136,0.16267607629299163,0.0,0.0,-0.1405404323339462
47,27,28,-0.0031049910467118025,-0.41791170835494995,-1.14988112449646,-2.540842294692993,0,-3,-1,-20,4,-1.0,23.418710350990295,0.9865873854693582,0.0,0.0,0.0,-0.21846292018890381,-0.2196960210800171,0.0,-0.21890740394592287,0.07043341320455075,0.0968252809405327,0.0,0.0
48,27,28,0.007056628819555044,-0.41052693128585815,-0.09631412476301193,-1.0932308435440063,0,-3,0,-9,4,-1.0,23.141485154628754,0.9865873854693582,0.08868706226348877,0.0,0.08416489362716675,0.08458343148231506,-0.13940625309944155,0.08804972767829895,0.08834941387176515,0.08814862370491028,0.0,0.08939151167869569,0.0
49,27,28,0.05156403407454491,0.39779186248779297,0.6645280718803406,1.9375168085098267,0,3,1,16,9,4.0,23.085720539093018,0.9865873854693582,0.10619490036389828,0.08694878220558167,0.09371532900929452,0.0912975443482399,-0.21885037422180176,0.05880436959981919,0.07866350899327997,0.0,0.09693322081950595,-0.22924702537059782,0.0
50,27,28,0.009203457273542881,-0.4123919606208801,-0.3134140372276306,-1.4495707750320435,0,-3,0,-12,7,2.0,23.024265706539154,0.9865873854693582,0.0,-0.2176531791687012,-0.2184400796890259,0.09337301683165432,0.0,0.0,0.17063522179783586,-0.2181668519973755,0.09155602291226388,0.09177647053003313,0.0
51,27,28,0.07835149765014648,-0.397872656583786,-1.4467191696166992,-3.1582980155944824,0,-3,-1,-25,1,-4.0,22.900093972682953,0.9865873854693582,0.0,-0.21860837936401367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,27,28,0.24661535024642944,0.4100947678089142,0.07635155320167542,1.2043441534042358,0,3,0,10,8,3.0,22.75503635406494,0.9865873854693582,0.09470741136074066,0.0,0.09483837584257127,0.08466771841049195,0.18240749086104768,0.0,0.0,0.08293834328651428,-0.2180102586746216,0.2567724361268878,0.08825964331626893
53,28,29,0.036411531269550323,-0.40674829483032227,-0.7754165530204773,-2.051706075668335,0,-3,-1,-16,9,4.0,24.191887736320496,0.9860940917766235,0.0923600126569301,0.1511820311858654,0.07466716518163681,0.0,-0.09071568895423412,0.17059609512090684,0.0,0.17256385535240173,0.1669075691699982,-0.01194785734415052,0.08301149606704712
54,28,29,-0.1576215773820877,-0.4062804579734802,-0.9162645936012268,-2.285290002822876,0,-3,-1,-18,8,3.0,24.211906611919403,0.9860940917766235,0.0876177728176117,0.16024880707263947,0.0,-0.036171511048078545,0.0,0.16724824249148368,0.08828250169754029,0.0,-0.29228448968569687,0.0,0.0
55,28,29,-0.27451926469802856,-0.4098242223262787,-1.2975883483886719,-2.650052547454834,0,-3,-1,-21,7,2.0,24.674538135528564,0.9860940917766235,0.0,0.16269665598869326,0.0,0.08348326683044434,0.0,0.0,0.0,-0.21892662048339845,0.09367180100083351,0.0,0.0
56,28,29,0.044975973665714264,0.41252097487449646,0.6905977129936218,1.8173702955245972,0,3,1,15,4,-1.0,24.47180140018463,0.9860940917766235,0.09482660686373712,0.0,0.16374207258224488,0.09658166036806107,-0.14293122410774234,0.08804713487625122,0.16617495715618136,0.08876124620437623,0.1656969374418259,0.17304946561244422,0.0
57,28,29,0.2810893952846527,0.41305747628211975,0.2901441156864166,1.4880362749099731,0,3,0,12,7,2.0,23.79655259847641,0.9860940917766235,0.0,0.0,0.08606696724891663,0.0,0.08644589185714723,0.0,0.08527727127075196,-0.2184471368789673,0.0,0.07331780858039856,0.0
58,28,29,0.2552056312561035,0.41679543256759644,-0.3033573031425476,0.8193634152412415,0,3,0,7,3,-2.0,23.16048550605774,0.9860940917766235,0.0,0.08715649247169495,0.0,-0.13811459541320803,0.0,0.08773621916770935,0.0,0.0,0.08933647871017457,0.1625532799959183,0.0
59,28,29,0.30668702721595764,0.39872604608535767,0.7162057757377625,1.9628045558929443,0,3,1,16,6,1.0,24.356636822223663,0.9860940917766235,0.10619490036389828,0.08694878220558167,0.09371532900929452,0.0912975443482399,-0.21885037422180176,0.05880436959981919,-0.14676659026572825,0.0,0.09693322081950595,-0.22924702537059782,0.0
60,29,30,-0.23094311356544495,-0.4174749553203583,-0.7093263268470764,-2.172153949737549,0,-3,-1,-17,2,-3.0,24.682196378707886,0.9856010447307353,0.0,0.16014416158199313,-0.14052881121635438,0.23717731642723083,0.09236550363898277,0.09125302337408066,0.17187171716556787,0.0876017451286316,-0.2186154365539551,0.0876102387905121,0.08860481381416321
61,30,31,0.19691532850265503,0.4181649684906006,0.35968223214149475,1.488914132118225,0,3,0,12,2,-3.0,26.079935669898987,0.98510824420837,0.0,0.0,-0.14118720948696137,0.0,0.16883574163317683,0.0,0.08527727127075196,-0.2184471368789673,0.0,0.07331780858039856,0.0
62,30,31,0.42030471563339233,0.4059273600578308,1.4375910758972168,2.719572067260742,0,3,1,22,8,3.0,26.807966887950897,0.98510824420837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21830563545227052,-0.2188814640045166,0.0,0.0
63,30,31,0.1344415247440338,-0.41787877678871155,-1.6559573411941528,-3.442828893661499,0,-3,-2,-28,3,-2.0,26.147581160068512,0.98510824420837,0.0,0.0,0.0,-0.22051944732666018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,30,31,-0.29251712560653687,-0.4107062518596649,0.07508145272731781,-0.9637691378593445,0,-3,0,-8,2,-3.0,25.891259014606476,0.98510824420837,0.0,0.086506986618042,-0.13937604725360872,0.19027763011056187,0.17218727099895478,0.08744081258773805,0.2530149966952801,0.08617080450057985,0.0,0.08848134279251099,0.08645972013473512
65,30,31,-0.2383243590593338,-0.41018733382225037,-0.5673555731773376,-1.8975467681884766,0,-3,-1,-15,2,-3.0,25.868349969387054,0.98510824420837,0.08603437542915345,0.08781583905220032,-0.5923530223369599,0.1725458733201027,0.046734879505634305,0.15823948442935945,0.08717236518859864,0.15271235319337556,0.08883069157600404,0.08785991072654725,0.19149200692997684
66,31,32,-0.1755755990743637,-0.4033462107181549,-1.1794979572296143,-2.163349151611328,0,-3,-1,-17,5,0.0,27.67434298992157,0.9846156900862658,0.09633041996955871,0.16014416158199313,-0.14052881121635438,0.23717731642723083,0.09236550363898277,-0.13592590597748755,0.17187171716556787,0.12090175399541855,-0.2186154365539551,0.0876102387905121,0.08860481381416321
67,31,32,-0.012218320742249489,0.4033685028553009,0.26336902379989624,1.3370107412338257,0,3,0,11,9,4.0,27.308930933475494,0.9846156900862658,0.0,0.17711891266655921,-0.10042855299115183,0.16354143142700195,0.1795086110614777,0.09325392833352089,0.09232814422845842,0.0,0.1579701503045559,-0.0616761762237549,0.0
68,31,32,-0.12730088829994202,-0.40936851501464844,-0.0011230558156967163,-1.146456003189087,0,-3,0,-9,0,-5.0,26.721687734127045,0.9846156900862658,-0.13817902803421023,0.09772225443124771,0.18135574542312768,0.08458343148231506,-0.13940625309944155,0.08804972767829895,0.08834941387176515,0.08814862370491028,0.09363180838227272,0.08939151167869569,0.09768215730545371
69,32,33,-0.19045408070087433,-0.3971433937549591,-1.065077304840088,-2.3372373580932617,0,-3,-1,-19,3,-2.0,28.728852331638336,0.9841233822412228,0.04962540199756621,0.16530348360538483,0.0,-0.14292365074157717,0.10220544429600238,0.08422659635543824,0.15169569797534588,0.2307567180991173,0.0,0.0,-0.05127824617858705
70,33,34,0.22075508534908295,0.4183369576931,0.8798480033874512,2.3404288291931152,0,3,1,19,9,4.0,29.040085554122925,0.9836313205501022,0.0,0.09188944777775537,0.3024611244072616,0.0,0.08437879085540773,0.08611497879028321,0.0,0.09678836655020714,0.0,-0.21971666812896729,0.0
71,33,34,0.26007920503616333,0.41615790128707886,0.38926154375076294,1.5473250150680542,0,3,0,12,6,1.0,29.334960520267487,0.9836313205501022,0.0,0.0,-0.14118720948696137,0.0,0.16883574163317683,0.0,-0.14196362018585207,-0.11310479760169984,0.10404764400064946,0.07331780858039856,0.0
72,33,34,0.1961153894662857,0.4117732644081116,0.5187498331069946,2.038869619369507,0,3,1,16,2,-3.0,28.390593588352203,0.9836313205501022,0.10619490036389828,0.08694878220558167,-0.045555699491452106,0.0912975443482399,-0.21885037422180176,0.05880436959981919,-0.14676659026572825,0.0,0.09693322081950595,-0.10326689591920526,0.0
73,33,34,0.022809606045484543,0.41862282156944275,-0.3158235251903534,0.7406105399131775,0,3,0,6,5,0.0,28.656110286712646,0.9836313205501022,0.08657037019729615,0.23681292521953584,0.0,0.0,0.09141958618164063,-0.21822016239166261,0.0,0.08918839693069458,0.2962377070165405,0.10561804417431356,0.0
74,33,34,-0.22071227431297302,-0.4042467176914215,-0.76530522108078,-2.2111830711364746,0,-3,-1,-18,8,3.0,29.006095468997955,0.9836313205501022,0.0876177728176117,0.16024880707263947,0.0,-0.036171511048078545,0.0,0.16724824249148368,0.08828250169754029,0.0,-0.37122938284920537,0.0,0.0
75,33,16,-0.17698439955711365,-0.407591849565506,-1.382851004600525,-2.8405470848083496,0,-3,-1,-23,10,5.0,11.771717309951782,0.9836313205501022,0.08781113028526306,0.0,0.0,0.08302810192108155,-0.1137050449848175,0.0,0.0,0.0,0.0,0.0,-0.21874804496765138
76,33,34,-0.07174846529960632,0.4125939905643463,-0.10132285207509995,1.111170768737793,0,3,0,9,1,-4.0,28.382110834121704,0.9836313205501022,0.16469640195369722,-0.13081202326416969,0.2995406423395932,0.11687925984442235,0.5364392520808493,0.492962475584786,0.07913471306800068,-0.038909557044506105,0.08833010196685792,-0.21841800212860107,0.0
77,33,34,-0.23295579850673676,-0.4175378680229187,-0.5477309226989746,-1.9916667938232422,0,-3,-1,-16,4,-1.0,28.62465137243271,0.9836313205501022,0.0923600126569301,0.20711798061320782,0.07466716518163681,0.0,-0.300855007014072,0.17059609512090684,0.0,0.17256385535240173,0.1669075691699982,-0.01194785734415052,0.08301149606704712
78,33,34,-0.16881702840328217,-0.4172622859477997,-0.5749337673187256,-2.0468642711639404,0,-3,-1,-16,9,4.0,28.69464111328125,0.9836313205501022,0.0923600126569301,0.20711798061320782,0.07466716518163681,0.0,-0.300855007014072,0.17059609512090684,0.0,0.17256385535240173,0.1669075691699982,-0.2297458294069767,0.08301149606704712
79,33,34,0.0683247521519661,-0.4180273413658142,-0.15507705509662628,-1.441174864768982,0,-3,0,-12,6,1.0,28.51759308576584,0.9836313205501022,0.0,-0.12230250681097664,-0.2184400796890259,0.09337301683165432,0.0,0.07525401467602968,-0.06512773180132031,0.008968127149705518,0.3500250742570242,0.16851084845185282,0.11150165170068249
80,33,34,0.004096088465303183,0.4062310755252838,0.4376735985279083,1.7612411975860596,0,3,0,14,10,5.0,28.756347477436066,0.9836313205501022,0.06549147279262543,0.0,0.0,0.0,0.0,0.0,0.0,0.10207467942572178,0.0,0.0,-0.21823089122772218
81,34,35,0.041104864329099655,-0.3919488191604614,-1.5254580974578857,-3.2032859325408936,0,-3,-2,-26,2,-3.0,30.44511914253235,0.9831395048898272,0.0,0.0,-0.14380338907241824,0.0,0.0,0.0,0.0,0.0,0.0639419949054718,0.0,0.0
82,34,35,0.014309687539935112,-0.4092964231967926,-0.13010433316230774,-1.3955142498016357,0,-3,0,-11,5,0.0,29.549752295017242,0.9831395048898272,0.2369327071107507,0.26327634323067256,0.0,0.1700677846711874,0.23164953001846195,-0.13476965029994262,0.08351603746414185,0.0,0.16527648985385895,0.19267587661862373,0.24322825835347175
83,34,35,0.35682213306427,0.4053453207015991,0.6642355918884277,1.7276121377944946,0,3,1,14,10,5.0,30.577610433101654,0.9831395048898272,-0.2568891269445419,0.17136006691432487,0.0870363712310791,0.16478794276714326,-0.2180816411972046,0.2915083597660065,0.08733314275741577,0.3014488883625269,-0.2187654256820679,0.08584154844284059,-0.2181161642074585
84,35,36,0.26004722714424133,0.4079033136367798,0.5645911693572998,1.8914258480072021,0,3,1,15,1,-4.0,31.122781097888947,0.9826479351373822,0.09482660686373712,-0.21805202960968018,0.2384915717124939,0.09658166036806107,-0.028375276453495052,0.08804713487625122,0.16617495715618136,0.08876124620437623,0.2214876846909523,0.25335111904778185,0.08249942660331727
85,35,36,-0.02014200948178768,-0.40964850783348083,-0.974523663520813,-2.5640876293182373,0,-3,-1,-21,7,2.0,30.943901121616364,0.9826479351373822,0.08701881766319275,0.16269665598869326,0.0,0.1699830325305462,0.0,0.0,0.0,-0.41588659763336183,0.09367180100083351,0.0,0.0
86,35,36,0.2060302048921585,0.4050029218196869,0.15462878346443176,1.2747169733047485,0,3,0,10,8,3.0,31.198670029640198,0.9826479351373822,0.17222874328374865,0.16946385729491714,0.09483837584257127,0.20743910822737066,0.18240749086104768,0.0,0.0,0.08293834328651428,-0.31686000180244445,0.2567724361268878,0.3265069081385124
87,35,36,-0.2592284679412842,-0.4183858335018158,-0.10673834383487701,-1.328485131263733,0,-3,0,-11,7,2.0,30.809510469436646,0.9826479351373822,0.2369327071107507,0.3417422085305463,0.0,0.24793307913535834,0.23164953001846195,-0.13476965029994262,0.08351603746414185,-0.2185882329940796,0.16527648985385895,0.19267587661862373,0.24322825835347175
88,35,36,0.1875898391008377,0.408113956451416,0.13412904739379883,1.4353528022766113,0,3,0,11,8,3.0,30.533891797065735,0.9826479351373822,0.0,0.17711891266655921,0.0046033330744504886,0.16354143142700195,0.2413168888657761,0.09325392833352089,0.09232814422845842,0.0,-0.0758615851467371,0.029119659811019882,0.0
89,35,36,0.02852974273264408,-0.411048948764801,-0.24711008369922638,-1.90937340259552,0,-3,0,-15,10,5.0,29.544895708560944,0.9826479351373822,0.0,0.0,0.0,0.0,0.0,0.08517882227897644,0.0,0.0,0.09029215335464479,0.0,-0.21830410957336427
90,35,36,-0.0676383227109909,-0.4090000092983246,0.03134128823876381,-1.3005759716033936,0,-3,0,-10,0,-5.0,30.444718897342682,0.9826479351373822,0.11148625432707221,0.060228419391955876,0.3872409589667529,0.0841992199420929,0.007420220700365895,0.16803597033023834,0.15003774758338928,0.06887597288886772,0.30559018355011947,0.25966665530347327,0.08911728858947754
