episode,step,cart_pos,pole_angle,cart_vel,pole_vel,cart_pos_dis,pole_angle_dis,cart_vel_dis,pole_vel_dis,action_idx,action_val,reward,epsilon,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19,q_20,q_21,q_22,q_23,q_24,q_25,q_26,q_27,q_28,q_29,q_30,q_31,q_32,q_33,q_34,q_35,q_36,q_37,q_38,q_39,q_40,q_41,q_42,q_43,q_44,q_45,q_46,q_47,q_48,q_49
0,10,0.10835694521665573,-0.1738000363111496,-0.3167867660522461,-0.6978064775466919,0,-1,0,-6,21,-0.7142857142857144,0.9671199321746826,0.9900448802097482,0.0,0.18554372370243075,0.09863769412040711,0.0,0.1966313874053657,0.0,0.09908379912376404,0.0,0.09928559660911561,0.09799811840057374,0.0,0.09657751917839051,0.0,0.0,0.0978899598121643,0.09948589801788331,0.0,0.10664110040068626,0.09913989901542664,0.0,0.09905090928077698,0.10724666541373135,0.10908418987989427,0.0,0.0,0.0,0.18562773406505587,0.11655875788566983,0.10838608365142942,0.0,0.09947655200958253,0.09848939180374146,0.09900704622268677,0.0,0.10676402019262315,0.0,0.0,0.18766788125038147,0.0,0.12660794842200876,0.0,0.09640890955924988,0.09751307964324951,0.0,0.10641083026528358,0.0,0.10879323395490646,0.1868272560834885,0.0,0.0
0,11,0.10495653748512268,-0.18132849037647247,-0.35472407937049866,-0.7818118929862976,0,-1,0,-6,44,3.979591836734693,0.9651452302932739,0.9890548353295385,0.0,0.18554372370243075,0.18714594304561616,0.0,0.1966313874053657,0.0,0.09908379912376404,0.0,0.19586869049668315,0.09799811840057374,0.0,0.09657751917839051,0.0,0.0,0.0978899598121643,0.09948589801788331,0.0,0.19356373538434507,0.09913989901542664,0.0,0.19776776744723323,0.10724666541373135,0.10908418987989427,0.0,0.0,0.0,0.18562773406505587,0.11655875788566983,0.10838608365142942,0.0,0.09947655200958253,0.09848939180374146,0.1970736474812031,0.0,0.10676402019262315,0.11029222711805703,0.0,0.18766788125038147,0.0,0.12660794842200876,0.0,0.09640890955924988,0.09751307964324951,0.0,0.2721837551665902,0.0,0.10879323395490646,0.1868272560834885,0.0,0.0
0,12,0.10316023230552673,-0.18669429421424866,-0.04391417279839516,-0.3375800848007202,0,-1,0,-3,41,3.36734693877551,0.9645728468894958,0.988065780494209,0.0,0.18887953817844394,0.18719195306301117,0.09919313788414003,0.09928662776947023,0.09690771698951722,0.0,0.09756464958190919,0.3384778478503227,0.5232161594181735,0.1854473263025284,0.0,0.19547517040371892,0.0,0.18886322379112244,0.10727820709943772,0.1866079568862915,0.1086084081888199,0.0,0.3085552930980921,0.19516968974584936,0.0,0.098839670419693,0.11745117730021477,0.41908876732903716,0.4211014612835646,0.0,0.0,0.2959661007649433,0.10689883157610894,0.10896926188468935,0.10862929822206498,0.0,0.3822006113249213,0.09702425599098206,0.2575657684949041,0.1935304629445076,0.13238537528298497,0.0,0.11748448167026043,0.21936197299146654,0.0964572846889496,0.11760464886009098,0.0,0.18592158913612367,0.1951788116335869,0.0,0.09827030301094056,0.19851351829171182,0.0
0,13,0.10407950729131699,-0.18822108209133148,0.19812972843647003,0.001290012151002884,0,-2,0,0,26,0.3061224489795915,0.9644819498062134,0.9870777147137147,0.0,0.0,0.09615237712860109,0.0,0.09626357555389405,0.0,0.0,0.0,0.0,0.18255748212337497,0.09562024474143982,0.0,0.0,0.09620299339294434,0.0,0.09571866989135742,0.0,0.0,0.0,0.1818673038482666,0.0,0.09586558341979981,0.0957916259765625,0.2600349144935608,0.10367524379491806,0.09561803936958313,0.10593888773918153,0.10568953357338906,0.0,0.0,0.10600952813625336,0.09601179361343384,0.0,0.0,0.2607567186355591,0.09623499512672425,0.09586869478225708,0.0,0.0,0.0,0.09655683040618897,0.09590432047843933,0.10523335444331171,0.0,0.1830732387304306,0.0,0.09570348262786865,0.0,0.09656407237052918,0.0
0,14,0.10603330284357071,-0.18846236169338226,0.1965855360031128,-0.029385419562458992,0,-2,0,0,21,-0.7142857142857144,0.9640296697616577,0.986090636999001,0.0,0.0,0.09615237712860109,0.0,0.09626357555389405,0.0,0.0,0.0,0.0,0.18255748212337497,0.09562024474143982,0.0,0.0,0.09620299339294434,0.0,0.09571866989135742,0.0,0.0,0.0,0.1818673038482666,0.0,0.19309698148456814,0.0957916259765625,0.2600349144935608,0.10367524379491806,0.09561803936958313,0.10593888773918153,0.10568953357338906,0.0,0.0,0.10600952813625336,0.09601179361343384,0.0,0.0,0.2607567186355591,0.09623499512672425,0.09586869478225708,0.0,0.0,0.0,0.09655683040618897,0.09590432047843933,0.10523335444331171,0.0,0.1830732387304306,0.0,0.09570348262786865,0.0,0.09656407237052918,0.0
0,15,0.10754451900720596,-0.1896582841873169,0.11994718015193939,-0.17395295202732086,0,-2,0,-1,31,1.3265306122448983,0.9635356068611145,0.9851045463620021,0.0,0.0,0.0,0.09599979519844055,0.0,0.0,0.0,0.10489782851934433,0.09567996859550476,0.0,0.0,0.0,0.09573564529418946,0.10560005152225493,0.0,0.0,0.0,0.0,0.0,0.09545652270317079,0.0,0.0,0.0,0.0,0.0956894874572754,0.0,0.0,0.09346048831939698,0.0,0.181277414560318,0.0,0.1910352827823162,0.0,0.18996546645164492,0.09582818746566774,0.10570809198617935,0.0,0.17978875279426576,0.0,0.09344306588172913,0.0,0.0,0.0,0.0,0.09607013463974,0.0,0.09646191596984864,0.0,0.18223225474357607,0.0
0,16,0.10917642712593079,-0.19095660746097565,0.19927334785461426,-0.08230814337730408,0,-2,0,-1,41,3.36734693877551,0.9638636112213135,0.98411944181564,0.0,0.0,0.0,0.09599979519844055,0.0,0.0,0.0,0.10489782851934433,0.09567996859550476,0.0,0.0,0.0,0.09573564529418946,0.10560005152225493,0.0,0.0,0.0,0.0,0.0,0.09545652270317079,0.0,0.0,0.0,0.0,0.0956894874572754,0.0,0.0,0.09346048831939698,0.0,0.181277414560318,0.0,0.1910352827823162,0.0,0.18996546645164492,0.09582818746566774,0.10570809198617935,0.0,0.17978875279426576,0.0,0.09344306588172913,0.0,0.09638636112213135,0.0,0.0,0.09607013463974,0.0,0.09646191596984864,0.0,0.18223225474357607,0.09421895742416382
0,17,0.11242274194955826,-0.19009561836719513,0.42300426959991455,0.2279788851737976,0,-2,0,2,47,4.591836734693878,0.9655925035476685,0.9831353223738244,0.0,0.0,0.0,0.0,0.09530485272407532,0.0,0.0,0.0,0.0958375632762909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0961484730243683,0.09630124568939209,0.11366330381095412,0.0,0.0,0.0,0.0,0.09649725556373596,0.0,0.09652791619300843,0.0,0.0,0.0,0.0,0.09607076644897461,0.09633354544639589,0.0,0.0,0.0,0.09582582116127014,0.0,0.09662258625030518,0.09655925035476685,0.09594269990921021,0.0
0,18,0.11832694709300995,-0.18549253046512604,0.7206951379776001,0.6506956815719604,0,-1,1,5,23,-0.3061224489795915,0.967616617679596,0.9821521870514506,0.0,0.116810871617198,0.0,0.0,0.13835641671163854,0.0,0.10867719208598137,0.0,0.0,0.0,0.09856555461883545,0.0,0.0,0.0,0.2666040532588959,0.0,0.0,0.09911453127861024,0.09887486696243286,0.0,0.0,0.20420503059327605,0.10745018301010133,0.0967616617679596,0.0,0.0,0.0,0.09873427152633668,0.0,0.0,0.0,0.21355592742681506,0.09839977025985719,0.09900286197662354,0.0,0.0,0.09856700897216797,0.10758222634792328,0.09916494488716127,0.1066675646007061,0.0,0.09791037440299988,0.0,0.0,0.0,0.0,0.09713938236236573,0.10851244812607766,0.0,0.0
0,19,0.1250334084033966,-0.17995381355285645,0.635860800743103,0.49419161677360535,0,-1,1,4,45,4.183673469387756,0.9700517654418945,0.9811700348643991,0.0,0.0,0.0,0.09846014380455018,0.0,0.11615923543514849,0.0,0.0,0.1256402547251165,0.0,0.0,0.20632851139120983,0.12617203906630434,0.0,0.1970754863500595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09686970710754395,0.0,0.0,0.0,0.0978120505809784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09766741394996643,0.0,0.0,0.09806622862815857,0.0,0.0,0.0,0.0,0.0,0.09700517654418946,0.0,0.0,0.0,0.0
0,20,0.13281361758708954,-0.17305566370487213,0.8889564871788025,0.8516450524330139,0,-1,1,7,7,-3.571428571428571,0.9718820452690125,0.9801888648295347,0.0,0.0,0.0,0.11957361550693135,0.0,0.0,0.0,0.09718820452690125,0.0,0.11837564336069227,0.0,0.19671172891616823,0.09803364872932435,0.10900152024030685,0.0,0.20563366989016535,0.09929310679435731,0.09908197522163392,0.0986446499824524,0.0,0.09769560098648072,0.19761383950710298,0.0,0.09862763285636902,0.09929742813110352,0.18592466413974762,0.0,0.27758765469491486,0.0,0.0,0.0,0.0,0.18731146574020385,0.09728317260742188,0.0,0.18778066515922548,0.18755787909030913,0.0,0.1976386176645756,0.09887640476226807,0.0,0.0,0.0,0.09716279506683351,0.0,0.0,0.0,0.0,0.0,0.09956528544425965
0,21,0.1397632211446762,-0.16768403351306915,0.5507570505142212,0.3114185929298401,0,-1,1,2,43,3.775510204081632,0.9734987616539001,0.9792086759647052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11822375986033978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10709145342111588,0.0,0.0,0.0,0.0,0.0,0.0
0,22,0.14656326174736023,-0.16279204189777374,0.7809529900550842,0.6365956664085388,0,-1,1,5,32,1.5306122448979593,0.9755945205688477,0.9782294672887405,0.0,0.116810871617198,0.0,0.0,0.13835641671163854,0.0,0.10867719208598137,0.13245994548724424,0.0,0.0,0.09856555461883545,0.0,0.0,0.0,0.2666040532588959,0.0,0.0,0.09911453127861024,0.09887486696243286,0.0,0.0,0.20420503059327605,0.10745018301010133,0.18620756089687346,0.0,0.0,0.0,0.09873427152633668,0.0,0.0,0.0,0.21355592742681506,0.19581237235665322,0.09900286197662354,0.0,0.0,0.09856700897216797,0.1961259617972374,0.09916494488716127,0.1066675646007061,0.0,0.09791037440299988,0.0,0.0,0.0,0.0,0.09713938236236573,0.10851244812607766,0.0,0.0
0,23,0.15462689101696014,-0.15622253715991974,0.8284505605697632,0.6845637559890747,0,-1,1,5,41,3.36734693877551,0.9780930280685425,0.9772512378214517,0.0,0.116810871617198,0.0,0.0,0.13835641671163854,0.0,0.10867719208598137,0.13245994548724424,0.0,0.0,0.09856555461883545,0.09870461225509644,0.0,0.0,0.2666040532588959,0.0,0.0,0.18794232666492464,0.09887486696243286,0.0,0.0,0.20420503059327605,0.10745018301010133,0.18620756089687346,0.0,0.0,0.0,0.09873427152633668,0.0,0.0,0.0,0.21355592742681506,0.19581237235665322,0.09900286197662354,0.0,0.0,0.09856700897216797,0.1961259617972374,0.09916494488716127,0.1066675646007061,0.0,0.19563397099375726,0.0,0.0,0.0,0.0,0.09713938236236573,0.10851244812607766,0.0,0.0
0,24,0.1639232635498047,-0.1480100303888321,1.0090718269348145,0.9366341829299927,0,-1,1,7,12,-2.5510204081632653,0.9800654649734497,0.9762739865836303,0.11036145064107708,0.0,0.0,0.11957361550693135,0.0,0.0,0.0,0.09718820452690125,0.0,0.11837564336069227,0.0,0.19671172891616823,0.19606256154179574,0.10900152024030685,0.0,0.20563366989016535,0.09929310679435731,0.09908197522163392,0.0986446499824524,0.0,0.09769560098648072,0.19761383950710298,0.0,0.09862763285636902,0.19820775625705722,0.18592466413974762,0.0,0.27758765469491486,0.0,0.09942956566810608,0.0,0.0,0.18731146574020385,0.09728317260742188,0.0,0.18778066515922548,0.18755787909030913,0.0,0.1976386176645756,0.09887640476226807,0.0,0.0,0.0,0.09716279506683351,0.0,0.0,0.0,0.0,0.0,0.09956528544425965
0,25,0.1724555790424347,-0.14118975400924683,0.7375625967979431,0.499920517206192,0,-1,1,4,47,4.591836734693878,0.9820592999458313,0.9752977125970467,0.0,0.0,0.0,0.09846014380455018,0.0,0.11615923543514849,0.0,0.1268915317183465,0.1256402547251165,0.0,0.0,0.20632851139120983,0.12617203906630434,0.0,0.1970754863500595,0.11688858955502511,0.0,0.0,0.11809802402815224,0.0,0.0,0.0,0.0,0.09686970710754395,0.0,0.0,0.0,0.0978120505809784,0.0,0.0,0.0,0.0,0.09913048744201661,0.0,0.0,0.0,0.09766741394996643,0.0,0.09949881434440613,0.09806622862815857,0.0,0.0,0.0,0.0,0.0,0.09700517654418946,0.0,0.19729657932519912,0.0,0.0
0,26,0.18140624463558197,-0.1339428424835205,1.0169756412506104,0.9057972431182861,0,-1,1,7,18,-1.3265306122448979,0.9839649200439453,0.9743224148844496,0.11036145064107708,0.0,0.0,0.11957361550693135,0.0,0.0,0.0,0.09718820452690125,0.0,0.11837564336069227,0.0,0.19671172891616823,0.19606256154179574,0.10900152024030685,0.0,0.20563366989016535,0.09929310679435731,0.09908197522163392,0.1871766769886017,0.0,0.09769560098648072,0.19761383950710298,0.0,0.09862763285636902,0.19820775625705722,0.18592466413974762,0.0,0.27758765469491486,0.0,0.09942956566810608,0.0,0.0,0.18731146574020385,0.09728317260742188,0.0,0.18778066515922548,0.18755787909030913,0.0,0.1976386176645756,0.09887640476226807,0.0,0.0,0.0,0.18494710206985476,0.0,0.0,0.0,0.0,0.0,0.09956528544425965
0,27,0.19053421914577484,-0.1266295611858368,0.836090087890625,0.6090258955955505,0,-1,1,5,26,0.3061224489795915,0.9853346347808838,0.9733480924695651,0.0,0.116810871617198,0.0,0.0,0.13835641671163854,0.0,0.10867719208598137,0.13245994548724424,0.09933215379714966,0.0,0.09856555461883545,0.09870461225509644,0.0,0.0,0.2666040532588959,0.0,0.0,0.18794232666492464,0.09887486696243286,0.0,0.0,0.20420503059327605,0.10745018301010133,0.18620756089687346,0.0,0.0,0.11102449534565251,0.09873427152633668,0.0,0.0,0.0,0.21355592742681506,0.19581237235665322,0.09900286197662354,0.0,0.0,0.09856700897216797,0.1961259617972374,0.09916494488716127,0.1066675646007061,0.0,0.19563397099375726,0.0,0.0,0.0,0.0,0.09713938236236573,0.10851244812607766,0.09717550277709962,0.0
0,28,0.19862183928489685,-0.12110064923763275,0.7902754545211792,0.5198864340782166,0,-1,1,4,12,-2.5510204081632653,0.9860095977783203,0.9723747443770956,0.0,0.0,0.12748693131781574,0.09846014380455018,0.0,0.11615923543514849,0.0,0.1268915317183465,0.1256402547251165,0.0,0.0,0.20632851139120983,0.21215579493750594,0.0,0.1970754863500595,0.11688858955502511,0.0,0.0,0.11809802402815224,0.0,0.0,0.0,0.0,0.09686970710754395,0.0,0.0,0.09909723401069642,0.0978120505809784,0.0,0.0,0.0,0.10803518917560578,0.09913048744201661,0.0,0.0,0.0,0.09766741394996643,0.0,0.09949881434440613,0.09806622862815857,0.0,0.0,0.0,0.0,0.0,0.09700517654418946,0.09789997935295106,0.19729657932519912,0.0,0.0
0,29,0.20506104826927185,-0.1182810515165329,0.5351230502128601,0.11073499172925949,0,-1,1,1,38,2.7551020408163263,0.986558735370636,0.9714023696327185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09865587353706361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,30,0.21130681037902832,-0.11593654751777649,0.694505512714386,0.337188720703125,0,-1,1,3,4,-4.183673469387755,0.9865583777427673,0.9704309672630859,0.0,0.0,0.0,0.0,0.10843584851026536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11792816016495229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19585995699763298,0.09669169187545777,0.0,0.0,0.10875964249864618,0.0,0.0,0.0,0.09688346982002259,0.0,0.0,0.0,0.09823119044303895,0.0,0.21291774780726436,0.0,0.10785056504011155,0.0,0.0,0.10860245186686518
0,31,0.21613705158233643,-0.11593804508447647,0.3248016834259033,-0.24706976115703583,0,-1,0,-2,41,3.36734693877551,0.986396849155426,0.9694605362958227,0.19291928935647012,0.28601098751124643,0.1311452683283627,0.5603155980172754,0.09880619049072266,0.20422440320909024,0.531877486513205,0.21315318046689036,0.20404852414608002,0.19389095280766488,0.1968565191924572,0.276738657861948,0.19357851083934308,0.43533730803370646,0.10618496874570847,0.31626601745832694,0.21380380061313584,0.4984604964716582,0.417163672150743,0.34427481495689993,0.19464767505526542,0.0995711624622345,0.2182643593242787,0.3014449926848033,0.12060333053379715,0.5777009420065273,0.4545983017996782,0.3555564382411248,0.42105255890576854,0.10766338112950324,0.0991887390613556,0.10699234782457352,0.3580544421834653,0.0,0.0,0.21654516840684535,0.25411252666513234,0.138436958994807,0.44738099685440413,0.6779145446650794,0.13846433737404584,0.18754887342453003,0.0,0.0994097888469696,0.2996724422428012,0.20705866582334043,0.19512914795875552,0.37009584429534426,0.0,0.0
0,32,0.22062958776950836,-0.11663242429494858,0.545634388923645,0.07390129566192627,0,-1,1,1,24,-0.1020408163265305,0.986423671245575,0.9684910757595269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12667200704961953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09865587353706361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,33,0.2257649451494217,-0.11651750653982162,0.4913090169429779,-0.026984121650457382,0,-1,0,0,46,4.387755102040817,0.9868996143341064,0.9675225846837673,0.3507417386140782,0.6535142174432358,0.4594637637257576,0.3708022498075937,0.3278090266981023,0.2946653593178088,0.123896206176281,0.5863797318430404,0.3898305721433947,0.21233638372457025,0.20362709542242885,0.2269531142682561,0.2775282897986174,0.276084169125557,0.5917690170074432,0.46916641200074,0.3693327526900768,0.5155028730064584,0.6281307633049147,0.18674952387809754,0.30115652033640017,0.2934088413693884,0.5704438874312082,0.23564032869837526,0.3872545847876826,0.5375634154260776,0.18369773566722872,0.5557638783119287,0.574972547403594,0.18494234681129457,0.3831600769635857,0.27703620941042906,0.47008630114805755,0.09906214475631714,0.3790706530332745,0.3757322965910189,0.26244242662191397,0.5461307194854872,0.28590707000136373,0.4140464067053795,0.5290973595399976,0.5233510278943538,0.4210844538138509,0.0,0.41903799102545025,0.18576685667037968,0.3535048698430657,0.41477483931608805,0.2764149356365204,0.2658931967020035
0,34,0.23228441178798676,-0.11445680260658264,0.7757918834686279,0.3915329575538635,0,-1,1,3,35,2.1428571428571432,0.9879329204559326,0.9665550620990835,0.0,0.0,0.0,0.0,0.10843584851026536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11792816016495229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09812913537025453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19585995699763298,0.09669169187545777,0.0,0.0,0.10875964249864618,0.09879329204559327,0.0,0.0,0.09688346982002259,0.0,0.0,0.0,0.09823119044303895,0.0,0.21291774780726436,0.0,0.10785056504011155,0.0,0.0,0.10860245186686518
