episode,step,cart_pos,pole_angle,cart_vel,pole_vel,cart_pos_dis,pole_angle_dis,cart_vel_dis,pole_vel_dis,action_idx,action_val,reward,epsilon,q_0,q_1,q_2,q_3,q_4
0,0,0.13649877905845642,-0.12030722945928574,0.0,-0.0,0,0,0,0,4,5.0,0.9862480759620667,1.0,0.0,0.0,0.0,0.0,0.04931240379810334
0,1,0.13857078552246094,-0.11726848781108856,0.3664134740829468,0.5433162450790405,0,0,0,1,4,5.0,0.9881137609481812,0.999,0.0,0.0,0.0,0.0,0.04940568804740906
0,2,0.14415504038333893,-0.10902415215969086,0.7060757279396057,1.046492099761963,0,0,1,2,3,2.5,0.9904792904853821,0.998001,0.0,0.0,0.0,0.049523964524269104,0.0
0,3,0.15193769335746765,-0.09757411479949951,0.8348506689071655,1.227903127670288,0,0,1,2,3,2.5,0.9928816556930542,0.997002999,0.7848398253100406,0.6776578934256654,0.40480212458527665,0.4233403928031787,0.24129519043855008
0,4,0.16095954179763794,-0.08437015861272812,0.954857349395752,1.3978461027145386,0,0,1,3,3,2.5,0.995167076587677,0.996005996001,0.3936390126619922,0.09462503568583112,0.04968105554580689,0.12999903387463452,0.0
0,5,0.17113694548606873,-0.06951893121004105,1.0667840242385864,1.5576118230819702,0,0,1,3,4,5.0,0.9973504543304443,0.995009990004999,0.8830308379928913,0.3028699229414473,0.3645141760093248,0.3045102270668184,0.13886688083410265
0,6,0.18345846235752106,-0.05147374048829079,1.3586254119873047,1.9969522953033447,0,0,1,4,2,0.0,0.9989451766014099,0.994014980014994,0.0,0.0,0.0959539122903347,0.0,0.0
0,7,0.196449875831604,-0.032477933913469315,1.2547944784164429,1.8295578956604004,0,0,1,4,0,-5.0,0.9996631145477295,0.993020965034979,0.23804256822474879,0.0,0.1424651540839672,0.09803983782827855,0.04825707376003266
0,8,0.2063165158033371,-0.018354199826717377,0.783961296081543,1.0986634492874146,0,0,1,2,3,2.5,0.999960720539093,0.9920279440699441,4.795252629683256,3.7506478368387395,3.238990283757543,2.485623014363439,1.1013091374538213
0,9,0.2148827165365219,-0.006266137585043907,0.912026584148407,1.2937904596328735,0,0,1,3,2,0.0,0.9999632835388184,0.9910359161258742,2.2689662970556714,1.299402217878006,1.7721372051075264,0.8016370826838115,0.44242556726259175
0,10,0.22361136972904205,0.006061326712369919,0.8433284759521484,1.1871205568313599,0,0,1,2,3,2.5,0.9996376037597656,0.9900448802097482,6.010094490822125,5.072780114681559,4.306706871950665,2.9474782370841712,1.6915444865888216
0,11,0.23275497555732727,0.01903674751520157,0.9681189656257629,1.3809270858764648,0,0,1,3,1,-2.5,0.999064028263092,0.9890548353295385,3.643977546665642,2.4987022507690817,2.8815984123218845,1.6038465299759683,0.5871675454702167
0,12,0.24096183478832245,0.030593745410442352,0.7087116241455078,0.9838528633117676,0,0,1,2,1,-2.5,0.9985275864601135,0.988065780494209,6.654699970975532,5.887926800102528,4.942787052449832,3.8282102904175304,2.693992355734343
0,13,0.24669064581394196,0.03837238997220993,0.4694647192955017,0.619648277759552,0,0,0,1,3,2.5,0.9978864789009094,0.9870777147137147,8.126825530705087,8.142070749591827,8.259397882479535,5.868249167321682,6.348706062451647
0,14,0.25226736068725586,0.04597332328557968,0.6238405704498291,0.8636907935142517,0,0,1,2,0,-5.0,0.9973999857902527,0.986090636999001,7.820011791572765,6.106130755086272,5.854187991382785,4.45889461175163,3.6644263375982655
0,15,0.25612378120422363,0.05099068954586983,0.20438478887081146,0.22417132556438446,0,0,0,0,3,2.5,0.9969934821128845,0.9851045463620021,7.169618620281771,8.901831780115515,9.07714901635448,9.065084368303065,7.069074365242544
0,16,0.25916752219200134,0.05483175441622734,0.3792274296283722,0.5014476180076599,0,0,0,1,3,2.5,0.9962378144264221,0.98411944181564,8.879451600786634,8.929447717414703,9.002749128626741,7.200260186972486,7.188635729476287
0,17,0.2638862133026123,0.061336494982242584,0.5410914421081543,0.7593051791191101,0,0,1,2,4,5.0,0.9948210716247559,0.9831353223738244,8.89969891529855,7.021099874150579,7.1855778824622565,5.353956265005044,4.782932237018851
0,18,0.2712218165397644,0.07196468859910965,0.8783405423164368,1.288252353668213,0,0,1,3,0,-5.0,0.9934201836585999,0.9821521870514506,4.541634989281285,6.7766622242993035,4.4821803431227165,3.2312185497654653,1.85952192643192
0,19,0.27752748131752014,0.08111602067947388,0.4417280852794647,0.6274255514144897,0,0,0,1,2,0.0,0.9923887252807617,0.9811700348643991,9.857273723522303,10.000547179468999,9.758364035351915,7.923741750721193,8.255373323599644
0,20,0.28178849816322327,0.0872425064444542,0.41285645961761475,0.5954355001449585,0,0,0,1,0,-5.0,0.9919344782829285,0.9801888648295347,9.873723097341259,10.29402758581777,10.102434254174359,8.291987638077119,8.249803256400114
0,21,0.28364846110343933,0.08980834484100342,0.012570831924676895,-0.00665515661239624,0,0,0,0,2,0.0,0.9919196963310242,0.9792086759647052,8.036032776470424,10.14321131486306,10.87281096017915,10.178950736293313,9.187977927829294
0,22,0.28380468487739563,0.08989058434963226,0.01631527580320835,0.01268092356622219,0,0,0,0,4,5.0,0.9912702441215515,0.9782294672887405,8.407364143746074,10.815518159185544,11.239924531529066,10.624182389386803,9.803920422466906
0,23,0.2861236035823822,0.0934332013130188,0.3936384320259094,0.6062896251678467,0,0,0,1,1,-2.5,0.9904413819313049,0.9772512378214517,10.962066094349964,11.122830468429257,10.935090908080939,9.135062615179702,7.660121967441915
0,24,0.288866251707077,0.09776830673217773,0.18219152092933655,0.29566165804862976,0,0,0,1,4,5.0,0.9891756176948547,0.9762739865836303,10.938400091767747,10.73985445855431,11.240341692808649,9.485715543585393,8.475088614956775
0,25,0.2927744388580322,0.10404050350189209,0.5471618175506592,0.8710808753967285,0,0,1,2,4,5.0,0.98658287525177,0.9752977125970467,10.1186679667378,9.044528403042467,8.612604686754306,8.312736891801036,7.532512020739839
0,26,0.30017611384391785,0.11583242565393448,0.8846387267112732,1.4049447774887085,0,0,1,3,0,-5.0,0.9840604066848755,0.9743224148844496,7.752223751836974,9.233060196446901,7.381569267183405,5.77999531858034,2.569412843047656
0,27,0.3065681755542755,0.12625224888324738,0.45151248574256897,0.7589741945266724,0,0,0,2,3,2.5,0.9816703200340271,0.9733480924695651,10.174743157785741,7.308019217799405,4.863029693111426,7.65900751376609,5.799750434056684
0,28,0.3119988441467285,0.13538725674152374,0.6102839708328247,1.0212669372558594,0,0,1,2,0,-5.0,0.9797782897949219,0.9723747443770956,9.800443804628248,9.530595573450794,9.03591341870937,8.711533595353774,7.916925937323988
0,29,0.31577935814857483,0.14220306277275085,0.1998821198940277,0.41447681188583374,0,0,0,1,4,5.0,0.9775923490524292,0.9714023696327185,11.834300988855503,12.151133895664753,12.345850072117415,10.15858708726854,9.863469431234133
0,30,0.319861501455307,0.14969177544116974,0.5635893940925598,0.9916243553161621,0,0,1,2,4,5.0,0.973522961139679,0.9704309672630859,10.120658526880401,10.105407667030079,8.744804501843365,9.122104299577218,8.347866642050409
0,31,0.3274238109588623,0.16271759569644928,0.8997169733047485,1.527219295501709,0,0,1,3,3,2.5,0.9678578972816467,0.9694605362958227,10.145344487565314,8.942851645286686,8.396481844550426,6.689493561540311,4.265077785132506
0,32,0.33714815974235535,0.17928209900856018,1.0251178741455078,1.7429816722869873,0,0,1,3,4,5.0,0.9601876139640808,0.9684910757595269,9.85086616782678,8.884556541634346,8.791056120142496,7.149257854482506,4.665793444669388
0,33,0.34912165999412537,0.19953036308288574,1.3253157138824463,2.2259202003479004,0,0,1,4,3,2.5,0.9503445625305176,0.9675225846837673,6.428695557442566,5.412836410301318,3.151328051453806,2.1385249678672924,1.0216265774471598
0,34,0.3629162311553955,0.2228349894285202,1.4181840419769287,2.3967857360839844,0,0,1,5,3,2.5,0.9385908246040344,0.9665550620990835,0.8952026663290006,0.45819296979942664,0.5067696910103493,0.27480997820700326,0.14272524352376284
0,35,0.37759870290756226,0.2478087842464447,1.503858208656311,2.5595903396606445,0,0,2,5,4,5.0,0.9238696694374084,0.9655885070369844,1.164201075831638,0.6351972188079867,0.33080396114576716,0.20202475538492226,0.17817937576770784
0,36,0.3941304087638855,0.27591729164123535,1.763890027999878,2.98574161529541,0,1,2,6,1,-2.5,0.9078541994094849,0.9646229185299474,-0.04714059763420623,0.06694694137031451,-0.03140582855221628,-0.14129934830665586,0.04504043757915497
0,37,0.41006287932395935,0.30355513095855713,1.4624179601669312,2.5808653831481934,0,1,1,5,3,2.5,0.8908286094665527,0.9636582956114175,0.5195110622263117,0.3347697953134241,0.21706386378047443,0.2672292551124389,0.21589697788773038
0,38,0.4251667857170105,0.33041098713874817,1.5440794229507446,2.7467358112335205,0,1,2,5,2,0.0,0.87224942445755,0.9626946373158061,0.07116633286176624,0.0,0.06516670262271777,0.0,0.0
0,39,0.4400405287742615,0.35742199420928955,1.442014455795288,2.647801399230957,0,1,1,5,2,0.0,0.8528835773468018,0.9617319426784903,0.5662925804503878,0.4453725275413818,0.2737759846105195,0.2672292551124389,0.27110496577776827
0,40,0.45394712686538696,0.38355767726898193,1.3490095138549805,2.5672028064727783,0,1,1,5,4,5.0,0.8304075002670288,0.9607702107358118,0.6654229545379196,0.49171930302162825,0.2737759846105195,0.31432079549149217,0.23432696335282588
1,41,0.46894824504852295,0.4118160307407379,1.6114107370376587,2.9989709854125977,0,1,2,6,1,-2.5,-2.193650722503662,0.959809440525076,-0.04714059763420623,-0.04943028889190006,-0.1405751448440254,-0.09920653624534603,0.04504043757915497
1,42,-0.1314840316772461,-0.1938624233007431,0.07475093007087708,-0.15336772799491882,0,0,0,0,2,0.0,0.9616719484329224,0.9588496310845509,14.303820859013182,15.235545308325936,15.991465241129317,15.214701387114044,13.829463377916301
1,43,-0.1308424472808838,-0.19577546417713165,0.05949282646179199,-0.20568406581878662,0,0,0,0,1,-2.5,0.9600845575332642,0.9578907814534664,14.673588540144422,15.676303913701993,16.58399990277652,15.664549745948694,13.878228839034158
1,44,-0.13139377534389496,-0.1997886449098587,-0.13863074779510498,-0.5350997447967529,0,0,0,-1,2,0.0,0.9578141570091248,0.9569328906720129,12.420819813473722,13.603770323856141,15.779203974072637,16.39211449485809,14.118129917516853
1,45,-0.13279753923416138,-0.20539188385009766,-0.1383112072944641,-0.5647946000099182,0,0,0,-1,0,-5.0,0.9540092945098877,0.9559759577813409,13.132363561741526,13.814749022807533,16.356084775298065,16.846949411178585,14.650391306014109
1,46,-0.13628734648227692,-0.21445447206497192,-0.5051662921905518,-1.1499229669570923,0,0,-1,-2,0,-5.0,0.9474992156028748,0.9550199818235596,9.270624942425227,11.741214666061541,11.132904703122776,13.13030661921248,14.463040559017838
1,47,-0.1432853639125824,-0.22913044691085815,-0.8439109921455383,-1.6929142475128174,0,0,-1,-3,4,5.0,0.9410573244094849,0.9540649618417361,5.677280506650446,7.84922218764891,9.897244475078843,10.517058537634338,11.309753087732567
1,48,-0.1493697613477707,-0.24278119206428528,-0.4269656538963318,-1.1015244722366333,0,0,0,-2,0,-5.0,0.9339364171028137,0.9531108968798944,7.860275000043083,8.79169305102508,10.32672316716829,12.321582758898955,12.685385193762968
1,49,-0.15561462938785553,-0.2570282220840454,-0.7703762054443359,-1.6522749662399292,0,-1,-1,-3,3,2.5,0.926044762134552,0.9521577859830145,0.7846544329185414,1.2567306475573645,1.3353901560377905,0.7380285948705987,1.2123467708433737
1,50,-0.16204902529716492,-0.2719472050666809,-0.5438124537467957,-1.3532850742340088,0,-1,-1,-3,0,-5.0,0.9166907668113708,0.9512056281970315,0.9538182396326618,1.3179665883087264,1.3619605265885897,0.7380285948705987,1.217466574241673
1,51,-0.1694032996892929,-0.2886333167552948,-0.8766493797302246,-1.8885858058929443,0,-1,-1,-4,4,5.0,0.9073322415351868,0.9502544225688344,0.7745918933727373,0.9388034222237874,1.0400544303094617,0.6241399555149837,1.5979481998235916
1,52,-0.17584992945194244,-0.30441373586654663,-0.46540310978889465,-1.3243942260742188,0,-1,0,-3,0,-5.0,0.8970531821250916,0.9493041681462656,1.2118137320106694,1.0254900696094449,1.0196706846323849,0.8752361283660499,1.504686807648406
1,53,-0.1824434995651245,-0.32085323333740234,-0.8019754886627197,-1.8651005029678345,0,-1,-1,-4,1,-2.5,0.8837226629257202,0.9483548639781193,0.7745918933727373,1.0054514977612632,1.0400544303094617,0.6241399555149837,1.6230538941871508
1,54,-0.1912359595298767,-0.34099453687667847,-0.933891773223877,-2.1061761379241943,0,-1,-1,-4,1,-2.5,0.8678893446922302,0.9474065091141411,0.8175737632736706,1.0603924469054915,1.0400544303094617,0.6241399555149837,1.6230538941871508
1,55,-0.20128557085990906,-0.3634702265262604,-1.055090069770813,-2.3332321643829346,0,-1,-1,-5,3,2.5,0.8515610694885254,0.946459102605027,0.0870900489759221,0.5659329028403847,0.30866636542949744,0.906981166525352,0.4370645725068554
1,56,-0.21049688756465912,-0.3852776885032654,-0.8162601590156555,-2.043759346008301,0,-1,-1,-4,4,5.0,0.8376013040542603,0.9455126435024219,0.911913129022184,1.0603924469054915,1.0400544303094617,0.6836245235503784,1.7144031058087588
2,57,-0.2164505422115326,-0.4029873311519623,-0.42392876744270325,-1.5410106182098389,0,-1,0,-3,1,-2.5,-2.1765332221984863,0.9445671308589195,1.2664420506503251,0.8819188848927394,1.1600536691508228,0.9603391783062237,1.6522912213620278
2,58,-0.024326354265213013,-0.008414730429649353,0.03160730004310608,0.11971953511238098,0,0,0,0,4,5.0,0.9999843239784241,0.9436225637280606,18.91880307843574,20.093104132129245,22.41182247042498,21.146818768927794,20.23186031864662
2,59,-0.02189081907272339,-0.003955785650759935,0.404319703578949,0.693730354309082,0,0,0,1,4,5.0,0.9999639391899109,0.9426789411643326,21.902722981129497,21.647515180119502,20.378497950803474,19.07248124584931,17.113019990846723
2,60,-0.015885349363088608,0.006006296724081039,0.7493347525596619,1.22581946849823,0,0,1,2,0,-5.0,0.9997901916503906,0.9417362622231683,20.259249559891927,15.921317818620505,17.568337337597097,16.438842574215776,14.233972535888238
2,61,-0.0108459098264575,0.014484969899058342,0.31793662905693054,0.5611972808837891,0,0,0,1,4,5.0,0.99946129322052,0.9407945259609451,21.970813346403155,22.544502676721518,21.291161484691834,19.832882126562637,17.891658540831475
2,62,-0.005660447757691145,0.0232098326086998,0.6703157424926758,1.10734224319458,0,0,1,2,1,-2.5,0.9989609122276306,0.9398537314349842,20.223817644896663,17.122014614799085,18.21740406882759,16.647152035679994,14.441203257506416
2,63,-0.0003024520992767066,0.03223499283194542,0.43351924419403076,0.745754599571228,0,0,0,1,0,-5.0,0.9986916780471802,0.9389138777035492,22.859034149310176,23.141022468961005,21.753219857746043,19.685393299935154,18.336505169217105
2,64,0.0017253629630431533,0.03617037460207939,0.02739984169602394,0.12433261424303055,0,0,0,0,1,-2.5,0.9987174272537231,0.9379749638258457,21.723926721954605,22.660513535046697,24.185402464802866,22.827403579466242,21.016057656230117
2,65,0.0009348399471491575,0.03581290319561958,-0.16037476062774658,-0.15979671478271484,0,0,0,0,2,0.0,0.9988178014755249,0.9370369888620198,21.228404488445157,23.401896699378508,24.75999768034233,22.705324224064228,21.117173258685142
2,66,-0.000586076348554343,0.034383222460746765,-0.1464710235595703,-0.132966548204422,0,0,0,0,2,0.0,0.9988970756530762,0.9360999518731578,21.586591513158215,23.683373665043693,25.042806025051327,23.53556044516391,21.482822233402977
2,67,-0.001974446466192603,0.03321024030447006,-0.13368192315101624,-0.10806475579738617,0,0,0,0,1,-2.5,0.9990618824958801,0.9351638519212846,21.713042518520517,23.392577489870355,25.45449580631299,23.13194406765817,21.894045206807704
2,68,-0.004308410920202732,0.030628986656665802,-0.3095687925815582,-0.3743945360183716,0,0,0,-1,2,0.0,0.9992632865905762,0.9342286880693633,18.652257978844176,20.46914206899037,23.57034459134157,24.618909615116955,24.203343931851055
2,69,-0.007259774021804333,0.027142157778143883,-0.2847639322280884,-0.33157849311828613,0,0,0,-1,1,-2.5,0.999497652053833,0.933294459381294,19.38397626834176,20.387109533243077,24.179764048025643,25.350557404956028,23.684882959994354
2,70,-0.011042827740311623,0.022413643077015877,-0.4496936798095703,-0.5820270776748657,0,0,0,-1,3,2.5,0.9996549487113953,0.9323611649219127,19.517205206659533,21.51902190510389,24.612218283582326,25.13510842560155,23.56595577799591
2,71,-0.014271063730120659,0.01857604831457138,-0.22709834575653076,-0.23528040945529938,0,0,0,0,2,0.0,0.9997308850288391,0.9314288037569908,23.33339682372914,25.616088708982883,27.151083235051665,24.423420196391653,23.08468470285949
2,72,-0.01643763668835163,0.0164052601903677,-0.2090904414653778,-0.2047339826822281,0,0,0,0,2,0.0,0.9997890591621399,0.9304973749532338,23.890329632037293,25.86846468517689,27.846067520714485,24.970215764978253,23.24953596539657
2,73,-0.018432680517435074,0.014524314552545547,-0.19254468381404877,-0.17676441371440887,0,0,0,0,2,0.0,0.999833345413208,0.9295668775782806,24.31105540373538,25.852322350817495,28.315572891782175,25.291127211462413,23.27635028607069
2,74,-0.020270073786377907,0.012908902950584888,-0.17733684182167053,-0.15113712847232819,0,0,0,0,4,5.0,0.9997799396514893,0.9286373107007023,24.662995293940583,25.89571698757194,28.516772170258996,25.224903560506505,23.690976185461995
2,75,-0.019826335832476616,0.014833791181445122,0.2121409773826599,0.4518805742263794,0,0,0,1,4,5.0,0.9994921088218689,0.9277086733900016,25.84160475482109,25.691528454333934,24.26060412928294,23.187496569313353,20.290004681693354
2,76,-0.015653476119041443,0.022535771131515503,0.5724813342094421,1.0103375911712646,0,0,1,2,4,5.0,0.99873286485672,0.9267809647166116,24.22567017813671,21.043704243565465,21.773648635981985,20.731351651644786,18.855436899159088
2,77,-0.008028915151953697,0.03559693321585655,0.9060470461845398,1.528676152229309,0,0,1,3,3,2.5,0.9972966313362122,0.925854183751895,21.556662177184183,16.389964490611785,16.151654039452986,13.871016411993104,10.758693341735823
