episode,step,cart_pos,pole_angle,cart_vel,pole_vel,cart_pos_dis,pole_angle_dis,cart_vel_dis,pole_vel_dis,action_idx,action_val,reward,epsilon,q_0,q_1,q_2,q_3,q_4
0,0,0.13649877905845642,-0.12030722945928574,0.0,-0.0,0,0,0,0,4,5.0,0.9862480759620667,1.0,0.0,0.0,0.0,0.0,0.0
0,1,0.13857078552246094,-0.11726848781108856,0.3664134740829468,0.5433162450790405,0,0,0,1,1,-2.5,0.9870264530181885,0.999,0.0,0.0,0.0,0.0,0.0
0,2,0.14097359776496887,-0.1139012798666954,0.14674746990203857,0.1889667958021164,0,0,0,0,0,-5.0,0.986646294593811,0.998001,0.0,0.0,0.0,0.0,0.0
0,3,0.14021244645118713,-0.11555804312229156,-0.24298229813575745,-0.4258378744125366,0,0,0,-1,0,-5.0,0.9848439693450928,0.997002999,0.0,0.0,0.0,0.0,0.0
0,4,0.13571995496749878,-0.12310981005430222,-0.6035071611404419,-0.9960522651672363,0,0,-1,-2,1,-2.5,0.9819068312644958,0.996005996001,0.0,0.0,0.0,0.0,0.0
0,5,0.12883591651916504,-0.1345108300447464,-0.7506916522979736,-1.2402660846710205,0,0,-1,-2,4,5.0,0.9794302582740784,0.995009990004999,0.0,0.0,0.0,0.0,0.0
0,6,0.12371274083852768,-0.14342157542705536,-0.3296094834804535,-0.6170361638069153,0,0,0,-1,3,2.5,0.9780920743942261,0.994014980014994,0.0,0.0,0.0,0.0,0.0
0,7,0.12155669927597046,-0.1480133980512619,-0.12674181163311005,-0.32897883653640747,0,0,0,-1,4,5.0,0.978020429611206,0.993020965034979,0.0,0.0,0.0,0.0,0.0
0,8,0.1223958358168602,-0.14825521409511566,0.24618147313594818,0.21788223087787628,0,0,0,0,0,-5.0,0.9775857925415039,0.9920279440699441,0.0,0.0,0.0,0.0,0.0
0,9,0.12258464843034744,-0.14971376955509186,-0.15078547596931458,-0.41042429208755493,0,0,0,-1,4,5.0,0.9772717356681824,0.9910359161258742,0.0,0.0,0.0,0.0,0.0
0,10,0.12319239974021912,-0.15075910091400146,0.22373758256435394,0.1384415328502655,0,0,0,0,3,2.5,0.9780458807945251,0.9900448802097482,0.0,0.0,0.0,0.0,0.0
0,11,0.12633146345615387,-0.1481691598892212,0.38494086265563965,0.3617407977581024,0,0,0,1,4,5.0,0.9798838496208191,0.9890548353295385,0.0,0.0,0.0,0.0,0.0
0,12,0.13207228481769562,-0.14183147251605988,0.7201135754585266,0.8512287735939026,0,0,1,2,3,2.5,0.9824676513671875,0.988065780494209,0.0,0.0,0.0,0.0,0.0
0,13,0.13997302949428558,-0.13240985572338104,0.8455560207366943,1.0217580795288086,0,0,1,2,1,-2.5,0.9844790697097778,0.9870777147137147,0.0,0.0,0.0,6.632705216054804,5.740280709728936
0,14,0.14696361124515533,-0.12458305060863495,0.5902047157287598,0.6112191677093506,0,0,1,1,3,2.5,0.986206591129303,0.986090636999001,0.0,0.0,0.0,0.0,0.0
0,15,0.15362708270549774,-0.11744522303342819,0.7262688279151917,0.8009741306304932,0,0,1,2,1,-2.5,0.9875155091285706,0.9851045463620021,0.0,0.0,0.0,6.632705216054804,6.202902223227367
0,16,0.15947677195072174,-0.11173399537801743,0.4798855185508728,0.4056820869445801,0,0,0,1,0,-5.0,0.9875815510749817,0.98411944181564,0.0,0.0,0.0,0.0,7.538431941350442
0,17,0.16190609335899353,-0.11143804341554642,0.06532669067382812,-0.24701102077960968,0,0,0,0,4,5.0,0.9877033233642578,0.9831353223738244,10.514632395928407,10.102309044162139,0.0,8.40288610848212,10.696201565589405
0,18,0.16460928320884705,-0.11089032888412476,0.4276687800884247,0.29187503457069397,0,0,0,1,3,2.5,0.988590657711029,0.9821521870514506,10.243737417060407,0.0,9.781662212752009,8.881106519428942,9.365626797738445
0,19,0.16972190141677856,-0.1068146824836731,0.5766124725341797,0.5036879181861877,0,0,1,1,3,2.5,0.9898577332496643,0.9811700348643991,0.0,0.0,0.0,0.0,0.0
0,20,0.17626327276229858,-0.10070862621068954,0.7148078083992004,0.6997804045677185,0,0,1,1,1,-2.5,0.9907874464988708,0.9801888648295347,0.0,0.0,0.0,0.0,0.0
0,21,0.18200638890266418,-0.09598208218812943,0.4695863723754883,0.3080950379371643,0,0,0,1,3,2.5,0.9915834665298462,0.9792086759647052,11.878017967929111,12.9464065877966,10.99097031925803,8.881106519428942,10.177551805173799
0,22,0.18752756714820862,-0.0917416512966156,0.6164068579673767,0.5192470550537109,0,0,1,1,0,-5.0,0.9918314814567566,0.9782294672887405,0.0,0.0,0.0,0.0,0.0
0,23,0.19126679003238678,-0.09037981927394867,0.19177716970443726,-0.14719566702842712,0,0,0,0,3,2.5,0.9918096661567688,0.9772512378214517,12.795284503096886,12.535468939728752,14.322842756419924,13.814028957872816,13.067756115336044
0,24,0.19413027167320251,-0.09050069749355316,0.3596460521221161,0.09714139997959137,0,0,0,0,4,5.0,0.9924912452697754,0.9762739865836303,12.95398366203613,12.366914402957313,14.558997737892721,13.74092191471863,13.280969391835251
0,25,0.1996646374464035,-0.08665292710065842,0.7019504904747009,0.6096856594085693,0,0,1,1,1,-2.5,0.9931439757347107,0.9752977125970467,0.0,0.0,0.0,0.0,0.0
0,26,0.20528779923915863,-0.08280108124017715,0.45802339911460876,0.22160503268241882,0,0,0,0,2,0.0,0.9934342503547668,0.9743224148844496,13.452432986315054,13.13759037804828,14.95353117948207,13.892120079408155,13.83547783992085
0,27,0.20964010059833527,-0.08102938532829285,0.41945403814315796,0.14980457723140717,0,0,0,0,3,2.5,0.9938675165176392,0.9733480924695651,13.968741920967688,13.933854092756924,15.369422391100473,14.694855644353794,14.234607020906228
0,28,0.21468813717365265,-0.07831009477376938,0.5709574818611145,0.3706683814525604,0,0,1,1,1,-2.5,0.9941090941429138,0.9723747443770956,13.263696942665847,0.0,9.991071776588084,0.0,0.0
0,29,0.21905888617038727,-0.07675208151340485,0.33702442049980164,-0.0010700598359107971,0,0,0,0,2,0.0,0.9940527677536011,0.9714023696327185,14.515537037130619,15.07877156740427,16.178996177610742,15.553690270606086,15.073703930933823
0,30,0.22225482761859894,-0.07711807638406754,0.3077785074710846,-0.057688839733600616,0,0,0,0,3,2.5,0.9941640496253967,0.9704309672630859,14.921620333265789,15.579593853067996,16.33527489552239,15.682689012166492,15.073703930933823
0,31,0.22623534500598907,-0.07639330625534058,0.4678597152233124,0.17697884142398834,0,0,0,0,3,2.5,0.9946088194847107,0.9694605362958227,14.968506744529558,16.105179786035425,16.703761454144697,16.2783911122232,15.197983246691258
0,32,0.231749027967453,-0.07342484593391418,0.6160439848899841,0.39352667331695557,0,0,1,1,3,2.5,0.9953239560127258,0.9684910757595269,13.263696942665847,0.0,9.991071776588084,0.0,0.0
0,33,0.23868313431739807,-0.06838158518075943,0.7533795833587646,0.5939326286315918,0,0,1,1,2,0.0,0.9960240721702576,0.9675225846837673,13.263696942665847,0.0,9.991071776588084,0.0,0.0
0,34,0.24586917459964752,-0.06305486708879471,0.6934777498245239,0.49147889018058777,0,0,1,1,0,-5.0,0.9961574077606201,0.9665550620990835,13.052453602197309,0.0,9.991071776588084,0.0,0.0
