episode,step,cart_pos,pole_angle,cart_vel,pole_vel,cart_pos_dis,pole_angle_dis,cart_vel_dis,pole_vel_dis,action_idx,action_val,reward,epsilon,q_0,q_1,q_2,q_3,q_4
0,0,0.13649877905845642,-0.12030722945928574,0.0,-0.0,0,0,0,0,4,5.0,0.9862480759620667,1.0,0.0,0.0,0.0,0.0,0.09862480759620668
0,1,0.13857078552246094,-0.11726848781108856,0.3664134740829468,0.5433162450790405,0,0,0,1,1,-2.5,0.9870264530181885,0.999,0.0,0.5907968781591039,0.0,0.0,0.0
0,2,0.14097359776496887,-0.1139012798666954,0.14674746990203857,0.1889667958021164,0,0,0,0,0,-5.0,0.986646294593811,0.998001,3.362267220306909,5.202031489880931,6.716433552698012,5.297289130037735,3.223519922825405
0,3,0.14021244645118713,-0.11555804312229156,-0.24298229813575745,-0.4258378744125366,0,0,0,-1,0,-5.0,0.9848439693450928,0.997002999,2.6529257195169973,5.07179351353085,6.68029028658294,6.92248880584269,7.581086335836727
0,4,0.13571995496749878,-0.12310981005430222,-0.6035071611404419,-0.9960522651672363,0,0,-1,-2,1,-2.5,0.9819068312644958,0.996005996001,0.9266317770004157,3.359396730671133,1.7293126146850375,5.75119852008083,5.764778180281019
0,5,0.12883591651916504,-0.1345108300447464,-0.7506916522979736,-1.2402660846710205,0,0,-1,-2,4,5.0,0.9794302582740784,0.995009990004999,2.980895289751131,3.722233750822126,4.63370128939062,7.375058770075394,7.75579110551342
0,6,0.12371274083852768,-0.14342157542705536,-0.3296094834804535,-0.6170361638069153,0,0,0,-1,3,2.5,0.9780920743942261,0.994014980014994,7.384297370970724,9.513963432910792,11.147243490455491,11.39393295841423,11.178599068475306
0,7,0.12155669927597046,-0.1480133980512619,-0.12674181163311005,-0.32897883653640747,0,0,0,-1,4,5.0,0.978020429611206,0.993020965034979,9.472439710625173,10.197224436364802,12.364510532781487,12.1443999671046,12.106759855455172
0,8,0.1223958358168602,-0.14825521409511566,0.24618147313594818,0.21788223087787628,0,0,0,0,0,-5.0,0.9775857925415039,0.9920279440699441,10.315618350430075,13.169835536749158,13.303796993141939,12.606490308888986,9.452875760001783
0,9,0.12258464843034744,-0.14971376955509186,-0.15078547596931458,-0.41042429208755493,0,0,0,-1,4,5.0,0.9772717356681824,0.9910359161258742,12.130373947737311,12.130523067769317,14.336552174598115,14.011265447696022,13.88147347031616
0,10,0.12319239974021912,-0.15075910091400146,0.22373758256435394,0.1384415328502655,0,0,0,0,3,2.5,0.9780458807945251,0.9900448802097482,13.18369664764993,14.603917249787044,14.907644029113339,14.686712991572419,12.458319151420593
0,11,0.12633146345615387,-0.1481691598892212,0.38494086265563965,0.3617407977581024,0,0,0,1,4,5.0,0.9798838496208191,0.9890548353295385,15.559612757282403,15.251609088145269,14.832635157689536,13.057729294152193,14.498264726754638
0,12,0.13207228481769562,-0.14183147251605988,0.7201135754585266,0.8512287735939026,0,0,1,2,3,2.5,0.9824676513671875,0.988065780494209,15.787685458080317,12.688172140769508,14.211795401655404,11.869569254746208,10.49785900360981
0,13,0.13997302949428558,-0.13240985572338104,0.8455560207366943,1.0217580795288086,0,0,1,2,1,-2.5,0.9844790697097778,0.9870777147137147,16.648871671013847,12.803844115986957,15.390321482658294,12.566419938730906,11.934027208578442
0,14,0.14696361124515533,-0.12458305060863495,0.5902047157287598,0.6112191677093506,0,0,1,1,3,2.5,0.986206591129303,0.986090636999001,9.591259656039378,11.385190763179121,7.286239949490777,7.757003109808352,6.767677032090499
0,15,0.15362708270549774,-0.11744522303342819,0.7262688279151917,0.8009741306304932,0,0,1,2,1,-2.5,0.9875155091285706,0.9851045463620021,17.274566304237894,15.282618598250764,16.09684347448755,14.149057848101322,13.150789381656857
0,16,0.15947677195072174,-0.11173399537801743,0.4798855185508728,0.4056820869445801,0,0,0,1,0,-5.0,0.9875815510749817,0.98411944181564,19.153380126095808,18.73089220915835,18.373848501936934,15.508191078622017,17.091026497866693
0,17,0.16190609335899353,-0.11143804341554642,0.06532669067382812,-0.24701102077960968,0,0,0,0,4,5.0,0.9877033233642578,0.9831353223738244,16.43962483545955,18.76320387594043,19.65892968868543,19.21298473287372,17.814458679549087
