episode,step,ep_length,cart_pos,pole_angle,cart_vel,pole_vel,cart_pos_dis,pole_angle_dis,cart_vel_dis,pole_vel_dis,action_idx,action_val,reward,epsilon,q_0,q_1,q_2,q_3,q_4
1,12,13,-0.04206421226263046,0.4138387441635132,1.311682105064392,2.4797027111053467,0,3,1,20,0,-5.0,8.676367282867432,1.0,-0.21898488998413088,0.0,0.0,0.0,0.0
2,14,15,-0.10799311846494675,-0.4078477621078491,-1.5111145973205566,-2.796360969543457,0,-3,-2,-22,2,0.0,10.775563180446625,0.99,0.0,0.0,-0.21896674633026125,0.0,0.0
3,14,15,-0.2678144574165344,-0.39284130930900574,-1.3685381412506104,-2.583202362060547,0,-3,-1,-21,1,-2.5,10.855770587921143,0.9801,0.041757069285059005,-0.21762666702270508,0.0,0.0,0.0
4,15,16,0.043229684233665466,0.4182280898094177,0.36043959856033325,1.262408971786499,0,3,0,10,1,-2.5,11.247588872909546,0.9702989999999999,0.0,-0.2184821367263794,0.0,0.0,0.0
5,15,16,0.053193166851997375,0.41351595520973206,0.6969069838523865,1.704992651939392,0,3,1,14,0,-5.0,11.494671761989594,0.96059601,-0.21832056045532228,0.0,0.038800611616182326,-0.04786379156589509,0.0
6,17,18,-0.037767134606838226,0.4045596420764923,0.7985159158706665,1.912623643875122,0,3,1,15,1,-2.5,13.308740139007568,0.9509900498999999,0.0,-0.21784536838531496,0.0,0.0,0.0
7,17,18,0.28029924631118774,0.41853129863739014,1.1108953952789307,2.3697493076324463,0,3,1,19,1,-2.5,13.233932077884674,0.9414801494009999,0.12590516087988807,-0.21943225860595705,0.0,0.0,0.0
8,17,18,0.16151291131973267,0.4125368297100067,0.2014082968235016,1.0572032928466797,0,3,0,8,4,5.0,13.387062966823578,0.9320653479069899,0.0,0.0,0.0,0.0,-0.21818153858184816
9,17,18,-0.09625814855098724,-0.40295857191085815,-0.8315265774726868,-1.9741404056549072,0,-3,-1,-16,4,5.0,13.229791760444641,0.92274469442792,0.0,0.0,0.0,0.0,-0.21764276027679444
10,17,18,0.25405997037887573,0.40590542554855347,0.3139895796775818,1.172724962234497,0,3,0,9,4,5.0,13.581375241279602,0.9135172474836407,0.0,0.0,0.0,0.21718274002390256,-0.10563413175652217
11,17,18,0.09770374745130539,0.40149709582328796,1.396392583847046,2.6874940395355225,0,3,1,21,4,5.0,13.77317351102829,0.9043820750088043,0.0,0.0,0.0,0.0,-0.2185687065124512
12,17,18,-0.09792272746562958,-0.40413179993629456,-1.2471259832382202,-2.511965036392212,0,-3,-1,-20,0,-5.0,13.576284289360046,0.8953382542587163,-0.2186527729034424,0.0,0.0,0.0,0.0
13,17,18,-0.2923226058483124,-0.3910694122314453,-1.7913827896118164,-3.2475829124450684,0,-3,-2,-26,4,5.0,13.76055121421814,0.8863848717161291,0.0,0.0,0.0,0.0,-0.2176579236984253
14,18,19,-0.007168200798332691,-0.4135008752346039,-0.14214375615119934,-1.0711615085601807,0,-3,0,-9,1,-2.5,13.981233179569244,0.8775210229989678,0.0,0.053760053887239034,0.0,0.1286793149908545,0.036957462715768816
