episode,step,ep_length,cart_pos,pole_angle,cart_vel,pole_vel,cart_pos_dis,pole_angle_dis,cart_vel_dis,pole_vel_dis,action_idx,action_val,reward,epsilon,q_0,q_1,q_2,q_3,q_4
1,14,15,-0.17721492052078247,-0.4030996561050415,-1.0369696617126465,-2.133995532989502,0,-3,-1,-17,2,0.0,10.60814779996872,1.0,0.0,0.0,-0.10900729894638062,0.0,0.0
2,15,16,-0.11072428524494171,-0.40609976649284363,-1.6002800464630127,-2.969956159591675,0,-3,-2,-24,4,5.0,11.603841006755829,0.99,0.0,0.0,0.0,0.0,-0.10935956239700317
3,16,17,-0.15183578431606293,-0.41414666175842285,-0.910656750202179,-2.0398201942443848,0,-3,-1,-16,0,-5.0,12.403691470623016,0.9801,-0.06534298658370971,0.044261837005615236,0.12457250446081161,0.0,0.0
4,16,17,0.2822827398777008,0.41195398569107056,1.7251302003860474,3.118945598602295,0,3,2,25,1,-2.5,12.87028706073761,0.9702989999999999,0.0,-0.10973832607269288,0.0,0.0,0.0
5,17,18,-0.0933375209569931,-0.40563738346099854,-0.566279947757721,-1.5605909824371338,0,-3,-1,-12,3,2.5,13.415015161037445,0.96059601,0.0,0.0,0.0,-0.06967244446277619,0.0
6,17,18,-0.05698489397764206,0.4012327790260315,0.9692475199699402,2.116886615753174,0,3,1,17,0,-5.0,13.579168736934662,0.9509900498999999,-0.10880507230758668,0.0,0.0,0.0,0.0
7,17,18,0.3043876886367798,0.4140707552433014,1.3396998643875122,2.647031307220459,0,3,1,21,3,2.5,13.4995796084404,0.9414801494009999,0.052157538134455686,0.0,0.0,-0.10975641012191772,0.0
8,18,19,0.023436088114976883,0.4082341194152832,0.35695701837539673,1.3607910871505737,0,3,0,11,0,-5.0,14.020230889320374,0.9320653479069899,-0.10879830121994019,0.0,0.0,0.0,0.0
9,18,19,0.012605671770870686,0.4169095754623413,0.19726009666919708,1.110408902168274,0,3,0,9,1,-2.5,14.16157603263855,0.92274469442792,0.04279568791389465,-0.06496140360832214,0.0,0.04434334635734558,0.04848266206979752
10,18,19,-0.1915827840566635,-0.41726717352867126,-1.620741844177246,-3.0729150772094727,0,-3,-2,-25,2,0.0,14.477389633655548,0.9135172474836407,0.0,0.0,-0.07243978291749956,0.0,0.0
11,18,19,0.22835209965705872,0.41095709800720215,0.9943950176239014,2.195998191833496,0,3,1,18,0,-5.0,14.365596652030945,0.9043820750088043,-0.06487091779708862,0.04743181440234184,0.04135940074920655,0.08100883215665818,0.0
12,18,19,0.015589501708745956,-0.4065195918083191,-1.094691514968872,-2.331453561782837,0,-3,-1,-19,4,5.0,14.439356982707977,0.8953382542587163,0.0,0.0,0.0,0.0,-0.06706275804758073
13,18,19,0.03798644617199898,0.4157065451145172,1.0012820959091187,2.162118673324585,0,3,1,17,3,2.5,14.560774087905884,0.8863848717161291,-0.05560831308364869,0.0,0.0,-0.07035930335521699,0.0
14,19,20,-0.0003198721387889236,-0.40122267603874207,-1.2709758281707764,-2.648699998855591,0,-3,-1,-21,4,5.0,15.297349750995636,0.8775210229989678,0.07993834495544434,0.0,0.0,0.0,-0.10902074575424195
15,19,20,0.08915570378303528,0.40728017687797546,0.4673885405063629,1.4109022617340088,0,3,0,11,0,-5.0,15.606477320194244,0.8687458127689781,-0.21757482290267946,0.0,0.0,0.0,0.0
