episode,step,ep_length,cart_pos,pole_angle,cart_vel,pole_vel,cart_pos_dis,pole_angle_dis,cart_vel_dis,pole_vel_dis,action_idx,action_val,reward,epsilon,q_0,q_1,q_2,q_3,q_4
1,12,13,-0.04206421226263046,0.4138387441635132,1.311682105064392,2.4797027111053467,0,3,1,20,0,-5.0,8.676367282867432,1.0,-0.021898488998413086,0.0,0.0,0.0,0.0
2,14,15,0.03874953091144562,0.40451544523239136,0.5568307042121887,1.4807389974594116,0,3,1,12,3,2.5,10.430073201656342,0.9995,0.0,0.0,0.0,-0.021772518157958984,0.0
3,14,15,0.048822104930877686,0.40032511949539185,0.8949342966079712,1.9305710792541504,0,3,1,15,3,2.5,10.669279515743256,0.9990002500000001,0.008815241587877274,0.008579985499382018,0.0,-0.02177332878112793,0.0
4,14,15,-0.1070035919547081,-0.4064312279224396,-1.337273120880127,-2.5477969646453857,0,-3,-1,-20,3,2.5,10.7811998128891,0.9985007498750001,0.0,0.0,0.0,-0.021851842403411866,0.0
5,14,15,-0.27079707384109497,-0.39713427424430847,-1.8924660682678223,-3.336369752883911,0,-3,-2,-27,3,2.5,10.845013976097107,0.9980014995000627,0.0,0.0,0.0,-0.021836318969726563,0.0
6,16,17,-0.015066063962876797,-0.4084167778491974,-0.7748094797134399,-1.8630201816558838,0,-3,-1,-15,2,0.0,12.297071278095245,0.9975024987503127,0.0,0.0,-0.013306248980760573,0.00847294569015503,0.0
7,16,17,-0.1003601998090744,-0.4011552631855011,-1.9473624229431152,-3.481332302093506,0,-3,-2,-28,2,0.0,12.702753722667694,0.9970037475009376,0.0,0.0,-0.021895322799682617,0.0,0.0
8,17,18,0.16084474325180054,0.4113248884677887,0.9262963533401489,2.0794520378112793,0,3,1,17,1,-2.5,13.395107686519623,0.9965052456271871,0.017183827651796935,-0.00471141431997597,0.0,0.0,0.0
9,17,18,0.2607536315917969,0.4156571924686432,0.6277192831039429,1.627659797668457,0,3,1,13,1,-2.5,13.55615246295929,0.9960069930043736,0.0,-0.013389309465885162,0.008666402697563172,0.017023527640104293,0.03415373325862013
10,17,18,0.09562590718269348,0.398268461227417,1.5927647352218628,2.962648391723633,0,3,2,24,2,0.0,13.786072909832,0.9955089895078715,0.0,0.0,-0.021827704906463623,0.0,0.0
11,18,19,-0.02414274588227272,0.402467280626297,0.8969854712486267,2.050952196121216,0,3,1,16,0,-5.0,14.42605608701706,0.9950112350131176,-0.021766250133514405,0.008541113734245301,0.008839765191078186,0.008713626861572265,0.008287376165390015
12,18,19,-0.2967337369918823,-0.4036851227283478,-1.0747092962265015,-2.3057384490966797,0,-3,-1,-18,1,-2.5,14.407684624195099,0.9945137293956111,0.0,-0.021832692623138427,0.0,0.01763526516890526,0.008540616035461426
13,19,20,0.2814596891403198,0.4064182937145233,0.6959643363952637,1.8439918756484985,0,3,1,15,3,2.5,15.144347488880157,0.9940164725309134,0.017871839759498798,0.025737358090719004,0.0,-0.04337422857284546,0.008551605343818665
14,19,20,-0.04352370277047157,0.41281434893608093,0.14795297384262085,1.090389370918274,0,3,0,9,1,-2.5,14.995562851428986,0.993519464294648,0.00878690779209137,-0.004601522088170051,0.0,0.01741005547642708,0.0
15,19,20,-0.31618914008140564,-0.4013606011867523,-1.1658774614334106,-2.4396064281463623,0,-3,-1,-20,4,5.0,15.515888750553131,0.9930227045625007,0.0,0.0,0.008389097452163697,-0.021851842403411866,-0.013306856620311737
16,19,20,0.022335411980748177,-0.4016026258468628,-0.9718245267868042,-2.182204484939575,0,-3,-1,-17,3,2.5,15.475208640098572,0.9925261932102195,0.0,0.0,0.008811310529708863,-0.004681516934191065,0.0
17,19,20,-0.33468079566955566,-0.4083976149559021,-0.9003240466117859,-2.032702922821045,0,-3,-1,-16,3,2.5,15.579158067703247,0.9920299301136144,0.017519919361472132,0.0,0.0,0.003995234398922326,0.0
18,20,21,0.040295638144016266,0.4092460870742798,1.110205054283142,2.404064655303955,0,3,1,19,0,-5.0,16.425337195396423,0.9915339151485576,-0.013191245287656783,0.008380200862884522,0.0,0.0,0.0
19,20,21,-0.2927272915840149,-0.4132188558578491,-0.5533060431480408,-1.6131881475448608,0,-3,-1,-13,4,5.0,16.330446422100067,0.9910381481909833,0.008672974820077615,0.008417146007239818,0.0,0.02583151242274046,-0.012942749577853085
20,21,22,-0.06726235151290894,-0.41664424538612366,-0.5979982018470764,-1.731557846069336,0,-3,-1,-14,0,-5.0,17.180676221847534,0.990542629116888,-0.005109976211249832,0.017683681464431913,0.025443817102957365,0.008660569787025452,0.008519909977912903
21,21,22,0.11081408709287643,-0.39760440587997437,-1.247354507446289,-2.6571176052093506,0,-3,-1,-21,2,0.0,17.260634779930115,0.9900473578023296,0.008776068687438965,0.00857718825340271,-0.02179786443710327,0.0,0.0
22,21,22,0.27538302540779114,0.40474173426628113,0.4907594323158264,1.585213303565979,0,3,0,13,3,2.5,17.137564420700073,0.9895523341234285,0.0,0.0,0.0,-0.021783511638641357,0.0
23,21,22,-0.1540912687778473,-0.4125082492828369,-0.7372618913650513,-1.9564502239227295,0,-3,-1,-16,2,0.0,17.07754957675934,0.9890575579563669,0.025928416699188057,0.008842226247429847,-0.021868486404418946,0.003995234398922326,0.0
24,22,23,0.29722869396209717,0.41313719749450684,2.116736888885498,3.793510675430298,0,3,2,30,1,-2.5,18.710062384605408,0.9885630291773887,0.0,-0.022015814781188966,0.0,0.0,0.0
25,22,23,0.10163570940494537,0.4119662940502167,0.3386622369289398,1.4358341693878174,0,3,0,11,0,-5.0,17.899620473384857,0.9880687476628001,-0.02179764986038208,0.008781253099441529,0.008870570659637452,0.017658182281951023,0.0
26,22,23,0.07990714907646179,0.4140481948852539,1.3552743196487427,2.7854886054992676,0,3,1,22,0,-5.0,18.48849445581436,0.9875747132889687,-0.02192668676376343,0.0,0.0,0.0,0.0
27,22,23,-0.03824587166309357,-0.41671034693717957,-0.8047775030136108,-2.0238847732543945,0,-3,-1,-16,1,-2.5,18.218163192272186,0.9870809259323243,0.025928416699188057,-0.013168834431334734,-0.021868486404418946,0.003995234398922326,0.0
28,23,24,0.021447638049721718,-0.3994506001472473,-1.0967727899551392,-2.3722620010375977,0,-3,-1,-19,3,2.5,19.54961907863617,0.9865873854693582,0.025305538670654,0.008772594332695007,0.01690902801688061,-0.013274047438754715,0.0
29,23,24,-0.1261349320411682,-0.39618706703186035,-1.3298766613006592,-2.8251593112945557,0,-3,-1,-23,3,2.5,19.172077178955078,0.9860940917766235,0.0,0.0,0.0,-0.021787734031677247,0.0
