update_step,actor_loss,critic_loss,entropy
4696,-9.359602928161621,0.15089869499206543,
4697,,0.28807157278060913,
4698,-9.231912612915039,0.05631810054183006,
4699,,0.18049412965774536,
4700,-9.275834083557129,0.15430647134780884,
4701,,0.2101351022720337,
4702,-9.648395538330078,0.2735936641693115,
4703,,0.22716031968593597,
4704,-9.314547538757324,0.05884546786546707,
4705,,0.10332603752613068,
4706,-9.49781608581543,0.9167646169662476,
4707,,0.2090492993593216,
4708,-9.65545654296875,0.0472877100110054,
4709,,0.15577344596385956,
4710,-9.250160217285156,0.2176121473312378,
4711,,0.06235909461975098,
4712,-9.190650939941406,0.23376265168190002,
4713,,0.1332002878189087,
4714,-9.306888580322266,0.20528008043766022,
4715,,0.07756255567073822,
4716,-9.143892288208008,0.12211479246616364,
4717,,0.21671755611896515,
4718,-9.195880889892578,0.2394912838935852,
4719,,0.09559766948223114,
4720,-9.27596664428711,0.06974619626998901,
4721,,0.3116829991340637,
4722,-9.495220184326172,0.15402570366859436,
4723,,0.17127156257629395,
4724,-9.747540473937988,0.05018025264143944,
4725,,0.5027493238449097,
4726,-9.1957426071167,0.17809224128723145,
4727,,0.2705090641975403,
4728,-9.07679557800293,0.21554261445999146,
4729,,0.04053580015897751,
4730,-9.382091522216797,0.2027633786201477,
4731,,0.1350373923778534,
4732,-9.748272895812988,0.11401712894439697,
4733,,0.10117905586957932,
4734,-9.299206733703613,0.149551123380661,
4735,,0.05923481285572052,
4736,-9.132965087890625,0.11571327596902847,
4737,,0.04081454128026962,
4738,-8.889608383178711,0.3317568898200989,
4739,,0.24260956048965454,
4740,-9.325008392333984,0.12438088655471802,
4741,,0.0940575897693634,
4742,-9.258255958557129,0.2541651129722595,
4743,,0.3111720085144043,
4744,-9.738855361938477,0.18546006083488464,
4745,,0.16675971448421478,
4746,-9.298537254333496,0.3361451029777527,
4747,,0.05316993594169617,
4748,-9.412532806396484,0.2099146842956543,
4749,,0.12090511620044708,
4750,-9.534697532653809,0.0751347541809082,
4751,,0.18629664182662964,
4752,-9.290556907653809,0.11801305413246155,
4753,,0.21799683570861816,
4754,-9.229975700378418,0.11702804267406464,
4755,,0.07867690920829773,
4756,-9.633899688720703,0.24442261457443237,
4757,,0.09889817982912064,
4758,-9.682710647583008,0.18262150883674622,
4759,,0.14602059125900269,
4760,-9.050267219543457,0.1550491452217102,
4761,,0.09343862533569336,
4762,-9.79223918914795,0.10955611616373062,
4763,,0.13883468508720398,
4764,-9.456639289855957,0.20573168992996216,
4765,,0.20280183851718903,
4766,-9.834644317626953,0.055415086448192596,
4767,,0.141981303691864,
4768,-9.451457977294922,0.2893204689025879,
4769,,0.17254383862018585,
4770,-9.329710960388184,0.1246594488620758,
4771,,0.09028466045856476,
4772,-9.571374893188477,0.251109778881073,
4773,,0.13825300335884094,
4774,-9.437408447265625,0.0451698936522007,
4775,,0.1875590980052948,
4776,-9.832891464233398,0.17804691195487976,
4777,,0.29209715127944946,
4778,-9.40585708618164,0.10517030954360962,
4779,,0.09363442659378052,
4780,-9.322859764099121,0.12922197580337524,
4781,,0.11592379212379456,
4782,-9.616891860961914,0.15416011214256287,
4783,,0.17451560497283936,
4784,-9.367431640625,0.7799065709114075,
4785,,0.1638498306274414,
4786,-9.31326961517334,0.5525248050689697,
4787,,0.08159934729337692,
4788,-9.524942398071289,0.2591530680656433,
4789,,0.1784677505493164,
4790,-9.94694995880127,0.08193697035312653,
4791,,0.05955638736486435,
4792,-9.685774803161621,0.08796240389347076,
4793,,0.07750873267650604,
4794,-9.624309539794922,0.07703498005867004,
4795,,0.10793783515691757,
4796,-9.801790237426758,0.15919053554534912,
4797,,0.4049530625343323,
4798,-9.708206176757812,0.21053962409496307,
4799,,0.3024614453315735,
4800,-9.599430084228516,0.16629260778427124,
4801,,0.262078195810318,
4802,-9.485546112060547,0.11774009466171265,
4803,,0.08660034835338593,
4804,-9.720813751220703,0.15079528093338013,
4805,,0.0521085187792778,
4806,-9.243169784545898,1.1039814949035645,
4807,,0.07493704557418823,
4808,-8.98856258392334,0.22231611609458923,
4809,,0.2482791244983673,
4810,-9.12441349029541,0.14541274309158325,
4811,,0.05369438976049423,
4812,-9.369733810424805,0.07435145974159241,
4813,,0.14240075647830963,
4814,-9.283834457397461,0.1798187792301178,
4815,,0.6996328830718994,
4816,-9.321008682250977,0.11713242530822754,
4817,,0.23161877691745758,
4818,-9.527315139770508,0.11561460793018341,
4819,,0.14750613272190094,
4820,-9.377304077148438,0.2093309462070465,
4821,,0.07100215554237366,
4822,-9.693359375,0.10237827897071838,
4823,,0.3940785527229309,
4824,-9.731393814086914,0.7944034337997437,
4825,,0.07152530550956726,
4826,-9.670289993286133,0.25417959690093994,
4827,,0.04118601232767105,
4828,-9.475687980651855,0.126875102519989,
4829,,0.10137181729078293,
4830,-9.394182205200195,0.3588901162147522,
4831,,0.11508338898420334,
4832,-9.676023483276367,0.13858717679977417,
4833,,0.12881788611412048,
4834,-9.712370872497559,0.08307246118783951,
4835,,0.1159760132431984,
4836,-9.723029136657715,0.1734980344772339,
4837,,0.16762423515319824,
4838,-9.831944465637207,0.22703337669372559,
4839,,0.144582599401474,
4840,-9.396232604980469,0.13313797116279602,
4841,,0.13489827513694763,
4842,-9.783622741699219,0.42353206872940063,
4843,,0.07671090960502625,
4844,-9.597318649291992,0.21786117553710938,
4845,,0.034250713884830475,
4846,-9.576338768005371,0.049608856439590454,
4847,,0.20556989312171936,
4848,-9.731515884399414,0.24519561231136322,
4849,,0.05991577357053757,
4850,-9.718545913696289,0.20367783308029175,
4851,,0.08242887258529663,
4852,-9.974832534790039,0.08319094032049179,
4853,,0.15112623572349548,
4854,-9.38636302947998,0.6726458072662354,
4855,,0.06722137331962585,
4856,-9.281551361083984,0.22233736515045166,
4857,,0.15905554592609406,
4858,-9.793985366821289,0.09710974991321564,
4859,,0.06760290265083313,
4860,-9.794861793518066,0.07215163111686707,
4861,,0.05146234482526779,
4862,-9.628271102905273,0.2102779597043991,
4863,,0.1910657435655594,
4864,-9.194984436035156,0.6580936908721924,
4865,,0.10090906918048859,
4866,-9.269890785217285,0.1281905472278595,
4867,,0.06122388690710068,
4868,-9.582649230957031,0.09729225188493729,
4869,,0.07579468190670013,
4870,-9.853385925292969,0.20151078701019287,
4871,,0.5385019779205322,
4872,-9.684432029724121,0.06495124101638794,
4873,,0.09915191680192947,
4874,-9.848920822143555,0.09051984548568726,
4875,,0.0879754051566124,
4876,-9.617521286010742,0.07945198565721512,
4877,,0.12513598799705505,
4878,-10.090577125549316,0.04562772810459137,
4879,,0.07812856137752533,
4880,-9.560274124145508,0.07526293396949768,
4881,,0.06824342906475067,
4882,-9.959161758422852,0.12271606922149658,
4883,,0.22341151535511017,
4884,-9.638724327087402,0.5578442215919495,
4885,,0.034494053572416306,
4886,-9.590093612670898,0.056948937475681305,
4887,,0.07928432524204254,
4888,-9.932903289794922,0.04138825833797455,
4889,,0.060363151133060455,
4890,-10.106606483459473,0.05227900296449661,
4891,,0.11201626062393188,
4892,-9.423911094665527,0.18519234657287598,
4893,,0.290708065032959,
4894,-9.482597351074219,0.09440925717353821,
4895,,1.7643156051635742,
4896,-9.748160362243652,0.09019195288419724,
4897,,0.06475037336349487,
4898,-9.850753784179688,0.0614248588681221,
4899,,0.08343341946601868,
4900,-9.736902236938477,0.2973087430000305,
4901,,0.05794923007488251,
4902,-9.735197067260742,0.04087265580892563,
4903,,0.07451628148555756,
4904,-9.527044296264648,0.1060447245836258,
4905,,0.06904996931552887,
4906,-9.592602729797363,0.10683858394622803,
4907,,0.04495953023433685,
4908,-9.843921661376953,0.2047298103570938,
4909,,0.20817667245864868,
4910,-9.794797897338867,0.08940054476261139,
4911,,0.08840738236904144,
4912,-9.864286422729492,0.05663176625967026,
4913,,0.04978474974632263,
4914,-10.241081237792969,0.027181629091501236,
4915,,0.29111701250076294,
4916,-9.337705612182617,0.24626916646957397,
4917,,0.15755733847618103,
4918,-9.995434761047363,0.08829374611377716,
4919,,0.3763381838798523,
4920,-9.816621780395508,0.22022023797035217,
4921,,0.07815926522016525,
4922,-9.636402130126953,0.25496143102645874,
4923,,0.09246417880058289,
4924,-9.755621910095215,0.2609875798225403,
4925,,0.18078066408634186,
4926,-9.724364280700684,0.2516975402832031,
4927,,0.08785179257392883,
4928,-9.394308090209961,0.05350899323821068,
4929,,0.06807874143123627,
4930,-9.619686126708984,0.0984581708908081,
4931,,0.3132750391960144,
4932,-9.878532409667969,0.4818389415740967,
4933,,0.21733857691287994,
4934,-9.722970962524414,0.08794134855270386,
4935,,0.11714185029268265,
4936,-9.59964370727539,0.24013884365558624,
4937,,0.033775798976421356,
4938,-10.16940689086914,0.05401872843503952,
4939,,0.42368632555007935,
4940,-9.64987564086914,0.10898938775062561,
4941,,0.791800320148468,
4942,-10.094951629638672,0.2035626769065857,
4943,,0.08677487075328827,
4944,-10.032135009765625,0.04965001344680786,
4945,,0.3699566125869751,
4946,-9.812496185302734,0.23353847861289978,
4947,,0.06498223543167114,
4948,-9.811882019042969,0.056059520691633224,
4949,,0.15218456089496613,
4950,-9.764830589294434,0.15557771921157837,
4951,,0.06279531121253967,
4952,-10.152544021606445,0.05078086256980896,
4953,,0.1095094233751297,
4954,-9.902854919433594,0.09169977903366089,
4955,,0.18463146686553955,
4956,-10.053573608398438,0.2892138361930847,
4957,,0.0649261549115181,
4958,-9.780733108520508,0.19662024080753326,
4959,,0.1149919331073761,
4960,-9.878238677978516,0.09392255544662476,
4961,,0.054615430533885956,
4962,-10.083867073059082,0.06799840182065964,
4963,,0.08366724848747253,
4964,-10.028769493103027,0.033017054200172424,
4965,,0.13340157270431519,
4966,-9.615642547607422,0.08203504234552383,
4967,,0.42595046758651733,
4968,-9.936176300048828,0.23870104551315308,
4969,,0.175624281167984,
4970,-9.876298904418945,0.06903194636106491,
4971,,0.19958046078681946,
4972,-10.00566291809082,0.13379472494125366,
4973,,0.1272367388010025,
4974,-9.91767406463623,0.04628212749958038,
4975,,0.10517172515392303,
4976,-10.174260139465332,0.09116093814373016,
4977,,0.07929356396198273,
4978,-9.993253707885742,0.5964534282684326,
4979,,0.09150974452495575,
4980,-9.68601131439209,0.19591179490089417,
4981,,0.1947396695613861,
4982,-10.189499855041504,0.055457860231399536,
4983,,0.11637361347675323,
4984,-9.913150787353516,0.08226364850997925,
4985,,0.5007801055908203,
4986,-9.96341609954834,0.10005678236484528,
4987,,0.10086757689714432,
4988,-9.939615249633789,0.10961098223924637,
4989,,0.2406158149242401,
4990,-9.994441032409668,0.12495891004800797,
4991,,0.24827075004577637,
4992,-9.721277236938477,0.27504634857177734,
4993,,0.12149550020694733,
4994,-9.980985641479492,0.06239842250943184,
4995,,0.056071728467941284,
4996,-9.787471771240234,0.08787938952445984,
4997,,0.10169758647680283,
4998,-9.822179794311523,0.2580545246601105,
4999,,0.06351584196090698,
5000,-9.81259822845459,0.12403415143489838,
5001,,0.6568366289138794,
5002,-9.987845420837402,0.0421760156750679,
5003,,0.12094603478908539,
5004,-9.967952728271484,0.0737781971693039,
5005,,0.17822644114494324,
5006,-10.162530899047852,0.3194672465324402,
5007,,0.1837611347436905,
5008,-9.628311157226562,0.10629640519618988,
5009,,0.06749984622001648,
5010,-9.743314743041992,0.2732997536659241,
5011,,0.11598550528287888,
5012,-9.852336883544922,0.7013394832611084,
5013,,0.06252679228782654,
5014,-9.956565856933594,0.04174070060253143,
5015,,0.06244860962033272,
5016,-9.839694023132324,0.13888439536094666,
5017,,0.15504735708236694,
5018,-10.245966911315918,0.04989974945783615,
5019,,0.04433637112379074,
5020,-9.916505813598633,0.10015543550252914,
5021,,0.08257606625556946,
5022,-10.07817268371582,0.07407087832689285,
5023,,0.14623570442199707,
5024,-9.905904769897461,0.28121519088745117,
5025,,0.18437303602695465,
5026,-9.60260009765625,0.3185446560382843,
5027,,0.1739634871482849,
5028,-9.640357971191406,0.3236762285232544,
5029,,0.25320279598236084,
5030,-9.925012588500977,0.15069061517715454,
5031,,0.3913191854953766,
5032,-10.107145309448242,0.04120892286300659,
5033,,0.1306801438331604,
5034,-10.028050422668457,0.0589054599404335,
5035,,0.3513486683368683,
5036,-10.008330345153809,0.4080464839935303,
5037,,0.09897563606500626,
5038,-10.170634269714355,0.05628711357712746,
5039,,0.10804900527000427,
5040,-9.802457809448242,0.0687953382730484,
5041,,0.544567346572876,
5042,-9.789325714111328,0.09825824946165085,
5043,,0.11145681142807007,
5044,-10.167876243591309,0.09667140245437622,
5045,,0.7982492446899414,
5046,-10.441019058227539,0.0608377605676651,
5047,,0.5347622632980347,
5048,-9.776348114013672,0.12343689799308777,
5049,,0.49090832471847534,
5050,-10.196285247802734,0.10155194997787476,
5051,,0.06283107399940491,
5052,-9.87994384765625,0.20288285613059998,
5053,,0.13630010187625885,
5054,-9.85866641998291,0.0728326290845871,
5055,,0.0364607498049736,
5056,-9.984746932983398,0.2193731963634491,
5057,,0.44578978419303894,
5058,-10.065628051757812,0.046576954424381256,
5059,,0.15230892598628998,
5060,-9.943824768066406,0.07481508702039719,
5061,,0.24235212802886963,
5062,-9.995615005493164,0.44859200716018677,
5063,,0.07568242400884628,
5064,-10.118287086486816,0.05855732783675194,
5065,,0.09575620293617249,
5066,-10.131500244140625,0.17994701862335205,
5067,,0.0632828027009964,
5068,-10.092586517333984,0.44891685247421265,
5069,,0.06645853817462921,
5070,-10.000611305236816,0.2864013910293579,
5071,,0.07641565054655075,
5072,-10.122526168823242,0.08524217456579208,
5073,,0.0683308094739914,
5074,-10.162691116333008,0.07302501052618027,
5075,,0.12030570954084396,
5076,-9.846248626708984,0.3700704574584961,
5077,,0.2270795851945877,
5078,-10.262638092041016,0.19109117984771729,
5079,,0.10541634261608124,
5080,-10.060219764709473,0.0707230269908905,
5081,,0.2816581130027771,
5082,-9.888471603393555,0.11921844631433487,
5083,,0.04831226170063019,
5084,-10.190091133117676,0.06763668358325958,
5085,,0.2176152467727661,
5086,-9.623160362243652,0.09845481812953949,
5087,,0.2269090861082077,
5088,-10.278426170349121,0.09597824513912201,
5089,,0.08998356759548187,
5090,-10.138922691345215,0.5028669834136963,
5091,,0.44051212072372437,
5092,-10.250404357910156,0.12259241193532944,
5093,,0.19593489170074463,
5094,-10.15346908569336,0.23873987793922424,
5095,,0.3032543659210205,
5096,-10.109991073608398,0.09704145789146423,
5097,,0.16479730606079102,
5098,-10.226887702941895,0.053215332329273224,
5099,,0.1450711041688919,
5100,-9.951812744140625,0.2095632702112198,
5101,,0.08947451412677765,
5102,-9.89803695678711,0.10118084400892258,
5103,,0.13166972994804382,
5104,-9.634899139404297,0.30677565932273865,
5105,,0.08157263696193695,
5106,-10.137059211730957,0.18261678516864777,
5107,,0.15466870367527008,
5108,-10.317922592163086,0.15115603804588318,
5109,,0.08230388164520264,
5110,-10.335296630859375,0.15384642779827118,
5111,,0.04306444898247719,
5112,-10.22806453704834,0.03981753811240196,
5113,,0.054359547793865204,
5114,-10.406022071838379,0.048080138862133026,
5115,,0.08037172257900238,
5116,-9.95182991027832,0.2098332941532135,
5117,,0.07419925183057785,
5118,-9.899121284484863,0.09096376597881317,
5119,,0.12235118448734283,
5120,-10.342737197875977,0.09429021179676056,
5121,,0.46230974793434143,
5122,-10.054880142211914,0.15373769402503967,
5123,,0.11070507764816284,
5124,-10.26042366027832,0.13046151399612427,
5125,,0.045510176569223404,
5126,-10.480474472045898,0.037267886102199554,
5127,,0.9700661897659302,
5128,-10.601042747497559,0.050547223538160324,
5129,,0.039684124290943146,
5130,-10.49547004699707,0.0809888243675232,
5131,,0.1234632357954979,
5132,-9.701075553894043,0.09143386036157608,
5133,,0.07394721359014511,
5134,-9.798101425170898,0.12163683027029037,
5135,,0.21671178936958313,
5136,-10.281071662902832,0.041245777159929276,
5137,,0.09225751459598541,
5138,-9.993825912475586,0.31943565607070923,
5139,,0.07626587152481079,
5140,-9.97683334350586,0.30705249309539795,
5141,,0.0677974596619606,
5142,-10.158639907836914,0.10233671963214874,
5143,,0.035424984991550446,
5144,-10.447343826293945,0.10542984306812286,
5145,,0.3512476682662964,
5146,-10.274643898010254,0.2213749885559082,
5147,,0.10210366547107697,
5148,-10.04776382446289,0.07201193273067474,
5149,,0.16833090782165527,
5150,-9.739686965942383,0.26610857248306274,
5151,,0.362986296415329,
5152,-9.604290962219238,0.09655481576919556,
5153,,0.07074495404958725,
5154,-10.313821792602539,0.149892196059227,
5155,,0.16482150554656982,
5156,-10.371721267700195,0.30093103647232056,
5157,,0.05191371589899063,
5158,-10.132577896118164,0.05518932640552521,
5159,,0.06262055039405823,
5160,-9.971168518066406,0.15959139168262482,
5161,,0.15767672657966614,
5162,-10.11303997039795,0.17875009775161743,
5163,,0.09773097932338715,
5164,-10.219270706176758,0.0762304961681366,
5165,,0.08210568130016327,
5166,-10.246246337890625,0.2330007404088974,
5167,,0.12329314649105072,
5168,-10.642051696777344,0.06762228906154633,
5169,,0.1297769397497177,
5170,-10.559139251708984,0.031184423714876175,
5171,,0.07724863290786743,
5172,-10.638978004455566,0.04244989901781082,
5173,,0.13075986504554749,
5174,-10.414731979370117,0.06185601279139519,
5175,,0.05285023897886276,
5176,-10.017556190490723,0.10006232559680939,
5177,,0.053726326674222946,
5178,-10.195907592773438,0.21094495058059692,
5179,,0.08490178734064102,
5180,-10.368101119995117,0.17631612718105316,
5181,,0.0926913172006607,
5182,-10.638702392578125,0.05721115320920944,
5183,,0.3266426920890808,
5184,-10.33878231048584,0.16905219852924347,
5185,,0.12145987153053284,
5186,-10.132007598876953,0.07258732616901398,
5187,,0.06026129424571991,
5188,-10.47978687286377,0.10462762415409088,
5189,,0.1290796399116516,
5190,-10.25045108795166,0.0358462855219841,
5191,,0.0951840728521347,
5192,-10.558418273925781,0.21746103465557098,
5193,,0.07637882232666016,
5194,-10.13812255859375,0.2551160752773285,
5195,,0.046893518418073654,
5196,-10.529058456420898,0.34444230794906616,
5197,,0.18121756613254547,
5198,-10.115978240966797,0.07111537456512451,
5199,,0.05172542482614517,
5200,-10.579605102539062,0.04222898185253143,
5201,,0.20114952325820923,
5202,-10.037723541259766,0.10593506693840027,
5203,,0.05478956550359726,
5204,-10.538137435913086,0.08848370611667633,
5205,,0.10041412711143494,
5206,-10.109685897827148,0.057570680975914,
5207,,0.12264016270637512,
5208,-10.510372161865234,0.08978475630283356,
5209,,0.1889873743057251,
5210,-10.240686416625977,0.08897897601127625,
5211,,0.04326249286532402,
5212,-10.234228134155273,0.0397886224091053,
5213,,0.06461410224437714,
5214,-10.209236145019531,0.12987437844276428,
5215,,0.24317455291748047,
5216,-10.387458801269531,0.3288072347640991,
5217,,0.03687118738889694,
5218,-10.357892990112305,0.19459402561187744,
5219,,0.054338447749614716,
5220,-10.729024887084961,0.039548732340335846,
5221,,0.06888661533594131,
5222,-10.065073013305664,0.6920551657676697,
5223,,0.05114973708987236,
5224,-10.108759880065918,0.12537655234336853,
5225,,0.047076959162950516,
5226,-10.471821784973145,0.23469367623329163,
5227,,0.03356127813458443,
5228,-10.285318374633789,0.07964514940977097,
5229,,0.10149998962879181,
5230,-10.0280122756958,0.047522664070129395,
5231,,0.5297753810882568,
5232,-10.345819473266602,0.07405424118041992,
5233,,0.11136909574270248,
5234,-10.248306274414062,0.20281043648719788,
5235,,0.5445975065231323,
5236,-10.571005821228027,0.06212088465690613,
5237,,0.1528474986553192,
5238,-10.273310661315918,0.1457699090242386,
5239,,0.17774447798728943,
5240,-10.178365707397461,0.15213042497634888,
5241,,0.08894556760787964,
5242,-10.264925003051758,0.13805565237998962,
5243,,0.10988102108240128,
5244,-10.210803985595703,0.08876527100801468,
5245,,0.23444731533527374,
5246,-10.07848072052002,0.1578190177679062,
5247,,0.2896472215652466,
5248,-10.480144500732422,0.05309871956706047,
5249,,0.27996963262557983,
5250,-10.39237117767334,0.24853217601776123,
5251,,0.34138229489326477,
5252,-10.338075637817383,0.08295099437236786,
5253,,0.05251964181661606,
5254,-10.419742584228516,0.22223205864429474,
5255,,0.08204703778028488,
5256,-10.463775634765625,0.07317035645246506,
5257,,0.029518701136112213,
5258,-10.124677658081055,0.08895523846149445,
5259,,0.09425288438796997,
5260,-10.927467346191406,0.04204436019062996,
5261,,0.05111096426844597,
5262,-10.242589950561523,0.25980615615844727,
5263,,0.036147791892290115,
5264,-10.180225372314453,0.11945745348930359,
5265,,0.10296142101287842,
5266,-10.474241256713867,0.14002805948257446,
5267,,0.09433765709400177,
5268,-10.446889877319336,0.06471206247806549,
5269,,0.5031703114509583,
5270,-10.652681350708008,0.06629056483507156,
5271,,0.05301053822040558,
5272,-10.212011337280273,0.10545551031827927,
5273,,0.043720543384552,
5274,-10.305521011352539,0.10584425926208496,
5275,,0.3178040385246277,
5276,-10.102540016174316,0.341165691614151,
5277,,0.3091049790382385,
5278,-10.027034759521484,0.20496049523353577,
5279,,0.049975112080574036,
5280,-10.127573013305664,0.06554725021123886,
5281,,0.070665143430233,
5282,-10.280704498291016,0.08759569376707077,
5283,,0.10884705185890198,
5284,-10.124321937561035,0.09126509726047516,
5285,,0.071876659989357,
5286,-10.76150131225586,0.10386919230222702,
5287,,0.07214489579200745,
5288,-10.25535774230957,0.08422351628541946,
5289,,0.13160528242588043,
5290,-10.393423080444336,0.08249342441558838,
5291,,0.10203881561756134,
5292,-10.563405990600586,0.03441620618104935,
5293,,0.07624547183513641,
5294,-10.28591537475586,0.7430064082145691,
5295,,0.09606345742940903,
5296,-9.915969848632812,0.2628706097602844,
5297,,0.07388821244239807,
5298,-10.177135467529297,0.0684017539024353,
5299,,0.13743023574352264,
5300,-10.741159439086914,0.1120881661772728,
5301,,0.12469707429409027,
5302,-10.751970291137695,0.05425146222114563,
5303,,0.18817420303821564,
5304,-10.807906150817871,0.0342874750494957,
5305,,0.0755171850323677,
5306,-10.61502456665039,0.03236950561404228,
5307,,0.04544413834810257,
5308,-10.715494155883789,0.12359149008989334,
5309,,0.10197503119707108,
5310,-10.554391860961914,0.0914638340473175,
5311,,0.1654488742351532,
5312,-10.630508422851562,0.04695001617074013,
5313,,0.04503554850816727,
5314,-10.582115173339844,0.09166742861270905,
5315,,0.06570909917354584,
5316,-10.662742614746094,0.08857525140047073,
5317,,0.09370912611484528,
5318,-10.353687286376953,0.20056921243667603,
5319,,0.0746842622756958,
5320,-10.217687606811523,0.213931143283844,
5321,,0.13618016242980957,
5322,-10.87067985534668,0.26671165227890015,
5323,,0.058668289333581924,
5324,-10.516740798950195,0.06430044770240784,
5325,,0.18732057511806488,
5326,-10.54456901550293,0.47416841983795166,
5327,,0.19332459568977356,
5328,-10.330198287963867,0.12841796875,
5329,,0.20153212547302246,
5330,-10.615842819213867,0.06560878455638885,
5331,,0.03672049939632416,
5332,-10.854730606079102,0.06181265413761139,
5333,,0.056359440088272095,
5334,-10.464081764221191,0.25076526403427124,
5335,,0.05939231812953949,
5336,-10.593975067138672,0.18495626747608185,
5337,,0.09542078524827957,
5338,-10.374696731567383,0.09783458709716797,
5339,,0.059255585074424744,
5340,-10.526071548461914,0.18347150087356567,
5341,,0.21088317036628723,
5342,-10.73848819732666,0.09390933811664581,
5343,,0.32769402861595154,
5344,-10.774469375610352,0.07921182364225388,
5345,,0.07548215240240097,
5346,-10.789667129516602,0.11325804144144058,
5347,,0.07036934792995453,
5348,-10.482412338256836,0.15581963956356049,
5349,,1.3585182428359985,
5350,-10.586811065673828,0.08810193836688995,
5351,,0.13274720311164856,
5352,-10.666234970092773,0.25386518239974976,
5353,,0.039583031088113785,
5354,-10.48316764831543,0.25078028440475464,
5355,,0.07635557651519775,
5356,-10.611523628234863,0.08821568638086319,
5357,,0.0912516862154007,
5358,-10.56838607788086,0.2196943461894989,
5359,,0.18602809309959412,
5360,-10.15803050994873,0.25035354495048523,
5361,,0.13967236876487732,
5362,-10.773664474487305,0.11950701475143433,
5363,,0.13210278749465942,
5364,-10.58569622039795,0.0664762407541275,
5365,,0.2872816324234009,
5366,-10.942855834960938,0.10314106941223145,
5367,,0.14583158493041992,
5368,-10.344199180603027,0.2367577999830246,
5369,,0.18609929084777832,
5370,-10.474370002746582,0.08120311796665192,
5371,,0.07716992497444153,
5372,-10.291875839233398,0.36084359884262085,
5373,,0.060772158205509186,
5374,-10.2664794921875,0.08473321050405502,
5375,,0.11859853565692902,
5376,-10.60257339477539,0.051884353160858154,
5377,,0.5170972347259521,
5378,-10.864185333251953,0.15385118126869202,
5379,,0.03777109459042549,
5380,-10.89574146270752,0.026935342699289322,
5381,,0.037153229117393494,
5382,-11.069048881530762,0.11288128048181534,
5383,,0.06345989555120468,
5384,-10.29353141784668,0.08562694489955902,
5385,,0.1329970806837082,
5386,-10.405868530273438,0.18429291248321533,
5387,,0.11362971365451813,
5388,-10.570359230041504,0.19803869724273682,
5389,,0.29940658807754517,
5390,-10.197458267211914,0.061515215784311295,
5391,,0.05473881959915161,
5392,-10.89494514465332,0.03805018216371536,
5393,,0.12718532979488373,
5394,-10.532934188842773,0.16314257681369781,
5395,,0.5938572287559509,
5396,-10.402314186096191,0.5447885990142822,
5397,,0.06939287483692169,
5398,-10.600000381469727,0.11099119484424591,
5399,,0.06658297032117844,
5400,-9.978242874145508,0.3587097227573395,
5401,,0.04659522697329521,
5402,-10.857034683227539,0.05102001875638962,
5403,,0.1483280509710312,
5404,-10.768547058105469,0.05842224881052971,
5405,,0.316778302192688,
5406,-10.842872619628906,0.07326140254735947,
5407,,0.06053825840353966,
5408,-10.593229293823242,0.05080540478229523,
5409,,0.24023118615150452,
5410,-10.559427261352539,0.04809773713350296,
5411,,0.20396214723587036,
5412,-10.568517684936523,0.1881803572177887,
5413,,0.09046287834644318,
5414,-10.864191055297852,0.06569381058216095,
5415,,0.052446819841861725,
5416,-10.421957015991211,0.12268906831741333,
5417,,0.12353800237178802,
5418,-10.59007453918457,0.08961032330989838,
5419,,0.061613284051418304,
5420,-10.387521743774414,0.05971067398786545,
5421,,0.09268699586391449,
5422,-10.665555953979492,0.09773392975330353,
5423,,0.14471706748008728,
5424,-10.784661293029785,0.24869807064533234,
5425,,0.04176181182265282,
5426,-10.4505615234375,0.044605646282434464,
5427,,0.08508807420730591,
5428,-10.807905197143555,0.0283158291131258,
5429,,0.05916377902030945,
5430,-11.192327499389648,0.03772323578596115,
5431,,0.06109125167131424,
5432,-10.908066749572754,0.061685748398303986,
5433,,0.09915633499622345,
5434,-11.190468788146973,0.038494959473609924,
5435,,0.09375432133674622,
5436,-10.635197639465332,0.0712982565164566,
5437,,0.06486152857542038,
5438,-10.874715805053711,0.0521664023399353,
5439,,0.1666528880596161,
5440,-10.339914321899414,0.14593391120433807,
5441,,0.09824010729789734,
5442,-10.474401473999023,0.06762973964214325,
5443,,0.03960466384887695,
5444,-10.836822509765625,0.050519317388534546,
5445,,0.04010414332151413,
5446,-10.86689281463623,0.038941890001297,
5447,,0.26267173886299133,
5448,-10.35837173461914,0.37197500467300415,
5449,,0.04338093101978302,
5450,-10.45962142944336,0.4228701889514923,
5451,,0.06125854700803757,
5452,-10.885655403137207,0.09489846229553223,
5453,,0.0634317398071289,
5454,-10.822237014770508,0.10723982751369476,
5455,,0.12624362111091614,
5456,-10.989263534545898,0.05289996415376663,
5457,,0.05820818990468979,
5458,-10.855020523071289,0.23191416263580322,
5459,,0.042314618825912476,
5460,-10.602916717529297,0.043959762901067734,
5461,,0.03524255007505417,
5462,-10.9125337600708,0.19129355251789093,
5463,,0.10920744389295578,
5464,-11.199291229248047,0.12700027227401733,
5465,,0.03978857025504112,
5466,-10.620656967163086,0.044129129499197006,
5467,,0.0670570507645607,
5468,-10.413673400878906,0.08799993246793747,
5469,,0.12036759406328201,
5470,-10.579261779785156,0.18948152661323547,
5471,,0.06014286354184151,
5472,-10.654994010925293,0.05030672252178192,
5473,,0.10373315215110779,
