episode,ep_return,ep_length,global_step,epsilon
113,38.588043212890625,44,11264,1.0
114,39.1573600769043,45,11520,1.0
115,39.78751754760742,45,11520,1.0
116,39.76932144165039,45,11520,1.0
117,39.19510269165039,45,11520,1.0
118,39.403770446777344,45,11520,1.0
119,39.32584762573242,45,11520,1.0
120,40.435489654541016,46,11776,1.0
121,39.87923812866211,46,11776,1.0
122,40.25661087036133,46,11776,1.0
123,39.99421310424805,46,11776,1.0
124,40.32342529296875,46,11776,1.0
125,40.68141174316406,46,11776,1.0
126,40.338565826416016,46,11776,1.0
127,39.76274490356445,46,11776,1.0
128,41.57662582397461,47,12032,1.0
129,41.388545989990234,47,12032,1.0
130,41.183048248291016,47,12032,1.0
131,41.79334259033203,47,12032,1.0
132,41.325958251953125,47,12032,1.0
133,41.63512420654297,47,12032,1.0
134,41.72544860839844,47,12032,1.0
135,42.24555969238281,48,12288,1.0
136,42.8859977722168,48,12288,1.0
137,44.142024993896484,49,12544,1.0
138,43.503173828125,49,12544,1.0
139,43.5604248046875,49,12544,1.0
140,43.22555160522461,49,12544,1.0
141,43.08145523071289,49,12544,1.0
142,43.53968048095703,49,12544,1.0
143,43.538490295410156,49,12544,1.0
144,43.69613265991211,49,12544,1.0
145,44.562679290771484,50,12800,1.0
146,45.71159362792969,51,13056,1.0
147,45.467586517333984,51,13056,1.0
148,45.622230529785156,51,13056,1.0
149,45.199039459228516,51,13056,1.0
150,46.597198486328125,52,13312,1.0
151,46.623016357421875,52,13312,1.0
152,46.17695617675781,52,13312,1.0
153,46.505401611328125,52,13312,1.0
154,46.03346633911133,52,13312,1.0
155,47.17350769042969,53,13568,1.0
156,47.08285903930664,53,13568,1.0
157,47.68952178955078,53,13568,1.0
158,47.47773361206055,53,13568,1.0
159,48.85708236694336,54,13824,1.0
160,48.89186477661133,54,13824,1.0
161,23.59608268737793,29,13824,1.0
162,49.229827880859375,55,14080,1.0
163,21.657718658447266,27,14080,1.0
164,49.54922866821289,55,14080,1.0
165,50.6733283996582,56,14336,1.0
166,50.48770523071289,56,14336,1.0
167,50.149654388427734,56,14336,1.0
168,50.876014709472656,56,14336,1.0
169,51.911739349365234,57,14592,1.0
170,51.90016174316406,57,14592,1.0
171,52.613182067871094,58,14848,1.0
172,52.54554748535156,58,14848,1.0
173,53.25489044189453,59,15104,1.0
174,53.713932037353516,59,15104,1.0
175,53.98824691772461,60,15360,1.0
176,54.71003723144531,60,15360,1.0
177,20.744625091552734,26,15360,1.0
178,21.669601440429688,27,15616,1.0
179,56.012264251708984,61,15616,1.0
180,26.453733444213867,32,15616,1.0
181,55.20111083984375,61,15616,1.0
182,55.700626373291016,61,15616,1.0
183,55.2458610534668,61,15616,1.0
184,56.036319732666016,62,15872,1.0
185,30.602819442749023,36,16128,1.0
186,22.893163681030273,28,16128,1.0
187,58.784420013427734,64,16384,1.0
188,59.21626663208008,65,16640,1.0
189,32.678672790527344,38,16640,1.0
190,59.73733901977539,65,16640,1.0
191,30.505020141601562,36,16896,1.0
192,21.59257698059082,27,16896,1.0
193,27.473661422729492,33,16896,1.0
194,60.57299041748047,66,16896,1.0
195,60.78913116455078,66,16896,1.0
196,60.454185485839844,66,16896,1.0
197,61.44276428222656,67,17152,1.0
198,25.427345275878906,31,17152,1.0
199,61.54765701293945,67,17152,1.0
200,61.7454948425293,67,17152,1.0
201,61.47248077392578,67,17152,1.0
202,29.41973304748535,35,17152,1.0
203,18.86456298828125,24,17152,1.0
204,61.326499938964844,67,17152,1.0
205,62.65253829956055,68,17408,1.0
206,29.090831756591797,35,17408,1.0
207,62.963401794433594,68,17408,1.0
208,64.0616455078125,69,17664,1.0
209,63.187870025634766,69,17664,1.0
210,31.15213394165039,37,17664,1.0
211,63.76921081542969,69,17664,1.0
212,63.45411682128906,69,17664,1.0
213,63.324974060058594,69,17664,1.0
214,25.577720642089844,31,17664,1.0
215,63.698333740234375,69,17664,1.0
216,24.64235496520996,30,17920,1.0
217,64.79336547851562,70,17920,1.0
218,32.24116516113281,38,17920,1.0
219,22.740854263305664,28,17920,1.0
220,64.39862060546875,70,17920,1.0
221,65.58788299560547,71,18176,1.0
222,30.990768432617188,36,18176,1.0
223,65.80157470703125,71,18176,1.0
224,66.66182708740234,72,18432,1.0
225,32.36334991455078,38,18432,1.0
226,33.7043342590332,39,18432,1.0
227,66.68084716796875,72,18432,1.0
228,34.43730163574219,40,18432,1.0
229,66.75163269042969,72,18432,1.0
230,67.98568725585938,73,18688,1.0
231,27.83878517150879,33,18688,1.0
232,67.35665130615234,73,18688,1.0
233,67.6608657836914,73,18688,1.0
234,37.54305648803711,43,18944,1.0
235,68.81707000732422,74,18944,1.0
236,29.40532875061035,35,19200,1.0
237,69.69287872314453,75,19200,1.0
238,69.80484771728516,75,19200,1.0
239,69.75739288330078,75,19200,1.0
240,39.94523620605469,46,19200,1.0
241,69.6014175415039,75,19200,1.0
242,39.67247772216797,45,19200,1.0
243,30.237041473388672,36,19200,1.0
244,42.65849685668945,48,19456,1.0
245,70.79405212402344,76,19456,1.0
246,70.73405456542969,76,19456,1.0
247,34.35173416137695,40,19456,1.0
248,39.422607421875,45,19456,1.0
249,71.82442474365234,77,19712,1.0
250,41.4360237121582,47,19712,1.0
251,22.605735778808594,28,19712,1.0
252,33.96074295043945,39,19712,1.0
253,41.889949798583984,47,19712,1.0
254,71.37981414794922,77,19712,1.0
255,72.54107666015625,78,19968,1.0
256,33.36093521118164,39,19968,1.0
257,25.543251037597656,31,19968,1.0
258,72.67424011230469,78,19968,1.0
259,72.45130920410156,78,19968,1.0
260,72.718505859375,78,19968,1.0
261,24.586063385009766,30,20224,1.0
262,37.924095153808594,43,20224,1.0
263,37.69873046875,43,20224,1.0
264,24.72933578491211,30,20224,1.0
265,20.654380798339844,26,20224,1.0
266,39.543235778808594,45,20480,1.0
267,33.82134246826172,39,20480,1.0
268,40.458866119384766,46,20736,1.0
269,75.70866394042969,81,20736,1.0
270,23.741865158081055,29,20736,1.0
271,75.39847564697266,81,20736,1.0
272,75.6874008178711,81,20736,1.0
273,75.74999237060547,81,20736,1.0
274,40.558349609375,46,20992,1.0
275,38.24183654785156,44,20992,1.0
276,39.406497955322266,45,20992,1.0
277,41.91133499145508,47,21248,1.0
278,30.788311004638672,36,21248,1.0
279,35.462158203125,41,21248,1.0
280,41.31455612182617,47,21248,1.0
281,49.6147346496582,55,21248,1.0
282,45.67399597167969,51,21248,1.0
283,31.384098052978516,37,21248,1.0
284,24.421184539794922,30,21248,1.0
285,26.7691650390625,32,21248,1.0
286,32.95642852783203,38,21504,1.0
287,32.83906173706055,38,21504,1.0
288,36.714698791503906,42,21760,1.0
289,40.89586639404297,46,21760,1.0
290,38.40237808227539,44,21760,1.0
291,46.60617446899414,52,21760,1.0
292,35.36360549926758,41,21760,1.0
293,37.594852447509766,43,21760,1.0
294,79.82130432128906,85,21760,1.0
295,80.45325469970703,86,22016,1.0
296,31.467113494873047,37,22016,1.0
297,80.23164367675781,86,22016,1.0
298,28.322952270507812,34,22272,1.0
299,81.57414245605469,87,22272,1.0
300,43.45213317871094,49,22272,1.0
301,81.76793670654297,87,22272,1.0
302,50.52235794067383,56,22272,1.0
303,36.69651794433594,42,22528,1.0
304,28.63115692138672,34,22528,1.0
305,36.084346771240234,42,22528,1.0
306,83.53370666503906,89,22784,1.0
307,83.87823486328125,89,22784,1.0
308,55.34461212158203,61,22784,1.0
309,22.486886978149414,28,22784,1.0
310,48.973052978515625,54,22784,1.0
311,83.5632095336914,89,22784,1.0
312,43.58235549926758,49,23040,1.0
313,44.736488342285156,50,23040,1.0
314,56.59531021118164,62,23040,1.0
315,24.80941390991211,30,23040,1.0
316,41.60104751586914,47,23040,1.0
317,41.326416015625,47,23040,1.0
318,49.6569938659668,55,23296,1.0
319,85.5324935913086,91,23296,1.0
320,85.63363647460938,91,23296,1.0
321,54.642173767089844,60,23552,1.0
322,55.49216079711914,61,23552,1.0
323,45.374332427978516,51,23552,1.0
324,53.8178596496582,59,23552,1.0
325,86.47259521484375,92,23552,1.0
326,49.53468704223633,55,23552,1.0
327,47.66960525512695,53,23808,1.0
328,37.58796310424805,43,23808,1.0
329,56.33189010620117,62,23808,1.0
330,54.77239990234375,60,23808,1.0
331,87.81658935546875,93,23808,1.0
332,45.52857971191406,51,23808,1.0
333,41.03975296020508,46,24064,1.0
334,88.92314147949219,94,24064,1.0
335,88.81440734863281,94,24064,1.0
336,42.363460540771484,48,24064,1.0
337,88.72411346435547,94,24064,1.0
338,88.77752685546875,94,24064,1.0
339,33.64632797241211,39,24320,1.0
340,89.57843780517578,95,24320,1.0
341,50.019474029541016,55,24320,1.0
342,43.53196716308594,49,24320,1.0
343,89.56291961669922,95,24320,1.0
344,89.4969253540039,95,24320,1.0
345,38.01602554321289,44,24576,1.0
346,90.82343292236328,96,24576,1.0
347,24.461402893066406,30,24832,1.0
348,40.916507720947266,46,24832,1.0
349,35.57183837890625,41,24832,1.0
350,50.4874267578125,56,24832,1.0
351,44.679718017578125,50,25088,1.0
352,48.66599655151367,54,25088,1.0
353,92.50479888916016,98,25088,1.0
354,47.2222900390625,53,25088,1.0
355,46.36927795410156,52,25344,1.0
356,28.632524490356445,34,25344,1.0
357,50.31707000732422,56,25344,1.0
358,30.699609756469727,36,25344,1.0
359,39.60504913330078,45,25344,1.0
360,63.52953338623047,69,25344,1.0
361,47.283756256103516,53,25600,1.0
362,42.538658142089844,48,25600,1.0
363,27.128713607788086,33,25600,1.0
364,25.49364471435547,31,25600,1.0
365,41.17474365234375,47,25856,1.0
366,95.71902465820312,101,25856,1.0
367,29.745315551757812,35,25856,1.0
368,26.39484405517578,32,25856,1.0
369,60.716346740722656,66,26112,1.0
370,96.68025970458984,102,26112,1.0
371,35.76560592651367,41,26112,1.0
372,56.09267807006836,62,26368,1.0
373,49.96765899658203,56,26368,1.0
374,64.47036743164062,70,26624,1.0
375,32.17538833618164,38,26624,1.0
376,41.60569381713867,47,26624,1.0
377,98.51409912109375,104,26624,1.0
378,51.38736343383789,57,26624,1.0
379,98.50900268554688,104,26624,1.0
380,54.127464294433594,60,26624,1.0
381,59.96150207519531,65,26624,1.0
382,30.534374237060547,36,26624,1.0
383,40.85627746582031,46,26880,1.0
384,38.4078483581543,44,26880,1.0
385,63.35797882080078,69,26880,1.0
386,99.77557373046875,105,26880,1.0
387,100.4885482788086,106,27136,1.0
388,41.78679275512695,47,27136,1.0
389,23.736093521118164,29,27136,1.0
390,65.69033813476562,71,27136,1.0
391,30.643442153930664,36,27136,1.0
392,26.321331024169922,32,27136,1.0
393,45.63941955566406,51,27136,1.0
394,25.530689239501953,31,27136,1.0
395,29.507686614990234,35,27136,1.0
396,67.42574310302734,73,27136,1.0
397,25.503334045410156,31,27136,1.0
398,49.765907287597656,55,27136,1.0
399,25.33214569091797,31,27392,1.0
400,32.63239288330078,38,27392,1.0
401,28.11747169494629,34,27392,1.0
402,41.170013427734375,47,27392,1.0
403,38.65555953979492,44,27392,1.0
404,22.639122009277344,28,27392,1.0
405,35.687992095947266,41,27392,1.0
406,33.836883544921875,39,27648,1.0
407,63.746639251708984,69,27648,1.0
408,55.19749069213867,61,27648,1.0
409,28.492843627929688,34,27904,1.0
410,26.511520385742188,32,27904,1.0
411,28.75345802307129,34,28160,1.0
412,36.86029052734375,43,28160,1.0
413,59.69789123535156,65,28160,1.0
414,69.52627563476562,75,28160,1.0
415,61.177459716796875,67,28160,1.0
416,66.56549835205078,72,28160,1.0
417,36.6663818359375,42,28416,1.0
418,26.55699920654297,32,28416,1.0
419,56.402984619140625,62,28416,1.0
420,48.803436279296875,54,28416,1.0
421,32.527889251708984,38,28416,1.0
422,65.43233489990234,71,28416,1.0
423,28.720870971679688,34,28416,1.0
424,29.572437286376953,35,28416,1.0
425,22.62166404724121,28,28416,1.0
426,63.49871826171875,69,28416,1.0
427,48.172271728515625,54,28672,1.0
428,72.88986206054688,78,28672,1.0
429,34.54531478881836,40,28672,1.0
430,34.15924072265625,40,28672,1.0
431,64.92086029052734,70,28672,1.0
432,50.794681549072266,56,28672,1.0
433,71.68370056152344,77,28672,1.0
434,54.92866134643555,60,28672,1.0
435,35.610618591308594,41,28928,1.0
436,68.89028930664062,74,28928,1.0
437,35.77983474731445,41,28928,1.0
438,63.63743209838867,69,29184,1.0
439,41.7987174987793,47,29184,1.0
440,37.278541564941406,43,29184,1.0
441,75.5418472290039,81,29184,1.0
442,77.230224609375,83,29440,1.0
443,68.50894165039062,74,29440,1.0
444,49.41571807861328,55,29440,1.0
445,109.35140991210938,115,29440,1.0
446,26.602785110473633,32,29696,1.0
447,110.45122528076172,116,29696,1.0
448,21.64192008972168,27,29952,1.0
449,71.64070892333984,77,29952,1.0
450,34.91255569458008,41,29952,1.0
451,67.13372802734375,73,29952,1.0
452,33.821136474609375,39,29952,1.0
453,33.26491165161133,39,29952,1.0
454,50.755550384521484,56,29952,1.0
455,53.44526672363281,59,29952,1.0
456,32.81452178955078,38,30208,1.0
457,26.61907386779785,32,30208,1.0
458,42.26012420654297,48,30208,1.0
459,45.40644454956055,51,30208,1.0
460,29.35546875,35,30208,1.0
461,112.67565155029297,118,30208,1.0
462,41.89276123046875,47,30464,1.0
463,30.65165901184082,36,30464,1.0
464,28.249364852905273,34,30464,1.0
465,60.760826110839844,66,30464,1.0
466,26.377962112426758,32,30464,1.0
467,64.63677978515625,70,30464,1.0
468,68.7281494140625,74,30720,1.0
469,39.46229553222656,45,30720,1.0
470,23.849933624267578,29,30720,1.0
471,75.42543029785156,81,30720,1.0
472,29.815141677856445,35,30720,1.0
473,27.404346466064453,33,30720,1.0
474,28.218761444091797,34,30720,1.0
475,45.543426513671875,51,30976,1.0
476,41.556339263916016,47,30976,1.0
477,34.26332092285156,40,31232,1.0
478,46.20549392700195,52,31232,1.0
479,23.591339111328125,29,31232,1.0
480,43.77424240112305,49,31232,1.0
481,51.56806945800781,57,31232,1.0
482,24.700376510620117,30,31488,1.0
483,34.52737045288086,40,31488,1.0
484,53.99837875366211,59,31488,1.0
485,76.5728530883789,82,31488,1.0
486,48.450469970703125,54,31488,1.0
487,35.062198638916016,40,31488,1.0
488,22.72666358947754,28,31488,1.0
489,37.50285339355469,43,31744,1.0
490,25.517467498779297,31,31744,1.0
491,30.079891204833984,36,32000,1.0
492,52.37484359741211,58,32000,1.0
493,86.51429748535156,92,32000,1.0
494,36.67252731323242,42,32000,1.0
495,25.511783599853516,31,32000,1.0
496,48.295745849609375,54,32000,1.0
497,53.42085647583008,59,32256,1.0
498,33.98426818847656,39,32256,1.0
499,26.375497817993164,32,32256,1.0
500,72.86128997802734,78,32512,1.0
501,29.642581939697266,35,32512,1.0
502,34.22325134277344,40,32512,1.0
503,73.83831787109375,79,32768,1.0
504,50.474761962890625,56,32768,1.0
505,28.205339431762695,34,33024,1.0
506,25.345394134521484,31,33024,1.0
507,34.62883377075195,40,33024,1.0
508,45.51334762573242,51,33024,1.0
509,53.69301223754883,59,33024,1.0
510,48.355804443359375,54,33024,1.0
511,31.27318572998047,37,33024,1.0
512,73.50637817382812,79,33280,1.0
513,45.9562873840332,51,33280,1.0
514,36.758853912353516,42,33280,1.0
515,94.31542205810547,100,33280,1.0
516,40.51038360595703,46,33536,1.0
517,28.90341567993164,34,33792,1.0
518,32.45820617675781,38,33792,1.0
519,24.716938018798828,30,33792,1.0
520,31.44410514831543,37,33792,1.0
521,21.709352493286133,27,33792,1.0
522,58.91648864746094,64,34048,1.0
523,34.48967361450195,40,34048,1.0
524,55.1353874206543,61,34304,1.0
525,67.50106048583984,73,34304,1.0
526,27.595186233520508,33,34304,1.0
527,38.018089294433594,44,34304,1.0
528,36.80109405517578,42,34304,1.0
529,25.475669860839844,31,34560,1.0
530,54.59544372558594,60,34560,1.0
531,39.435115814208984,45,34560,1.0
532,45.068092346191406,51,34816,1.0
533,40.64693832397461,46,34816,1.0
534,38.284698486328125,44,35072,1.0
535,50.671669006347656,56,35072,1.0
536,103.57646179199219,109,35328,1.0
537,47.00627899169922,53,35328,1.0
538,48.86064529418945,54,35328,1.0
539,38.70326614379883,44,35584,1.0
540,29.340961456298828,35,35584,1.0
541,52.54177474975586,58,35584,1.0
542,78.62316131591797,84,35584,1.0
543,56.69309616088867,62,35840,1.0
544,56.481956481933594,62,35840,1.0
545,45.251651763916016,51,35840,1.0
546,42.17713928222656,48,35840,1.0
547,67.71688842773438,73,35840,1.0
548,37.339752197265625,43,36096,1.0
549,34.60756301879883,40,36096,1.0
550,45.448734283447266,51,36096,1.0
551,26.504117965698242,32,36096,1.0
552,49.28447723388672,55,36096,1.0
553,68.78335571289062,74,36352,1.0
554,30.629526138305664,36,36352,1.0
555,22.830928802490234,28,36352,1.0
556,48.65695571899414,54,36352,1.0
557,42.86392593383789,48,36352,1.0
558,36.42720413208008,42,36352,1.0
559,26.419876098632812,32,36608,1.0
560,26.519168853759766,32,36608,1.0
561,26.56167221069336,32,36608,1.0
562,32.74805450439453,38,36864,1.0
563,55.70543670654297,61,36864,1.0
564,55.85887908935547,61,36864,1.0
565,64.26465606689453,70,37120,1.0
566,42.637237548828125,48,37120,1.0
567,109.58440399169922,115,37120,1.0
568,32.37054443359375,38,37120,1.0
569,47.218746185302734,53,37120,1.0
570,30.147314071655273,36,37120,1.0
571,33.38221740722656,39,37376,1.0
572,34.543636322021484,40,37376,1.0
573,42.93478012084961,49,37376,1.0
574,33.409210205078125,39,37376,1.0
575,33.89651870727539,40,37376,1.0
576,34.54958724975586,40,37376,1.0
577,30.565471649169922,36,37376,1.0
578,108.76779174804688,114,37632,1.0
579,36.689571380615234,42,37632,1.0
580,41.48411560058594,47,37632,1.0
581,34.100311279296875,40,37888,1.0
582,67.8538818359375,73,37888,1.0
583,47.48987579345703,53,37888,1.0
584,53.439998626708984,59,37888,1.0
585,22.619388580322266,28,37888,1.0
586,43.392112731933594,49,37888,1.0
587,25.641265869140625,31,38144,1.0
588,31.730602264404297,37,38144,1.0
589,25.546669006347656,31,38144,1.0
590,41.93748092651367,47,38144,1.0
591,24.511056900024414,30,38400,1.0
592,30.771995544433594,36,38400,1.0
593,27.53986358642578,33,38400,1.0
594,38.700809478759766,44,38400,1.0
595,48.71770095825195,54,38400,1.0
596,100.9622573852539,106,38656,1.0
597,22.530986785888672,28,38656,1.0
598,105.72503662109375,111,38656,1.0
599,50.93821334838867,57,38912,1.0
600,34.85972213745117,40,38912,1.0
601,40.82606506347656,46,38912,1.0
602,94.56250762939453,100,38912,1.0
603,57.8751106262207,63,38912,1.0
604,29.466510772705078,35,38912,1.0
605,80.45804595947266,86,38912,1.0
606,34.281150817871094,40,39168,1.0
607,35.7711181640625,41,39168,1.0
608,34.312103271484375,40,39168,1.0
609,37.673397064208984,43,39168,1.0
610,56.56199645996094,62,39168,1.0
611,24.666900634765625,30,39424,1.0
612,22.737125396728516,28,39424,1.0
613,47.0809326171875,53,39424,1.0
614,51.896697998046875,57,39424,1.0
615,71.90975189208984,77,39424,1.0
616,44.50376510620117,50,39424,1.0
617,83.51290130615234,89,39424,1.0
618,43.947208404541016,50,39680,1.0
619,94.52925872802734,100,39680,1.0
620,32.63473129272461,38,39680,1.0
621,35.61892318725586,41,39680,1.0
622,38.610557556152344,44,39680,1.0
623,51.03367614746094,56,39680,1.0
624,65.6866226196289,71,39936,1.0
625,29.333925247192383,35,39936,1.0
626,73.275146484375,79,39936,1.0
627,76.00120544433594,81,40192,1.0
628,40.61903762817383,46,40192,1.0
629,52.7978515625,58,40192,1.0
630,43.2044677734375,49,40192,1.0
631,35.340145111083984,41,40192,1.0
632,66.7870101928711,72,40192,1.0
633,48.650901794433594,54,40448,1.0
634,35.163658142089844,41,40448,1.0
635,64.15719604492188,70,40448,1.0
636,71.5513687133789,77,40448,1.0
637,53.34031295776367,59,40448,1.0
638,23.683940887451172,29,40448,1.0
639,42.32423782348633,48,40448,1.0
640,49.197410583496094,55,40704,1.0
641,24.59721565246582,30,40704,1.0
642,39.60523223876953,45,40960,1.0
643,44.58340835571289,50,40960,1.0
644,49.86629104614258,56,40960,1.0
645,85.56472778320312,91,40960,1.0
646,35.69309997558594,41,40960,1.0
647,25.594066619873047,31,40960,1.0
648,93.50248718261719,99,41216,1.0
649,42.6461067199707,48,41216,1.0
650,45.8025016784668,51,41472,1.0
651,50.94115447998047,56,41472,1.0
652,27.561376571655273,33,41472,1.0
653,90.8091049194336,96,41472,1.0
654,50.813194274902344,56,41472,1.0
655,20.72481918334961,26,41472,1.0
656,34.233192443847656,40,41472,1.0
657,37.086246490478516,43,41728,1.0
658,38.30852508544922,44,41728,1.0
659,32.30051040649414,38,41728,1.0
660,22.96479034423828,28,41728,1.0
661,37.106842041015625,43,41984,1.0
662,40.79624938964844,47,41984,1.0
663,39.16629409790039,45,42240,1.0
664,55.3084716796875,61,42240,1.0
665,53.47274398803711,59,42496,1.0
666,130.79747009277344,136,42496,1.0
667,55.2865104675293,61,42496,1.0
668,78.46407318115234,84,42496,1.0
669,29.333946228027344,35,42496,1.0
670,81.63825225830078,87,42752,1.0
671,46.93672561645508,52,42752,1.0
672,51.28071975708008,57,42752,1.0
673,42.19351577758789,48,43008,1.0
674,44.47151565551758,50,43008,1.0
675,60.21989822387695,66,43008,1.0
676,25.780405044555664,31,43008,1.0
677,30.29214859008789,36,43264,1.0
678,60.551021575927734,66,43264,1.0
679,71.83504486083984,77,43264,1.0
680,38.28716278076172,44,43264,1.0
681,31.12127113342285,37,43264,1.0
682,22.67957878112793,28,43264,1.0
683,65.21672821044922,71,43264,1.0
684,43.58061981201172,49,43776,1.0
685,23.604164123535156,29,43776,1.0
686,59.64375686645508,65,43776,1.0
687,66.73509216308594,72,43776,1.0
688,49.65439987182617,55,43776,1.0
689,43.790184020996094,49,43776,1.0
690,31.528287887573242,37,43776,1.0
691,40.609336853027344,46,43776,1.0
692,72.53819274902344,78,44032,1.0
693,65.61685180664062,71,44032,1.0
694,70.41849517822266,76,44032,1.0
695,77.63895416259766,83,44032,1.0
696,100.6183090209961,106,44032,1.0
697,121.76583862304688,127,44032,1.0
698,40.262699127197266,46,44288,1.0
699,88.806396484375,94,44288,1.0
700,33.25748062133789,39,44288,1.0
701,56.4939079284668,62,44288,1.0
702,48.46663284301758,54,44288,1.0
703,26.900657653808594,32,44288,1.0
704,80.81696319580078,86,44288,1.0
705,26.805988311767578,32,44288,1.0
706,44.306758880615234,50,44288,1.0
707,27.533294677734375,33,44288,1.0
708,20.88345718383789,26,44544,1.0
709,42.636016845703125,48,44544,1.0
710,43.70977783203125,49,44544,1.0
711,43.284767150878906,49,44544,1.0
712,26.895668029785156,32,44544,1.0
713,69.58695220947266,75,44800,1.0
714,23.477561950683594,29,44800,1.0
715,30.919551849365234,36,44800,1.0
716,46.429359436035156,52,44800,1.0
717,32.48883056640625,38,44800,1.0
718,18.870086669921875,24,45056,1.0
719,34.423091888427734,40,45056,1.0
720,22.493480682373047,28,45056,1.0
721,88.47684478759766,94,45056,1.0
722,39.87540817260742,45,45312,1.0
723,72.75608825683594,78,45312,1.0
724,126.66336059570312,132,45312,1.0
725,48.82801818847656,54,45312,1.0
726,30.14032745361328,36,45568,1.0
727,95.56082916259766,101,45568,1.0
728,53.386600494384766,59,45568,1.0
729,30.246475219726562,36,45568,1.0
730,55.68595886230469,61,45568,1.0
731,55.59347915649414,61,45824,1.0
732,55.43693161010742,61,46080,1.0
733,62.75865936279297,68,46080,1.0
734,32.556190490722656,38,46336,1.0
