update_step,actor_loss,critic_loss,entropy
33,-1.1740715503692627,0.4660223126411438,0.613816499710083
34,-1.1609776020050049,0.37876981496810913,0.650439441204071
35,-1.1590702533721924,0.33232614398002625,0.6765408515930176
36,-1.169006586074829,0.7774595618247986,0.6808966398239136
37,-1.1462668180465698,0.6211159825325012,0.6458252668380737
38,-1.1449670791625977,0.6217049360275269,0.6630920171737671
39,-1.1445459127426147,0.5243920087814331,0.6433520317077637
40,-1.1359034776687622,0.422364741563797,0.6628015041351318
41,-1.143531084060669,0.6922813653945923,0.6508957147598267
42,-1.1388351917266846,0.4217562675476074,0.6496678590774536
43,-1.146821141242981,0.5199398994445801,0.6607694625854492
44,-1.1472519636154175,0.31504908204078674,0.6381261944770813
45,-1.1586664915084839,0.16405323147773743,0.6437188386917114
46,-1.164201259613037,0.40320366621017456,0.6373518109321594
47,-1.1755473613739014,0.5852105617523193,0.6488128900527954
48,-1.192238688468933,0.3977819085121155,0.6232109069824219
49,-1.1967768669128418,0.9175183773040771,0.6450088024139404
50,-1.2098724842071533,0.1369035243988037,0.6655858755111694
51,-1.2189369201660156,0.3836548924446106,0.6565693020820618
52,-1.2289974689483643,0.3901978135108948,0.6395623683929443
53,-1.2403814792633057,0.2113337218761444,0.6620073318481445
54,-1.2553963661193848,0.28175830841064453,0.6625887155532837
55,-1.2735483646392822,0.46668747067451477,0.6678844094276428
56,-1.2860217094421387,0.3838605284690857,0.6448490023612976
57,-1.29534912109375,0.2849048376083374,0.6474581956863403
58,-1.31038498878479,0.3795134425163269,0.6618742942810059
59,-1.3106632232666016,1.0846980810165405,0.6823498606681824
60,-1.3129501342773438,0.19264794886112213,0.6211526989936829
61,-1.3148703575134277,0.2863234877586365,0.636310875415802
62,-1.3182175159454346,0.375578910112381,0.6356465816497803
63,-1.3221385478973389,0.3637545108795166,0.6518234610557556
64,-1.31869375705719,0.46697238087654114,0.6351750493049622
65,-1.3225934505462646,0.28363412618637085,0.6394590139389038
66,-1.3253083229064941,0.11182737350463867,0.6599396467208862
67,-1.3216943740844727,0.45592164993286133,0.672956109046936
68,-1.333242654800415,0.4504619836807251,0.6711851358413696
69,-1.331101655960083,0.5164957046508789,0.6653769016265869
70,-1.328477144241333,0.35532283782958984,0.6388481259346008
71,-1.3233460187911987,0.44015252590179443,0.6701016426086426
72,-1.330948829650879,0.44626280665397644,0.6726523041725159
73,-1.338089108467102,0.1907886564731598,0.663131833076477
74,-1.34874427318573,0.44079843163490295,0.6537708640098572
75,-1.3476221561431885,0.5209646224975586,0.6707664728164673
76,-1.3395586013793945,0.4454026520252228,0.638797402381897
77,-1.34480881690979,0.20487095415592194,0.645601212978363
78,-1.3663787841796875,0.19993121922016144,0.6235976219177246
79,-1.3654365539550781,0.5946440696716309,0.6701269149780273
80,-1.3815737962722778,0.5156620740890503,0.6623222231864929
81,-1.3732985258102417,0.5792531967163086,0.6307670474052429
82,-1.3823413848876953,0.2831013798713684,0.6640700101852417
83,-1.3889672756195068,0.19203925132751465,0.6707009673118591
84,-1.3998172283172607,0.11654513329267502,0.6883033514022827
85,-1.4171433448791504,0.444491446018219,0.6708746552467346
86,-1.419891595840454,0.2656865119934082,0.6674938201904297
87,-1.4329218864440918,0.6616164445877075,0.6359190344810486
88,-1.424919605255127,0.5177022218704224,0.6627385020256042
89,-1.4402830600738525,0.5033972263336182,0.6597904562950134
90,-1.4392082691192627,0.2583469748497009,0.6519685983657837
91,-1.4496421813964844,0.18797028064727783,0.6549400687217712
92,-1.44282066822052,0.5135945081710815,0.6529785990715027
93,-1.4502406120300293,0.27045899629592896,0.6814253330230713
94,-1.4492740631103516,0.5065887570381165,0.6537580490112305
95,-1.4502153396606445,0.5989394783973694,0.6684075593948364
96,-1.4419031143188477,0.5957251787185669,0.6900254487991333
97,-1.4419441223144531,0.5101031064987183,0.6932063698768616
98,-1.433109998703003,0.43024003505706787,0.6827520728111267
99,-1.4162428379058838,0.27624642848968506,0.670293927192688
100,-1.4375567436218262,0.5188433527946472,0.6630309224128723
101,-1.4375355243682861,0.2859078049659729,0.6292360424995422
102,-1.4463446140289307,0.37473171949386597,0.6738864183425903
103,-1.455246090888977,0.2142496556043625,0.652173638343811
104,-1.479360818862915,0.4291064441204071,0.674053430557251
105,-1.4787578582763672,0.43281716108322144,0.6776026487350464
106,-1.5011203289031982,0.13960888981819153,0.6252104043960571
107,-1.5238676071166992,0.26690518856048584,0.6509404182434082
108,-1.5194661617279053,0.19819143414497375,0.6797726154327393
109,-1.5454826354980469,0.5015245676040649,0.6610593795776367
110,-1.5246553421020508,0.7088890075683594,0.6488749980926514
111,-1.5372394323349,0.26513439416885376,0.674375057220459
112,-1.5372525453567505,0.6818385124206543,0.6666568517684937
113,-1.5391106605529785,0.5073803663253784,0.6620441675186157
114,-1.5313031673431396,0.4264600872993469,0.666446328163147
115,-1.4979649782180786,0.5891662836074829,0.6924970149993896
116,-1.5284547805786133,0.3423924446105957,0.6751117706298828
117,-1.4906824827194214,0.5294150114059448,0.6629780530929565
118,-1.4995075464248657,0.5102635622024536,0.6686958074569702
119,-1.5028340816497803,0.33433592319488525,0.6779890656471252
120,-1.513421893119812,0.5134525299072266,0.6773859262466431
121,-1.5056982040405273,0.507590115070343,0.6653027534484863
122,-1.5036964416503906,0.7396475076675415,0.6621360778808594
123,-1.5222288370132446,0.3619554936885834,0.6778172254562378
124,-1.5281968116760254,0.3514474630355835,0.7012941837310791
125,-1.554146647453308,0.36102935671806335,0.6630695462226868
126,-1.5530506372451782,0.42427200078964233,0.6860253810882568
127,-1.5709490776062012,0.2773641347885132,0.6584657430648804
128,-1.5897107124328613,0.19936448335647583,0.6541756391525269
129,-1.6187326908111572,0.4131784439086914,0.6687134504318237
130,-1.6364662647247314,0.46826714277267456,0.6746362447738647
131,-1.61739182472229,0.3417171835899353,0.6963373422622681
132,-1.6182498931884766,0.20245736837387085,0.6541321277618408
133,-1.6273976564407349,0.4397408366203308,0.6645189523696899
134,-1.6084165573120117,0.4273030757904053,0.6738643646240234
135,-1.6304435729980469,0.7604299783706665,0.6682577133178711
136,-1.620343804359436,0.19944903254508972,0.6754730939865112
137,-1.5981305837631226,0.42509734630584717,0.664812445640564
138,-1.5977892875671387,0.20685291290283203,0.6339318752288818
139,-1.587628960609436,0.5853713750839233,0.6719917058944702
140,-1.5926562547683716,0.8974000811576843,0.6309100389480591
141,-1.604019284248352,0.43764734268188477,0.6610525846481323
142,-1.6126387119293213,0.3403025269508362,0.6605239510536194
143,-1.6235567331314087,0.43313825130462646,0.6896213889122009
144,-1.560789942741394,0.6791538000106812,0.6736653447151184
145,-1.5758600234985352,0.2888762056827545,0.6550865173339844
146,-1.5865538120269775,0.6046704649925232,0.6484626531600952
147,-1.6056492328643799,0.3680076003074646,0.6769042611122131
148,-1.617150068283081,0.3646942973136902,0.6640807390213013
149,-1.6373646259307861,0.27946287393569946,0.6650094985961914
150,-1.6553475856781006,0.559855580329895,0.6635832786560059
151,-1.6267430782318115,0.4735558032989502,0.6575977206230164
152,-1.6773040294647217,0.5088603496551514,0.6610033512115479
153,-1.6764194965362549,0.6208596229553223,0.6817272901535034
154,-1.671568512916565,0.8505171537399292,0.6755044460296631
155,-1.6982066631317139,0.2587735950946808,0.6546487808227539
156,-1.6980998516082764,0.3394877016544342,0.6808090806007385
157,-1.677278757095337,0.6391069889068604,0.6642372608184814
158,-1.6906858682632446,0.20083847641944885,0.6891229748725891
159,-1.6939358711242676,0.2252572625875473,0.6660271883010864
160,-1.7040698528289795,0.29112446308135986,0.6781889796257019
161,-1.6872676610946655,0.43707960844039917,0.6549514532089233
162,-1.7110555171966553,0.2645242214202881,0.6867470741271973
163,-1.729797601699829,0.5008786916732788,0.6619904041290283
164,-1.7252260446548462,0.438800185918808,0.6835699081420898
165,-1.7420189380645752,0.2625511884689331,0.6454371213912964
166,-1.7208313941955566,0.2721449136734009,0.6604218482971191
167,-1.7467596530914307,0.19586829841136932,0.6098735332489014
168,-1.7264565229415894,0.3688930869102478,0.6470156908035278
169,-1.7633352279663086,0.534212052822113,0.6366862058639526
170,-1.7572492361068726,0.4625438451766968,0.6758445501327515
171,-1.7805285453796387,0.33896371722221375,0.6624765992164612
172,-1.7270370721817017,0.6186443567276001,0.6538482904434204
173,-1.7397863864898682,0.34990832209587097,0.6021901369094849
174,-1.7603814601898193,0.22068054974079132,0.6767474412918091
175,-1.788275957107544,0.12570226192474365,0.6468938589096069
176,-1.745058298110962,0.23481784760951996,0.6803545951843262
177,-1.7799696922302246,0.4891808032989502,0.6827605366706848
178,-1.7878572940826416,0.34928590059280396,0.6879020929336548
179,-1.795480489730835,0.2781583070755005,0.6776584386825562
180,-1.7734565734863281,0.6574674844741821,0.6649740934371948
181,-1.7922239303588867,0.1927354633808136,0.665023922920227
182,-1.8127663135528564,0.26405060291290283,0.6617439985275269
183,-1.7863702774047852,0.3729557394981384,0.6755327582359314
184,-1.7769367694854736,0.44967207312583923,0.6745575666427612
185,-1.7969634532928467,0.2050546109676361,0.6851565837860107
186,-1.8199371099472046,0.12127692997455597,0.6573137044906616
187,-1.7968982458114624,0.6032388806343079,0.6468051671981812
188,-1.8224921226501465,0.10300259292125702,0.6458442211151123
189,-1.816367506980896,0.4882153272628784,0.6486026644706726
190,-1.8228776454925537,0.4492111802101135,0.6748059988021851
191,-1.8531959056854248,0.36200886964797974,0.6973657608032227
192,-1.8297569751739502,0.20086714625358582,0.6654399633407593
193,-1.8364026546478271,0.2040194422006607,0.6905262470245361
194,-1.8492298126220703,0.2491624653339386,0.663151204586029
195,-1.8390498161315918,0.5846180319786072,0.6795696020126343
196,-1.8184669017791748,0.4057852625846863,0.6736297607421875
197,-1.832172155380249,0.5393476486206055,0.6417620778083801
198,-1.8231312036514282,0.31658729910850525,0.6752538084983826
199,-1.8176192045211792,0.3421945571899414,0.6667115688323975
200,-1.8401532173156738,0.3189581036567688,0.678412675857544
201,-1.8567306995391846,0.5411300659179688,0.6699440479278564
202,-1.8688212633132935,0.36681047081947327,0.6724050045013428
203,-1.8757221698760986,0.10283370316028595,0.6874243021011353
204,-1.8838447332382202,0.21172326803207397,0.6839218139648438
205,-1.9007595777511597,0.3665374219417572,0.6866640448570251
206,-1.89829421043396,0.4813164472579956,0.6794225573539734
207,-1.8769539594650269,0.439566433429718,0.6699695587158203
208,-1.9095879793167114,0.3898342251777649,0.6536673307418823
209,-1.8778668642044067,0.3075215816497803,0.652677059173584
210,-1.8885332345962524,0.271548867225647,0.6523700952529907
211,-1.8996986150741577,0.6877517700195312,0.6745690107345581
212,-1.8959100246429443,0.27365240454673767,0.6393942832946777
213,-1.8969647884368896,0.3856284022331238,0.661166787147522
214,-1.8918838500976562,0.28684329986572266,0.6663505434989929
215,-1.8954761028289795,0.4462074041366577,0.666722297668457
216,-1.923197627067566,0.2018277645111084,0.6968089938163757
217,-1.940461277961731,0.2643550932407379,0.6874090433120728
218,-1.9184978008270264,0.4645764231681824,0.6865086555480957
219,-1.9335887432098389,0.5453364849090576,0.6919585466384888
220,-1.9319102764129639,0.30218592286109924,0.6742311716079712
221,-1.9546364545822144,0.3498523235321045,0.6723976135253906
222,-1.9710208177566528,0.13113483786582947,0.6558148860931396
223,-1.95738685131073,0.6828331351280212,0.6794694662094116
224,-1.9390610456466675,0.5692077875137329,0.6595258116722107
225,-1.9545776844024658,0.35408157110214233,0.6892473697662354
226,-1.9612066745758057,0.36744603514671326,0.647413969039917
227,-1.9618300199508667,0.3803865313529968,0.664025068283081
228,-1.9089531898498535,0.5722444653511047,0.6512826681137085
229,-1.9344935417175293,0.22380957007408142,0.6960939168930054
230,-1.9391837120056152,0.6510382890701294,0.678036093711853
231,-1.9469490051269531,0.7306983470916748,0.6781911253929138
232,-1.9347232580184937,0.4650297164916992,0.660236120223999
233,-1.9617081880569458,0.49822255969047546,0.6619056463241577
234,-1.9936800003051758,0.2587008476257324,0.650972843170166
235,-1.9260070323944092,0.4652828574180603,0.6779605150222778
236,-1.9697065353393555,0.5964912176132202,0.6850301623344421
237,-1.9480313062667847,0.6994048357009888,0.6793184876441956
238,-2.0061607360839844,0.2391892969608307,0.6888666749000549
239,-2.0086729526519775,0.5397651195526123,0.6753383874893188
240,-2.013411283493042,0.550321638584137,0.67311692237854
241,-2.055675983428955,0.3505442142486572,0.6820550560951233
242,-2.020829200744629,0.38732489943504333,0.6708801984786987
243,-2.0163936614990234,0.18711794912815094,0.667725682258606
244,-2.051905393600464,0.49723780155181885,0.6740932464599609
245,-2.047433853149414,0.8596583604812622,0.6857424378395081
246,-2.0247459411621094,0.6277742385864258,0.6805869340896606
247,-2.0124645233154297,0.29470962285995483,0.6755833029747009
248,-1.9709175825119019,0.6857477426528931,0.6898949146270752
249,-1.9323818683624268,0.8468393683433533,0.6699544191360474
250,-1.9760823249816895,0.5429824590682983,0.6671125888824463
251,-1.9716198444366455,0.4414689540863037,0.6865830421447754
252,-1.9791765213012695,0.39798980951309204,0.6816490888595581
253,-1.9872872829437256,0.6403641700744629,0.6730884313583374
254,-2.0629076957702637,0.2171347290277481,0.6741315126419067
255,-2.0885753631591797,0.5599157214164734,0.6896976828575134
256,-2.0797247886657715,0.4816845655441284,0.665081799030304
257,-2.0949554443359375,0.4480288624763489,0.6850014925003052
258,-2.114408493041992,0.38316643238067627,0.6997035145759583
259,-2.113490581512451,0.2835680842399597,0.6759440898895264
260,-2.163421869277954,0.1410125494003296,0.6877381801605225
261,-2.1557977199554443,0.6105406284332275,0.6816126704216003
262,-2.16259765625,0.21506232023239136,0.6801572442054749
263,-2.1284801959991455,0.3558197319507599,0.6799465417861938
264,-2.1095595359802246,0.4566609263420105,0.6921563744544983
265,-2.0820908546447754,0.41679537296295166,0.6735008358955383
266,-2.0632970333099365,0.4792792797088623,0.6859637498855591
267,-2.047247886657715,0.6428198218345642,0.6820499897003174
268,-2.092576265335083,0.510382890701294,0.6795069575309753
269,-2.121859550476074,0.34146279096603394,0.6784278154373169
270,-2.1114449501037598,0.3552021384239197,0.6849008202552795
271,-2.1597793102264404,0.2882445156574249,0.6732665300369263
272,-2.111530303955078,0.3706737160682678,0.6580662131309509
273,-2.096250534057617,0.6365116834640503,0.658981442451477
274,-2.1296639442443848,0.3412936329841614,0.6734703779220581
275,-2.1466593742370605,0.4963722229003906,0.6479439735412598
276,-2.1634113788604736,0.4339869022369385,0.6690422892570496
277,-2.1545238494873047,0.342520534992218,0.6768999099731445
278,-2.1439008712768555,0.45634543895721436,0.6729663014411926
279,-2.1652283668518066,0.42393359541893005,0.660619854927063
280,-2.2005953788757324,0.35292261838912964,0.6703796982765198
281,-2.202481746673584,0.19620540738105774,0.683927595615387
282,-2.1770386695861816,0.3643244504928589,0.6813092827796936
283,-2.204080581665039,0.20838633179664612,0.6706377267837524
284,-2.1970155239105225,0.34194129705429077,0.6688022613525391
285,-2.1614603996276855,0.6856260895729065,0.6486262679100037
286,-2.171807050704956,0.30198466777801514,0.6811997890472412
287,-2.2147674560546875,0.2663426399230957,0.7006723880767822
288,-2.184478759765625,0.45645588636398315,0.6693062782287598
289,-2.2143337726593018,0.4044792354106903,0.6606870293617249
290,-2.214017868041992,0.3538399934768677,0.6666953563690186
291,-2.2099416255950928,0.38031286001205444,0.6847580671310425
292,-2.250140905380249,0.5162434577941895,0.658130943775177
293,-2.21531343460083,0.49606624245643616,0.647801399230957
294,-2.2253575325012207,0.6161566972732544,0.640741229057312
295,-2.186098337173462,0.6623420119285583,0.6635541319847107
296,-2.190013885498047,0.5417231321334839,0.6664593815803528
297,-2.2208638191223145,0.38777434825897217,0.637919545173645
298,-2.1823625564575195,0.4295264482498169,0.6640455722808838
299,-2.1850216388702393,0.3412659466266632,0.6963759660720825
300,-2.2174072265625,0.29258963465690613,0.6556800603866577
301,-2.233687400817871,0.5091149806976318,0.6605634093284607
302,-2.241283893585205,0.3969997465610504,0.6907868981361389
303,-2.27789306640625,0.2167033553123474,0.6431119441986084
304,-2.355602741241455,0.14154338836669922,0.6655375361442566
305,-2.315150737762451,0.5149614810943604,0.6695964336395264
306,-2.3676908016204834,0.09848766773939133,0.6638611555099487
307,-2.3501744270324707,0.13103216886520386,0.6443777084350586
308,-2.341583490371704,0.34387925267219543,0.6826894283294678
309,-2.31484055519104,0.4119337797164917,0.6648662686347961
310,-2.336242914199829,0.2297477126121521,0.6680339574813843
311,-2.2547788619995117,0.5773376226425171,0.6344971060752869
312,-2.2781832218170166,0.4327957332134247,0.6590700149536133
313,-2.2418689727783203,0.5672850012779236,0.6611990928649902
314,-2.2458267211914062,0.27235400676727295,0.6731530427932739
315,-2.2785444259643555,0.467525839805603,0.6694916486740112
316,-2.3150177001953125,0.25111255049705505,0.6966017484664917
317,-2.271634578704834,0.5256777405738831,0.6613105535507202
318,-2.301543712615967,0.672086238861084,0.646132230758667
319,-2.2616090774536133,0.6747089624404907,0.6442319750785828
320,-2.33117938041687,0.3902652859687805,0.6526917815208435
321,-2.3087244033813477,0.4388524293899536,0.6392951607704163
322,-2.372763156890869,0.24890626966953278,0.6563106775283813
323,-2.3827226161956787,0.19416750967502594,0.6697875261306763
324,-2.395228147506714,0.5321822166442871,0.6702777147293091
325,-2.4122655391693115,0.2761484980583191,0.6689459681510925
326,-2.4051947593688965,0.1383887529373169,0.6759870052337646
327,-2.4180994033813477,0.4423173666000366,0.664679765701294
328,-2.4041733741760254,0.3811355531215668,0.6438084244728088
329,-2.363339424133301,0.28951263427734375,0.6254702806472778
330,-2.3251593112945557,0.4116656184196472,0.6652210354804993
331,-2.348191261291504,0.26471424102783203,0.6571369171142578
332,-2.3882558345794678,0.3116303086280823,0.6615667343139648
333,-2.3199822902679443,0.8255504369735718,0.6633338928222656
334,-2.3930749893188477,0.05182561278343201,0.6514955759048462
335,-2.349696159362793,0.29697471857070923,0.6538726091384888
336,-2.3805902004241943,0.42033010721206665,0.6532754898071289
337,-2.416886806488037,0.24483709037303925,0.6471742391586304
338,-2.4607126712799072,0.5797810554504395,0.6651602983474731
339,-2.4113364219665527,0.2978147864341736,0.6434205770492554
340,-2.4486680030822754,0.3582175374031067,0.6792243719100952
341,-2.447305679321289,0.18502992391586304,0.681311845779419
342,-2.443042278289795,0.33249714970588684,0.6604422330856323
343,-2.428004026412964,0.8158321380615234,0.6551535129547119
344,-2.389488935470581,0.5784952640533447,0.6385313868522644
345,-2.417571544647217,0.9249706268310547,0.6520466804504395
346,-2.394099712371826,0.7114441394805908,0.658595621585846
347,-2.3485798835754395,0.46323078870773315,0.643215537071228
348,-2.328953742980957,0.47503340244293213,0.6358479261398315
349,-2.440495491027832,0.23226521909236908,0.6581847071647644
350,-2.4612560272216797,0.23805561661720276,0.6784152984619141
351,-2.4266366958618164,0.6508462429046631,0.6652362942695618
352,-2.4730682373046875,0.4233098328113556,0.6506069302558899
353,-2.5009477138519287,0.30884838104248047,0.6606740951538086
354,-2.494401454925537,0.5436952114105225,0.6625942587852478
355,-2.5640010833740234,0.41768017411231995,0.6643967628479004
356,-2.524505615234375,0.37693968415260315,0.6863833665847778
357,-2.472107410430908,0.3861128091812134,0.6799544095993042
358,-2.564073085784912,0.4642311632633209,0.6229498982429504
359,-2.448972225189209,0.32268697023391724,0.6688318252563477
360,-2.488051176071167,0.2399630844593048,0.6432389616966248
361,-2.4957194328308105,0.21315953135490417,0.6731421947479248
362,-2.5154595375061035,0.4105646014213562,0.659866452217102
363,-2.5040173530578613,0.5230777263641357,0.6671454906463623
364,-2.4869275093078613,0.39631175994873047,0.6593723297119141
365,-2.466479778289795,0.36061474680900574,0.6412367820739746
366,-2.546172618865967,0.30411791801452637,0.6403180360794067
367,-2.5257620811462402,0.48811572790145874,0.6747968196868896
368,-2.560883045196533,0.32723885774612427,0.6652618646621704
369,-2.540982961654663,0.3973877429962158,0.6537924408912659
370,-2.4951066970825195,0.7237881422042847,0.6555589437484741
371,-2.5462512969970703,0.14364679157733917,0.6742717027664185
372,-2.5542664527893066,0.5095718502998352,0.6668148040771484
373,-2.525376319885254,0.18410849571228027,0.6474010944366455
374,-2.575467348098755,0.22301723062992096,0.6616756319999695
375,-2.521791934967041,0.7894431948661804,0.6607379913330078
376,-2.5209879875183105,0.5972815155982971,0.6517353057861328
377,-2.5621895790100098,0.5231194496154785,0.6728442907333374
378,-2.5595250129699707,0.3270108699798584,0.669642448425293
379,-2.5141918659210205,0.3277595043182373,0.6563710570335388
380,-2.516143560409546,0.5062875747680664,0.6670160889625549
381,-2.503117322921753,0.799970805644989,0.6547231078147888
382,-2.5988035202026367,0.44190889596939087,0.6852601170539856
383,-2.5384058952331543,0.5912920832633972,0.6960738897323608
384,-2.5619678497314453,0.5156393051147461,0.6704277992248535
385,-2.6002235412597656,0.4467369318008423,0.6684476137161255
386,-2.562002182006836,0.2942195534706116,0.686321496963501
387,-2.6098155975341797,0.5518757104873657,0.6594069004058838
388,-2.5218493938446045,0.7688405513763428,0.6601157188415527
389,-2.5779294967651367,0.44318634271621704,0.6605170965194702
390,-2.6277289390563965,0.5148628950119019,0.6636468172073364
391,-2.5869359970092773,0.3635637164115906,0.6685976982116699
392,-2.626156806945801,0.32118740677833557,0.661231279373169
393,-2.6497528553009033,0.3066554367542267,0.7011638283729553
394,-2.646421432495117,0.8846656084060669,0.6262046098709106
395,-2.6710214614868164,0.271717369556427,0.6650668382644653
396,-2.6155972480773926,0.4284084439277649,0.6751576066017151
397,-2.633089780807495,0.46688854694366455,0.6807268857955933
398,-2.671114921569824,0.6203024387359619,0.6491864919662476
399,-2.674863338470459,0.32612746953964233,0.6540135145187378
400,-2.6535844802856445,0.4835447072982788,0.689716637134552
401,-2.6423838138580322,0.206635981798172,0.6891555786132812
402,-2.679520606994629,0.36444684863090515,0.6831794381141663
403,-2.670443058013916,0.68399578332901,0.6775981783866882
404,-2.6585545539855957,0.5137456655502319,0.6435935497283936
405,-2.6606414318084717,0.4101184606552124,0.6676115989685059
406,-2.636284589767456,0.7690259218215942,0.679279088973999
407,-2.692884922027588,0.46775686740875244,0.6601410508155823
408,-2.699388027191162,0.6176195740699768,0.6697618961334229
409,-2.6404685974121094,0.8570237159729004,0.668458104133606
410,-2.6903676986694336,0.4943197965621948,0.6628482937812805
411,-2.663668155670166,0.6350504755973816,0.6514350771903992
412,-2.6679129600524902,0.39524954557418823,0.6468555927276611
413,-2.6216208934783936,0.6892136335372925,0.6534019708633423
414,-2.6045126914978027,0.4947693347930908,0.6698156595230103
415,-2.7027997970581055,0.4675285220146179,0.6891152858734131
416,-2.7096939086914062,0.4723661541938782,0.6649283170700073
417,-2.772700786590576,0.30796974897384644,0.6659404635429382
418,-2.7381656169891357,0.30435892939567566,0.6597476005554199
419,-2.8824334144592285,0.3441392779350281,0.6593036651611328
420,-2.727613925933838,0.641281008720398,0.6322076320648193
421,-2.804687976837158,0.3026273846626282,0.6608349084854126
422,-2.827467918395996,0.16732878983020782,0.6717901229858398
423,-2.7872705459594727,0.3610338270664215,0.6326879858970642
424,-2.7330384254455566,0.4188583493232727,0.6480468511581421
425,-2.7786331176757812,0.38261693716049194,0.667004406452179
426,-2.7366995811462402,0.3989003598690033,0.6313771605491638
427,-2.6591525077819824,0.5166860222816467,0.618855357170105
428,-2.736492156982422,0.2816818356513977,0.6463617086410522
429,-2.7505040168762207,0.4684661030769348,0.6437602043151855
430,-2.713308334350586,0.45145463943481445,0.6307379603385925
431,-2.818546772003174,0.2114858478307724,0.6169977188110352
432,-2.7751026153564453,0.5307874083518982,0.6312640905380249
433,-2.87321400642395,0.20407482981681824,0.6419892311096191
434,-2.876149892807007,0.4071473181247711,0.6419572830200195
435,-2.810722827911377,0.688144326210022,0.6203011274337769
436,-2.790611743927002,0.3395891487598419,0.6307001113891602
437,-2.7266368865966797,0.8121289014816284,0.6073457598686218
438,-2.8212223052978516,0.13346417248249054,0.6136811375617981
439,-2.790269374847412,0.45856529474258423,0.6198831796646118
440,-2.7720630168914795,0.5187831521034241,0.6467032432556152
441,-2.808636426925659,0.34252816438674927,0.6338577270507812
442,-2.8028974533081055,0.292727530002594,0.6199452877044678
443,-2.763258457183838,0.8412082195281982,0.6307319402694702
444,-2.8000216484069824,0.601791262626648,0.6090880632400513
445,-2.883547782897949,0.37436577677726746,0.6313613653182983
446,-2.890613555908203,0.15801741182804108,0.654533863067627
447,-2.8588805198669434,0.41260528564453125,0.6414728760719299
448,-2.8748505115509033,0.47993355989456177,0.631568193435669
449,-2.866631031036377,0.5174885988235474,0.6716148853302002
450,-2.902575731277466,0.15864455699920654,0.6743365526199341
451,-2.9332668781280518,0.5347305536270142,0.6364691257476807
452,-2.8921871185302734,0.4511154890060425,0.6607579588890076
453,-2.8512117862701416,0.4771113991737366,0.6260582208633423
454,-2.9201226234436035,0.43492794036865234,0.6814223527908325
455,-2.8347861766815186,0.46133309602737427,0.6546732187271118
456,-2.8244199752807617,0.39962950348854065,0.678141176700592
457,-2.8358187675476074,0.4535697102546692,0.6526668667793274
458,-2.8079311847686768,0.5183500647544861,0.6313187479972839
459,-2.8701493740081787,0.5691581964492798,0.6281905174255371
460,-2.940096616744995,0.485821008682251,0.6608571410179138
461,-2.895174980163574,0.6546580791473389,0.6448354721069336
462,-2.8911163806915283,0.41300806403160095,0.6543751358985901
463,-2.8817427158355713,0.30952444672584534,0.6531859636306763
464,-2.971743106842041,0.2756374180316925,0.6529603600502014
465,-2.923856735229492,0.07480938732624054,0.6522923111915588
466,-2.951714277267456,0.4773886501789093,0.6861065030097961
467,-2.930927276611328,0.619526743888855,0.6555917263031006
468,-2.9909286499023438,0.3307763934135437,0.6446800827980042
469,-2.8660526275634766,0.6074793338775635,0.6372191905975342
470,-2.8524973392486572,0.707816481590271,0.6814029216766357
471,-2.879222869873047,0.4010642170906067,0.6635167598724365
472,-2.8611702919006348,0.41192370653152466,0.6679479479789734
