update_step,actor_loss,critic_loss,entropy,alpha
0,,0.5679209232330322,,
1,,0.5528355836868286,,
2,,0.5485981702804565,,
3,,0.5560794472694397,,
4,,0.5398072600364685,,
5,,0.5551435351371765,,
6,,0.5518367886543274,,
7,,0.5511934161186218,,
8,,0.5429438948631287,,
9,,0.5564922094345093,,
10,,0.544938325881958,,
11,,0.5347954034805298,,
12,,0.5583938360214233,,
13,,0.5554821491241455,,
14,,0.5506282448768616,,
15,,0.5083575248718262,,
16,,0.5490944385528564,,
17,,0.5331268310546875,,
18,,0.5373131036758423,,
19,,0.5269302725791931,,
20,,0.5429873466491699,,
21,,0.5194412469863892,,
22,,0.5354881286621094,,
23,,0.5149205923080444,,
24,,0.5088403820991516,,
25,,0.4999646246433258,,
26,,0.48842889070510864,,
27,,0.5259584188461304,,
28,,0.5046225190162659,,
29,,0.49325883388519287,,
30,,0.5022434592247009,,
31,,0.514594316482544,,
32,,0.4971313178539276,,
33,,0.48222464323043823,,
34,,0.5026804208755493,,
35,,0.49710389971733093,,
36,,0.48671644926071167,,
37,,0.5032362341880798,,
38,,0.4637133479118347,,
39,,0.4936107397079468,,
40,,0.46313992142677307,,
41,,0.46574851870536804,,
42,,0.47638964653015137,,
43,,0.5066640377044678,,
44,,0.48001864552497864,,
45,,0.4954201877117157,,
46,,0.4722261428833008,,
47,,0.4651133418083191,,
48,,0.4547094404697418,,
49,,0.4414130449295044,,
50,,0.4422215521335602,,
51,,0.47768181562423706,,
52,,0.46955835819244385,,
53,,0.45291274785995483,,
54,,0.4617307186126709,,
55,,0.46945348381996155,,
56,,0.46972179412841797,,
57,,0.43065911531448364,,
58,,0.457288533449173,,
59,,0.45338404178619385,,
60,,0.42967918515205383,,
61,,0.4482651352882385,,
62,,0.46118074655532837,,
63,,0.40603509545326233,,
64,,0.4035799503326416,,
65,,0.4262213110923767,,
66,,0.36545878648757935,,
67,,0.4151747226715088,,
68,,0.4025892913341522,,
69,,0.4302247166633606,,
70,,0.3953218460083008,,
71,,0.3999757170677185,,
72,,0.3884795010089874,,
73,,0.36210906505584717,,
74,,0.40437158942222595,,
75,,0.363019734621048,,
76,,0.3446504473686218,,
77,,0.3689270615577698,,
78,,0.39344099164009094,,
79,,0.36679285764694214,,
80,,0.3948737680912018,,
81,,0.3780668377876282,,
82,,0.33496561646461487,,
83,,0.331895112991333,,
84,,0.3740602731704712,,
85,,0.38984978199005127,,
86,,0.34012115001678467,,
87,,0.36152392625808716,,
88,,0.3770403265953064,,
89,,0.3681415319442749,,
90,,0.32903069257736206,,
91,,0.40214020013809204,,
92,,0.358843594789505,,
93,,0.3386349678039551,,
94,,0.3428938090801239,,
95,,0.39376333355903625,,
96,,0.33720532059669495,,
97,,0.31912606954574585,,
98,,0.3050059676170349,,
99,,0.3441617786884308,,
100,,0.3225865364074707,,
101,,0.29732590913772583,,
102,,0.322007417678833,,
103,,0.3258049488067627,,
104,,0.29790228605270386,,
105,,0.29404497146606445,,
106,,0.33831658959388733,,
107,,0.27813291549682617,,
108,,0.3134618103504181,,
109,,0.2755555808544159,,
110,,0.31229323148727417,,
111,,0.26002079248428345,,
112,,0.2799755036830902,,
113,,0.25395864248275757,,
114,,0.24547678232192993,,
115,,0.28839653730392456,,
116,,0.26036643981933594,,
117,,0.26806989312171936,,
118,,0.2946370244026184,,
119,,0.2922976613044739,,
120,,0.25267264246940613,,
121,,0.27493831515312195,,
122,,0.23101525008678436,,
123,,0.29635894298553467,,
124,,0.2616668939590454,,
125,,0.2535380721092224,,
126,,0.26176854968070984,,
127,,0.2653084397315979,,
128,,0.2293950617313385,,
129,,0.23661915957927704,,
130,,0.2243669331073761,,
131,,0.19331207871437073,,
132,,0.2138178050518036,,
133,,0.2587512731552124,,
134,,0.23080191016197205,,
135,,0.25674816966056824,,
136,,0.18887992203235626,,
137,,0.18855047225952148,,
138,,0.216430202126503,,
139,,0.21636958420276642,,
140,,0.19707176089286804,,
141,,0.18228861689567566,,
142,,0.1981183886528015,,
143,,0.17775431275367737,,
144,,0.2239292860031128,,
145,,0.2582264840602875,,
146,,0.17503878474235535,,
147,,0.17212505638599396,,
148,,0.19676309823989868,,
149,,0.18966081738471985,,
150,,0.16184081137180328,,
151,,0.18035969138145447,,
152,,0.14728263020515442,,
153,,0.18389147520065308,,
154,,0.17329241335391998,,
155,,0.13105538487434387,,
156,,0.15110087394714355,,
157,,0.1725533902645111,,
158,,0.15909400582313538,,
159,,0.14298102259635925,,
160,,0.15625758469104767,,
161,,0.12220335006713867,,
162,,0.15934276580810547,,
163,,0.12997391819953918,,
164,,0.16119104623794556,,
165,,0.20018917322158813,,
166,,0.12463496625423431,,
167,,0.10413366556167603,,
168,,0.16616716980934143,,
169,,0.13429009914398193,,
170,,0.13668528199195862,,
171,,0.1529710590839386,,
172,,0.15998195111751556,,
173,,0.1735915243625641,,
174,,0.1725037693977356,,
175,,0.13774128258228302,,
176,,0.20255067944526672,,
177,,0.10686160624027252,,
178,,0.07477836310863495,,
179,,0.12051579356193542,,
180,,0.17816272377967834,,
181,,0.16151422262191772,,
182,,0.1302434206008911,,
183,,0.14682327210903168,,
184,,0.1112692654132843,,
185,,0.13626208901405334,,
186,,0.17242825031280518,,
187,,0.09685404598712921,,
188,,0.11052675545215607,,
189,,0.10198470205068588,,
190,,0.11143514513969421,,
191,,0.13861018419265747,,
192,,0.12906715273857117,,
193,,0.1432274878025055,,
194,,0.10536506026983261,,
195,,0.07302652299404144,,
196,,0.1276833862066269,,
197,,0.07497072219848633,,
198,,0.09576043486595154,,
199,,0.09130523353815079,,
200,,0.07209635525941849,,
201,,0.0978754311800003,,
202,,0.15397122502326965,,
203,,0.0925527960062027,,
204,,0.07094080746173859,,
205,,0.11110599339008331,,
206,,0.07383869588375092,,
207,,0.185360386967659,,
208,,0.06129251420497894,,
209,,0.061872076243162155,,
210,,0.09097237884998322,,
211,,0.10691443085670471,,
212,,0.10603213310241699,,
213,,0.10587696731090546,,
214,,0.08375969529151917,,
215,,0.04001703858375549,,
216,,0.10600995272397995,,
217,,0.1218688040971756,,
218,,0.07427391409873962,,
219,,0.12431228905916214,,
220,,0.09586392343044281,,
221,,0.061634305864572525,,
222,,0.07361628115177155,,
223,,0.12999728322029114,,
224,,0.10111376643180847,,
225,,0.028757302090525627,,
226,,0.09873183071613312,,
227,,0.07477457821369171,,
228,,0.14399830996990204,,
229,,0.1205538958311081,,
230,,0.03174503520131111,,
231,,0.04473189637064934,,
232,,0.1592269390821457,,
233,,0.188768669962883,,
234,,0.07520543783903122,,
235,,0.05066874995827675,,
236,,0.05179948732256889,,
237,,0.09547974169254303,,
238,,0.09296602755784988,,
239,,0.11597112566232681,,
240,,0.07560483366250992,,
241,,0.0989120602607727,,
242,,0.11760011315345764,,
243,,0.0686204805970192,,
244,,0.06792916357517242,,
245,,0.09752638638019562,,
246,,0.08597904443740845,,
247,,0.07192358374595642,,
248,,0.048563919961452484,,
249,,0.023181872442364693,,
250,,0.048982884734869,,
251,,0.04439874738454819,,
252,,0.06895609200000763,,
253,,0.1084444522857666,,
254,,0.08654824644327164,,
255,,0.06964902579784393,,
256,,0.06850042194128036,,
257,,0.06399814784526825,,
258,,0.04178919643163681,,
259,,0.10805749893188477,,
260,,0.04183116555213928,,
261,,0.039872318506240845,,
262,,0.08772401511669159,,
263,,0.10731233656406403,,
264,,0.09206949919462204,,
265,,0.06303228437900543,,
266,,0.08864246308803558,,
267,,0.06511542201042175,,
268,,0.1123851016163826,,
269,,0.04114767909049988,,
270,,0.03714022785425186,,
271,,0.08455684036016464,,
272,,0.06118805333971977,,
273,,0.08565611392259598,,
274,,0.06524088233709335,,
275,,0.037347737699747086,,
276,,0.041032783687114716,,
277,,0.03504335880279541,,
278,,0.014069745317101479,,
279,,0.08367228507995605,,
280,,0.04102236405014992,,
281,,0.1257931888103485,,
282,,0.06134796887636185,,
283,,0.14759832620620728,,
284,,0.036658577620983124,,
285,,0.08326683193445206,,
286,,0.05926212668418884,,
287,,0.0615430548787117,,
288,,0.08122919499874115,,
289,,0.07764077186584473,,
290,,0.035935644060373306,,
291,,0.07748885452747345,,
292,,0.104441337287426,,
293,,0.05472898855805397,,
294,,0.08105376362800598,,
295,,0.12469451129436493,,
296,,0.0574139729142189,,
297,,0.10442359000444412,,
298,,0.037112824618816376,,
299,,0.08232682943344116,,
300,,0.05624957010149956,,
301,,0.035180844366550446,,
302,,0.012338721193373203,,
303,,0.032791171222925186,,
304,,0.10130174458026886,,
305,,0.10019564628601074,,
306,,0.010938630439341068,,
307,,0.05736740678548813,,
308,,0.034729987382888794,,
309,,0.057644084095954895,,
310,,0.076388418674469,,
311,,0.03299941122531891,,
312,,0.09887973964214325,,
313,,0.033378966152668,,
314,,0.00934294331818819,,
315,,0.10091130435466766,,
316,,0.05446825921535492,,
317,,0.14624431729316711,,
318,,0.05475516617298126,,
319,,0.009228454902768135,,
320,,0.0779721587896347,,
321,,0.11753982305526733,,
322,,0.053183604031801224,,
323,,0.05455905944108963,,
324,,0.03294866159558296,,
325,,0.028553873300552368,,
326,,0.07672600448131561,,
327,,0.055867407470941544,,
328,,0.031686924397945404,,
329,,0.007941417396068573,,
330,,0.03350292891263962,,
331,,0.008380102925002575,,
332,,0.09672963619232178,,
333,,0.0979982241988182,,
334,,0.05272853374481201,,
335,,0.07292024046182632,,
336,,0.031805653125047684,,
337,,0.008532945066690445,,
338,,0.09681406617164612,,
339,,0.07536845654249191,,
340,,0.07721403241157532,,
341,,0.07625215500593185,,
342,,0.07577379047870636,,
343,,0.09891556203365326,,
344,,0.07600687444210052,,
345,,0.07495719194412231,,
346,,0.05040902644395828,,
347,,0.07775676250457764,,
348,,0.07359093427658081,,
349,,0.07521089911460876,,
350,,0.11791738122701645,,
351,,0.030449066311120987,,
352,,0.05003183335065842,,
353,,0.07524140179157257,,
354,,0.07486065477132797,,
355,,0.07465516030788422,,
356,,0.07442633807659149,,
357,,0.029659338295459747,,
358,,0.02850234881043434,,
359,,0.09646408259868622,,
360,,0.05323702096939087,,
361,,0.07415889948606491,,
362,,0.11388381570577621,,
363,,0.028494972735643387,,
364,,0.05016196891665459,,
365,,0.050748929381370544,,
366,,0.13842566311359406,,
367,,0.028109664097428322,,
368,,0.07245125621557236,,
369,,0.006487696431577206,,
370,,0.027490470558404922,,
371,,0.04897675663232803,,
372,,0.11401335895061493,,
373,,0.11816658079624176,,
374,,0.050425734370946884,,
375,,0.04964252561330795,,
376,,0.07294905185699463,,
377,,0.04882225766777992,,
378,,0.04883936792612076,,
379,,0.049921583384275436,,
380,,0.07182447612285614,,
381,,0.09466854482889175,,
382,,0.04776304215192795,,
383,,0.0268370620906353,,
384,,0.1582455039024353,,
385,,0.06915035843849182,,
386,,0.027884207665920258,,
387,,0.11297599226236343,,
388,,0.025512687861919403,,
389,,0.04973111301660538,,
390,,0.049659356474876404,,
391,,0.092246875166893,,
392,,0.13541355729103088,,
393,,0.0708712711930275,,
394,,0.00531914783641696,,
395,,0.05005987733602524,,
396,,0.06970683485269547,,
397,,0.11378151178359985,,
398,,0.004773039370775223,,
399,,0.003975734114646912,,
400,,0.09039697796106339,,
401,,0.025213995948433876,,
402,,0.0252577755600214,,
403,,0.11305899918079376,,
404,,0.0481453500688076,,
405,,0.06945890188217163,,
406,,0.026195190846920013,,
407,,0.06933826208114624,,
408,,0.004378865472972393,,
409,,0.0049712262116372585,,
410,,0.004712933674454689,,
411,,0.004179465584456921,,
412,,0.13316234946250916,,
413,,0.027835242450237274,,
414,,0.003300929442048073,,
415,,0.04769838601350784,,
416,,0.08968764543533325,,
417,,0.004204731434583664,,
418,,0.06876330077648163,,
419,,0.0903102308511734,,
420,,0.0917670726776123,,
421,,0.04743867740035057,,
422,,0.025692228227853775,,
423,,0.046007975935935974,,
424,,0.13283097743988037,,
425,,0.048520058393478394,,
426,,0.09146791696548462,,
427,,0.026631925255060196,,
428,,0.08927828073501587,,
429,,0.045712605118751526,,
430,,0.024863582104444504,,
431,,0.004054811783134937,,
432,,0.004121911246329546,,
433,,0.025966331362724304,,
434,,0.09044712036848068,,
435,,0.09167742729187012,,
436,,0.04619057849049568,,
437,,0.04754854738712311,,
438,,0.026783816516399384,,
439,,0.02567615918815136,,
440,,0.06570886820554733,,
441,,0.07045648992061615,,
442,,0.027140328660607338,,
443,,0.11020056903362274,,
444,,0.08622287213802338,,
445,,0.045942872762680054,,
446,,0.04701948165893555,,
447,,0.046812765300273895,,
448,,0.067392498254776,,
449,,0.11273284256458282,,
450,,0.08780990540981293,,
451,,0.08979474753141403,,
452,,0.06692510843276978,,
453,,0.0658460333943367,,
454,,0.04533621668815613,,
455,,0.02509109303355217,,
456,,0.04434525966644287,,
457,,0.08455002307891846,,
458,,0.045798759907484055,,
459,,0.08704786002635956,,
460,,0.06535644084215164,,
461,,0.06739217042922974,,
462,,0.04514541104435921,,
463,,0.06671559810638428,,
464,,0.0465574637055397,,
465,,0.0475243479013443,,
466,,0.06691707670688629,,
467,,0.046136800199747086,,
468,,0.046986810863018036,,
469,,0.002486499259248376,,
470,,0.06593973189592361,,
471,,0.024840252473950386,,
472,,0.023848818615078926,,
473,,0.0449802502989769,,
474,,0.0869596004486084,,
475,,0.0665702298283577,,
476,,0.1313232183456421,,
477,,0.022250350564718246,,
478,,0.08812667429447174,,
479,,0.044633898884058,,
480,,0.06282319128513336,,
481,,0.024800274521112442,,
482,,0.06520335376262665,,
483,,0.047498129308223724,,
484,,0.024306010454893112,,
485,,0.024442005902528763,,
486,,0.08871793746948242,,
487,,0.08839550614356995,,
488,,0.08759871125221252,,
489,,0.06689402461051941,,
490,,0.044880837202072144,,
491,,0.04432113096117973,,
492,,0.06571906059980392,,
493,,0.0025077913887798786,,
494,,0.0016344733303412795,,
495,,0.023719443008303642,,
496,,0.04519008472561836,,
497,,0.023243889212608337,,
498,,0.043614499270915985,,
499,,0.02091079205274582,,
500,,0.06571833789348602,,
501,,0.045397840440273285,,
502,,0.023500710725784302,,
503,,0.046174097806215286,,
504,,0.04556966572999954,,
505,,0.04431356489658356,,
506,,0.04438025876879692,,
507,,0.022772934287786484,,
508,,0.022579416632652283,,
509,,0.06550717353820801,,
510,,0.0017810030840337276,,
511,,0.10400325804948807,,
512,,0.08577056974172592,,
513,,0.06479586660861969,,
514,,0.0019386537605896592,,
515,,0.06633280217647552,,
516,,0.08669087290763855,,
517,,0.06509052217006683,,
518,,0.042433883994817734,,
519,,0.08522441983222961,,
520,,0.06392048299312592,,
521,,0.023162828758358955,,
522,,0.04392277076840401,,
523,,0.02206137403845787,,
524,,0.10492157191038132,,
525,,0.023676535114645958,,
526,,0.0644562765955925,,
527,,0.001528028049506247,,
528,,0.041801851242780685,,
529,,0.022546758875250816,,
530,,0.022695206105709076,,
531,,0.0015157696325331926,,
532,,0.04268980026245117,,
533,,0.08577500283718109,,
534,,0.0421534888446331,,
535,,0.1883823275566101,,
536,,0.02262970618903637,,
537,,0.06518492102622986,,
538,,0.08606532961130142,,
539,,0.022450527176260948,,
540,,0.06495498865842819,,
541,,0.0638122707605362,,
542,,0.02215929701924324,,
543,,0.043448008596897125,,
544,,0.08515861630439758,,
545,,0.06486234068870544,,
546,,0.1065605878829956,,
547,,0.001699777552857995,,
548,,0.043366532772779465,,
549,,0.04464045539498329,,
550,,0.04376359283924103,,
551,,0.0648057833313942,,
552,,0.08157053589820862,,
553,,0.04155544191598892,,
554,,0.043009400367736816,,
555,,0.04155173525214195,,
556,,0.02290581725537777,,
557,,0.085317462682724,,
558,,0.023288104683160782,,
559,,0.0015010855859145522,,
560,,0.08151546120643616,,
561,,0.04329477623105049,,
562,,0.022249596193432808,,
563,,0.08367757499217987,,
564,,0.042848847806453705,,
565,,0.04156915098428726,,
566,,0.04129141569137573,,
567,,0.022370977327227592,,
568,,0.10400694608688354,,
569,,0.04267214238643646,,
570,,0.04278668016195297,,
571,,0.022160686552524567,,
572,,0.06273093819618225,,
573,,0.04110107198357582,,
574,,0.0018224448431283236,,
575,,0.0011551666539162397,,
576,,0.04320453479886055,,
577,,0.0009657267946749926,,
578,,0.001207489287480712,,
579,,0.08397002518177032,,
580,,0.04262401908636093,,
581,,0.08454480022192001,,
582,,0.04239216446876526,,
583,,0.08412448316812515,,
584,,0.1442987024784088,,
585,,0.04237614944577217,,
586,,0.0011040241224691272,,
587,,0.04253999516367912,,
588,,0.001206143293529749,,
589,,0.021516792476177216,,
590,,0.04266020655632019,,
591,,0.08242582529783249,,
592,,0.14384517073631287,,
593,,0.08317027986049652,,
594,,0.020463382825255394,,
595,,0.0013834417331963778,,
596,,0.022173797711730003,,
597,,0.0437210351228714,,
598,,0.022107968106865883,,
599,,0.022039661183953285,,
600,,0.02155735343694687,,
601,,0.0220409594476223,,
602,,0.039796967059373856,,
603,,0.0009703312534838915,,
604,,0.02103591337800026,,
605,,0.04024915769696236,,
606,,0.06114564836025238,,
607,,0.0012948892544955015,,
608,,0.043887995183467865,,
609,,0.04223744198679924,,
610,,0.022460125386714935,,
611,,0.08234351128339767,,
612,,0.022189514711499214,,
613,,0.04177679866552353,,
614,,0.042908452451229095,,
615,,0.021651698276400566,,
616,,0.06093365699052811,,
617,,0.08465951681137085,,
618,,0.10372786223888397,,
619,,0.042247455567121506,,
620,,0.042350009083747864,,
621,,0.04201687499880791,,
622,,0.06185249984264374,,
623,,0.06317257136106491,,
624,,0.021498974412679672,,
625,,0.04276542738080025,,
626,,0.10447988659143448,,
627,,0.04255015403032303,,
628,,0.10474744439125061,,
629,,0.06276830285787582,,
630,,0.08163878321647644,,
631,,0.18310703337192535,,
632,,0.08221086114645004,,
633,,0.06251893192529678,,
634,,0.0012366230366751552,,
635,,0.10211401432752609,,
636,,0.10489772260189056,,
637,,0.042605169117450714,,
638,,0.0624627023935318,,
639,,0.06335386633872986,,
640,,0.001267291372641921,,
641,,0.0014417123747989535,,
642,,0.01996111497282982,,
643,,0.02177789993584156,,
644,,0.060168299823999405,,
645,,0.06256010383367538,,
646,,0.021983545273542404,,
647,,0.022285914048552513,,
648,,0.04344848543405533,,
649,,0.0831681415438652,,
650,,0.021200750023126602,,
651,,0.021100666373968124,,
652,,0.021265342831611633,,
653,,0.04236731305718422,,
654,,0.019147617742419243,,
655,,0.040219761431217194,,
656,,0.0012335104402154684,,
657,,0.06276515871286392,,
658,,0.08348812907934189,,
659,,0.08256462216377258,,
660,,0.04185560345649719,,
661,,0.04143979400396347,,
662,,0.06281179934740067,,
663,,0.08341014385223389,,
664,,0.021446065977215767,,
665,,0.10153491795063019,,
666,,0.0013918648473918438,,
667,,0.041065335273742676,,
668,,0.08239097893238068,,
669,,0.06255599856376648,,
670,,0.04229884222149849,,
671,,0.041167572140693665,,
672,,0.06018576771020889,,
673,,0.04122266545891762,,
674,,0.060586996376514435,,
675,,0.04150468111038208,,
676,,0.041730936616659164,,
677,,0.04345078393816948,,
678,,0.10055326670408249,,
679,,0.020862244069576263,,
680,,0.0215622466057539,,
681,,0.1241048201918602,,
682,,0.08137776702642441,,
683,,0.04123104363679886,,
684,,0.0827457457780838,,
685,,0.041816215962171555,,
686,,0.02117440477013588,,
687,,0.03923152759671211,,
688,,0.04157015681266785,,
689,,0.0014104745350778103,,
690,,0.021637193858623505,,
691,,0.06089272350072861,,
692,,0.020929377526044846,,
693,,0.082304447889328,,
694,,0.06160125136375427,,
695,,0.02184295281767845,,
696,,0.00118993129581213,,
697,,0.08312118798494339,,
698,,0.08136047422885895,,
699,,0.0417824350297451,,
700,,0.0598255954682827,,
701,,0.10382547974586487,,
702,,0.0840815007686615,,
703,,0.06265762448310852,,
704,,0.10087908804416656,,
705,,0.12226864695549011,,
706,,0.021532006561756134,,
707,,0.001312208827584982,,
708,,0.08182638138532639,,
709,,0.041603706777095795,,
710,,0.02084275335073471,,
711,,0.041617073118686676,,
712,,0.0010219099931418896,,
713,,0.10158830881118774,,
714,,0.12268537282943726,,
715,,0.061912864446640015,,
716,,0.10188652575016022,,
717,,0.08104398101568222,,
718,,0.08118043839931488,,
719,,0.11924529820680618,,
720,,0.08196128904819489,,
721,,0.04104739800095558,,
722,,0.022005483508110046,,
723,,0.0016408271621912718,,
724,,0.08200886100530624,,
725,,0.06253566592931747,,
726,,0.16326989233493805,,
727,,0.06247064471244812,,
728,,0.0424676388502121,,
729,,0.08482483774423599,,
730,,0.061579957604408264,,
731,,0.02135067991912365,,
732,,0.06155725568532944,,
733,,0.022180525586009026,,
734,,0.02086099423468113,,
735,,0.04058050736784935,,
736,,0.07902993261814117,,
737,,0.0013554997276514769,,
738,,0.08144412189722061,,
739,,0.0403284952044487,,
740,,0.14160285890102386,,
741,,0.0016692164354026318,,
742,,0.061721183359622955,,
743,,0.05981478840112686,,
744,,0.021385636180639267,,
745,,0.06165501847863197,,
746,,0.041575513780117035,,
747,,0.0013629115419462323,,
748,,0.04056771844625473,,
749,,0.07947580516338348,,
750,,0.0020208044443279505,,
751,,0.0406096875667572,,
752,,0.11805459856987,,
753,,0.09871774166822433,,
754,,0.04186747223138809,,
755,,0.03950360044836998,,
756,,0.11952567100524902,,
757,,0.001834070309996605,,
758,,0.022477097809314728,,
759,,0.0013704549055546522,,
760,,0.021021567285060883,,
761,,0.022477198392152786,,
762,,0.020539898425340652,,
763,,0.04137818515300751,,
764,,0.041467636823654175,,
765,,0.0424686074256897,,
766,,0.04114644229412079,,
767,,0.05879565700888634,,
768,,0.021253058686852455,,
769,,0.021101152524352074,,
770,,0.06212829798460007,,
771,,0.02064526453614235,,
772,,0.06171339005231857,,
773,,0.060656093060970306,,
774,,0.06288111209869385,,
775,,0.07938246428966522,,
776,,0.0010049424599856138,,
777,,0.022356223315000534,,
778,,0.04213913530111313,,
779,,0.039427872747182846,,
780,,0.0431428924202919,,
