episode,ep_return,ep_length,global_step,epsilon
216,59.450164794921875,65,16640,0.9870000000000014
217,59.3326530456543,65,16640,0.9870000000000014
218,60.231143951416016,65,16640,0.9870000000000014
219,59.58064651489258,65,16640,0.9870000000000014
220,22.72736358642578,28,16640,0.9870000000000014
221,59.48931121826172,65,16640,0.9870000000000014
222,25.412446975708008,31,16640,0.9870000000000014
223,35.47462844848633,41,16640,0.9870000000000014
224,37.59124755859375,43,16896,0.9868000000000015
225,20.155973434448242,25,16896,0.9868000000000015
226,30.17245101928711,35,16896,0.9868000000000015
227,60.97853088378906,66,16896,0.9868000000000015
228,59.75213623046875,66,16896,0.9868000000000015
229,61.11612319946289,66,16896,0.9868000000000015
230,27.822452545166016,33,17152,0.9866000000000015
231,61.172637939453125,67,17152,0.9866000000000015
232,36.59132385253906,42,17664,0.9862000000000015
233,36.90179443359375,43,17664,0.9862000000000015
234,39.493865966796875,45,17664,0.9862000000000015
235,33.68300247192383,39,17664,0.9862000000000015
236,27.764150619506836,33,17664,0.9862000000000015
237,64.39179229736328,70,17920,0.9860000000000015
238,26.739044189453125,32,17920,0.9860000000000015
239,26.99859619140625,32,17920,0.9860000000000015
240,64.22718811035156,70,17920,0.9860000000000015
241,39.86562728881836,46,17920,0.9860000000000015
242,65.10922241210938,71,18176,0.9858000000000016
243,35.3985710144043,41,18176,0.9858000000000016
244,23.184959411621094,28,18176,0.9858000000000016
245,31.396587371826172,37,18176,0.9858000000000016
246,35.52190399169922,41,18176,0.9858000000000016
247,37.681236267089844,43,18176,0.9858000000000016
248,28.923065185546875,34,18432,0.9856000000000016
249,66.29381561279297,72,18432,0.9856000000000016
250,20.78565788269043,26,18432,0.9856000000000016
251,66.97728729248047,72,18432,0.9856000000000016
252,25.746660232543945,31,18688,0.9854000000000016
253,34.102481842041016,40,18688,0.9854000000000016
254,34.05723571777344,39,18688,0.9854000000000016
255,33.784156799316406,39,18688,0.9854000000000016
256,23.489734649658203,29,18944,0.9852000000000016
257,69.30267333984375,74,18944,0.9852000000000016
258,32.52928924560547,38,18944,0.9852000000000016
259,37.76678466796875,43,18944,0.9852000000000016
260,68.4935531616211,74,18944,0.9852000000000016
261,28.834890365600586,34,18944,0.9852000000000016
262,69.1662826538086,74,18944,0.9852000000000016
263,67.38574981689453,74,18944,0.9852000000000016
264,28.93659019470215,34,19200,0.9850000000000017
265,31.0809326171875,37,19200,0.9850000000000017
266,70.16219329833984,75,19200,0.9850000000000017
267,27.047910690307617,32,19200,0.9850000000000017
268,68.65788269042969,75,19200,0.9850000000000017
269,71.04480743408203,76,19456,0.9848000000000017
270,35.67731857299805,41,19456,0.9848000000000017
271,45.61256790161133,51,19456,0.9848000000000017
272,70.25955963134766,76,19456,0.9848000000000017
273,70.19892120361328,76,19456,0.9848000000000017
274,37.869384765625,43,19712,0.9846000000000017
275,40.654903411865234,46,19712,0.9846000000000017
276,72.0173110961914,77,19712,0.9846000000000017
277,71.52264404296875,77,19712,0.9846000000000017
278,38.859230041503906,44,19712,0.9846000000000017
279,32.85719680786133,39,19968,0.9844000000000017
280,26.60215950012207,32,19968,0.9844000000000017
281,45.32139587402344,51,20224,0.9842000000000017
282,74.16000366210938,80,20480,0.9840000000000018
283,41.78315353393555,47,20480,0.9840000000000018
284,31.969745635986328,37,20480,0.9840000000000018
285,25.77048683166504,31,20736,0.9838000000000018
286,28.06544303894043,33,20992,0.9836000000000018
287,37.00012969970703,43,20992,0.9836000000000018
288,41.98585510253906,47,20992,0.9836000000000018
289,43.46617126464844,49,20992,0.9836000000000018
290,56.63694381713867,62,21248,0.9834000000000018
291,31.59695816040039,37,21248,0.9834000000000018
292,17.108713150024414,22,21248,0.9834000000000018
293,36.7880973815918,42,21248,0.9834000000000018
294,77.99464416503906,84,21504,0.9832000000000019
295,78.0725326538086,84,21504,0.9832000000000019
296,27.306354522705078,33,21760,0.9830000000000019
297,27.722301483154297,33,21760,0.9830000000000019
298,79.44465637207031,85,21760,0.9830000000000019
299,54.557796478271484,60,21760,0.9830000000000019
300,35.366943359375,41,21760,0.9830000000000019
301,45.66505432128906,51,21760,0.9830000000000019
302,79.09300231933594,85,21760,0.9830000000000019
303,26.81922149658203,32,21760,0.9830000000000019
304,38.8316650390625,44,22016,0.9828000000000019
305,39.508949279785156,45,22016,0.9828000000000019
306,80.77381134033203,86,22016,0.9828000000000019
307,52.60778045654297,58,22272,0.9826000000000019
308,20.69791030883789,26,22272,0.9826000000000019
309,50.74190902709961,57,22272,0.9826000000000019
310,33.47262191772461,39,22272,0.9826000000000019
311,40.64379119873047,46,22272,0.9826000000000019
312,46.88207244873047,52,22272,0.9826000000000019
313,18.15448760986328,23,22272,0.9826000000000019
314,38.564762115478516,44,22272,0.9826000000000019
315,32.09280014038086,37,22272,0.9826000000000019
316,34.047386169433594,39,22528,0.9824000000000019
317,45.75780487060547,51,22528,0.9824000000000019
318,83.07019805908203,88,22528,0.9824000000000019
319,39.68659973144531,45,22528,0.9824000000000019
320,36.09140396118164,42,22528,0.9824000000000019
321,28.284446716308594,34,22528,0.9824000000000019
322,44.3147087097168,50,22528,0.9824000000000019
323,45.131866455078125,50,22528,0.9824000000000019
324,82.37586212158203,88,22528,0.9824000000000019
325,25.490360260009766,31,22784,0.982200000000002
326,21.66962432861328,27,22784,0.982200000000002
327,32.149940490722656,37,22784,0.982200000000002
328,33.86315155029297,39,22784,0.982200000000002
329,46.149757385253906,51,22784,0.982200000000002
330,49.91099166870117,55,23040,0.982000000000002
331,36.65924072265625,42,23040,0.982000000000002
332,36.07998275756836,42,23040,0.982000000000002
333,23.077096939086914,28,23296,0.981800000000002
334,33.74794006347656,39,23296,0.981800000000002
335,21.40212631225586,26,23296,0.981800000000002
336,84.93273162841797,91,23296,0.981800000000002
337,46.108741760253906,52,23296,0.981800000000002
338,23.175193786621094,28,23296,0.981800000000002
339,85.4405746459961,91,23296,0.981800000000002
340,33.411067962646484,39,23296,0.981800000000002
341,36.25456237792969,42,23552,0.981600000000002
342,86.75897979736328,92,23552,0.981600000000002
343,31.685956954956055,37,23552,0.981600000000002
344,35.27883529663086,41,23552,0.981600000000002
345,42.86478805541992,48,23808,0.981400000000002
346,21.922876358032227,27,23808,0.981400000000002
347,28.920509338378906,34,24064,0.9812000000000021
348,30.03217887878418,35,24064,0.9812000000000021
349,43.77901077270508,49,24320,0.9810000000000021
350,32.94902801513672,38,24320,0.9810000000000021
351,41.7955207824707,47,24320,0.9810000000000021
352,44.12422561645508,49,24320,0.9810000000000021
353,27.833162307739258,33,24576,0.9808000000000021
354,30.374916076660156,36,24576,0.9808000000000021
355,65.05717468261719,71,24576,0.9808000000000021
356,47.74032974243164,53,24576,0.9808000000000021
357,66.51472473144531,72,24576,0.9808000000000021
358,53.09199142456055,58,24832,0.9806000000000021
359,63.254920959472656,69,24832,0.9806000000000021
360,53.466705322265625,59,24832,0.9806000000000021
361,43.56949996948242,49,24832,0.9806000000000021
362,23.184871673583984,28,24832,0.9806000000000021
363,92.5087890625,98,25088,0.9804000000000022
364,43.41869354248047,49,25088,0.9804000000000022
365,22.728618621826172,28,25088,0.9804000000000022
366,43.396705627441406,49,25088,0.9804000000000022
367,43.938533782958984,50,25344,0.9802000000000022
368,32.75998306274414,38,25344,0.9802000000000022
369,60.49245834350586,65,25344,0.9802000000000022
370,94.24153137207031,99,25344,0.9802000000000022
371,30.833616256713867,36,25344,0.9802000000000022
372,33.34186553955078,39,25344,0.9802000000000022
373,58.54299545288086,64,25344,0.9802000000000022
374,43.83858108520508,49,25344,0.9802000000000022
375,29.874942779541016,35,25344,0.9802000000000022
376,60.68337631225586,66,25600,0.9800000000000022
377,39.9468994140625,45,25600,0.9800000000000022
378,33.697715759277344,39,25600,0.9800000000000022
379,45.24802780151367,51,25856,0.9798000000000022
380,30.30109405517578,36,25856,0.9798000000000022
381,50.36125946044922,56,25856,0.9798000000000022
382,40.99637222290039,47,25856,0.9798000000000022
383,76.95587921142578,83,25856,0.9798000000000022
384,64.59593963623047,70,25856,0.9798000000000022
385,25.49225425720215,30,25856,0.9798000000000022
386,42.509735107421875,48,25856,0.9798000000000022
387,18.890405654907227,24,25856,0.9798000000000022
388,42.346527099609375,48,26112,0.9796000000000022
389,27.80272102355957,33,26112,0.9796000000000022
390,96.8883056640625,102,26112,0.9796000000000022
391,44.67937088012695,50,26112,0.9796000000000022
392,69.64961242675781,75,26112,0.9796000000000022
393,34.6562614440918,40,26112,0.9796000000000022
394,48.595054626464844,54,26112,0.9796000000000022
395,44.412864685058594,50,26112,0.9796000000000022
396,34.02341079711914,40,26368,0.9794000000000023
397,35.73331832885742,41,26368,0.9794000000000023
398,98.05442810058594,103,26368,0.9794000000000023
399,98.71497344970703,104,26624,0.9792000000000023
400,62.704402923583984,68,26624,0.9792000000000023
401,75.78085327148438,81,26880,0.9790000000000023
402,40.751224517822266,47,26880,0.9790000000000023
403,34.00210952758789,39,26880,0.9790000000000023
404,99.59808349609375,106,27136,0.9788000000000023
405,39.611270904541016,45,27136,0.9788000000000023
406,57.91209030151367,64,27392,0.9786000000000024
407,101.49966430664062,107,27392,0.9786000000000024
408,52.61066436767578,58,27392,0.9786000000000024
409,102.56169891357422,108,27648,0.9784000000000024
410,73.505859375,79,27648,0.9784000000000024
411,68.11166381835938,74,27904,0.9782000000000024
412,33.67258834838867,40,27904,0.9782000000000024
413,41.113033294677734,46,27904,0.9782000000000024
414,74.65249633789062,80,27904,0.9782000000000024
415,45.189903259277344,51,27904,0.9782000000000024
416,103.19962310791016,109,27904,0.9782000000000024
417,54.8193244934082,61,28160,0.9780000000000024
418,29.690845489501953,35,28160,0.9780000000000024
419,49.8216438293457,55,28160,0.9780000000000024
420,58.87187576293945,65,28160,0.9780000000000024
421,58.788333892822266,64,28416,0.9778000000000024
422,43.78366470336914,49,28416,0.9778000000000024
423,20.11923599243164,25,28416,0.9778000000000024
424,47.40214920043945,52,28416,0.9778000000000024
425,105.60029602050781,111,28416,0.9778000000000024
426,41.765525817871094,47,28672,0.9776000000000025
427,41.760498046875,47,28672,0.9776000000000025
428,31.226139068603516,37,28672,0.9776000000000025
429,22.813701629638672,28,28672,0.9776000000000025
430,15.226118087768555,20,28672,0.9776000000000025
431,22.29435920715332,27,28672,0.9776000000000025
432,107.33980560302734,113,28928,0.9774000000000025
433,41.72931671142578,47,28928,0.9774000000000025
434,108.22586059570312,113,28928,0.9774000000000025
435,32.881439208984375,38,28928,0.9774000000000025
436,45.389625549316406,51,28928,0.9774000000000025
437,37.60675811767578,43,28928,0.9774000000000025
438,35.2781982421875,41,29184,0.9772000000000025
439,23.876680374145508,29,29184,0.9772000000000025
440,72.113525390625,78,29184,0.9772000000000025
441,69.68724060058594,75,29184,0.9772000000000025
442,40.34861755371094,47,29184,0.9772000000000025
443,22.86196517944336,28,29184,0.9772000000000025
444,26.77840805053711,32,29184,0.9772000000000025
445,61.316314697265625,67,29440,0.9770000000000025
446,36.02347946166992,42,29440,0.9770000000000025
447,33.76438522338867,39,29440,0.9770000000000025
448,35.53340530395508,41,29440,0.9770000000000025
449,57.183406829833984,62,29440,0.9770000000000025
450,20.09749412536621,25,29440,0.9770000000000025
451,35.15199279785156,41,29440,0.9770000000000025
452,50.77617263793945,56,29696,0.9768000000000026
453,22.605026245117188,28,29696,0.9768000000000026
454,111.15747833251953,116,29696,0.9768000000000026
455,73.69050598144531,79,29952,0.9766000000000026
456,45.9427490234375,51,29952,0.9766000000000026
457,57.63007736206055,63,29952,0.9766000000000026
458,46.975154876708984,53,29952,0.9766000000000026
459,49.8377571105957,55,29952,0.9766000000000026
460,74.13023376464844,79,30208,0.9764000000000026
461,85.91316223144531,91,30464,0.9762000000000026
462,47.34158706665039,53,30464,0.9762000000000026
463,63.70329284667969,70,30464,0.9762000000000026
464,112.97836303710938,119,30464,0.9762000000000026
465,49.09115982055664,54,30720,0.9760000000000026
466,26.70307159423828,32,30720,0.9760000000000026
467,28.18107032775879,33,30720,0.9760000000000026
468,47.58835983276367,53,30720,0.9760000000000026
469,29.590778350830078,35,30720,0.9760000000000026
470,38.8126106262207,44,30720,0.9760000000000026
471,58.54726028442383,64,30976,0.9758000000000027
472,23.65966033935547,29,30976,0.9758000000000027
473,24.466938018798828,30,30976,0.9758000000000027
474,28.382850646972656,34,30976,0.9758000000000027
475,41.89513397216797,48,31232,0.9756000000000027
476,67.14998626708984,72,31232,0.9756000000000027
477,51.39287185668945,57,31232,0.9756000000000027
478,46.24415588378906,52,31232,0.9756000000000027
479,38.94086456298828,45,31232,0.9756000000000027
480,78.41545104980469,84,31232,0.9756000000000027
481,67.63771057128906,73,31488,0.9754000000000027
482,21.969772338867188,27,31488,0.9754000000000027
483,39.629878997802734,45,31488,0.9754000000000027
484,34.28388214111328,40,31488,0.9754000000000027
485,68.90984344482422,74,31488,0.9754000000000027
486,26.628734588623047,32,31488,0.9754000000000027
487,16.109766006469727,21,31488,0.9754000000000027
488,53.36459732055664,59,31744,0.9752000000000027
489,49.01972961425781,55,32000,0.9750000000000028
490,48.752620697021484,54,32000,0.9750000000000028
491,31.754261016845703,37,32000,0.9750000000000028
492,35.67998504638672,41,32256,0.9748000000000028
493,68.05558776855469,74,32256,0.9748000000000028
494,37.45879364013672,43,32256,0.9748000000000028
495,31.45189666748047,37,32256,0.9748000000000028
496,76.32354736328125,82,32256,0.9748000000000028
497,68.26966094970703,74,32256,0.9748000000000028
498,42.26762771606445,48,32512,0.9746000000000028
499,21.920909881591797,27,32512,0.9746000000000028
500,52.786293029785156,58,32512,0.9746000000000028
501,72.83885192871094,79,32512,0.9746000000000028
502,44.844757080078125,51,32512,0.9746000000000028
503,33.09759521484375,39,32512,0.9746000000000028
504,44.587764739990234,50,32512,0.9746000000000028
505,41.090755462646484,47,32512,0.9746000000000028
506,35.197818756103516,41,32768,0.9744000000000028
507,31.642791748046875,37,32768,0.9744000000000028
508,43.168331146240234,48,32768,0.9744000000000028
509,73.86467742919922,79,32768,0.9744000000000028
510,23.576196670532227,29,32768,0.9744000000000028
511,25.453598022460938,31,32768,0.9744000000000028
512,50.964420318603516,56,32768,0.9744000000000028
513,59.54622268676758,65,33024,0.9742000000000028
514,23.046192169189453,28,33024,0.9742000000000028
515,45.504798889160156,51,33024,0.9742000000000028
516,46.980506896972656,53,33024,0.9742000000000028
517,83.24678039550781,89,33024,0.9742000000000028
518,26.17234992980957,31,33024,0.9742000000000028
519,32.42830276489258,38,33024,0.9742000000000028
520,22.70639419555664,28,33280,0.9740000000000029
521,25.943553924560547,31,33280,0.9740000000000029
522,35.66682815551758,41,33280,0.9740000000000029
523,40.994659423828125,47,33280,0.9740000000000029
524,25.5958194732666,31,33280,0.9740000000000029
525,51.09223175048828,57,33280,0.9740000000000029
526,98.00274658203125,103,33536,0.9738000000000029
527,21.811250686645508,27,33536,0.9738000000000029
528,61.06761932373047,66,33536,0.9738000000000029
529,56.7589225769043,62,33536,0.9738000000000029
530,42.660343170166016,48,33536,0.9738000000000029
531,75.46432495117188,81,33792,0.9736000000000029
532,42.561031341552734,48,33792,0.9736000000000029
533,64.17023468017578,70,33792,0.9736000000000029
534,34.54947280883789,40,33792,0.9736000000000029
535,28.447858810424805,34,33792,0.9736000000000029
536,88.5847396850586,94,33792,0.9736000000000029
537,41.0987548828125,46,33792,0.9736000000000029
538,65.15436553955078,71,34048,0.9734000000000029
539,39.69750213623047,45,34048,0.9734000000000029
540,86.42920684814453,92,34048,0.9734000000000029
541,26.7421817779541,32,34048,0.9734000000000029
542,81.6551742553711,87,34304,0.973200000000003
543,86.4421157836914,93,34304,0.973200000000003
544,36.040565490722656,41,34304,0.973200000000003
545,30.784488677978516,36,34560,0.973000000000003
546,33.68829345703125,39,34560,0.973000000000003
547,94.16087341308594,99,34560,0.973000000000003
548,25.84821319580078,31,34560,0.973000000000003
549,21.892065048217773,27,34560,0.973000000000003
550,28.352283477783203,34,34816,0.972800000000003
551,29.890167236328125,36,34816,0.972800000000003
552,28.652427673339844,34,34816,0.972800000000003
553,40.91694259643555,46,34816,0.972800000000003
554,41.55898666381836,48,34816,0.972800000000003
555,43.3128776550293,48,34816,0.972800000000003
556,90.03802490234375,95,34816,0.972800000000003
557,75.86797332763672,81,35072,0.972600000000003
558,57.826229095458984,63,35072,0.972600000000003
559,67.38514709472656,72,35072,0.972600000000003
560,29.515369415283203,35,35072,0.972600000000003
561,32.68704605102539,38,35072,0.972600000000003
562,30.968931198120117,36,35072,0.972600000000003
563,62.9110107421875,68,35328,0.972400000000003
564,132.66664123535156,138,35328,0.972400000000003
565,33.791996002197266,39,35328,0.972400000000003
566,61.33502197265625,67,35328,0.972400000000003
567,45.01328659057617,50,35328,0.972400000000003
568,59.71937561035156,65,35584,0.9722000000000031
569,62.154239654541016,68,35584,0.9722000000000031
570,46.66999053955078,52,35584,0.9722000000000031
571,75.32069396972656,81,35840,0.9720000000000031
572,48.327388763427734,53,35840,0.9720000000000031
573,32.25354766845703,38,35840,0.9720000000000031
574,70.27833557128906,76,35840,0.9720000000000031
575,47.72809982299805,53,35840,0.9720000000000031
576,21.065399169921875,26,35840,0.9720000000000031
577,20.86613655090332,26,36096,0.9718000000000031
578,22.72772789001465,28,36096,0.9718000000000031
579,61.57118225097656,67,36096,0.9718000000000031
580,36.797035217285156,42,36352,0.9716000000000031
581,35.905120849609375,41,36352,0.9716000000000031
582,54.736019134521484,61,36352,0.9716000000000031
583,24.0036678314209,29,36352,0.9716000000000031
