iteration,global_step,actor_loss,critic_loss,entropy,grad_norm,explained_variance
49,6400,-0.06283050775527954,66.43612670898438,0.9258131980895996,18.479848861694336,0.004996120929718018
50,6528,0.06377221643924713,57.45869445800781,0.9258959293365479,16.702774047851562,-0.005498170852661133
51,6656,0.02562747895717621,67.05974578857422,0.9260622262954712,18.612367630004883,-0.006173253059387207
52,6784,-0.06938609480857849,63.75393295288086,0.9262499809265137,18.572349548339844,0.007573604583740234
53,6912,0.05135077238082886,59.11957931518555,0.9263416528701782,17.79751205444336,0.0020609498023986816
54,7040,-0.03270619362592697,76.90608215332031,0.9264962673187256,21.659263610839844,-0.013553142547607422
55,7168,-0.034430548548698425,60.41869354248047,0.9266074299812317,19.26548957824707,-0.008359670639038086
56,7296,0.0048128217458724976,70.2109146118164,0.926673173904419,21.23217010498047,-0.005748152732849121
57,7424,0.10298854857683182,69.2335205078125,0.9267435669898987,21.291444778442383,-1.823902130126953e-05
58,7552,0.12173116207122803,69.5113525390625,0.9269243478775024,22.193866729736328,0.002258598804473877
59,7680,0.08259816467761993,57.42953872680664,0.9272183179855347,19.684141159057617,-0.0026303529739379883
60,7808,-0.07274362444877625,48.823307037353516,0.9275860786437988,18.103717803955078,0.017312824726104736
61,7936,-0.06563012301921844,71.916259765625,0.9278313517570496,23.083513259887695,-0.003749847412109375
62,8064,-0.04674600064754486,67.06399536132812,0.9279921650886536,22.491498947143555,-0.03190279006958008
63,8192,-0.024009808897972107,65.30001831054688,0.9280943870544434,23.03148078918457,0.0031920671463012695
64,8320,0.042820148169994354,117.88990783691406,0.9281676411628723,21.126195907592773,-0.003268718719482422
65,8448,-0.03487279266119003,42.67043685913086,0.92828768491745,19.90816879272461,-0.002073526382446289
66,8576,0.005447663366794586,71.71424865722656,0.9283605813980103,25.328819274902344,0.00485914945602417
67,8704,0.0005070939660072327,57.200286865234375,0.9284366369247437,22.449142456054688,-0.028553366661071777
68,8832,0.21944937109947205,56.77416229248047,0.9285115599632263,22.509864807128906,0.028284668922424316
69,8960,0.016084663569927216,121.91931915283203,0.9288133382797241,16.900972366333008,0.0067937374114990234
70,9088,-0.17301605641841888,63.57703399658203,0.929116427898407,25.690311431884766,0.026480376720428467
71,9216,-0.03221330791711807,106.75888061523438,0.9292327165603638,17.1076717376709,-0.004644632339477539
72,9344,-0.013845309615135193,50.32284164428711,0.9293002486228943,22.15797996520996,0.011593401432037354
73,9472,0.014626696705818176,73.60762786865234,0.929351806640625,29.260875701904297,-0.024055123329162598
74,9600,-0.09832126647233963,59.960227966308594,0.9294147491455078,25.60316276550293,-0.0022460222244262695
75,9728,0.08486653864383698,59.328468322753906,0.9293832778930664,25.494218826293945,0.0013214349746704102
76,9856,0.023194000124931335,70.1471176147461,0.9294404983520508,29.874732971191406,0.00979846715927124
77,9984,0.023853149265050888,72.92693328857422,0.9295153617858887,32.921234130859375,-0.003412485122680664
78,10112,0.025697797536849976,61.18376541137695,0.929604709148407,28.90713882446289,-0.012490510940551758
79,10240,0.028481394052505493,56.43577575683594,0.9297118782997131,27.659931182861328,0.006713390350341797
80,10368,0.04489200562238693,70.31137084960938,0.929839015007019,30.731523513793945,-0.058377742767333984
81,10496,0.07074464857578278,71.60697937011719,0.9299947023391724,32.49848556518555,-0.007303357124328613
82,10624,0.004325995221734047,69.48059844970703,0.9301940202713013,34.376800537109375,-0.034484267234802246
83,10752,-0.01734754629433155,46.05064392089844,0.9303813576698303,24.38980484008789,-0.013572335243225098
84,10880,-0.018603026866912842,71.51509857177734,0.9305380582809448,34.714935302734375,0.02055877447128296
85,11008,0.01644313335418701,60.71161651611328,0.9306699633598328,34.67953872680664,-0.0367966890335083
86,11136,0.046587347984313965,112.980224609375,0.9308052659034729,15.826231956481934,0.001398921012878418
87,11264,0.028401490300893784,62.268348693847656,0.9310113191604614,32.318260192871094,-0.01905691623687744
88,11392,-0.010170072317123413,46.77798080444336,0.9312245845794678,27.05657386779785,0.024235427379608154
89,11520,-0.0023889541625976562,61.636322021484375,0.9314125776290894,33.253273010253906,0.012281596660614014
90,11648,-0.06181085854768753,60.20287322998047,0.9315848350524902,32.73588943481445,-0.13291525840759277
91,11776,0.010198473930358887,65.63328552246094,0.9316949844360352,36.578208923339844,0.015371918678283691
92,11904,0.019601501524448395,61.020755767822266,0.9318056106567383,35.78716278076172,-0.04273104667663574
93,12032,0.01724504679441452,115.37669372558594,0.9319239854812622,33.604087829589844,0.01816558837890625
94,12160,-0.04122859239578247,48.849205017089844,0.9320487976074219,27.908693313598633,-0.14950776100158691
95,12288,0.07811684906482697,73.43279266357422,0.9321267604827881,40.975040435791016,-0.10439717769622803
96,12416,0.04245167225599289,59.068023681640625,0.9322519302368164,36.856807708740234,-0.024062395095825195
97,12544,0.006652042269706726,67.56822204589844,0.932400107383728,42.442771911621094,-0.013623595237731934
98,12672,-0.06762974709272385,50.723148345947266,0.9325416088104248,31.99139404296875,-0.04930853843688965
99,12800,0.004029266536235809,60.91109848022461,0.9326159358024597,37.138004302978516,-0.06233072280883789
100,12928,0.030206624418497086,56.36560821533203,0.932689905166626,36.97846603393555,0.009972095489501953
101,13056,0.0046639591455459595,40.863075256347656,0.9327830076217651,28.658716201782227,0.035869300365448
102,13184,-0.0803714245557785,55.01449966430664,0.9328766465187073,35.47160720825195,-0.03966677188873291
103,13312,0.024380899965763092,53.89278030395508,0.9329020380973816,36.37757873535156,-0.007415056228637695
104,13440,-0.057689130306243896,71.46324157714844,0.93294757604599,47.18604278564453,-0.019673705101013184
105,13568,-0.06766077876091003,51.22602081298828,0.9329574108123779,37.22733688354492,-0.015099048614501953
106,13696,-0.021562937647104263,48.80803680419922,0.9329187273979187,32.00479507446289,-0.11153900623321533
107,13824,0.041939593851566315,64.19295501708984,0.9328690767288208,45.48137283325195,0.06559038162231445
108,13952,0.046411946415901184,54.0941162109375,0.9328535795211792,38.0373420715332,0.021711528301239014
109,14080,0.04654911160469055,57.92485809326172,0.932878315448761,41.63504409790039,-0.016684770584106445
110,14208,-0.03174592927098274,38.43889236450195,0.9329362511634827,26.634363174438477,-0.11008751392364502
111,14336,0.013200737535953522,136.9436492919922,0.9329596161842346,31.6258602142334,0.016532063484191895
112,14464,0.025569133460521698,50.179931640625,0.9329974055290222,35.691104888916016,-0.1828782558441162
113,14592,-0.03893527388572693,53.009559631347656,0.9330564737319946,37.2176399230957,-0.05100297927856445
114,14720,0.009844500571489334,63.541038513183594,0.9330832362174988,47.803470611572266,0.07777464389801025
115,14848,-0.08135021477937698,60.08561706542969,0.9331165552139282,48.13758087158203,-0.06270992755889893
116,14976,0.03986362740397453,54.20490264892578,0.9330999255180359,39.484466552734375,-0.13251376152038574
117,15104,-0.02289186418056488,55.75428009033203,0.9331185221672058,43.395084381103516,-0.0063474178314208984
118,15232,-0.0038035884499549866,59.71732711791992,0.9331230521202087,47.29094696044922,-0.08594751358032227
119,15360,-0.037885017693042755,58.256195068359375,0.9331278800964355,46.7503547668457,-0.01964116096496582
120,15488,-0.034425485879182816,62.6266975402832,0.9331111907958984,45.542236328125,-0.1749413013458252
121,15616,9.268522262573242e-05,61.68959045410156,0.9330765604972839,51.227134704589844,-0.13098418712615967
122,15744,0.04715366289019585,121.86691284179688,0.9330482482910156,22.542783737182617,0.031181931495666504
123,15872,0.04289073497056961,61.76251983642578,0.9330930709838867,49.021724700927734,-0.13941609859466553
124,16000,0.011637412011623383,56.52732849121094,0.9331632852554321,42.523521423339844,-0.0821084976196289
125,16128,0.12235505878925323,66.3731689453125,0.9332387447357178,61.222415924072266,0.045985519886016846
126,16256,0.06359273195266724,141.4445343017578,0.9333707094192505,25.960941314697266,-0.07681739330291748
127,16384,-0.12277287244796753,59.45549392700195,0.9335708618164062,49.03106689453125,-0.18937766551971436
128,16512,0.05820183455944061,63.69831085205078,0.9336774945259094,58.128990173339844,0.09217250347137451
129,16640,0.1007387787103653,50.841365814208984,0.9338074326515198,44.38578796386719,0.01995551586151123
130,16768,0.1095040813088417,52.681522369384766,0.9339984655380249,42.38821029663086,0.0023801326751708984
131,16896,-0.025242246687412262,56.3972053527832,0.9342544674873352,51.67033767700195,0.00608295202255249
132,17024,0.06397439539432526,64.10458374023438,0.9344735145568848,55.09878921508789,-0.1862086057662964
133,17152,-0.005664194002747536,53.60700225830078,0.9347105026245117,32.48239517211914,-0.1889740228652954
134,17280,-0.051799967885017395,66.90319061279297,0.9349238276481628,55.194217681884766,-0.4087390899658203
135,17408,-0.04499747231602669,58.6127815246582,0.9350898861885071,45.20555114746094,-0.053694725036621094
136,17536,-0.07066315412521362,57.04591751098633,0.9352120161056519,43.805599212646484,-0.00433659553527832
137,17664,-0.01881309598684311,58.943641662597656,0.9352747201919556,44.20256042480469,-0.18357038497924805
138,17792,-0.09357981383800507,65.87874603271484,0.935321569442749,48.20684814453125,-0.1845695972442627
139,17920,-0.0391886904835701,58.3232536315918,0.9353052377700806,48.44023513793945,-0.17581713199615479
140,18048,-0.10710600763559341,65.33439636230469,0.9352679252624512,53.36912536621094,-0.2857859134674072
141,18176,0.04340854287147522,64.6731185913086,0.9351728558540344,71.42939758300781,-0.03424394130706787
142,18304,-0.049762651324272156,70.47950744628906,0.9351088404655457,54.605838775634766,-0.28820204734802246
143,18432,0.07542937994003296,60.63838577270508,0.9350244998931885,51.34843063354492,0.0436708927154541
144,18560,0.051476314663887024,71.8823013305664,0.9349991679191589,62.9021110534668,-0.34074532985687256
145,18688,0.0108187235891819,58.58139419555664,0.9350054860115051,52.77509689331055,-0.032618165016174316
146,18816,0.11676210910081863,55.00038528442383,0.935020923614502,37.78437042236328,0.08560711145401001
147,18944,0.020449675619602203,55.12839126586914,0.9351401329040527,66.55110168457031,0.2628801465034485
148,19072,0.02921309694647789,65.47557830810547,0.9352603554725647,80.77754211425781,0.06397920846939087
149,19200,-0.11871520429849625,57.767127990722656,0.9353828430175781,29.921934127807617,-0.06556069850921631
150,19328,-0.07512719184160233,171.7196044921875,0.9353681802749634,18.510425567626953,0.021535396575927734
151,19456,-0.21196700632572174,64.32489776611328,0.9352304935455322,71.67778778076172,0.2163621187210083
152,19584,0.0059087201952934265,218.64866638183594,0.9350115656852722,44.06013107299805,-0.20051395893096924
153,19712,0.059190839529037476,66.77659606933594,0.9348219037055969,57.7841682434082,-0.2904766798019409
154,19840,-0.04727458208799362,82.6428451538086,0.9346874356269836,29.07827377319336,-0.2515718936920166
155,19968,-0.02228274568915367,79.02721405029297,0.9345177412033081,45.62316131591797,-0.467523455619812
156,20096,-0.015902899205684662,74.00442504882812,0.934351921081543,51.62898254394531,-0.3876250982284546
157,20224,0.0004323050379753113,206.77703857421875,0.9341950416564941,39.73801040649414,-0.0781106948852539
158,20352,-0.026880621910095215,64.74211883544922,0.934057891368866,58.56454849243164,-0.18994951248168945
159,20480,-0.1252835988998413,80.44654846191406,0.9339214563369751,74.83262634277344,-0.4402695894241333
160,20608,0.030243128538131714,56.22195816040039,0.9337440133094788,88.08751678466797,-0.06139791011810303
161,20736,0.006952665746212006,244.93075561523438,0.9335973262786865,64.58907318115234,-0.23296499252319336
162,20864,0.12996509671211243,83.03223419189453,0.933471143245697,66.8646469116211,-0.3718702793121338
163,20992,-0.04998733103275299,75.52629089355469,0.9334262013435364,46.836360931396484,-0.10816466808319092
164,21120,0.0074134767055511475,74.71818542480469,0.9333527684211731,76.31504821777344,-0.13579559326171875
165,21248,-0.0014075413346290588,102.66563415527344,0.933292031288147,16.089557647705078,-0.28916680812835693
166,21376,-0.03127168118953705,86.6922607421875,0.9332448244094849,95.55835723876953,-0.29639530181884766
167,21504,-0.01623549684882164,82.3802490234375,0.9331927299499512,79.15262603759766,-0.3847498893737793
168,21632,-0.03645094484090805,90.97317504882812,0.9331408143043518,88.75446319580078,-0.10368168354034424
169,21760,-0.0063212960958480835,279.6853332519531,0.9330815076828003,60.57543182373047,-0.1519540548324585
170,21888,-0.02377508580684662,111.1861572265625,0.9330272674560547,45.903873443603516,-0.20708978176116943
171,22016,0.0060310401022434235,298.3567199707031,0.9329638481140137,45.719398498535156,-0.1987004280090332
172,22144,0.056002385914325714,146.32656860351562,0.9329151511192322,101.70187377929688,-0.8298271894454956
173,22272,0.030730873346328735,78.87797546386719,0.9328923225402832,102.9408950805664,-0.542289137840271
174,22400,-0.04837846755981445,64.82778930664062,0.9328840374946594,70.03900146484375,0.014421820640563965
175,22528,0.016035180538892746,97.81534576416016,0.9328545331954956,47.4902229309082,-0.34456682205200195
176,22656,-0.0372689887881279,97.16719055175781,0.9328436851501465,38.251529693603516,-0.3050963878631592
177,22784,-0.04595458507537842,75.7828369140625,0.932803750038147,72.49937438964844,-0.15463733673095703
178,22912,0.11323641240596771,104.98505401611328,0.932747483253479,21.319639205932617,-0.2824496030807495
179,23040,0.008002265356481075,286.7621765136719,0.9328947067260742,50.038543701171875,-0.1910306215286255
180,23168,0.04616444930434227,65.75479125976562,0.9330368041992188,112.11941528320312,-0.060651302337646484
181,23296,-0.05168812721967697,155.70187377929688,0.9331815242767334,74.12487030029297,-0.3324093818664551
182,23424,0.024510517716407776,71.28353118896484,0.9332894086837769,114.74711608886719,0.1069076657295227
183,23552,0.03869341313838959,121.4460678100586,0.93339604139328,41.04716491699219,-0.3303920030593872
184,23680,0.11639457941055298,83.3699951171875,0.9335306882858276,92.68885803222656,0.02706092596054077
185,23808,0.08635228127241135,113.06071472167969,0.9336994886398315,38.169578552246094,-0.09580469131469727
186,23936,-0.00015768036246299744,154.47898864746094,0.9339382648468018,53.09098815917969,-0.2289501428604126
187,24064,0.05483122169971466,80.24613952636719,0.9341570138931274,114.26000213623047,-0.16843056678771973
188,24192,0.02923276275396347,102.58244323730469,0.9343733787536621,40.16645050048828,-0.34197473526000977
189,24320,-0.03457833081483841,293.588623046875,0.9345996975898743,45.75860595703125,-0.02587282657623291
190,24448,-0.15246257185935974,138.34686279296875,0.9347802996635437,50.50205612182617,-0.3495960235595703
191,24576,-0.08751532435417175,112.59091186523438,0.934836208820343,57.35139083862305,0.10018682479858398
192,24704,0.007229221984744072,183.76376342773438,0.9348338842391968,69.17777252197266,-0.3567432165145874
193,24832,-0.07063519209623337,412.25982666015625,0.9348383545875549,152.93069458007812,-0.3548070192337036
194,24960,0.043886106461286545,162.1912841796875,0.9348265528678894,42.903560638427734,-0.41242480278015137
195,25088,0.001257874071598053,156.051513671875,0.934857964515686,40.93217086791992,-0.5259668827056885
196,25216,-0.02956981584429741,353.81195068359375,0.9348920583724976,130.3848876953125,-0.11959409713745117
197,25344,0.08180945366621017,115.04144287109375,0.9349157214164734,72.5518569946289,-0.31015944480895996
198,25472,-0.12138696014881134,158.44683837890625,0.9349815845489502,38.81584930419922,-0.27363622188568115
199,25600,-0.08457189798355103,177.46932983398438,0.934929370880127,53.060035705566406,-0.16506707668304443
200,25728,-0.04704564809799194,226.97434997558594,0.9348262548446655,85.75559997558594,-0.3481462001800537
201,25856,-0.050535500049591064,377.08294677734375,0.9347149133682251,134.27835083007812,-0.026966571807861328
202,25984,0.025074446573853493,463.1266784667969,0.9346017241477966,178.68447875976562,-0.3481433391571045
203,26112,-0.05432362109422684,167.35089111328125,0.9345058798789978,41.549224853515625,-0.2736389636993408
204,26240,-0.09565079212188721,110.30006408691406,0.9343746900558472,103.04225158691406,-0.28241825103759766
205,26368,-0.05106966197490692,184.33013916015625,0.934222936630249,47.92337417602539,-0.40715527534484863
206,26496,-0.03741545230150223,214.86143493652344,0.9340495467185974,117.092041015625,-0.4658989906311035
207,26624,0.056511297821998596,155.72549438476562,0.9338825941085815,50.20108413696289,-0.041043639183044434
208,26752,0.017294667661190033,146.36798095703125,0.933778703212738,60.337669372558594,-0.23158776760101318
209,26880,-0.07247871160507202,416.0169982910156,0.9336990118026733,154.8583984375,-0.10580253601074219
210,27008,-0.01724971830844879,254.622314453125,0.9336103796958923,156.8094940185547,-0.7507635354995728
211,27136,0.0791546180844307,160.53375244140625,0.9335274696350098,55.0137939453125,-0.35681068897247314
212,27264,-0.03650858998298645,120.51144409179688,0.9335116147994995,87.93977355957031,-0.11073613166809082
213,27392,-0.029030650854110718,97.134033203125,0.9334834218025208,96.3792953491211,-0.11237883567810059
214,27520,0.14474254846572876,487.3271484375,0.9334483742713928,303.3139343261719,-0.5094555616378784
215,27648,0.04203951358795166,146.21690368652344,0.93343585729599,44.201515197753906,-0.17112529277801514
216,27776,0.07735148817300797,106.98406982421875,0.9334660768508911,49.98846435546875,0.08992290496826172
217,27904,-0.01553449034690857,122.76763153076172,0.9335575103759766,44.54249954223633,-0.0008533000946044922
218,28032,0.04635635018348694,217.19570922851562,0.9336307048797607,154.18353271484375,-0.5260365009307861
219,28160,-0.0736813023686409,138.58432006835938,0.9337098598480225,60.01619338989258,-0.3072516918182373
220,28288,0.015695979818701744,167.38198852539062,0.933736264705658,63.70957946777344,-0.27482831478118896
221,28416,-0.061723098158836365,195.3384246826172,0.93377286195755,85.59888458251953,-0.48275458812713623
222,28544,-0.0015753619372844696,166.37039184570312,0.9337798357009888,96.97505950927734,-0.21558284759521484
223,28672,0.09392555803060532,145.2710723876953,0.93378746509552,69.82028198242188,-0.30153703689575195
224,28800,0.030995041131973267,125.9378890991211,0.9338505268096924,40.420841217041016,0.0631367564201355
225,28928,-0.0564335361123085,190.09632873535156,0.9339426755905151,107.53990936279297,-0.37328481674194336
226,29056,0.014219015836715698,218.0186767578125,0.9340068101882935,181.13174438476562,-0.2539931535720825
227,29184,0.03808493912220001,372.7908630371094,0.9340687990188599,129.66595458984375,-0.16414964199066162
228,29312,-0.0570218451321125,186.81935119628906,0.9341381192207336,147.02301025390625,-0.28965699672698975
229,29440,-0.02818518877029419,122.13319396972656,0.9341864585876465,54.21623992919922,-0.06099081039428711
230,29568,0.04611014202237129,222.81871032714844,0.934212863445282,191.50746154785156,-0.5815972089767456
231,29696,-0.0504390224814415,172.6076202392578,0.9342473745346069,122.72327423095703,-0.295833945274353
232,29824,0.028690718114376068,98.56808471679688,0.9342636466026306,69.76421356201172,0.053325533866882324
233,29952,0.08640853315591812,136.99916076660156,0.9342978000640869,45.837825775146484,-0.2897220849990845
234,30080,-0.12329443544149399,182.003173828125,0.9344092607498169,143.80325317382812,-0.4617689847946167
235,30208,0.06937016546726227,309.25262451171875,0.9344765543937683,137.63905334472656,0.010586559772491455
236,30336,0.016639292240142822,324.2425842285156,0.934559166431427,107.9520034790039,-0.11579465866088867
237,30464,0.016297895461320877,137.88577270507812,0.9346418976783752,81.08113098144531,-0.0204164981842041
238,30592,-0.0010358747094869614,305.6813049316406,0.9347271919250488,100.76216125488281,-0.12448310852050781
239,30720,-0.01949409395456314,136.5102996826172,0.9348057508468628,86.77767181396484,-0.1960158348083496
240,30848,0.05655902624130249,110.66696166992188,0.9348697662353516,60.89392852783203,0.10449445247650146
241,30976,0.031953323632478714,116.39387512207031,0.9349690079689026,62.959651947021484,0.0187455415725708
242,31104,0.019893120974302292,339.70556640625,0.9350826144218445,235.53514099121094,-0.09094727039337158
243,31232,-0.036451928317546844,140.65013122558594,0.9351894855499268,147.78292846679688,-0.2831079959869385
244,31360,0.019366562366485596,60.56437683105469,0.9352771043777466,58.937103271484375,0.04477715492248535
245,31488,0.0667651891708374,102.88629150390625,0.9353732466697693,77.29766082763672,-0.1790841817855835
246,31616,-0.009884588420391083,74.70088195800781,0.9354984760284424,45.93034362792969,0.3861614465713501
247,31744,0.034888461232185364,266.7146301269531,0.9356069564819336,113.30047607421875,-0.08564341068267822
248,31872,-0.06759524345397949,102.73133850097656,0.9357195496559143,105.60162353515625,-0.14039254188537598
249,32000,0.0032678283751010895,234.95709228515625,0.935796320438385,132.4231414794922,0.08071130514144897
250,32128,-0.11821232736110687,90.11408233642578,0.9358682036399841,82.08873748779297,-0.13060450553894043
251,32256,-0.022813323885202408,59.99320983886719,0.9358751773834229,35.09043884277344,0.1374434232711792
252,32384,0.09629324078559875,59.490501403808594,0.9358601570129395,43.051055908203125,0.20974385738372803
253,32512,-0.08516702055931091,62.799400329589844,0.9359455108642578,43.84459686279297,0.2407146692276001
254,32640,0.042349185794591904,61.790889739990234,0.9359455108642578,44.65388107299805,0.3431236147880554
255,32768,-0.07319732755422592,61.52619171142578,0.9359900951385498,95.7587890625,0.14835363626480103
256,32896,0.0403192862868309,52.849979400634766,0.9360003471374512,60.14359664916992,0.1811855435371399
257,33024,0.0492066964507103,52.15142822265625,0.9360414147377014,44.29270553588867,0.3505803346633911
258,33152,0.015948574990034103,57.32703399658203,0.9361302852630615,69.99110412597656,0.2685825228691101
259,33280,0.02601580135524273,203.03408813476562,0.9362232089042664,129.24856567382812,0.03338038921356201
260,33408,-0.08770886063575745,51.35773468017578,0.9363172054290771,70.34589385986328,0.4022308588027954
261,33536,-0.035757265985012054,33.5764045715332,0.9363517761230469,48.10368347167969,0.49288320541381836
262,33664,0.010045122355222702,50.01140594482422,0.936355710029602,108.04216766357422,0.4394744038581848
263,33792,-0.008845068514347076,42.33932113647461,0.9363651871681213,91.06758880615234,0.43110454082489014
264,33920,-0.05072923004627228,25.948532104492188,0.936371922492981,29.629425048828125,0.5175367593765259
265,34048,0.0062569864094257355,45.504547119140625,0.9363117814064026,53.81706619262695,0.43841004371643066
266,34176,-0.00584479421377182,21.35293197631836,0.9362664818763733,46.46925354003906,0.6095786094665527
267,34304,0.0168754905462265,187.25257873535156,0.9362248182296753,203.36341857910156,0.21451258659362793
268,34432,0.015504803508520126,27.233280181884766,0.9361919164657593,63.23237991333008,0.6318251490592957
269,34560,0.007264253683388233,19.947025299072266,0.9361763000488281,24.775318145751953,0.5229096412658691
270,34688,0.018979884684085846,35.52473831176758,0.9361836910247803,100.32283020019531,0.5900818705558777
271,34816,-0.10862608253955841,21.68761444091797,0.9362007975578308,26.342512130737305,0.6916266679763794
272,34944,0.028584085404872894,20.99221420288086,0.9360454678535461,26.277324676513672,0.578778862953186
273,35072,0.006543528288602829,161.23944091796875,0.9359609484672546,181.0598602294922,0.24305355548858643
274,35200,-0.013797342777252197,19.253246307373047,0.9358875155448914,35.115081787109375,0.7001472115516663
275,35328,-0.012047853320837021,22.539180755615234,0.9358103275299072,34.18475341796875,0.6440883874893188
276,35456,0.017230482771992683,22.67304229736328,0.9357316493988037,40.22313690185547,0.688812255859375
277,35584,-0.038991428911685944,17.478069305419922,0.9356849789619446,37.360076904296875,0.738433837890625
278,35712,-0.045004166662693024,21.520923614501953,0.9356029033660889,75.385498046875,0.6771718263626099
279,35840,0.11803388595581055,14.759021759033203,0.9355056285858154,28.52669334411621,0.7976366281509399
280,35968,0.11576727032661438,16.481185913085938,0.9356074333190918,27.416990280151367,0.6988750696182251
281,36096,-0.137986958026886,14.564927101135254,0.9358912706375122,60.224327087402344,0.763311505317688
282,36224,0.08941066265106201,127.88723754882812,0.936050295829773,103.48843383789062,0.31759190559387207
283,36352,-0.001790015958249569,135.26173400878906,0.9362335205078125,164.92611694335938,0.3497014045715332
