episode,ep_return,ep_length,global_step,epsilon
133,45.223567962646484,51,13056,0.0
134,45.39826202392578,51,13056,0.0
135,45.3343620300293,51,13056,0.0
136,46.7376708984375,52,13312,0.0
137,46.57982635498047,52,13312,0.0
138,46.3289680480957,52,13312,0.0
139,47.530860900878906,53,13568,0.0
140,47.38384246826172,53,13568,0.0
141,47.4412841796875,53,13568,0.0
142,47.014404296875,53,13568,0.0
143,46.779788970947266,53,13568,0.0
144,47.64124298095703,53,13568,0.0
145,47.18748092651367,53,13568,0.0
146,47.6016845703125,53,13568,0.0
147,47.7830924987793,53,13568,0.0
148,48.87955856323242,54,13824,0.0
149,48.66802215576172,54,13824,0.0
150,48.72011947631836,54,13824,0.0
151,48.768375396728516,54,13824,0.0
152,48.77318572998047,54,13824,0.0
153,49.89692306518555,55,14080,0.0
154,50.71242141723633,56,14336,0.0
155,51.22795867919922,57,14592,0.0
156,50.955650329589844,57,14592,0.0
157,50.70577621459961,57,14592,0.0
158,51.40747833251953,57,14592,0.0
159,26.48253059387207,32,14848,0.0
160,22.77210235595703,28,14848,0.0
161,52.533199310302734,58,14848,0.0
162,52.69301223754883,58,14848,0.0
163,53.7959098815918,60,15360,0.0
164,54.35908889770508,60,15360,0.0
165,54.803951263427734,60,15360,0.0
166,55.350128173828125,61,15616,0.0
167,55.48087692260742,61,15616,0.0
168,56.0238151550293,61,15616,0.0
169,55.4489860534668,61,15616,0.0
170,56.09950637817383,62,15872,0.0
171,56.074371337890625,62,15872,0.0
172,57.65485763549805,63,16128,0.0
173,57.08782196044922,63,16128,0.0
174,57.60232925415039,63,16128,0.0
175,57.18498229980469,63,16128,0.0
176,58.583614349365234,64,16384,0.0
177,28.4095401763916,34,16384,0.0
178,30.378421783447266,36,16384,0.0
179,59.05998229980469,64,16384,0.0
180,58.61723709106445,64,16384,0.0
181,34.26484298706055,40,16384,0.0
182,59.6092414855957,65,16640,0.0
183,59.36379623413086,65,16640,0.0
184,60.60115051269531,66,16896,0.0
185,60.141502380371094,66,16896,0.0
186,37.6500358581543,43,16896,0.0
187,60.946434020996094,66,16896,0.0
188,60.36029052734375,66,16896,0.0
189,60.68524932861328,66,16896,0.0
190,60.388572692871094,66,16896,0.0
191,60.33348846435547,66,16896,0.0
192,59.813629150390625,66,16896,0.0
193,61.739112854003906,67,17152,0.0
194,26.76576805114746,32,17152,0.0
195,61.39613342285156,67,17152,0.0
196,27.26413917541504,33,17408,0.0
197,29.33991241455078,35,17408,0.0
198,62.551292419433594,68,17408,0.0
199,61.8487663269043,68,17408,0.0
200,22.800750732421875,28,17664,0.0
201,32.23329162597656,38,17664,0.0
202,63.224609375,69,17664,0.0
203,23.691356658935547,29,17920,0.0
204,33.947052001953125,40,17920,0.0
205,64.7900390625,70,17920,0.0
206,65.3355712890625,71,18176,0.0
207,65.63420104980469,71,18176,0.0
208,65.83223724365234,71,18176,0.0
209,65.38055419921875,71,18176,0.0
210,37.540225982666016,43,18176,0.0
211,31.95488929748535,38,18176,0.0
212,30.634239196777344,36,18176,0.0
213,66.78187561035156,72,18432,0.0
214,66.26746368408203,72,18432,0.0
215,66.67513275146484,72,18432,0.0
216,66.39130401611328,72,18432,0.0
217,40.4824104309082,47,18688,0.0
218,67.62162017822266,73,18688,0.0
219,67.75236511230469,73,18688,0.0
220,43.36980056762695,49,18944,0.0
221,68.62210083007812,74,18944,0.0
222,32.46824264526367,38,18944,0.0
223,69.06075286865234,74,18944,0.0
224,68.69451141357422,74,18944,0.0
225,25.26841163635254,31,18944,0.0
226,69.53186798095703,75,19200,0.0
227,69.50845336914062,75,19200,0.0
228,37.14046859741211,43,19200,0.0
229,69.21428680419922,75,19200,0.0
230,69.21875,75,19200,0.0
231,36.54480743408203,42,19456,0.0
232,70.44586944580078,76,19456,0.0
233,46.25869369506836,52,19456,0.0
234,41.95055389404297,48,19456,0.0
235,41.739715576171875,47,19456,0.0
236,27.74155044555664,33,19456,0.0
237,71.46266174316406,77,19712,0.0
238,33.548377990722656,39,19712,0.0
239,71.9177017211914,77,19712,0.0
240,26.470468521118164,32,19712,0.0
241,34.0721321105957,40,19968,0.0
242,73.04692077636719,78,19968,0.0
243,72.88797760009766,78,19968,0.0
244,34.87647247314453,41,19968,0.0
245,73.13402557373047,78,19968,0.0
246,40.92628860473633,47,20224,0.0
247,44.892391204833984,50,20224,0.0
248,73.65476989746094,79,20224,0.0
249,43.24482727050781,49,20224,0.0
250,37.85362243652344,43,20480,0.0
251,35.39689254760742,41,20480,0.0
252,74.14751434326172,80,20480,0.0
253,40.522125244140625,46,20480,0.0
254,28.64661979675293,34,20480,0.0
255,74.41397857666016,80,20480,0.0
256,20.941761016845703,26,20736,0.0
257,74.99104309082031,81,20736,0.0
258,30.55160903930664,36,20736,0.0
259,44.28594207763672,50,20736,0.0
260,30.566495895385742,36,20736,0.0
261,36.580665588378906,42,20736,0.0
262,75.25140380859375,81,20736,0.0
263,32.837120056152344,38,20992,0.0
264,23.602550506591797,29,20992,0.0
265,23.73236846923828,29,21248,0.0
266,78.53491973876953,84,21504,0.0
267,35.208274841308594,41,21504,0.0
268,80.00494384765625,85,21760,0.0
269,29.503103256225586,35,21760,0.0
270,36.239341735839844,42,21760,0.0
271,31.21775245666504,37,22016,0.0
272,49.78303527832031,56,22016,0.0
273,80.66436004638672,86,22016,0.0
274,36.587913513183594,42,22272,0.0
275,31.9357967376709,37,22272,0.0
276,52.22150802612305,58,22272,0.0
277,24.766407012939453,30,22272,0.0
278,28.17049217224121,34,22272,0.0
279,37.30744934082031,43,22528,0.0
280,82.64762878417969,88,22528,0.0
281,82.26101684570312,88,22528,0.0
282,82.21672058105469,88,22528,0.0
283,43.17815399169922,49,22528,0.0
284,38.64377975463867,44,22528,0.0
285,82.66546630859375,88,22528,0.0
286,47.604888916015625,53,22528,0.0
287,82.7408218383789,88,22528,0.0
288,56.67327117919922,63,22528,0.0
289,35.301353454589844,41,22784,0.0
290,41.66326904296875,47,22784,0.0
291,41.88771057128906,48,22784,0.0
292,83.41446685791016,89,22784,0.0
293,39.05435562133789,45,23040,0.0
294,44.253475189208984,50,23040,0.0
295,30.000415802001953,35,23296,0.0
296,41.855865478515625,48,23296,0.0
297,86.73274230957031,92,23552,0.0
298,86.39863586425781,92,23552,0.0
299,40.43552780151367,47,23552,0.0
300,50.53144073486328,56,23552,0.0
301,86.45082092285156,92,23552,0.0
302,56.828643798828125,62,23552,0.0
303,59.56407928466797,65,23808,0.0
304,48.196739196777344,54,23808,0.0
305,41.375831604003906,47,23808,0.0
306,42.53386688232422,48,24064,0.0
307,53.16849136352539,59,24064,0.0
308,58.50108337402344,64,24064,0.0
309,23.67275619506836,29,24320,0.0
310,47.75103759765625,54,24320,0.0
311,53.846527099609375,60,24320,0.0
312,48.93573760986328,54,24320,0.0
313,89.79835510253906,95,24320,0.0
314,39.41973114013672,45,24576,0.0
315,26.32295036315918,32,24576,0.0
316,50.972137451171875,57,24576,0.0
317,39.87126159667969,45,24576,0.0
318,90.4548568725586,96,24576,0.0
319,36.63432693481445,43,24576,0.0
320,24.584754943847656,30,24576,0.0
321,58.680503845214844,64,24832,0.0
322,40.74540328979492,46,25088,0.0
323,26.502437591552734,32,25088,0.0
324,92.680419921875,98,25088,0.0
325,44.24996566772461,51,25088,0.0
326,29.345596313476562,35,25344,0.0
327,43.779720306396484,50,25344,0.0
328,46.70306396484375,53,25344,0.0
329,28.203083038330078,34,25600,0.0
330,94.15070343017578,100,25600,0.0
331,55.426876068115234,61,25600,0.0
332,94.90560913085938,100,25600,0.0
333,65.49456787109375,71,25600,0.0
334,44.418304443359375,50,25856,0.0
335,31.10570526123047,37,25856,0.0
336,49.36771774291992,55,25856,0.0
337,47.08598709106445,53,25856,0.0
338,96.70551300048828,102,26112,0.0
339,57.131317138671875,64,26112,0.0
340,48.075584411621094,54,26112,0.0
341,43.672359466552734,49,26112,0.0
342,62.72997283935547,69,26368,0.0
343,97.30040740966797,103,26368,0.0
344,35.235347747802734,41,26368,0.0
345,49.9186897277832,56,26368,0.0
346,37.165218353271484,43,26624,0.0
347,50.81848907470703,57,26624,0.0
348,26.190519332885742,32,26624,0.0
349,40.46165466308594,46,26624,0.0
350,32.157649993896484,38,26880,0.0
351,38.95454025268555,45,26880,0.0
352,99.2828598022461,105,26880,0.0
353,40.98004150390625,47,26880,0.0
354,46.24679946899414,52,26880,0.0
355,52.926204681396484,59,27136,0.0
356,33.85202407836914,40,27136,0.0
357,75.44097137451172,81,27136,0.0
358,36.088584899902344,42,27392,0.0
359,48.3310661315918,54,27392,0.0
360,101.30001068115234,107,27392,0.0
361,59.74889373779297,65,27392,0.0
362,35.33453369140625,41,27392,0.0
363,55.73129653930664,62,27648,0.0
364,68.03064727783203,74,27648,0.0
365,53.563682556152344,59,27648,0.0
366,22.49308204650879,28,27648,0.0
367,71.9357681274414,78,27904,0.0
368,54.3907356262207,60,27904,0.0
369,55.2083854675293,61,27904,0.0
370,51.76384735107422,57,27904,0.0
371,25.535999298095703,31,28160,0.0
372,24.406402587890625,30,28160,0.0
373,104.27139282226562,110,28160,0.0
374,66.337158203125,72,28160,0.0
375,66.53952026367188,72,28160,0.0
376,35.21708297729492,41,28416,0.0
377,17.069459915161133,22,28416,0.0
378,30.924999237060547,37,28416,0.0
379,21.6552734375,27,28416,0.0
380,77.57035827636719,83,28672,0.0
381,35.81515121459961,41,28672,0.0
382,49.374752044677734,55,28672,0.0
383,106.271240234375,112,28672,0.0
384,46.451717376708984,52,28672,0.0
385,106.22856903076172,112,28672,0.0
386,49.06635665893555,55,28928,0.0
387,32.255523681640625,38,28928,0.0
388,36.449302673339844,42,28928,0.0
389,34.595481872558594,40,28928,0.0
390,35.255218505859375,41,28928,0.0
391,37.5013313293457,43,29184,0.0
392,41.10268020629883,47,29184,0.0
393,41.078556060791016,46,29184,0.0
394,74.53226470947266,80,29440,0.0
395,48.208736419677734,54,29440,0.0
396,45.15135955810547,51,29440,0.0
397,32.41984939575195,38,29440,0.0
398,54.989501953125,61,29440,0.0
399,64.1416015625,70,29440,0.0
400,29.334110260009766,35,29696,0.0
401,80.37294006347656,86,29696,0.0
402,34.68116760253906,40,29696,0.0
403,57.53830337524414,63,29696,0.0
404,29.190507888793945,35,29696,0.0
405,64.63461303710938,70,29696,0.0
406,63.095458984375,69,29696,0.0
407,39.119380950927734,45,29696,0.0
408,64.56050109863281,70,29952,0.0
409,60.01573181152344,66,29952,0.0
410,63.59476852416992,70,29952,0.0
411,33.19502258300781,39,29952,0.0
412,57.84453582763672,64,30208,0.0
413,47.30825424194336,53,30208,0.0
414,48.312103271484375,54,30208,0.0
415,62.0815315246582,68,30208,0.0
416,64.03643035888672,69,30208,0.0
417,38.53860855102539,44,30464,0.0
418,40.91142272949219,46,30464,0.0
419,49.975399017333984,56,30464,0.0
420,28.474607467651367,34,30464,0.0
421,61.1812744140625,67,30464,0.0
422,76.13528442382812,82,30464,0.0
423,63.444854736328125,69,30720,0.0
424,41.40851593017578,47,30720,0.0
425,48.310611724853516,54,30720,0.0
426,40.710147857666016,46,30720,0.0
427,38.470523834228516,44,30720,0.0
428,28.27262306213379,34,30976,0.0
429,70.71600341796875,76,30976,0.0
430,39.58612823486328,45,30976,0.0
431,71.46305084228516,77,31232,0.0
432,44.687660217285156,51,31232,0.0
433,40.15367889404297,46,31488,0.0
434,29.6047420501709,35,31488,0.0
435,57.38639450073242,63,31488,0.0
436,48.68238067626953,54,31488,0.0
437,118.57623291015625,124,31744,0.0
438,74.12223815917969,80,31744,0.0
439,48.720218658447266,54,31744,0.0
440,54.52970886230469,60,31744,0.0
441,38.446624755859375,44,31744,0.0
442,119.06791687011719,125,32000,0.0
443,44.15452194213867,50,32000,0.0
444,34.97736358642578,41,32000,0.0
445,39.48878479003906,45,32256,0.0
446,43.594303131103516,49,32256,0.0
447,49.51173400878906,55,32256,0.0
448,121.53520965576172,127,32512,0.0
449,58.86732864379883,64,32512,0.0
450,38.18865203857422,44,32512,0.0
451,71.429443359375,77,32512,0.0
452,33.343101501464844,39,32768,0.0
453,42.874637603759766,48,32768,0.0
454,64.14399719238281,70,32768,0.0
455,53.949745178222656,60,32768,0.0
456,122.11576080322266,128,32768,0.0
457,84.15837860107422,90,33024,0.0
458,43.37498474121094,49,33280,0.0
459,36.59838104248047,42,33280,0.0
460,48.46622848510742,54,33280,0.0
461,42.011898040771484,48,33280,0.0
462,51.55268478393555,57,33536,0.0
463,102.03235626220703,108,33536,0.0
464,59.61339569091797,65,33536,0.0
465,100.3483657836914,106,33536,0.0
466,81.73265838623047,87,33536,0.0
467,56.53868103027344,62,33536,0.0
468,27.97561264038086,34,33792,0.0
469,40.649658203125,46,33792,0.0
470,73.39630126953125,79,33792,0.0
471,126.72038269042969,132,33792,0.0
472,58.08820724487305,64,33792,0.0
473,64.96442413330078,71,33792,0.0
474,32.625396728515625,39,34048,0.0
475,35.33315658569336,41,34048,0.0
476,35.96247100830078,41,34048,0.0
477,36.879486083984375,42,34304,0.0
478,39.08007049560547,45,34304,0.0
479,48.233253479003906,54,34304,0.0
480,54.13231658935547,60,34304,0.0
481,42.76873016357422,48,34560,0.0
482,30.174217224121094,36,34560,0.0
483,75.27674865722656,81,34560,0.0
484,51.04701614379883,57,34560,0.0
485,24.426498413085938,30,34560,0.0
486,130.9080810546875,136,34816,0.0
487,72.77891540527344,79,34816,0.0
488,49.224246978759766,55,34816,0.0
489,49.16556930541992,55,34816,0.0
490,130.7232666015625,136,34816,0.0
491,39.64311218261719,45,34816,0.0
492,30.563270568847656,36,35072,0.0
493,49.43138885498047,55,35072,0.0
494,55.44890594482422,61,35072,0.0
495,78.70074462890625,84,35072,0.0
496,22.668701171875,28,35328,0.0
497,42.189178466796875,48,35328,0.0
498,45.100738525390625,51,35584,0.0
499,100.5268325805664,106,35584,0.0
500,45.98701858520508,52,35840,0.0
501,71.81243133544922,77,35840,0.0
502,33.33173370361328,39,35840,0.0
503,57.143184661865234,63,36096,0.0
504,46.44890213012695,52,36096,0.0
505,30.528018951416016,36,36096,0.0
506,24.94439697265625,30,36608,0.0
507,70.55524444580078,77,36608,0.0
508,37.20008087158203,43,36608,0.0
509,30.099050521850586,36,36608,0.0
510,56.2176399230957,62,36608,0.0
511,31.55565643310547,37,36608,0.0
512,62.969024658203125,68,36608,0.0
513,137.4329833984375,143,36608,0.0
514,25.677722930908203,31,36864,0.0
515,39.97023391723633,46,36864,0.0
516,68.94493865966797,75,37120,0.0
517,40.84184646606445,47,37120,0.0
518,27.393367767333984,33,37120,0.0
519,33.803314208984375,40,37120,0.0
520,31.116464614868164,37,37120,0.0
521,78.16620635986328,84,37120,0.0
522,47.03607940673828,52,37376,0.0
523,140.32765197753906,146,37376,0.0
524,65.87164306640625,72,37376,0.0
525,47.27684020996094,53,37376,0.0
526,46.214134216308594,52,37632,0.0
527,96.29899597167969,102,37632,0.0
528,56.42377853393555,62,37632,0.0
529,37.1407470703125,43,37632,0.0
530,39.24150848388672,45,37632,0.0
531,56.273536682128906,62,37632,0.0
532,53.82575607299805,59,37632,0.0
533,40.19688034057617,46,37632,0.0
534,74.89434051513672,81,37888,0.0
535,27.30504608154297,33,37888,0.0
536,42.151885986328125,48,37888,0.0
537,81.41641998291016,87,38144,0.0
538,43.84097671508789,49,38144,0.0
539,34.625240325927734,40,38144,0.0
540,85.6171646118164,92,38144,0.0
541,64.35359191894531,70,38144,0.0
542,48.99324035644531,55,38400,0.0
543,26.30840492248535,32,38400,0.0
544,34.91961669921875,41,38400,0.0
545,54.05592727661133,60,38400,0.0
546,56.70028305053711,63,38400,0.0
547,41.86603546142578,47,38656,0.0
548,31.898836135864258,38,38656,0.0
549,40.056060791015625,46,38656,0.0
550,99.85740661621094,106,38912,0.0
551,60.062156677246094,66,38912,0.0
552,71.13925170898438,77,38912,0.0
553,78.46488952636719,84,38912,0.0
554,35.47156524658203,41,39168,0.0
555,45.42466735839844,51,39168,0.0
556,59.27119445800781,65,39168,0.0
557,59.821624755859375,66,39168,0.0
558,54.194740295410156,60,39168,0.0
559,44.38951110839844,50,39168,0.0
560,38.68817901611328,44,39168,0.0
561,59.2645378112793,65,39168,0.0
562,44.371299743652344,51,39168,0.0
563,60.488670349121094,66,39424,0.0
564,32.81425476074219,38,39424,0.0
565,30.151403427124023,36,39424,0.0
566,37.9814338684082,44,39424,0.0
567,98.08106231689453,104,39424,0.0
568,29.992063522338867,36,39680,0.0
569,31.679645538330078,37,39680,0.0
570,108.45756530761719,114,39680,0.0
571,37.622703552246094,44,39936,0.0
572,48.54540252685547,55,39936,0.0
573,42.7882194519043,49,39936,0.0
574,44.58866882324219,50,40192,0.0
575,62.64036178588867,69,40192,0.0
576,32.38795471191406,38,40192,0.0
577,24.47564125061035,30,40448,0.0
578,32.03898620605469,38,40448,0.0
579,28.67354965209961,34,40448,0.0
580,60.60993576049805,66,40448,0.0
581,121.76488494873047,127,40704,0.0
582,37.86835479736328,44,40704,0.0
583,22.460365295410156,28,40704,0.0
584,36.15487289428711,42,40704,0.0
585,46.63634490966797,52,40704,0.0
586,49.14667892456055,55,40704,0.0
587,43.86061096191406,50,40704,0.0
588,31.661762237548828,37,40960,0.0
589,46.928924560546875,53,40960,0.0
590,43.522003173828125,50,41216,0.0
591,64.27413177490234,70,41472,0.0
592,156.64381408691406,162,41472,0.0
593,33.033756256103516,39,41472,0.0
594,33.03166961669922,39,41472,0.0
595,84.07263946533203,90,41472,0.0
596,51.331844329833984,57,41472,0.0
597,103.19741821289062,109,41728,0.0
598,61.32246398925781,67,41728,0.0
599,85.63211059570312,91,41728,0.0
600,53.92262268066406,60,41728,0.0
601,63.72987365722656,69,41984,0.0
602,121.94017028808594,128,41984,0.0
603,42.36554718017578,48,41984,0.0
604,45.42234420776367,51,41984,0.0
605,56.08534622192383,62,41984,0.0
606,52.23044204711914,58,41984,0.0
607,80.83014678955078,86,42240,0.0
608,81.61234283447266,87,42240,0.0
609,48.6938362121582,55,42240,0.0
610,38.078643798828125,44,42240,0.0
611,62.07086181640625,68,42240,0.0
612,84.85182189941406,91,42240,0.0
613,28.249116897583008,34,42496,0.0
614,46.40343475341797,52,42496,0.0
615,48.96091842651367,55,42752,0.0
616,39.069942474365234,45,43008,0.0
617,86.3814926147461,92,43008,0.0
618,49.25471878051758,55,43008,0.0
619,67.08818817138672,73,43264,0.0
620,65.67899322509766,71,43264,0.0
621,28.979581832885742,35,43264,0.0
622,69.16123962402344,75,43264,0.0
623,49.052001953125,55,43520,0.0
624,31.06839942932129,37,43520,0.0
625,44.61437225341797,50,43520,0.0
626,31.384700775146484,37,43520,0.0
627,33.88911437988281,40,43776,0.0
628,47.65479278564453,53,43776,0.0
629,69.50047302246094,75,43776,0.0
630,29.336151123046875,35,43776,0.0
631,94.54619598388672,100,43776,0.0
632,36.889404296875,43,43776,0.0
633,41.4661750793457,47,44032,0.0
634,28.910341262817383,35,44032,0.0
635,55.2658576965332,61,44032,0.0
636,44.432125091552734,50,44032,0.0
637,42.40138626098633,48,44288,0.0
638,20.721689224243164,26,44288,0.0
639,67.91542053222656,74,44288,0.0
640,73.50318908691406,79,44544,0.0
641,34.413597106933594,40,44544,0.0
642,51.616031646728516,57,44544,0.0
643,28.084495544433594,34,44544,0.0
644,33.65227508544922,39,44544,0.0
645,30.213438034057617,36,44544,0.0
646,42.60926055908203,48,44544,0.0
647,34.20441436767578,40,44800,0.0
648,39.02785873413086,45,44800,0.0
649,38.586029052734375,45,44800,0.0
650,42.246681213378906,49,44800,0.0
651,53.87724685668945,59,44800,0.0
652,82.416015625,88,45056,0.0
653,45.97786331176758,52,45056,0.0
654,48.475440979003906,55,45056,0.0
655,92.42268371582031,98,45056,0.0
656,77.17631530761719,83,45056,0.0
657,56.83055114746094,62,45056,0.0
658,65.77540588378906,71,45312,0.0
659,83.78125,90,45312,0.0
660,37.43864440917969,43,45568,0.0
661,43.74655532836914,50,45568,0.0
662,55.57844924926758,62,45568,0.0
663,94.78540802001953,101,45568,0.0
664,109.46748352050781,115,45568,0.0
665,32.4407958984375,38,45568,0.0
666,68.17262268066406,74,45568,0.0
667,50.00202941894531,57,45824,0.0
668,77.55413055419922,83,45824,0.0
669,40.048702239990234,46,45824,0.0
670,57.62904357910156,63,45824,0.0
671,73.04129791259766,79,45824,0.0
672,62.69356918334961,69,46080,0.0
673,31.309850692749023,37,46080,0.0
674,46.51438522338867,52,46080,0.0
675,174.64089965820312,180,46080,0.0
676,32.504150390625,38,46336,0.0
677,56.21479034423828,62,46336,0.0
678,26.45711898803711,32,46592,0.0
679,79.55806732177734,86,46592,0.0
680,74.59915924072266,80,46848,0.0
681,44.842140197753906,51,46848,0.0
682,51.26942825317383,57,46848,0.0
683,96.87723541259766,103,46848,0.0
684,35.650184631347656,42,46848,0.0
685,29.082338333129883,35,47104,0.0
686,35.61517333984375,41,47104,0.0
687,51.294708251953125,57,47104,0.0
688,60.68558883666992,67,47104,0.0
689,33.623268127441406,39,47360,0.0
690,43.239139556884766,49,47360,0.0
691,48.428077697753906,54,47360,0.0
692,83.77854919433594,89,47360,0.0
693,71.34135437011719,77,47360,0.0
694,87.05536651611328,93,47360,0.0
695,24.581523895263672,30,47360,0.0
696,76.157958984375,82,47360,0.0
697,29.53432273864746,35,47360,0.0
698,62.459842681884766,68,47616,0.0
699,84.283203125,90,47616,0.0
700,48.31618881225586,54,47616,0.0
701,31.20936393737793,37,47872,0.0
702,50.9378776550293,57,47872,0.0
703,40.240299224853516,46,47872,0.0
704,54.492408752441406,60,47872,0.0
705,28.53807258605957,34,47872,0.0
706,139.04144287109375,145,47872,0.0
707,61.775203704833984,68,48128,0.0
708,48.222312927246094,55,48384,0.0
709,73.23863220214844,79,48384,0.0
710,40.23727035522461,46,48640,0.0
711,35.608612060546875,41,48640,0.0
712,47.35348129272461,53,48640,0.0
713,29.408716201782227,35,48640,0.0
714,48.381465911865234,54,48640,0.0
715,31.45904541015625,37,48640,0.0
716,57.23845291137695,63,48640,0.0
717,42.74497604370117,48,48896,0.0
718,29.044052124023438,35,48896,0.0
719,52.979923248291016,59,48896,0.0
720,74.92552947998047,81,48896,0.0
721,117.27925872802734,123,49152,0.0
722,186.2982940673828,192,49152,0.0
723,22.735414505004883,28,49152,0.0
724,43.12006759643555,49,49152,0.0
725,39.392486572265625,45,49152,0.0
726,78.29022979736328,84,49152,0.0
727,68.8398208618164,74,49408,0.0
728,135.95042419433594,142,49408,0.0
729,38.08314895629883,44,49408,0.0
730,50.53803634643555,57,49408,0.0
731,95.99702453613281,102,49408,0.0
732,27.8796329498291,34,49408,0.0
733,88.2221450805664,94,49664,0.0
734,50.544189453125,57,49664,0.0
735,90.26864624023438,96,49920,0.0
