iteration,global_step,surrogate_loss,value_loss,entropy,clip_fraction,grad_norm,explained_variance,learning_rate
386,2377728,1.8212012946605683e-07,71.8151065826416,1.586398583650589,0.0,17.53520827293396,0.03456073999404907,0.0003
387,2383872,-0.000149939744733274,26.218833446502686,1.5876398861408234,0.0015625000494765117,8.971535527706147,0.0934838056564331,0.0003
388,2390016,-0.0005516694160178304,75.86034107208252,1.5881520092487336,0.00016276041860692204,17.9375497341156,0.028803467750549316,0.0003
389,2396160,-0.0002967601642012596,53.28787975311279,1.5889419674873353,0.004231770904152654,15.682395079731942,0.032439589500427246,0.0003
390,2402304,0.00022731481585651635,89.52289276123047,1.5897100150585175,0.0008463541918899864,23.179153442382812,0.030479490756988525,0.0003
391,2408448,-0.00011425854172557593,84.6076530456543,1.5905560970306396,0.0,24.9091845035553,0.03140604496002197,0.0003
392,2414592,-0.00017911820905283093,80.20637092590331,1.5915080428123474,3.255208430346102e-05,17.858623200654982,0.050148963928222656,0.0003
393,2420736,0.00010390826500952243,68.64876079559326,1.5929139137268067,0.00035807292733807116,24.740744376182555,0.036243736743927,0.0003
394,2426880,-2.962221042253077e-05,141.706693649292,1.5933802604675293,0.0,43.31782431602478,0.017348408699035645,0.0003
395,2433024,-7.390656974166631e-05,143.08260536193848,1.5934792637825013,0.0,43.350567197799684,0.024469316005706787,0.0003
396,2439168,-2.2663245908915995e-05,93.06381721496582,1.594009929895401,0.0,42.183453273773196,0.02141404151916504,0.0003
397,2445312,-4.796921275556088e-05,60.910796546936034,1.5943986833095551,0.0,25.281740927696227,0.015496432781219482,0.0003
398,2451456,-3.7858495488762856e-06,189.3625,1.5948619782924651,0.0,73.41245546340943,0.00273817777633667,0.0003
399,2457600,-7.672235369682312e-06,147.3989513397217,1.5949013888835908,0.0,49.35448055267334,0.000988781452178955,0.0003
400,2463744,-1.5956978313624858e-05,73.3558427810669,1.5947829186916351,0.0,27.2442049741745,0.006441235542297363,0.0003
401,2469888,-0.002481127256760374,31.13771152496338,1.5941154479980468,0.03160807379463222,7.503886961936951,0.03355306386947632,0.0003
402,2476032,-0.0006358839687891305,90.62115364074707,1.5930317997932435,0.00026041667151730505,32.22318277359009,0.023328423500061035,0.0003
403,2482176,-0.0004889743402600288,53.88134937286377,1.5929094314575196,3.255208430346102e-05,15.618578177690505,0.03951483964920044,0.0003
404,2488320,-0.00039067771285772324,21.845795822143554,1.593732488155365,0.0013671875291038304,7.884315395355225,0.043491363525390625,0.0003
405,2494464,-0.00037421011365950106,29.021181964874266,1.5976341605186462,0.00029296875873114915,10.623922848701477,0.017804265022277832,0.0003
406,2500608,-0.0004674890253227204,24.81199440956116,1.6018828809261323,0.0016927083779592067,7.610208415985108,0.023848116397857666,0.0003
407,2506752,-0.00010886057498282753,17.869327592849732,1.6044360637664794,0.0004882812645519152,5.550069451332092,0.043961167335510254,0.0003
408,2512896,-0.00047662611468695103,9.24600509405136,1.6087838470935822,0.0011067708604969085,8.654116195440292,0.07090198993682861,0.0003
409,2519040,-0.002740098311915062,0.14704862609505653,1.6100865125656127,0.042154949356336145,7.401001235842704,0.8933781981468201,0.0003
410,2525184,-0.0012150563299655915,0.13520090840756893,1.610783690214157,0.022623698372626677,6.247267186641693,0.9028173685073853,0.0003
411,2531328,-0.0022773579927161335,0.13976122662425042,1.6109137952327728,0.028613282096921468,5.669726902246476,0.8704450726509094,0.0003
412,2537472,2.6922079268842935e-05,0.11797164008021355,1.6056344747543334,0.0006184896046761423,6.401025539636612,0.843680202960968,0.0003
413,2543616,-0.00027484209276735784,23.51450471878052,1.6067853152751923,0.0,9.123587960004807,0.004286348819732666,0.0003
414,2549760,-0.0013264325622003525,4.805692615732551,1.6098280847072601,0.01259765658469405,6.242450189590454,0.14568078517913818,0.0003
415,2555904,-0.00023020649969112127,20.738874101638793,1.6119492113590241,0.00237630215997342,6.300507116317749,0.019421696662902832,0.0003
416,2562048,-4.190136678516865e-05,23.84041471481323,1.615040373802185,0.0,10.044584637880325,-0.008517265319824219,0.0003
417,2568192,1.6095302999019623e-05,66.47228450775147,1.6166763246059417,0.0,26.150276589393616,-0.0011931657791137695,0.0003
418,2574336,-0.0002950875554233789,34.04547510147095,1.6170677065849304,6.510416860692204e-05,7.114681214094162,0.009750425815582275,0.0003
419,2580480,-0.0002546288524172269,78.44619140625,1.6187146127223968,0.0,33.24592747688293,0.0014543533325195312,0.0003
420,2586624,1.458125188946724e-06,27.09496545791626,1.6197456896305085,0.0,8.96368192434311,-0.006379961967468262,0.0003
421,2592768,-0.0003084962023422122,12.426562786102295,1.621483987569809,0.0012044271046761424,7.031849446892738,0.00031173229217529297,0.0003
422,2598912,-2.58520245552063e-05,25.634303617477418,1.624469870328903,0.0,5.872559034824372,0.0033010244369506836,0.0003
423,2605056,4.192022606730461e-06,60.921105194091794,1.62593514919281,0.0,20.546873688697815,-0.002327442169189453,0.0003
424,2611200,-6.968704983592033e-05,70.7403350830078,1.6265705227851868,0.0,25.057107496261597,-0.0013300180435180664,0.0003
425,2617344,-0.0002094254130497575,58.60986499786377,1.626745581626892,0.0,23.80209925174713,0.0009427070617675781,0.0003
426,2623488,-0.0008220340241678059,38.644096279144286,1.6271616637706756,0.0009765625320142135,13.983493077754975,0.00791621208190918,0.0003
427,2629632,0.000100168667268008,79.19866714477538,1.6271716237068177,3.255208430346102e-05,23.79617953300476,0.001967012882232666,0.0003
428,2635776,-0.0003281413577497005,67.83535747528076,1.6275282442569732,0.0,25.882725191116332,-0.00633394718170166,0.0003
429,2641920,-0.0002835172461345792,27.181159210205077,1.6269458055496215,0.035221355300745924,5.1335415720939634,-0.0011830329895019531,0.0003
430,2648064,-0.00011712630512192846,68.97350845336913,1.6279094219207764,0.0,23.312229681015015,-3.230571746826172e-05,0.0003
431,2654208,-7.2281633038073775e-06,83.46137027740478,1.6289245426654815,0.0,32.054061555862425,0.0013598203659057617,0.0003
432,2660352,-0.00012462791055440904,70.59221611022949,1.6290717005729676,0.0,27.05846276283264,0.0025350451469421387,0.0003
433,2666496,-5.2005273755639794e-05,141.37505950927735,1.6289011478424071,0.0,56.25820512771607,-0.001753687858581543,0.0003
434,2672640,-9.755647915881127e-05,81.73543338775634,1.6289792120456696,0.0,28.61205048561096,-0.0023446083068847656,0.0003
435,2678784,-2.3221876472234725e-05,71.09426460266113,1.629306572675705,0.0,21.09147138595581,0.0013042688369750977,0.0003
436,2684928,-9.541548788547516e-05,96.74002742767334,1.6295803844928742,0.0,28.749781405925752,-0.002282381057739258,0.0003
437,2691072,-9.015017058118246e-05,102.46866073608399,1.6294058322906495,0.0,33.6925586938858,0.0007637739181518555,0.0003
438,2697216,-5.091987550258637e-05,89.6701639175415,1.6300274789333344,0.0,32.831655502319336,0.00045031309127807617,0.0003
439,2703360,-0.00024041039869189263,68.22162342071533,1.630267894268036,0.0,25.39169340133667,0.00186920166015625,0.0003
440,2709504,6.781811825931072e-05,150.10406723022462,1.6303759694099427,0.0,46.39039933681488,-0.00170135498046875,0.0003
441,2715648,-3.699944354593754e-05,110.84800071716309,1.6306111514568329,0.0,37.10299310684204,-0.0004363059997558594,0.0003
442,2721792,-0.0001273054163902998,72.97242584228516,1.6308701276779174,0.0,26.246823358535767,-0.0012856721878051758,0.0003
443,2727936,-0.0006085540226195008,44.722239303588864,1.6309008657932282,0.0023111979709938167,10.765277862548828,-0.001973748207092285,0.0003
444,2734080,-0.00029202423756942154,98.22343368530274,1.6305125892162322,6.510416860692204e-05,33.20663149356842,-0.0013800859451293945,0.0003
445,2740224,-3.0308554414659737e-06,19.88381495475769,1.6304710686206818,0.0,11.921470475196838,0.0018941164016723633,0.0003
446,2746368,-0.00016439142455055845,15.43526840209961,1.6308409929275514,0.0003580729360692203,7.686733692884445,0.00010257959365844727,0.0003
447,2752512,-0.00020689322846010328,24.223131942749024,1.633811926841736,0.0014322916948003694,10.686144471168518,-0.0013725757598876953,0.0003
448,2758656,-8.300789431814337e-06,29.983293342590333,1.6360702991485596,0.0,9.177963674068451,0.008050322532653809,0.0003
449,2764800,-0.0004762400989420712,9.962451148033143,1.63728169798851,0.00019531250582076608,10.570545220375061,0.008177578449249268,0.0003
450,2770944,-0.00021807905286550522,3.9122306540608407,1.638188111782074,0.0008789062732830644,7.487999457120895,0.012407124042510986,0.0003
451,2777088,-0.0009632987203076482,0.19968460723757744,1.639363670349121,0.01012369813688565,7.314942717552185,0.4876078963279724,0.0003
452,2783232,0.0006636565827648156,0.21727827712893485,1.6379818677902223,0.019726562971482054,12.199242547154427,0.49208712577819824,0.0003
453,2789376,-0.0017542921472340823,0.17759538292884827,1.635705691576004,0.027343750718864614,8.521743541955948,0.411213219165802,0.0003
454,2795520,-0.00012349546304903924,0.18373261541128158,1.6348577201366425,0.0007486979360692203,10.836702999472617,0.37526822090148926,0.0003
455,2801664,-8.286949596367777e-05,31.876792430877686,1.6393855512142181,0.0023437500844011084,3.7676759704947473,-0.00089263916015625,0.0003
456,2807808,-0.0007068826855743283,0.13106474690139294,1.644978505373001,0.011035156482830644,6.332757011055946,0.1977616548538208,0.0003
457,2813952,0.0005349018611013889,13.150042653083801,1.6465955555438996,0.00843098975601606,9.759294939041137,0.002215087413787842,0.0003
458,2820096,-0.00014576740213669836,20.68456439971924,1.6486197054386138,0.0014973958488553763,5.196571075916291,-0.00279390811920166,0.0003
459,2826240,1.0812655091285705e-07,50.1012565612793,1.649643987417221,3.255208430346102e-05,16.20881744623184,0.0019669532775878906,0.0003
460,2832384,-0.0002423082827590406,50.595584106445315,1.6493972003459931,0.0,14.686185133457183,0.004331827163696289,0.0003
461,2838528,0.00013261550629977136,59.57657680511475,1.6482879400253296,0.0,19.667534363269805,0.004362940788269043,0.0003
462,2844672,-0.0007085180055582896,30.255259704589843,1.6486609160900116,0.008072916933451779,6.797676837444305,0.00873953104019165,0.0003
463,2850816,4.552491009235382e-06,12.461600804328919,1.6504466474056243,3.255208430346102e-05,7.154793062061072,0.014837861061096191,0.0003
464,2856960,2.205682612839155e-05,30.204618453979492,1.65393887758255,0.0012044271046761424,6.516327203810215,0.007959306240081787,0.0003
465,2863104,-3.430633805692196e-05,61.344583702087405,1.6567068636417388,0.0,19.892103385925292,0.0026564598083496094,0.0003
466,2869248,-0.00033695008605718615,82.56945362091065,1.6571545243263244,0.0,25.895682597160338,0.0004769563674926758,0.0003
467,2875392,-0.0015213853679597379,48.38810167312622,1.6570093989372254,0.0030273437936557458,19.26793566942215,0.008312463760375977,0.0003
468,2881536,0.0004879047861322761,59.07555160522461,1.6572989165782928,0.0,21.01274104118347,0.0037552714347839355,0.0003
469,2887680,4.649750189855695e-05,65.77203330993652,1.6576183319091797,0.0,23.52243266105652,0.007983148097991943,0.0003
470,2893824,-6.788843311369419e-05,53.123888397216795,1.657586967945099,0.0,22.10683622956276,0.009893834590911865,0.0003
471,2899968,-7.755593396723271e-05,73.29411010742187,1.657516247034073,0.0,32.97193555831909,0.013450980186462402,0.0003
472,2906112,-2.9890856239944696e-05,53.37049865722656,1.6576585471630096,0.0,20.36386524438858,0.01734846830368042,0.0003
473,2912256,-3.3977776183746755e-05,101.02720718383789,1.6581798434257506,0.0,39.00736894607544,0.020372986793518066,0.0003
474,2918400,-7.197973318397998e-05,67.36186599731445,1.65861656665802,0.0,28.106122970581055,0.021088004112243652,0.0003
475,2924544,-1.913304440677166e-05,108.39568996429443,1.6590298771858216,0.0,43.835450410842896,0.017377138137817383,0.0003
476,2930688,-4.787277430295944e-06,75.45851211547851,1.6593022406101228,0.0,30.88934545516968,0.029660820960998535,0.0003
477,2936832,-6.350192707031966e-05,133.58132095336913,1.6594799876213073,0.0,53.501828289031984,0.03293561935424805,0.0003
478,2942976,-2.7519080322235823e-05,96.54508094787597,1.6595076322555542,0.0,39.98151416778565,0.04193598031997681,0.0003
479,2949120,-0.0002159365511033684,61.52403030395508,1.6596621096134185,0.0,17.303628826141356,0.0599287748336792,0.0003
480,2955264,-9.043954778462649e-05,64.65142040252685,1.6603731870651246,0.0,22.74246940612793,0.05897778272628784,0.0003
481,2961408,-0.00010123441461473703,120.75070457458496,1.6614386856555938,0.0,47.12150650024414,0.05099749565124512,0.0003
482,2967552,-5.5229919962584975e-05,112.0140453338623,1.6618914186954499,0.0,40.7098911523819,0.06088864803314209,0.0003
483,2973696,-7.179706893793991e-05,73.66042976379394,1.6619378566741942,0.0,28.585807585716246,0.0843096375465393,0.0003
484,2979840,0.00024260706268250943,47.4678596496582,1.6618724942207337,0.010807292049867101,13.060938823223115,0.10203337669372559,0.0003
485,2985984,-0.00014019566588103772,62.43210029602051,1.66152685880661,3.255208430346102e-05,19.65260130763054,0.08712190389633179,0.0003
486,2992128,-0.000139858853071928,71.37628269195557,1.6621224105358123,0.0,24.777604854106904,0.09519004821777344,0.0003
487,2998272,4.322472959756851e-05,17.002250361442567,1.6629758715629577,0.0,14.517870783805847,0.19254112243652344,0.0003
488,3004416,-0.0006596766237635165,32.66156368255615,1.6643064498901368,0.003906250148429535,7.009641337394714,0.1195676326751709,0.0003
489,3010560,0.00012642317451536656,29.158710622787474,1.6653142035007478,0.0,10.634469854831696,0.12471359968185425,0.0003
490,3016704,4.9779843538999555e-05,16.42470850944519,1.6663957953453064,0.0,8.81757493019104,0.1632223129272461,0.0003
491,3022848,-0.001976932305842638,15.649995613098145,1.667800348997116,0.03063151125679724,11.440304327011109,0.1938319206237793,0.0003
492,3028992,-0.0033300472248811277,0.3339719265699387,1.6680054783821106,0.054947918141260745,9.436305400729179,0.9320209622383118,0.0003
493,3035136,-0.0012510095722973347,0.3347746416926384,1.6660277605056764,0.01715494871023111,13.41017538011074,0.9300684332847595,0.0003
494,3041280,-0.0009065684274901286,0.27605695724487306,1.665866231918335,0.02034505227347836,10.745276907086373,0.9388768672943115,0.0003
495,3047424,-0.0010893836075410944,0.27353713288903236,1.6640216708183289,0.019498698451207018,11.110120013356209,0.9393882751464844,0.0003
496,3053568,-7.646791636943817e-05,0.30874906927347184,1.6608960449695587,0.0032226563431322574,9.54903391301632,0.9293500781059265,0.0003
497,3059712,-0.0005980347050353885,21.317625522613525,1.6546038210391998,0.0013671875203726813,12.912569975852966,0.10281628370285034,0.0003
498,3065856,-7.753367535769939e-05,10.16770668029785,1.6529756546020509,0.0,12.38186805844307,0.1983945369720459,0.0003
499,3072000,-0.0010008201003074645,1.8322246104478837,1.6526684522628785,0.0669596360559808,19.674838614463805,0.6013332605361938,0.0003
500,3078144,-0.0009453374659642577,33.30406007766724,1.652304482460022,0.007845052119228058,13.411550259590149,0.07381361722946167,0.0003
501,3084288,-0.0004052322241477668,28.640557956695556,1.6524507880210877,0.03339843836147338,14.450272721052169,0.08592826128005981,0.0003
502,3090432,-0.0002379225566983223,61.97253532409668,1.6529744923114777,0.0005208333430346101,22.175437504053114,0.06318420171737671,0.0003
503,3096576,-0.0006991534726694226,22.92515573501587,1.6535169541835786,0.001464843814028427,13.629562652111053,0.13914960622787476,0.0003
504,3102720,-0.0016298761358484626,28.986105155944824,1.654594361782074,0.08899739957414568,9.641606134176254,0.10838836431503296,0.0003
505,3108864,-5.1754340529441836e-05,8.663515412807465,1.6556462228298188,0.0,14.153627336025238,0.23663640022277832,0.0003
506,3115008,-0.0006671400857158005,28.910704803466796,1.6571238934993744,0.10123698193056044,10.91762346625328,0.082325279712677,0.0003
507,3121152,0.00010356304119341075,80.63641700744628,1.6584338784217834,0.0,29.225325679779054,0.03428983688354492,0.0003
508,3127296,-0.0004788780584931374,41.548063135147096,1.6582256078720092,0.002506510470993817,13.074667125940323,0.053882062435150146,0.0003
509,3133440,0.00014456270728260278,38.456374168395996,1.6572888970375061,0.0,13.61606411933899,0.06827723979949951,0.0003
510,3139584,-2.8301090787863357e-05,81.43051052093506,1.6576791882514954,0.0,33.05489959716797,0.04605823755264282,0.0003
511,3145728,-4.5342650264501574e-05,67.26520023345947,1.6575599133968353,0.0,25.120745134353637,0.05627775192260742,0.0003
512,3151872,-0.00019065693486481906,24.748660302162172,1.6575118601322174,0.0028645834827329963,6.795723357796669,0.10708916187286377,0.0003
513,3158016,-0.0007629208965227007,69.06269645690918,1.6576928675174714,0.0565755229908973,25.813550972938536,0.06434673070907593,0.0003
514,3164160,0.00023654783144593238,49.22531299591064,1.6576278507709503,0.027180990431224926,14.721078127622604,0.05941486358642578,0.0003
515,3170304,0.00015759065427118913,82.43915519714355,1.6568652868270874,0.0,30.93814296722412,0.0541498064994812,0.0003
516,3176448,-0.00011698040179908276,78.51688385009766,1.6569015026092528,0.0,24.282298457622527,0.051642417907714844,0.0003
517,3182592,0.0001734205288812518,76.63799667358398,1.657498264312744,0.0,26.96749782562256,0.049255192279815674,0.0003
518,3188736,-7.839496029191651e-05,66.04531555175781,1.6579953908920289,0.0,24.42269448041916,0.04716867208480835,0.0003
519,3194880,-1.0283570736646652e-05,136.84137268066405,1.6586398839950562,0.0,46.315464568138125,0.03001350164413452,0.0003
520,3201024,8.39466229081154e-06,138.9801197052002,1.659211128950119,0.0,43.98904414176941,0.03142732381820679,0.0003
521,3207168,-6.813573418185115e-06,89.9307674407959,1.6594948530197144,0.0,35.59725103378296,0.027852952480316162,0.0003
522,3213312,-3.944264026358724e-05,58.17871780395508,1.659833025932312,0.0,21.856056880950927,0.03625136613845825,0.0003
523,3219456,1.2842513388022781e-05,178.93823165893554,1.6605265617370606,0.0,56.84877524375916,0.03141045570373535,0.0003
524,3225600,6.211153231561184e-06,140.51416053771973,1.6609186053276062,0.0,52.317797088623045,0.023338794708251953,0.0003
525,3231744,-5.828009452670813e-05,69.71104869842529,1.661203271150589,0.0,27.13433583974838,0.042736589908599854,0.0003
526,3237888,-0.0001540330471470952,30.397538423538208,1.6612753808498382,0.0013671875378349796,13.469811487197877,0.060694992542266846,0.0003
527,3244032,-2.9771169647574424e-05,88.65957336425781,1.661211234331131,0.0,28.225580739974976,0.01391381025314331,0.0003
528,3250176,-0.0002796138869598508,52.672576904296875,1.661540538072586,0.0010742187761934475,13.142339837551116,0.03398984670639038,0.0003
529,3256320,-3.2917980570346116e-05,21.45073823928833,1.6631106555461883,0.0,3.8124794870615006,0.03603547811508179,0.0003
530,3262464,-0.0005943832453340292,28.208259296417236,1.6690691590309144,0.004329427203629166,7.706949612498283,0.023899972438812256,0.0003
531,3268608,-0.0011873977608047425,24.57889394760132,1.6714181780815125,0.01455078189028427,8.406621819734573,0.02106410264968872,0.0003
532,3274752,-0.0007608541171066463,18.2158682346344,1.6710262835025786,0.01774088613456115,5.275692093372345,0.022492527961730957,0.0003
533,3280896,-0.0006007775198668241,9.443608522415161,1.6688056528568267,0.00039062501455191525,9.499334859848023,0.03624260425567627,0.0003
534,3287040,-0.009398879040963948,0.11113697364926338,1.6688195824623109,0.1138997420668602,6.102596208453178,0.8511726260185242,0.0003
535,3293184,-0.007451705320272594,0.10821671560406684,1.6704497814178467,0.08935547162254806,6.996616494655609,0.84522545337677,0.0003
536,3299328,-0.006031528522726148,0.09268802888691426,1.6686163008213044,0.12509766079019755,7.881871855258941,0.8299182653427124,0.0003
537,3305472,-0.0038344476284692063,0.060132269933819774,1.6671811044216156,0.06650390749855432,5.806970381736756,0.8301799893379211,0.0003
538,3311616,0.00021586980437859893,25.261296558380128,1.66678329706192,3.255208430346102e-05,11.26552718281746,0.002057790756225586,0.0003
539,3317760,-0.00022642521653324366,5.206956256087869,1.6679517865180968,0.00585937526775524,3.2445810794830323,0.04293006658554077,0.0003
540,3323904,-0.0007037458824925124,22.398200225830077,1.6690122663974762,0.06458333488553762,5.91911393404007,0.014812946319580078,0.0003
541,3330048,-4.746734630316496e-05,25.99262719154358,1.6702874183654786,0.0,13.245913618803025,0.0010464787483215332,0.0003
542,3336192,-3.0440499540418386e-05,72.96218681335449,1.6718492448329925,0.0,28.318759560585022,0.0028797388076782227,0.0003
543,3342336,-2.5823147734627127e-05,37.83523988723755,1.6721281230449676,0.0,14.16977624297142,0.010410785675048828,0.0003
544,3348480,-3.233338356949389e-05,86.69790840148926,1.6722214281558991,0.0,28.333462882041932,0.0038862228393554688,0.0003
545,3354624,1.8636215827427804e-05,29.870605373382567,1.6727981686592102,0.0,12.416187050938607,0.012876570224761963,0.0003
546,3360768,-0.0018075557425618171,13.631350564956666,1.6743012011051177,0.1051757846667897,7.726817741990089,0.03960829973220825,0.0003
547,3366912,-0.0010181141085922718,28.343678855895995,1.6763824284076692,0.010351563020958566,14.412021899223328,0.018384695053100586,0.0003
548,3373056,2.517614047974348e-05,67.50154247283936,1.6769145548343658,0.0,26.36694529056549,0.0017716288566589355,0.0003
549,3379200,-0.0002540921326726675,78.45040626525879,1.6774589478969575,0.0,34.507621836662295,0.004647433757781982,0.0003
550,3385344,1.7241365276277067e-05,65.21380233764648,1.6780291855335236,0.0,27.47612347602844,0.005133211612701416,0.0003
551,3391488,1.3131648302078247e-08,43.13792953491211,1.6784729540348053,0.0,21.0333530664444,0.016782283782958984,0.0003
552,3397632,-1.3153039617463946e-05,87.77976989746094,1.6790090918540954,0.0,35.73515691757202,0.005009770393371582,0.0003
553,3403776,-0.000592090585269034,74.8983060836792,1.6794200897216798,6.510416860692204e-05,31.47726502418518,0.005322575569152832,0.0003
554,3409920,-0.00010110680013895035,30.22138605117798,1.6795749366283417,0.00026041667442768814,14.754033970832825,0.02098536491394043,0.0003
555,3416064,-0.00033995122648775575,76.83904495239258,1.6799031913280487,0.000292968752910383,27.217773389816283,0.001118481159210205,0.0003
556,3422208,-0.000201871944591403,93.41415138244629,1.6805754482746125,0.0,34.55409216880798,-0.002596259117126465,0.0003
557,3428352,-0.00025065296795219184,79.36885833740234,1.681169444322586,0.0,34.63927264213562,-0.004524827003479004,0.0003
558,3434496,-0.0006489305887953378,158.33578720092774,1.6817950189113617,0.0013346354651730507,55.14561789035797,-0.007817506790161133,0.0003
559,3440640,0.0001557946379762143,91.71073493957519,1.68259437084198,0.0,37.6930438041687,-0.007384181022644043,0.0003
560,3446784,-0.0005483953747898341,79.78325309753419,1.6832952558994294,0.001236979229724966,28.11056807041168,-0.006852626800537109,0.0003
561,3452928,9.527950569463429e-05,107.64181022644043,1.6837214052677154,0.014973958733025938,42.45438528060913,-0.005266070365905762,0.0003
562,3459072,-0.00043096086010336877,114.32251319885253,1.6842608809471131,6.510416860692204e-05,44.823264837265015,-0.0073920488357543945,0.0003
563,3465216,-4.861986672040075e-05,100.1854751586914,1.6847694516181946,0.0,43.619061255455016,-0.005205035209655762,0.0003
564,3471360,-1.86162069439888e-05,76.21860580444336,1.685329294204712,0.0,34.88636705875397,-0.003961086273193359,0.0003
565,3477504,0.00022959711495786905,167.51304397583007,1.6859597861766815,0.0,63.80904369354248,-0.003070354461669922,0.0003
566,3483648,-2.698895987123251e-05,124.16573791503906,1.6858978152275086,0.0,47.02366695404053,-0.003943681716918945,0.0003
567,3489792,-0.00031903511844575403,81.10788612365722,1.686089563369751,0.00019531250873114914,33.97716461420059,0.0063419342041015625,0.0003
568,3495936,0.00016413892153650523,49.59801063537598,1.6864528477191925,0.04723307411186397,24.72342211008072,0.00953829288482666,0.0003
569,3502080,-3.2312865369021895e-05,109.4211410522461,1.6869783520698547,0.0,43.69981164932251,0.010841548442840576,0.0003
570,3508224,-0.0013635284616611899,21.79757766723633,1.6872548401355743,0.06468099090270699,8.518851065635682,0.018638134002685547,0.0003
571,3514368,-0.0012829931452870368,16.820703673362733,1.6879687666893006,0.03590494913514704,8.773278439044953,0.019418179988861084,0.0003
572,3520512,-0.0008210975211113691,26.461194229125976,1.688875186443329,0.005013020991464145,14.918804585933685,0.02021348476409912,0.0003
573,3526656,0.00048570511862635615,32.83053684234619,1.6896370947360992,0.0015625000378349796,20.614886045455933,0.026152610778808594,0.0003
574,3532800,0.00012070478305759025,10.640513443946839,1.6901115596294403,0.005110677308402955,3.436322969198227,0.0421331524848938,0.0003
575,3538944,-0.002040764898993075,4.046709485724568,1.6891351461410522,0.19866536963090767,4.51118948161602,0.06586778163909912,0.0003
576,3545088,-0.0008417597506195307,0.02820929428562522,1.6880251467227936,0.015364583939663135,4.595938754081726,0.8986478447914124,0.0003
577,3551232,-0.0014107442908425582,0.023748795222491025,1.6862177550792694,0.017480469157453625,4.970414158701897,0.8873939514160156,0.0003
578,3557376,-0.002279429929330945,0.01549693439155817,1.686174213886261,0.025944011294632217,3.893760798126459,0.9083912372589111,0.0003
579,3563520,0.0017146717000287026,0.014718075399287045,1.6844226002693177,0.08476562759024091,4.178770777583122,0.9236980080604553,0.0003
580,3569664,0.0029737147968262436,33.808697032928464,1.6809194266796113,0.22373047478031366,19.853916597366332,0.011293470859527588,0.0003
581,3575808,-0.0009285302367061377,0.023039335291832684,1.6798481523990632,0.015690104573150166,4.999771246314049,0.8759999871253967,0.0003
582,3581952,-0.0001445503905415535,13.846907567977905,1.6785544276237487,0.0206705731456168,7.469366483390331,0.013131558895111084,0.0003
583,3588096,2.2083125077188016e-05,21.86147346496582,1.678780835866928,0.0,17.518758702278138,0.007504940032958984,0.0003
584,3594240,5.289699183776975e-05,53.02254390716553,1.6788268089294434,0.0,24.56935336589813,0.005984306335449219,0.0003
585,3600384,-0.00014466040302067994,53.62428379058838,1.6792662382125854,0.0,27.414486742019655,0.01081472635269165,0.0003
586,3606528,4.7618011012673375e-05,63.185899925231936,1.6796304285526276,0.0,25.35052273273468,0.010273158550262451,0.0003
587,3612672,2.0580459386110304e-05,32.2508846282959,1.6801225960254669,0.0,17.59853367805481,0.00794762372970581,0.0003
588,3618816,-0.00014123467262834312,13.116935586929321,1.6814410984516144,9.765625291038304e-05,5.18572196662426,0.019092023372650146,0.0003
589,3624960,-0.00019323633750900626,31.71765241622925,1.6830427408218385,3.255208430346102e-05,18.01848659515381,0.010820448398590088,0.0003
590,3631104,4.288638010621071e-05,63.63971347808838,1.6832203805446624,0.0,30.321906089782715,0.015926241874694824,0.0003
591,3637248,-3.0295643955469132e-05,86.0656120300293,1.6833183765411377,0.0,35.96253514289856,0.01187121868133545,0.0003
592,3643392,-2.8312206268310547e-06,50.48262996673584,1.6829959213733674,0.0,20.113886404037476,0.021068572998046875,0.0003
593,3649536,-2.366378903388977e-05,62.02736225128174,1.6832514703273773,0.0,22.660578966140747,0.014189004898071289,0.0003
594,3655680,-2.2011459805071354e-05,69.35749206542968,1.684030145406723,0.0,32.6077702999115,0.01697760820388794,0.0003
595,3661824,-1.3885926455259323e-05,56.458203125,1.6842978715896606,0.0,19.200290134549142,0.008386433124542236,0.0003
596,3667968,0.0001322929616435431,77.63219814300537,1.6836300611495971,0.0,31.791282081604002,0.01902061700820923,0.0003
597,3674112,-7.639103569090366e-06,56.87589874267578,1.6837311089038849,0.0,24.38211527466774,0.016161322593688965,0.0003
598,3680256,-1.2626871466636657e-06,107.81221237182618,1.6844500303268433,0.0,44.709019088745116,0.019229590892791748,0.0003
599,3686400,-3.229911671951413e-05,71.90580348968506,1.68497154712677,0.0,28.602222418785097,0.020257413387298584,0.0003
600,3692544,-0.00011228504617974978,115.49566116333008,1.6852243781089782,0.0,49.527562618255615,0.023514270782470703,0.0003
601,3698688,-0.0009402977651916444,81.02260284423828,1.6853785514831543,0.0016927083721384405,31.97313952445984,0.02541828155517578,0.0003
602,3704832,0.00022586577106267213,145.1352680206299,1.6853116750717163,0.0,60.06892700195313,0.024173259735107422,0.0003
603,3710976,-9.60170291364193e-06,104.7629322052002,1.6854751527309417,0.0,44.708959341049194,0.032405972480773926,0.0003
604,3717120,-0.00010228395694866776,66.91423454284669,1.6857660293579102,0.0,30.651939964294435,0.04347097873687744,0.0003
605,3723264,-6.200463976711035e-05,69.71358833312988,1.6861832559108734,0.0,32.90987176895142,0.047161102294921875,0.0003
606,3729408,-0.00021451243082992733,129.9873561859131,1.6860347747802735,0.0,51.25744999647141,0.04631417989730835,0.0003
