step,avg_reward,optimal_pct,cumulative_regret,q_error
1,-0.07857360617353687,9.950000000000001,1.544001015226048,0.7981283456341146
2,0.2415254191222047,13.850000000000001,2.823576804923101,0.7894457553228446
3,0.46120572815291244,16.900000000000002,3.970158751098797,0.7809190340591347
4,0.5151858384035156,19.900000000000002,5.003810886461904,0.7727546464347601
5,0.5650322135046427,21.7,5.9588217980008364,0.7634652352505803
6,0.5846073491226018,22.400000000000002,6.882964796441392,0.755166001698374
7,0.6983893851633866,25.35,7.723744348577307,0.7488079668357467
8,0.6859272792931903,24.85,8.553949693451234,0.7440548789468356
9,0.7515706981714517,27.250000000000004,9.32331749313105,0.7393582587415269
10,0.7227536978821014,27.6,10.091449572975472,0.7348200674771357
11,0.7625382562447315,27.900000000000002,10.850180212768867,0.731048997968774
12,0.7986565002650896,28.999999999999996,11.576043525523465,0.7275659653243993
13,0.8226172204115902,29.4,12.308569308259527,0.7229975199579575
14,0.8167858229795993,30.25,13.002795689299992,0.7194231074990352
15,0.8413474034809594,31.8,13.671815255772138,0.7159214506520594
16,0.8456985976740765,32.15,14.323832719149195,0.7128287503321844
17,0.8386907744598951,32.35,14.98297212176685,0.7093279511334648
18,0.9124179195706533,33.45,15.618428336827433,0.7066847269363409
19,0.9084423350498869,33.45,16.271197171516217,0.7041812506160796
20,0.8904735255500733,34.75,16.900579273133495,0.701886321040714
21,0.9165339471752971,35.4,17.514480225450853,0.6985239564272857
22,0.920379528151776,35.75,18.122185926288353,0.6968509016387032
23,0.9410213260502654,36.8,18.69200132255086,0.6947056068379261
24,0.9466052089917991,36.9,19.279722251666385,0.6925572458183941
25,0.9629115150991648,37.85,19.858006410375314,0.6909966330338011
26,0.9538999457295865,37.95,20.42670898929613,0.688999598397313
27,0.9692547777673722,38.3,20.988787317442544,0.6868336705087187
28,0.9784013185031779,39.0,21.524232507025275,0.684273322101097
29,0.9947780021770799,38.7,22.079574538218424,0.682891558026137
30,0.9673437247924885,39.2,22.634104664226722,0.6807028243393737
31,1.0392211845778163,40.2,23.17280705888122,0.6787701785228094
32,0.9509718748083533,40.0,23.71989773229598,0.6767687070718109
33,1.0232593832256074,39.300000000000004,24.259227642194286,0.6743799453083918
34,1.0213103146243547,41.5,24.78524681647326,0.6726849685412489
35,0.9747482305106001,40.300000000000004,25.314351873524796,0.6712385612972749
36,0.9985742938525164,41.349999999999994,25.834635256604415,0.668898580007757
37,1.0344994124829945,41.4,26.338733401213698,0.6671830362104746
38,1.0608459417136507,41.699999999999996,26.845015968357124,0.665631113689127
39,1.0158235860736906,43.4,27.346275853367803,0.6639604682179677
40,1.0386768838401297,42.6,27.856681017188958,0.6611415420466692
41,1.0559531683989756,43.4,28.336497530136477,0.6596616472443753
42,1.0394854420076103,43.3,28.826221791441696,0.6576210870136039
43,1.0495070764757006,42.8,29.32138872858985,0.6556678302037497
44,1.0564916423566804,44.75,29.793837172285375,0.6543781251528104
45,1.0697475552742903,44.55,30.267640588873494,0.6532247347193224
46,1.0174894470851854,43.8,30.7459738230615,0.651351136096823
47,1.0526761411484624,44.55,31.215548341231187,0.648781770274398
48,1.050646005082301,44.25,31.683385770554533,0.6476100398364871
49,1.065665991172873,45.2,32.15471600709575,0.6461222100644404
50,1.0533019643129893,46.050000000000004,32.60901867383213,0.6445162024487052
51,1.0712866248336694,45.25,33.06555080847101,0.643310077045486
52,1.0705035303360388,45.4,33.51263871460288,0.6418243733691529
53,1.0835737601547712,45.7,33.96833372365192,0.6407477785828634
54,1.0739135271533164,45.95,34.41627059915522,0.6389264369712387
55,1.0871876085101289,46.7,34.85219736711716,0.6378895782203328
56,1.0658594783702846,45.95,35.29755620985083,0.6367783758120962
57,1.1397778435046875,47.349999999999994,35.729019191599505,0.635651299833582
58,1.125533105882839,48.05,36.15207031681655,0.6344436492982442
59,1.117016148582236,47.9,36.59305474790728,0.6327971087185595
60,1.1053596397752143,48.6,37.0171063524531,0.6303461204414176
61,1.131283385378128,48.199999999999996,37.43048030310119,0.6295421172355476
62,1.115117976050589,47.949999999999996,37.864190399585866,0.6281904399514627
63,1.1181091502277807,48.25,38.28608594650962,0.626904682184257
64,1.1219209506568728,49.4,38.69967556686463,0.6246950485542135
65,1.1580017299977035,49.8,39.103063750956636,0.6238076803836171
66,1.1357257495907367,49.45,39.518107086970254,0.6228600215007059
67,1.1353838962551266,48.6,39.93697039113184,0.6212098943305732
68,1.078997969471622,49.5,40.33731392505858,0.6206289052156556
69,1.1606849600171751,50.14999999999999,40.734431848147395,0.6201151277997374
70,1.1589101519512037,50.24999999999999,41.14611829776741,0.6180670224684633
71,1.1058916022278353,49.85,41.55729691954281,0.6171864134597748
