episode,step,cart_pos,pole_angle,cart_vel,pole_vel,action_idx,action_val,reward
0,55,-0.2761182188987732,-0.05079538747668266,-0.08566448837518692,-0.1393885463476181,2,0.0,0.9972728490829468
0,56,-0.27695876359939575,-0.05222223326563835,-0.08191550523042679,-0.14133183658123016,2,0.0,0.997119128704071
0,57,-0.2777639925479889,-0.05367347598075867,-0.07852257788181305,-0.14404064416885376,2,0.0,0.9969577789306641
0,58,-0.2785373032093048,-0.055156588554382324,-0.07546024769544601,-0.14747947454452515,2,0.0,0.9967874884605408
0,59,-0.279281884431839,-0.05667869746685028,-0.07270532101392746,-0.15161749720573425,2,0.0,0.9966073036193848
0,60,-0.2800007164478302,-0.0582466684281826,-0.07023671269416809,-0.1564282923936844,2,0.0,0.996415913105011
0,61,-0.2806965410709381,-0.059867121279239655,-0.06803525239229202,-0.16188925504684448,2,0.0,0.9962120056152344
0,62,-0.28137195110321045,-0.06154646724462509,-0.06608361005783081,-0.16798169910907745,2,0.0,0.9959942698478699
0,63,-0.2820293605327606,-0.06329095363616943,-0.06436598300933838,-0.17469026148319244,3,2.5,0.995972216129303
0,64,-0.28160518407821655,-0.06346496939659119,0.12448176741600037,0.10658452659845352,3,2.5,0.996285080909729
0,65,-0.27937301993370056,-0.060950133949518204,0.29920220375061035,0.36614790558815,1,-2.5,0.9964913725852966
0,66,-0.2775987982749939,-0.059233732521533966,0.0862339586019516,0.028898175805807114,0,-5.0,0.9961074590682983
0,67,-0.2789291441440582,-0.062390416860580444,-0.29812976717948914,-0.572261393070221,3,2.5,0.9955930709838867
0,68,-0.28074225783348083,-0.06638484448194504,-0.09170050173997879,-0.26386532187461853,3,2.5,0.9954519867897034
0,69,-0.28058117628097534,-0.06743882596492767,0.09898839890956879,0.019693128764629364,3,2.5,0.9956724643707275
0,70,-0.278594970703125,-0.06578413397073746,0.27534809708595276,0.28108614683151245,3,2.5,0.9962020516395569
0,71,-0.274919331073761,-0.06162736937403679,0.4386542737483978,0.5227276086807251,1,-2.5,0.9965850710868835
0,72,-0.2718100845813751,-0.05843733996152878,0.21523867547512054,0.16932377219200134,1,-2.5,0.9965624213218689
0,73,-0.270839124917984,-0.05863060802221298,0.008636478334665298,-0.1578240841627121,2,0.0,0.9963617920875549
0,74,-0.2707799971103668,-0.060317512601614,0.00490536168217659,-0.1724843680858612,2,0.0,0.9961372017860413
0,75,-0.2707572877407074,-0.06215152516961098,0.0013662331039085984,-0.18710675835609436,2,0.0,0.9958869814872742
0,76,-0.2707691490650177,-0.06413263827562332,-0.0020027710124850273,-0.20174719393253326,3,2.5,0.9958242774009705
0,77,-0.269748330116272,-0.06461985409259796,0.18211504817008972,0.07209152728319168,3,2.5,0.9960949420928955
0,78,-0.26696497201919556,-0.06249011680483818,0.35243603587150574,0.3246742784976959,1,-2.5,0.9962514042854309
0,79,-0.2646816372871399,-0.06122583895921707,0.1354130655527115,-0.019031472504138947,0,-5.0,0.9957883954048157
0,80,-0.2655417025089264,-0.06489674746990204,-0.2526874840259552,-0.6261842846870422,4,5.0,0.9953998923301697
0,81,-0.26585525274276733,-0.06782390177249908,0.13748863339424133,-0.03523775190114975,3,2.5,0.9955451488494873
0,82,-0.2635006904602051,-0.06674464046955109,0.31093084812164307,0.2215815782546997,3,2.5,0.9960047006607056
0,83,-0.2594848871231079,-0.06320831924676895,0.4714946746826172,0.45882168412208557,4,5.0,0.9968913793563843
0,84,-0.25286388397216797,-0.05575522407889366,0.8077118992805481,0.967322587966919,1,-2.5,0.9976621270179749
0,85,-0.2462186962366104,-0.04835125803947449,0.5569716691970825,0.5726635456085205,0,-5.0,0.9978503584861755
0,86,-0.2430393397808075,-0.04636421054601669,0.13766300678253174,-0.08098209649324417,2,0.0,0.9977583289146423
0,87,-0.2417401224374771,-0.04734610766172409,0.12489435821771622,-0.10770686715841293,2,0.0,0.9976391792297363
0,88,-0.2405635416507721,-0.0485885851085186,0.11303136497735977,-0.13318930566310883,2,0.0,0.9974919557571411
0,89,-0.2395009994506836,-0.05008026957511902,0.10199291259050369,-0.1575934886932373,2,0.0,0.9973155856132507
0,90,-0.23854473233222961,-0.051811348646879196,0.09170449525117874,-0.18107157945632935,2,0.0,0.9971083998680115
0,91,-0.23768767714500427,-0.05377347022294998,0.08209774643182755,-0.20376504957675934,2,0.0,0.9968684911727905
0,92,-0.23692332208156586,-0.055959638208150864,0.07310985773801804,-0.22580528259277344,2,0.0,0.9965936541557312
0,93,-0.23624590039253235,-0.058364104479551315,0.06468311697244644,-0.247314915060997,2,0.0,0.9962811470031738
0,94,-0.23565007746219635,-0.06098231300711632,0.05676454305648804,-0.2684084177017212,2,0.0,0.995928168296814
0,95,-0.23513108491897583,-0.0638108104467392,0.04930536821484566,-0.2891930639743805,3,2.5,0.9957482218742371
0,96,-0.2336188703775406,-0.06520559638738632,0.22959575057029724,-0.021220315247774124,3,2.5,0.9958987236022949
0,97,-0.23038123548030853,-0.06404148042201996,0.39630675315856934,0.22567740082740784,3,2.5,0.9963379502296448
0,98,-0.22554683685302734,-0.06051503121852875,0.5506433248519897,0.45377805829048157,3,2.5,0.9969968199729919
0,99,-0.21923291683197021,-0.05480143427848816,0.6936907172203064,0.6651318073272705,0,-5.0,0.9972972869873047
0,100,-0.21474622189998627,-0.05198799446225166,0.26396292448043823,-0.005321182310581207,0,-5.0,0.9969093203544617
0,101,-0.21437323093414307,-0.05559393763542175,-0.13351912796497345,-0.6258510947227478,3,2.5,0.9963736534118652
0,102,-0.21460716426372528,-0.06021905690431595,0.06101468950510025,-0.3346436321735382,4,5.0,0.9963486194610596
0,103,-0.21191510558128357,-0.06042664498090744,0.42804598808288574,0.22162672877311707,1,-2.5,0.9963712096214294
0,104,-0.2089073807001114,-0.060239627957344055,0.20542004704475403,-0.13046124577522278,2,0.0,0.9961826205253601
0,105,-0.20696498453617096,-0.06178496778011322,0.18685635924339294,-0.16820932924747467,2,0.0,0.9959425330162048
0,106,-0.2052009105682373,-0.06369828432798386,0.1696048229932785,-0.20417581498622894,3,2.5,0.9958627223968506
0,107,-0.2025369256734848,-0.0643216222524643,0.3408905863761902,0.049970000982284546,3,2.5,0.9960916042327881
0,108,-0.19823335111141205,-0.06251684576272964,0.4993278980255127,0.2842918336391449,3,2.5,0.9965813755989075
0,109,-0.192411869764328,-0.05846882238984108,0.6460517048835754,0.5009337663650513,3,2.5,0.9972602725028992
0,110,-0.1851835548877716,-0.05234232172369957,0.7820838093757629,0.7018252611160278,2,0.0,0.9978905916213989
0,111,-0.17771658301353455,-0.04592834785580635,0.7208191752433777,0.5996327996253967,0,-5.0,0.9980836510658264
0,112,-0.17296797037124634,-0.043776001781225204,0.28929683566093445,-0.07254618406295776,2,0.0,0.9979957342147827
0,113,-0.1702161282300949,-0.04476882517337799,0.2652862071990967,-0.11621464788913727,2,0.0,0.9978669881820679
0,114,-0.16769452393054962,-0.04618429020047188,0.24302378296852112,-0.15734636783599854,2,0.0,0.9976961016654968
0,115,-0.1653866022825241,-0.04799891263246536,0.22235743701457977,-0.1962389349937439,2,0.0,0.9974807500839233
0,116,-0.1632772535085678,-0.050192028284072876,0.2031475305557251,-0.2331671267747879,2,0.0,0.9972178936004639
0,117,-0.16135266423225403,-0.05274560675024986,0.18526600301265717,-0.26838478446006775,2,0.0,0.9969037175178528
0,118,-0.15960022807121277,-0.05564402788877487,0.16859537363052368,-0.30212706327438354,2,0.0,0.9965338706970215
0,119,-0.15800848603248596,-0.05887393280863762,0.15302784740924835,-0.33461156487464905,4,5.0,0.9965025782585144
0,120,-0.15443481504917145,-0.05913877487182617,0.5132636427879333,0.21143704652786255,2,0.0,0.9966977834701538
0,121,-0.14954470098018646,-0.05746501684188843,0.4717101752758026,0.1385112702846527,1,-2.5,0.9966204762458801
0,122,-0.14611805975437164,-0.05813352018594742,0.24591606855392456,-0.21808664500713348,2,0.0,0.9963303208351135
0,123,-0.14378713071346283,-0.060578130185604095,0.224423348903656,-0.26005372405052185,2,0.0,0.9959763288497925
0,124,-0.14166288077831268,-0.06343250721693039,0.2044188380241394,-0.30010274052619934,3,2.5,0.9957700967788696
0,125,-0.13866546750068665,-0.06503751128911972,0.3731095790863037,-0.049936529248952866,3,2.5,0.995871365070343
0,126,-0.13405382633209229,-0.06425449997186661,0.5290733575820923,0.18042808771133423,3,2.5,0.9962462186813354
0,127,-0.12794849276542664,-0.061268266290426254,0.6734362244606018,0.3931174874305725,0,-5.0,0.9962581396102905
0,128,-0.12365760654211044,-0.061170704662799835,0.2450214922428131,-0.27608534693717957,2,0.0,0.9958783984184265
0,129,-0.12133637815713882,-0.06419995427131653,0.223443865776062,-0.31864988803863525,4,5.0,0.9958574175834656
0,130,-0.11709143221378326,-0.06436288356781006,0.5779982805252075,0.2176647186279297,2,0.0,0.9960713982582092
0,131,-0.11158354580402374,-0.06267822533845901,0.5313371419906616,0.13610370457172394,3,2.5,0.9963839054107666
0,132,-0.10545588284730911,-0.06013382971286774,0.6756188273429871,0.348916232585907,0,-5.0,0.9963423609733582
0,133,-0.10114388912916183,-0.06047835946083069,0.24706323444843292,-0.3203835189342499,4,5.0,0.9963196516036987
0,134,-0.09667082875967026,-0.060666121542453766,0.6001302599906921,0.21432915329933167,2,0.0,0.9965162873268127
0,135,-0.09094967693090439,-0.05902310833334923,0.5519903302192688,0.13103128969669342,1,-2.5,0.9964213967323303
0,136,-0.08675497025251389,-0.05982152372598648,0.3201185464859009,-0.23513609170913696,2,0.0,0.9960951805114746
0,137,-0.08371429890394211,-0.06248828396201134,0.292978972196579,-0.2860589027404785,2,0.0,0.9956899285316467
0,138,-0.08093445003032684,-0.06565102189779282,0.26774153113365173,-0.33445972204208374,4,5.0,0.9956434369087219
0,139,-0.07626618444919586,-0.06600428372621536,0.6188639998435974,0.196292906999588,2,0.0,0.9958316087722778
0,140,-0.0703677088022232,-0.06456299126148224,0.5690572261810303,0.10964195430278778,3,2.5,0.9961172342300415
0,141,-0.06387980282306671,-0.06231164559721947,0.7103903889656067,0.3175943195819855,0,-5.0,0.996031641960144
0,142,-0.05923544988036156,-0.06299503892660141,0.2791748046875,-0.356049120426178,4,5.0,0.9959593415260315
0,143,-0.05445629358291626,-0.06356596946716309,0.6296425461769104,0.17418235540390015,3,2.5,0.9963147044181824
0,144,-0.047387853264808655,-0.06070695072412491,0.7665090560913086,0.37543627619743347,0,-5.0,0.9962977170944214
0,145,-0.042205825448036194,-0.06084666773676872,0.33112940192222595,-0.3044368624687195,2,0.0,0.9958763718605042
0,146,-0.03906009718775749,-0.06421542912721634,0.3031160235404968,-0.3568744361400604,4,5.0,0.9957993030548096
0,147,-0.034052394330501556,-0.06481296569108963,0.6516965627670288,0.17022332549095154,3,2.5,0.9961547255516052
0,148,-0.026773380115628242,-0.062010396271944046,0.7868330478668213,0.3686060309410095,0,-5.0,0.9961270093917847
0,149,-0.02139708772301674,-0.06223341450095177,0.3498995304107666,-0.31380560994148254,4,5.0,0.9961028695106506
0,150,-0.01594044268131256,-0.06242670118808746,0.6951268911361694,0.20850792527198792,2,0.0,0.9962902665138245
0,151,-0.009310499764978886,-0.060907285660505295,0.6397799253463745,0.11384812742471695,1,-2.5,0.9961636662483215
0,152,-0.004275936167687178,-0.061938028782606125,0.4012572467327118,-0.26281318068504333,2,0.0,0.9957829713821411
0,153,-0.00045927727478556335,-0.06493847817182541,0.36793187260627747,-0.3235858678817749,4,5.0,0.9957427978515625
0,154,0.005168559495359659,-0.06524723023176193,0.7116020917892456,0.1958252489566803,2,0.0,0.9959205985069275
0,155,0.011955159716308117,-0.06387022137641907,0.654882550239563,0.09863756597042084,3,2.5,0.9961827397346497
0,156,0.019265029579401016,-0.06178398057818413,0.789824366569519,0.2968561351299286,2,0.0,0.9964666366577148
0,157,0.026801904663443565,-0.05944199115037918,0.7274256348609924,0.19144633412361145,2,0.0,0.9966232776641846
0,158,0.03374217078089714,-0.05810942500829697,0.6697994470596313,0.0937066450715065,1,-2.5,0.9964767098426819
0,159,0.03906499221920967,-0.0593571774661541,0.42912834882736206,-0.2859073579311371,2,0.0,0.9960809350013733
0,160,0.04314948618412018,-0.0626024678349495,0.3938431143760681,-0.34932300448417664,4,5.0,0.9960082173347473
0,161,0.049026645720005035,-0.0631806030869484,0.7357472777366638,0.16779161989688873,3,2.5,0.9963452816009521
0,162,0.05711106210947037,-0.060454461723566055,0.8646837472915649,0.3568909466266632,0,-5.0,0.9962980151176453
0,163,0.06323301047086716,-0.06084384024143219,0.4219496548175812,-0.33428755402565,4,5.0,0.9962440133094788
0,164,0.06938017159700394,-0.0612863227725029,0.7618798017501831,0.18011420965194702,1,-2.5,0.996188759803772
0,165,0.07558359205722809,-0.06173508241772652,0.5141962170600891,-0.21069656312465668,1,-2.5,0.9956532120704651
0,166,0.07941566407680511,-0.06593013554811478,0.2850610613822937,-0.5730633735656738,4,5.0,0.9952828288078308
0,167,0.08424977213144302,-0.06868139654397964,0.634863555431366,-0.044474609196186066,3,2.5,0.9953729510307312
0,168,0.09136570990085602,-0.06802260130643845,0.7709876298904419,0.15473192930221558,3,2.5,0.9957150816917419
0,169,0.09978530555963516,-0.06545941531658173,0.8969852924346924,0.3385080099105835,4,5.0,0.9964604377746582
0,170,0.11047838628292084,-0.05949418246746063,1.2011022567749023,0.7971118092536926,2,0.0,0.9972527623176575
0,171,0.12195442616939545,-0.052414193749427795,1.1081180572509766,0.64501953125,0,-5.0,0.9974928498268127
0,172,0.1304091364145279,-0.05007133632898331,0.6473689079284668,-0.07297513633966446,4,5.0,0.9976934790611267
0,173,0.13871991634368896,-0.04802606254816055,0.9712021946907043,0.41863638162612915,0,-5.0,0.9977102279663086
0,174,0.14586472511291504,-0.047851718962192535,0.5208093523979187,-0.2829180955886841,1,-2.5,0.9972171783447266
0,175,0.14976458251476288,-0.052752308547496796,0.2917115092277527,-0.6434153914451599,3,2.5,0.9966560006141663
0,176,0.15360288321971893,-0.05782713368535042,0.4545416235923767,-0.4005987048149109,4,5.0,0.9965251684188843
0,177,0.16006366908550262,-0.058947786688804626,0.7922489047050476,0.1109074279665947,1,-2.5,0.9963873624801636
0,178,0.16655850410461426,-0.06010521575808525,0.5423686504364014,-0.2830009162425995,1,-2.5,0.9957698583602905
0,179,0.1706608533859253,-0.06503936648368835,0.3111886978149414,-0.6483206152915955,4,5.0,0.995299756526947
0,180,0.17574568092823029,-0.06855837255716324,0.659106969833374,-0.12249182909727097,4,5.0,0.9955036044120789
0,181,0.18415921926498413,-0.067054882645607,0.9807060360908508,0.3623220920562744,4,5.0,0.9962900280952454
0,182,0.1956530511379242,-0.06090972572565079,1.278441071510315,0.8108145594596863,2,0.0,0.9971113801002502
0,183,0.2078690528869629,-0.05374576151371002,1.1796010732650757,0.6495006084442139,0,-5.0,0.9973573088645935
0,184,0.2170078009366989,-0.051406800746917725,0.7134579420089722,-0.07695849984884262,4,5.0,0.9975549578666687
0,185,0.22595058381557465,-0.049447569996118546,1.0322402715682983,0.4066299796104431,0,-5.0,0.9975561499595642
0,186,0.23367933928966522,-0.04943537339568138,0.5772274136543274,-0.3022156357765198,1,-2.5,0.997022271156311
0,187,0.23811881244182587,-0.05456847697496414,0.34383755922317505,-0.6695443391799927,3,2.5,0.9964069128036499
0,188,0.2424553781747818,-0.059942275285720825,0.5026524066925049,-0.4332224130630493,1,-2.5,0.9955974221229553
0,189,0.24617774784564972,-0.06635213643312454,0.2744772136211395,-0.7939198017120361,4,5.0,0.9949154853820801
0,190,0.2509106397628784,-0.07130564004182816,0.6250635981559753,-0.26427581906318665,4,5.0,0.9949300289154053
0,191,0.25899675488471985,-0.07120376080274582,0.9489867091178894,0.2235596776008606,2,0.0,0.9951398372650146
0,192,0.2680538594722748,-0.06971505284309387,0.8742060661315918,0.09770665317773819,3,2.5,0.995404064655304
0,193,0.27746081352233887,-0.06779319792985916,0.9923569560050964,0.26910629868507385,2,0.0,0.9956609010696411
0,194,0.28693443536758423,-0.06587173789739609,0.9144926071166992,0.13900268077850342,3,2.5,0.9959606528282166
0,195,0.29672887921333313,-0.063556008040905,1.029865026473999,0.30676212906837463,2,0.0,0.9962453246116638
0,196,0.3065631687641144,-0.06127554178237915,0.9493932127952576,0.17325739562511444,1,-2.5,0.9961664080619812
0,197,0.31456175446510315,-0.061916034668684006,0.6876552104949951,-0.23920509219169617,1,-2.5,0.9955763816833496
0,198,0.32005441188812256,-0.06651034951210022,0.44551753997802734,-0.6216295957565308,4,5.0,0.9951204657554626
0,199,0.3264244496822357,-0.06985379755496979,0.7832577228546143,-0.11174122244119644,4,5.0,0.9953314065933228
0,200,0.3360259234905243,-0.06832703202962875,1.0954593420028687,0.3583664894104004,4,5.0,0.9961187839508057
0,201,0.34861770272254944,-0.062299471348524094,1.3845016956329346,0.7932395935058594,2,0.0,0.9969326853752136
0,202,0.36184853315353394,-0.055383265018463135,1.2776434421539307,0.6193709969520569,0,-5.0,0.9971471428871155
0,203,0.3719254434108734,-0.05341222882270813,0.804103434085846,-0.11867748200893402,4,5.0,0.9973028302192688
0,204,0.3817349970340729,-0.05193399265408516,1.1159411668777466,0.353839635848999,0,-5.0,0.9972429275512695
0,205,0.3902644217014313,-0.05250813812017441,0.6545785069465637,-0.3650897145271301,1,-2.5,0.9965981245040894
0,206,0.3954434394836426,-0.058325473219156265,0.41527748107910156,-0.741948127746582,4,5.0,0.9960517883300781
0,207,0.4015284478664398,-0.0628347098827362,0.7559048533439636,-0.22614158689975739,4,5.0,0.996103823184967
0,208,0.4108717143535614,-0.06241921707987785,1.070665717124939,0.24915704131126404,2,0.0,0.9963107109069824
0,209,0.4210970103740692,-0.06073986738920212,0.9871785640716553,0.11115728318691254,1,-2.5,0.9961528182029724
0,210,0.42945748567581177,-0.062025487422943115,0.7226234674453735,-0.3055884838104248,1,-2.5,0.9954698085784912
0,211,0.43528494238853455,-0.06730670481920242,0.47786974906921387,-0.6920687556266785,4,5.0,0.9949052333831787
0,212,0.44196438789367676,-0.07137741148471832,0.8131332397460938,-0.18616631627082825,4,5.0,0.9950131177902222
0,213,0.4518510401248932,-0.07061787694692612,1.1229718923568726,0.2799972891807556,2,0.0,0.9952833652496338
0,214,0.46257415413856506,-0.06867783516645432,1.0351953506469727,0.13423088192939758,3,2.5,0.9955784678459167
0,215,0.4735229015350342,-0.06649435311555862,1.1413545608520508,0.2873442769050598,2,0.0,0.9958415031433105
0,216,0.4844234585762024,-0.06448614597320557,1.052389144897461,0.14033348858356476,3,2.5,0.9961255192756653
0,217,0.4955386817455292,-0.06224505603313446,1.157510757446289,0.2925291061401367,2,0.0,0.9963773488998413
0,218,0.5065954327583313,-0.060188643634319305,1.067529559135437,0.14455997943878174,0,-5.0,0.9960518479347229
0,219,0.5146593451499939,-0.06283453851938248,0.6095888614654541,-0.5700463652610779,0,-5.0,0.9947686195373535
0,220,0.5183391571044922,-0.07232823222875595,0.18602676689624786,-1.2320793867111206,2,0.0,0.9927929043769836
0,221,0.5200939774513245,-0.08489467203617096,0.16861239075660706,-1.2701205015182495,2,0.0,0.9904252886772156
0,222,0.5216777324676514,-0.09785059094429016,0.15196309983730316,-1.3088630437850952,2,0.0,0.9876337051391602
0,223,0.5230979323387146,-0.11120395362377167,0.13601861894130707,-1.3484543561935425,1,-2.5,0.9839749932289124
0,224,0.5233010649681091,-0.12659013271331787,-0.06561538577079773,-1.6747490167617798,2,0.0,0.979407012462616
0,225,0.5226317644119263,-0.1435025930404663,-0.06613683700561523,-1.695063591003418,4,5.0,0.9752185940742493
0,226,0.5240631103515625,-0.15742120146751404,0.30366000533103943,-1.1525287628173828,1,-2.5,0.9707551598548889
0,227,0.5258623957633972,-0.17101112008094788,0.0887017697095871,-1.5040560960769653,0,-5.0,0.9640586376190186
0,228,0.5245550870895386,-0.1895822286605835,-0.29439637064933777,-2.1124267578125,4,5.0,0.9568841457366943
0,229,0.5237753391265869,-0.20764341950416565,0.08815731108188629,-1.562117338180542,0,-5.0,0.9485605955123901
0,230,0.522469162940979,-0.2268024981021881,-0.29334011673927307,-2.169346332550049,4,5.0,0.939710259437561
0,231,0.5216737389564514,-0.24553969502449036,0.08493731915950775,-1.6356475353240967,1,-2.5,0.9303652048110962
0,232,0.5213798880577087,-0.2638840973377228,-0.11260318756103516,-1.968261957168579,4,5.0,0.9211278557777405
0,233,0.522283673286438,-0.2808419167995453,0.24731366336345673,-1.4725711345672607,0,-5.0,0.9104820489883423
0,234,0.5225219130516052,-0.29919564723968506,-0.1415325403213501,-2.090839385986328,4,5.0,0.8992136716842651
0,235,0.5231232047080994,-0.3174685835838318,0.21620923280715942,-1.6090943813323975,3,2.5,0.889312744140625
0,236,0.5261167287826538,-0.3326968550682068,0.3665224611759186,-1.4365917444229126,4,5.0,0.8810720443725586
0,237,0.5315484404563904,-0.34485939145088196,0.6815506219863892,-1.0273072719573975,4,5.0,0.8752767443656921
0,238,0.5399861335754395,-0.3531617820262909,0.9717932939529419,-0.657464325428009,4,5.0,0.8718603849411011
0,239,0.5511985421180725,-0.357965886592865,1.2399812936782837,-0.3217877745628357,1,-2.5,0.8675610423088074
0,240,0.5619792938232422,-0.36392173171043396,0.9608084559440613,-0.7783147096633911,4,5.0,0.8631305694580078
0,241,0.5730792284011841,-0.36995866894721985,1.2285548448562622,-0.44643843173980713,1,-2.5,0.8577578067779541
