episode,step,cart_pos,pole_angle,cart_vel,pole_vel,action_idx,action_val,reward
0,49,0.24009449779987335,-0.050329383462667465,0.43850183486938477,0.15692679584026337,2,0.0,0.9975855946540833
0,50,0.24427224695682526,-0.04913662374019623,0.40298646688461304,0.09459763020277023,2,0.0,0.9976437091827393
0,51,0.24811042845249176,-0.048541855067014694,0.3701877295970917,0.03661910817027092,2,0.0,0.9976473450660706
0,52,0.251634806394577,-0.048504363745450974,0.33987361192703247,-0.01745416224002838,2,0.0,0.9976001977920532
0,53,0.2548690140247345,-0.04898766055703163,0.3118308484554291,-0.0680328756570816,3,2.5,0.9976657032966614
0,54,0.25890132784843445,-0.04831463098526001,0.4733826518058777,0.17358805239200592,2,0.0,0.9977933764457703
0,55,0.26341381669044495,-0.04697471112012863,0.43535447120666504,0.10768809169530869,2,0.0,0.9978594183921814
0,56,0.26756274700164795,-0.0462665855884552,0.4002385139465332,0.04646169766783714,2,0.0,0.9978705048561096
0,57,0.27137571573257446,-0.046146493405103683,0.36778655648231506,-0.010566283017396927,2,0.0,0.9978307485580444
0,58,0.27487802505493164,-0.046575192362070084,0.33777040243148804,-0.06383411586284637,3,2.5,0.9978957176208496
0,59,0.2791597545146942,-0.04587267339229584,0.4975231885910034,0.1754080057144165,2,0.0,0.998017430305481
0,60,0.2839042842388153,-0.04452624171972275,0.45780712366104126,0.10726875066757202,2,0.0,0.9980787038803101
0,61,0.2882690727710724,-0.043832868337631226,0.42113053798675537,0.044000282883644104,2,0.0,0.9980862140655518
0,62,0.2922830283641815,-0.0437469445168972,0.38723456859588623,-0.014892272651195526,2,0.0,0.9980438947677612
0,63,0.2959725260734558,-0.04422757029533386,0.3558812737464905,-0.06986512988805771,3,2.5,0.998099684715271
0,64,0.30042868852615356,-0.04359285533428192,0.5144161581993103,0.16787874698638916,2,0.0,0.9982082843780518
0,65,0.3053358197212219,-0.042328931391239166,0.4735466241836548,0.09829770028591156,2,0.0,0.9982584714889526
0,66,0.30985215306282043,-0.041731856763362885,0.4357994496822357,0.033703237771987915,2,0.0,0.998256504535675
0,67,0.3140072822570801,-0.04175494983792305,0.4009087085723877,-0.026412546634674072,2,0.0,0.9982059597969055
0,68,0.31782838702201843,-0.042356349527835846,0.368630051612854,-0.08251777291297913,3,2.5,0.9982483386993408
0,69,0.3224073648452759,-0.041853051632642746,0.5263192057609558,0.154221311211586,2,0.0,0.9983410239219666
0,70,0.3274291455745697,-0.04073056951165199,0.48464271426200867,0.0836511179804802,2,0.0,0.9983771443367004
0,71,0.3320523202419281,-0.04028454050421715,0.4461424946784973,0.018129868432879448,2,0.0,0.9983623623847961
0,72,0.3363070785999298,-0.040467698127031326,0.41054797172546387,-0.042859163135290146,2,0.0,0.9982994794845581
0,73,0.34022098779678345,-0.04123770073056221,0.37761056423187256,-0.09979209303855896,3,2.5,0.998326301574707
0,74,0.34488645195961,-0.0409109853208065,0.534690797328949,0.13618409633636475,2,0.0,0.9984021782875061
0,75,0.349988728761673,-0.03997279703617096,0.4924314618110657,0.06485110521316528,2,0.0,0.9984224438667297
0,76,0.3546867370605469,-0.03971860930323601,0.45338335633277893,-0.0014066663570702076,2,0.0,0.9983919262886047
0,77,0.3590110242366791,-0.04010094702243805,0.4172727167606354,-0.06311190873384476,3,2.5,0.9984451532363892
0,78,0.36405667662620544,-0.0394313707947731,0.5714478492736816,0.1685766875743866,2,0.0,0.9985414743423462
0,79,0.36951136589050293,-0.038190849125385284,0.5265089273452759,0.09333844482898712,2,0.0,0.9985808730125427
0,80,0.37453633546829224,-0.03767111152410507,0.48499682545661926,0.02355237491428852,2,0.0,0.9985695481300354
0,81,0.37916409969329834,-0.037821102887392044,0.44661998748779297,-0.04133684188127518,2,0.0,0.9985104203224182
0,82,0.38342440128326416,-0.038595058023929596,0.41111066937446594,-0.10184100270271301,3,2.5,0.9985326528549194
0,83,0.3884117305278778,-0.038305945694446564,0.5658333897590637,0.13092395663261414,2,0.0,0.9985985159873962
0,84,0.3938131034374237,-0.037436384707689285,0.5213683247566223,0.056574974209070206,2,0.0,0.998610258102417
0,85,0.39878910779953003,-0.0372796505689621,0.4802767336368561,-0.01245875470340252,2,0.0,0.9985722303390503
0,86,0.40337181091308594,-0.03778601065278053,0.44227126240730286,-0.07672537118196487,3,2.5,0.998611330986023
0,87,0.40865781903266907,-0.03726472705602646,0.5947055220603943,0.1526462733745575,2,0.0,0.9986898899078369
0,88,0.4143359959125519,-0.036195117980241776,0.5481287837028503,0.0752001404762268,2,0.0,0.998713493347168
0,89,0.4195686876773834,-0.035867586731910706,0.5050936937332153,0.003357852343469858,2,0.0,0.9986873865127563
0,90,0.42438948154449463,-0.03622966259717941,0.4652988612651825,-0.06345444917678833,3,2.5,0.9987335205078125
0,91,0.42989662289619446,-0.035587918013334274,0.6160973310470581,0.1636466383934021,2,0.0,0.9988152980804443
0,92,0.43578025698661804,-0.03441949561238289,0.5680010318756104,0.08410872519016266,2,0.0,0.9988431334495544
0,93,0.44120389223098755,-0.03401288017630577,0.5235654711723328,0.010372854769229889,2,0.0,0.9988225698471069
0,94,0.44620227813720703,-0.034313756972551346,0.48247936367988586,-0.05815305933356285,2,0.0,0.9987557530403137
0,95,0.45080721378326416,-0.035273440182209015,0.44445672631263733,-0.1220143660902977,3,2.5,0.9987608194351196
0,96,0.4561152458190918,-0.03520188108086586,0.5968698263168335,0.10771481692790985,2,0.0,0.9988042712211609
0,97,0.4618149399757385,-0.03457954153418541,0.5502301454544067,0.030468005686998367,2,0.0,0.9987960457801819
0,98,0.4670683443546295,-0.034697990864515305,0.5071154236793518,-0.04126688838005066,2,0.0,0.9987393617630005
0,99,0.47190895676612854,-0.03550568222999573,0.46722519397735596,-0.10806239396333694,3,2.5,0.9987531900405884
0,100,0.47743484377861023,-0.035310015082359314,0.6179171204566956,0.11897829174995422,2,0.0,0.9988036155700684
0,101,0.4833360016345978,-0.03458906337618828,0.5696934461593628,0.03927464410662651,2,0.0,0.9988006353378296
0,102,0.48877575993537903,-0.03463226929306984,0.5251181721687317,-0.03471260145306587,2,0.0,0.9987478256225586
0,103,0.4937887489795685,-0.03538615256547928,0.4838804304599762,-0.10357517004013062,3,2.5,0.9987640380859375
0,104,0.4994741380214691,-0.03515634313225746,0.6333295702934265,0.12156891822814941,2,0.0,0.9988152980804443
0,105,0.5055228471755981,-0.03441936522722244,0.5839570760726929,0.04011671990156174,2,0.0,0.9988123178482056
0,106,0.5110992789268494,-0.034463245421648026,0.5383198857307434,-0.03548309952020645,2,0.0,0.9987586140632629
0,107,0.5162387490272522,-0.035233236849308014,0.4960998594760895,-0.105835922062397,0,-5.0,0.9984021186828613
0,108,0.5188388824462891,-0.039973288774490356,0.0817532017827034,-0.7503158450126648,1,-2.5,0.9975748062133789
0,109,0.5185387134552002,-0.04924614727497101,-0.11402703821659088,-1.0584625005722046,1,-2.5,0.9962195754051208
0,110,0.5163620710372925,-0.06148527190089226,-0.2954035997390747,-1.345741629600525,4,5.0,0.9948776364326477
0,111,0.5156432390213013,-0.07157061249017715,0.09839561581611633,-0.7488090991973877,0,-5.0,0.9931893944740295
0,112,0.5144277215003967,-0.08252644538879395,-0.28697872161865234,-1.353009581565857,3,2.5,0.9910938143730164
0,113,0.5127143859863281,-0.09437255561351776,-0.08243605494499207,-1.0512676239013672,0,-5.0,0.988280177116394
0,114,0.5097649693489075,-0.108257956802845,-0.4543811082839966,-1.6371530294418335,3,2.5,0.9848991632461548
0,115,0.5064389109611511,-0.12288548052310944,-0.2388150542974472,-1.323272466659546,3,2.5,0.981896698474884
0,116,0.5051673650741577,-0.1345483958721161,-0.04065445065498352,-1.0387159585952759,0,-5.0,0.9779860973358154
0,117,0.5026145577430725,-0.14837083220481873,-0.4156770408153534,-1.6326428651809692,3,2.5,0.9734103679656982
0,118,0.49963951110839844,-0.163063183426857,-0.205880269408226,-1.3353416919708252,4,5.0,0.9699490666389465
0,119,0.4997152090072632,-0.17335209250450134,0.17177408933639526,-0.7853469252586365,3,2.5,0.967595100402832
0,120,0.502346396446228,-0.18001356720924377,0.33524197340011597,-0.563201904296875,3,2.5,0.9659324884414673
0,121,0.506538987159729,-0.18457382917404175,0.4859985113143921,-0.36156973242759705,1,-2.5,0.9637457728385925
0,122,0.5100758671760559,-0.1904054433107376,0.25660452246665955,-0.7374176383018494,2,0.0,0.9606907963752747
0,123,0.5124635100364685,-0.19826547801494598,0.2284243106842041,-0.8089432120323181,2,0.0,0.9572195410728455
0,124,0.5145792365074158,-0.20683421194553375,0.2020735889673233,-0.8788173794746399,1,-2.5,0.9526187181472778
0,125,0.5153973698616028,-0.2176724523305893,-0.005946429446339607,-1.2241871356964111,3,2.5,0.9476954936981201
0,126,0.5163061618804932,-0.2287018746137619,0.1675713211297989,-0.9958394169807434,0,-5.0,0.9413084983825684
0,127,0.5157560110092163,-0.2422632873058319,-0.22002635896205902,-1.6126649379730225,4,5.0,0.9346979260444641
0,128,0.5156397223472595,-0.25554269552230835,0.14956817030906677,-1.0960581302642822,1,-2.5,0.9278796911239624
0,129,0.5159555673599243,-0.26855239272117615,-0.05389063432812691,-1.4381816387176514,3,2.5,0.9205870032310486
0,130,0.5163803100585938,-0.2818032205104828,0.1193152517080307,-1.2211745977401733,3,2.5,0.9141361713409424
0,131,0.5184552073478699,-0.2930251657962799,0.278458833694458,-1.0278141498565674,0,-5.0,0.9057765007019043
0,132,0.5189875364303589,-0.30695855617523193,-0.1130034476518631,-1.6497058868408203,4,5.0,0.8970368504524231
0,133,0.5198444128036499,-0.32087865471839905,0.24022771418094635,-1.1767280101776123,4,5.0,0.8908772468566895
0,134,0.52406907081604,-0.33033716678619385,0.5652405023574829,-0.7491179704666138,4,5.0,0.8872724771499634
0,135,0.5313987135887146,-0.3357491195201874,0.8652316331863403,-0.3606443703174591,4,5.0,0.8861120343208313
0,136,0.5416001677513123,-0.3374728262424469,1.1429647207260132,-0.005969926714897156,0,-5.0,0.8832513093948364
0,137,0.5504364371299744,-0.3416851758956909,0.6922104358673096,-0.7124526500701904,4,5.0,0.8797014355659485
0,138,0.5589749813079834,-0.3468407690525055,0.9816663265228271,-0.3426337242126465,4,5.0,0.878557562828064
0,139,0.5702850818634033,-0.34848591685295105,1.2497475147247314,-0.0051346346735954285,0,-5.0,0.8755744695663452
0,140,0.5801523923873901,-0.3527401387691498,0.792647659778595,-0.7198085188865662,4,5.0,0.8717917203903198
0,141,0.5896462202072144,-0.3580617606639862,1.0735787153244019,-0.3655974864959717,4,5.0,0.8703832626342773
0,142,0.6018298268318176,-0.36002326011657715,1.3337830305099487,-0.04269681125879288,0,-5.0,0.8670030832290649
0,143,0.6125108599662781,-0.3646874725818634,0.8721272945404053,-0.7627436518669128,4,5.0,0.8627146482467651
0,144,0.6227586269378662,-0.3705202341079712,1.145979404449463,-0.4222804009914398,4,5.0,0.860776424407959
0,145,0.6356281042098999,-0.3731267750263214,1.3995838165283203,-0.11245401203632355,3,2.5,0.8599600195884705
0,146,0.6499344706535339,-0.37421905994415283,1.4599645137786865,-0.08090481162071228,3,2.5,0.8593506813049316
0,147,0.66482013463974,-0.3750324249267578,1.5160529613494873,-0.05570360645651817,4,5.0,0.8599753379821777
0,148,0.6812387108802795,-0.37419864535331726,1.7431552410125732,0.21498233079910278,2,0.0,0.8603902459144592
0,149,0.697848916053772,-0.37364381551742554,1.6044210195541382,-0.03965872898697853,4,5.0,0.8610975742340088
0,150,0.7151169776916504,-0.3726962208747864,1.825498104095459,0.22275033593177795,2,0.0,0.861534059047699
0,151,0.7325178384780884,-0.3721100091934204,1.6809799671173096,-0.04011093080043793,4,5.0,0.8622057437896729
0,152,0.7505221366882324,-0.3712066113948822,1.8968645334243774,0.2152380347251892,2,0.0,0.8625550866127014
0,153,0.7686081528663635,-0.3707355856895447,1.7473222017288208,-0.05476089194417,4,5.0,0.8630903959274292
0,154,0.7872504591941833,-0.37001296877861023,1.958703637123108,0.1944618672132492,2,0.0,0.8632593750953674
0,155,0.8059301376342773,-0.3697845935821533,1.8048022985458374,-0.08174099773168564,4,5.0,0.8635716438293457
0,156,0.8251248598098755,-0.3693622350692749,2.0122506618499756,0.16205380856990814,0,-5.0,0.8613505363464355
0,157,0.8423256278038025,-0.37235668301582336,1.5040278434753418,-0.6240286231040955,4,5.0,0.8577284812927246
0,158,0.858633279800415,-0.3771890103816986,1.7325007915496826,-0.3509537875652313,4,5.0,0.8560277819633484
0,159,0.8771294355392456,-0.37943682074546814,1.9442440271377563,-0.10304171591997147,4,5.0,0.8561066389083862
0,160,0.8976566791534424,-0.37933269143104553,2.140904664993286,0.12278442084789276,0,-5.0,0.8534821271896362
0,161,0.9161004424095154,-0.3827763795852661,1.6251071691513062,-0.6726779341697693,4,5.0,0.8493066430091858
0,162,0.9335640072822571,-0.38819241523742676,1.8440039157867432,-0.41615885496139526,4,5.0,0.8469746112823486
0,163,0.953123927116394,-0.39118459820747375,2.046816825866699,-0.18392589688301086,4,5.0,0.8463532328605652
0,164,0.974628746509552,-0.3919779360294342,2.2351136207580566,0.02693697065114975,4,5.0,0.847298264503479
0,165,0.9979415535926819,-0.39077064394950867,2.4102590084075928,0.21894016861915588,2,0.0,0.8474612832069397
0,166,1.0209590196609497,-0.3905620574951172,2.2253060340881348,-0.10266736149787903,4,5.0,0.8473988771438599
0,167,1.0441784858703613,-0.3906420171260834,2.4012415409088135,0.09074723720550537,0,-5.0,0.8443439602851868
0,168,1.0651315450668335,-0.39453262090682983,1.8690094947814941,-0.7263463735580444,4,5.0,0.8394763469696045
0,169,1.084930419921875,-0.4006539583206177,2.069735527038574,-0.4988892078399658,2,0.0,0.8340000510215759
0,170,1.1046812534332275,-0.40743085741996765,1.909177303314209,-0.7861001491546631,4,5.0,0.82843416929245
0,171,1.1248583793640137,-0.41420504450798035,2.105868101119995,-0.5677509307861328,4,5.0,-2.1754987239837646
1,1,0.16612789034843445,-0.19676725566387177,0.14084205031394958,-0.19512325525283813,2,0.0,0.9603415131568909
1,2,0.16740179061889648,-0.19914428889751434,0.1206008568406105,-0.2554090917110443,2,0.0,0.9591494798660278
1,3,0.16848106682300568,-0.20211496949195862,0.1017606183886528,-0.3139270544052124,3,2.5,0.9583498239517212
1,4,0.1704237461090088,-0.20408378541469574,0.26787590980529785,-0.09325507283210754,2,0.0,0.9577558040618896
1,5,0.17291229963302612,-0.20553401112556458,0.23797261714935303,-0.16916145384311676,2,0.0,0.9568496346473694
1,6,0.1751139611005783,-0.2077265977859497,0.21021713316440582,-0.24204020202159882,2,0.0,0.9556335210800171
1,7,0.17704908549785614,-0.21063363552093506,0.18442706763744354,-0.31227195262908936,2,0.0,0.9541050791740417
1,8,0.1787363588809967,-0.2142309844493866,0.16043388843536377,-0.3802134692668915,3,2.5,0.9529428482055664
1,9,0.18123474717140198,-0.21692661941051483,0.32126584649086,-0.16997189819812775,2,0.0,0.9519526362419128
1,10,0.1842310130596161,-0.21919703483581543,0.2869465947151184,-0.2543272376060486,2,0.0,0.9505859613418579
1,11,0.186897873878479,-0.22229266166687012,0.25507616996765137,-0.3353206515312195,3,2.5,0.949547290802002
1,12,0.1902986764907837,-0.2246168851852417,0.4083082377910614,-0.13812942802906036,2,0.0,0.9486365914344788
1,13,0.19412676990032196,-0.2266348898410797,0.3673223853111267,-0.2335551381111145,2,0.0,0.9472910761833191
1,14,0.19756165146827698,-0.2295842319726944,0.3292836844921112,-0.3248369097709656,3,2.5,0.946238100528717
1,15,0.20166967809200287,-0.23186621069908142,0.4765006899833679,-0.13814488053321838,2,0.0,0.945273220539093
1,16,0.20614928007125854,-0.23393744230270386,0.4302743375301361,-0.2424069494009018,2,0.0,0.9438190460205078
1,17,0.2101854681968689,-0.2370251566171646,0.3873792290687561,-0.34195902943611145,3,2.5,0.9426249861717224
1,18,0.21484634280204773,-0.23953092098236084,0.5297672748565674,-0.16400551795959473,3,2.5,0.9422311782836914
1,19,0.22087036073207855,-0.24035148322582245,0.6615492105484009,-0.0023895837366580963,2,0.0,0.9418262243270874
1,20,0.2271212935447693,-0.24119223654270172,0.6015350818634033,-0.12840163707733154,3,2.5,0.94157874584198
1,21,0.23383237421512604,-0.24170491099357605,0.7279601097106934,0.024873169139027596,2,0.0,0.9412829279899597
1,22,0.24071954190731049,-0.24231606721878052,0.6630679368972778,-0.10861318558454514,3,2.5,0.9411105513572693
1,23,0.24801984429359436,-0.24267145991325378,0.7849268317222595,0.03760883957147598,2,0.0,0.9408576488494873
1,24,0.25545284152030945,-0.24319186806678772,0.7158588171005249,-0.10225051641464233,3,2.5,0.9406989216804504
1,25,0.26325875520706177,-0.24351821839809418,0.8338086009025574,0.037949349731206894,2,0.0,0.9404314160346985
1,26,0.2711601257324219,-0.24406664073467255,0.7611584067344666,-0.10737847536802292,3,2.5,0.9402323961257935
1,27,0.2793998122215271,-0.24447418749332428,0.8757458329200745,0.02761664427816868,2,0.0,0.9398999214172363
1,28,0.2877030372619629,-0.24515317380428314,0.8000174760818481,-0.12243719398975372,3,2.5,0.9396130442619324
1,29,0.29631471633911133,-0.24573764204978943,0.9116971492767334,0.007992999628186226,2,0.0,0.9391703605651855
1,30,0.30496227741241455,-0.2466367483139038,0.833320140838623,-0.1461784839630127,3,2.5,0.9387525320053101
1,31,0.31389254331588745,-0.2474823296070099,0.9424700736999512,-0.01982264779508114,2,0.0,0.938157856464386
1,32,0.32283470034599304,-0.24868084490299225,0.8618124723434448,-0.17761558294296265,3,2.5,0.9375686645507812
1,33,0.3320371210575104,-0.24986261129379272,0.9687458276748657,-0.05497056990861893,2,0.0,0.9367821216583252
1,34,0.3412306606769562,-0.25143179297447205,0.8861243724822998,-0.21598219871520996,3,2.5,0.9359819293022156
1,35,0.350664883852005,-0.2530179023742676,0.9910997152328491,-0.09679292887449265,3,2.5,0.9357478022575378
1,36,0.3611045479774475,-0.2534802258014679,1.0883293151855469,0.010564107447862625,2,0.0,0.9352438449859619
1,37,0.3714437186717987,-0.2544723451137543,0.9969332814216614,-0.1639627069234848,3,2.5,0.9346621036529541
1,38,0.3819386661052704,-0.25561287999153137,1.0936411619186401,-0.05767437815666199,2,0.0,0.933800220489502
1,39,0.3923283815383911,-0.25729313492774963,1.0018221139907837,-0.23307907581329346,3,2.5,0.9328498840332031
1,40,0.40286898612976074,-0.25913336873054504,1.0979911088943481,-0.12813715636730194,3,2.5,0.9324067234992981
1,41,0.41433054208755493,-0.2599872052669525,1.1870464086532593,-0.03411401808261871,2,0.0,0.9316206574440002
1,42,0.42561495304107666,-0.2614944279193878,1.0883644819259644,-0.22023367881774902,3,2.5,0.9306901097297668
1,43,0.4369833469390869,-0.26326784491539,1.1779701709747314,-0.1258477419614792,3,2.5,0.9302215576171875
1,44,0.44920986890792847,-0.2641561031341553,1.2609539031982422,-0.04162335768342018,2,0.0,0.9293564558029175
1,45,0.4612022042274475,-0.2657884955406189,1.1568467617034912,-0.2362712323665619,3,2.5,0.9282978177070618
1,46,0.47322526574134827,-0.26777273416519165,1.2412108182907104,-0.150478795170784,3,2.5,0.9276633262634277
1,47,0.4860561788082123,-0.26895472407341003,1.31932532787323,-0.07431888580322266,3,2.5,0.9274100661277771
1,48,0.4996354877948761,-0.26942527294158936,1.391710877418518,-0.006870760582387447,2,0.0,0.9266695976257324
1,49,0.5128807425498962,-0.2707958519458771,1.2780612707138062,-0.21625660359859467,0,-5.0,0.9231343865394592
1,50,0.5229820609092712,-0.2772464156150818,0.8114684820175171,-0.9505219459533691,1,-2.5,0.9163521528244019
1,51,0.5296437740325928,-0.28921929001808167,0.5603530406951904,-1.3646856546401978,1,-2.5,0.9068686366081238
1,52,0.5339058041572571,-0.30517441034317017,0.3286992311477661,-1.7505022287368774,3,2.5,0.8964114785194397
1,53,0.5379883050918579,-0.3218517005443573,0.47238969802856445,-1.5851386785507202,3,2.5,0.8864293098449707
1,54,0.5434373617172241,-0.3370024859905243,0.6040804386138916,-1.4408129453659058,4,5.0,0.8779475688934326
1,55,0.551145613193512,-0.3493599593639374,0.9017358422279358,-1.058120608329773,4,5.0,0.8717558979988098
1,56,0.5616937279701233,-0.35811179876327515,1.1759247779846191,-0.7128913998603821,4,5.0,0.8677933216094971
1,57,0.574862539768219,-0.36360231041908264,1.429193377494812,-0.40022215247154236,4,5.0,0.8659480214118958
1,58,0.5904563069343567,-0.36613112688064575,1.6637449264526367,-0.11591146141290665,4,5.0,0.8660735487937927
1,59,0.6082992553710938,-0.3659595847129822,1.8814845085144043,0.14363554120063782,0,-5.0,0.8637885451316833
1,60,0.6242420673370361,-0.3690685033798218,1.3819808959960938,-0.6303550004959106,4,5.0,0.8602100610733032
1,61,0.6393802165985107,-0.3738848865032196,1.6193876266479492,-0.3435426950454712,4,5.0,0.8586353659629822
1,62,0.656792402267456,-0.3759850263595581,1.8394057750701904,-0.08287744224071503,4,5.0,0.8589168787002563
1,63,0.6763151288032532,-0.3756104111671448,2.043765068054199,0.1548842191696167,0,-5.0,0.8565981984138489
1,64,0.6938232183456421,-0.37868425250053406,1.5342087745666504,-0.6322050094604492,4,5.0,0.8528256416320801
1,65,0.7104162573814392,-0.3836331367492676,1.759860873222351,-0.364889919757843,4,5.0,0.8509629964828491
1,66,0.7291708588600159,-0.3860531747341156,1.968998908996582,-0.12240269780158997,4,5.0,0.8508696556091309
1,67,0.7499315738677979,-0.3861740231513977,2.1632421016693115,0.09827692061662674,0,-5.0,0.8480066657066345
1,68,0.7685950994491577,-0.38986319303512573,1.6468992233276367,-0.6968772411346436,4,5.0,0.8435381054878235
1,69,0.7862633466720581,-0.3955526053905487,1.8635238409042358,-0.44551196694374084,2,0.0,0.8386541604995728
1,70,0.8040323853492737,-0.4016788899898529,1.7170740365982056,-0.7124230265617371,4,5.0,0.8338661789894104
1,71,0.8223667740821838,-0.40759506821632385,1.927553653717041,-0.47296956181526184,2,0.0,0.8285739421844482
1,72,0.840752124786377,-0.414036363363266,1.7769602537155151,-0.7463578581809998,4,5.0,-2.1767008304595947
2,1,0.014423742890357971,0.19247442483901978,0.00044086575508117676,-0.1383814960718155,3,2.5,0.962748646736145
2,2,0.015549222007393837,0.19300612807273865,0.19418911635875702,0.18408001959323883,2,0.0,0.9619538187980652
2,3,0.017484115436673164,0.1950543075799942,0.1896057277917862,0.20622669160366058,2,0.0,0.9610607624053955
