step,avg_reward,optimal_pct,cumulative_regret,q_error
1,0.0008254822757842664,10.100000000000001,1.53148878209971,0.7995435631569735
2,-0.018123943816211106,10.45,3.086722295815991,0.7962930403410889
3,0.03060861925528952,10.7,4.576944880011062,0.7937596032525421
4,0.009632484226907928,9.3,6.1258456255210145,0.794810779322588
5,0.05342189054319988,10.4,7.646018230085573,0.7932172048452676
6,-0.011768379773888782,8.95,9.199362092924451,0.795829203682887
7,0.022586264662514368,9.75,10.72736250662798,0.7940644204718315
8,-0.06244512791658462,8.55,12.305821929190216,0.7963216420956786
9,-0.008731624221424315,10.9,13.824849451434355,0.797021389267816
10,0.04021611794598985,10.9,15.331011194182013,0.793539516236412
11,1.0706613532594749,42.95,15.784793864343508,0.7453411170487181
12,0.7433046911484105,21.45,16.60236275220885,0.7178372096635605
13,0.5238023151220699,16.25,17.62432822114778,0.6979912782331033
14,0.3877799980886242,14.05,18.761592580660295,0.6839063186791831
15,0.2802702260319796,10.9,20.01227438791087,0.674498586903084
16,0.16233686223902374,11.799999999999999,21.36905994980627,0.6623354176480158
17,0.09866034730355142,12.9,22.769029362005234,0.6498932218905709
18,0.16343982352670255,14.85,24.160134348642387,0.6361708627752218
19,0.1369839626708134,14.95,25.57423747269446,0.6215457499827776
20,0.2257945821147958,17.2,26.89180502885181,0.6039670306451294
21,0.296817237676189,20.1,28.11579375672505,0.5871040545455328
22,0.30903467937393847,18.8,29.340494139283436,0.5714870601187073
23,0.34045410298437884,18.4,30.52658306621893,0.5565842570389482
24,0.33234317971796196,18.15,31.709108178709656,0.5423713801206433
25,0.4284127626091214,19.45,32.82511322265208,0.5297063359918059
26,0.40972605876811863,20.0,33.94954375189904,0.5200067631438325
27,0.4210004196692181,19.35,35.061623412254725,0.5089605829844136
28,0.44223539700441944,19.5,36.15751920114708,0.49934890624732364
29,0.3717211338463744,19.950000000000003,37.27758722028336,0.49122429307706705
30,0.39001784239567583,20.0,38.40103911932529,0.4835763056943922
31,0.40485633222556555,19.6,39.5040244404724,0.4765654067360793
32,0.39864588550523505,19.900000000000002,40.62706415851703,0.4685776516950295
33,0.4591833521098497,22.650000000000002,41.685074054557006,0.4619795622849375
34,0.4299243000318589,21.0,42.76057994580798,0.4565545482048519
35,0.4737061625281801,21.099999999999998,43.824424669316485,0.4509271569198455
36,0.42081410037188316,21.45,44.894633894701265,0.44581298841000583
37,0.4449546685080732,21.75,45.9702661507466,0.4409167209972518
38,0.4587156446659047,21.3,47.04599227242965,0.43613332690058537
39,0.46476181530547667,22.5,48.10560202508976,0.43032349762375766
